TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7551195,0.74751204,0.7410114,0.7498402,0.74562985,0.7555841,0.75083375,0.7588227,0.75155604,0.74359715,0.74981743
2025-01-01 00:02:00,0.7551069,0.7475047,0.7410126,0.7498493,0.74564284,0.75559527,0.75083804,0.7588182,0.7515448,0.74358416,0.74980843
2025-01-01 00:03:00,0.75509447,0.7474975,0.74101377,0.74985844,0.74565583,0.75560635,0.7508423,0.75881374,0.75153357,0.7435712,0.7497995
2025-01-01 00:04:00,0.75508195,0.7474903,0.7410151,0.7498677,0.7456689,0.7556174,0.7508464,0.75880915,0.7515223,0.74355817,0.7497906
2025-01-01 00:05:00,0.7550695,0.74748313,0.7410164,0.7498769,0.74568194,0.7556284,0.75085056,0.7588045,0.7515109,0.74354523,0.7497818
2025-01-01 00:06:00,0.75505704,0.74747604,0.7410178,0.74988616,0.74569494,0.75563943,0.7508546,0.75879985,0.75149965,0.7435323,0.74977297
2025-01-01 00:07:00,0.75504464,0.74746895,0.74101925,0.7498955,0.745708,0.7556504,0.7508586,0.7587951,0.75148827,0.74351937,0.7497642
2025-01-01 00:08:00,0.7550322,0.7474619,0.74102074,0.7499049,0.74572104,0.7556613,0.75086254,0.7587903,0.7514768,0.74350643,0.7497555
2025-01-01 00:09:00,0.7550198,0.747455,0.74102235,0.7499143,0.7457341,0.7556722,0.7508664,0.7587855,0.75146544,0.7434935,0.7497468
2025-01-01 00:10:00,0.75500745,0.7474481,0.74102396,0.7499237,0.74574715,0.75568306,0.7508703,0.7587806,0.751454,0.74348056,0.7497382
2025-01-01 00:11:00,0.75499505,0.7474412,0.7410256,0.7499332,0.7457602,0.7556939,0.75087404,0.75877565,0.7514425,0.7434677,0.7497296
2025-01-01 00:12:00,0.7549827,0.7474344,0.74102736,0.7499427,0.7457733,0.7557047,0.7508778,0.75877064,0.751431,0.74345475,0.74972105
2025-01-01 00:13:00,0.7549704,0.74742764,0.74102914,0.74995226,0.74578637,0.7557155,0.7508815,0.7587656,0.7514195,0.7434419,0.7497126
2025-01-01 00:14:00,0.7549581,0.7474209,0.74103105,0.74996185,0.7457994,0.7557262,0.75088507,0.75876045,0.7514079,0.743429,0.74970406
2025-01-01 00:15:00,0.7549458,0.74741423,0.74103296,0.7499715,0.74581254,0.75573695,0.75088865,0.7587553,0.7513963,0.74341613,0.74969566
2025-01-01 00:16:00,0.75493354,0.7474076,0.7410349,0.74998116,0.7458256,0.7557476,0.75089216,0.7587501,0.7513847,0.7434033,0.74968725
2025-01-01 00:17:00,0.7549213,0.747401,0.7410369,0.7499909,0.7458387,0.7557582,0.7508956,0.75874484,0.75137305,0.7433905,0.74967897
2025-01-01 00:18:00,0.7549091,0.7473945,0.741039,0.75000066,0.74585176,0.75576884,0.750899,0.75873953,0.75136137,0.7433776,0.7496707
2025-01-01 00:19:00,0.7548969,0.747388,0.7410411,0.75001043,0.74586487,0.7557794,0.75090235,0.75873417,0.7513497,0.7433648,0.74966246
2025-01-01 00:20:00,0.7548847,0.7473816,0.7410433,0.75002027,0.745878,0.75578994,0.75090563,0.75872874,0.75133795,0.74335206,0.74965423
2025-01-01 00:21:00,0.75487256,0.74737525,0.7410456,0.75003016,0.74589103,0.7558004,0.7509089,0.75872326,0.75132626,0.7433392,0.7496461
2025-01-01 00:22:00,0.7548604,0.74736893,0.74104786,0.75004005,0.74590415,0.7558109,0.7509121,0.7587177,0.75131446,0.7433264,0.74963796
2025-01-01 00:23:00,0.7548483,0.7473626,0.74105024,0.75005,0.74591726,0.75582135,0.75091517,0.7587122,0.75130266,0.74331367,0.7496299
2025-01-01 00:24:00,0.7548362,0.7473564,0.7410526,0.75005996,0.7459304,0.7558317,0.75091827,0.7587065,0.75129086,0.7433009,0.7496219
2025-01-01 00:25:00,0.7548241,0.7473502,0.74105513,0.75007,0.7459435,0.7558421,0.75092125,0.75870085,0.751279,0.74328816,0.74961394
2025-01-01 00:26:00,0.75481206,0.74734414,0.74105763,0.75008005,0.7459566,0.75585246,0.7509242,0.7586951,0.75126714,0.7432754,0.749606
2025-01-01 00:27:00,0.7548001,0.74733806,0.74106026,0.7500901,0.74596965,0.7558627,0.75092715,0.75868934,0.7512553,0.7432627,0.74959815
2025-01-01 00:28:00,0.75478804,0.74733204,0.7410629,0.75010026,0.7459828,0.75587296,0.75092995,0.7586835,0.7512433,0.7432501,0.74959034
2025-01-01 00:29:00,0.75477606,0.7473261,0.74106556,0.75011045,0.74599594,0.7558832,0.75093275,0.7586776,0.7512314,0.7432373,0.7495825
2025-01-01 00:30:00,0.7535797,0.7444095,0.739566,0.74706507,0.7442884,0.7527254,0.7494429,0.75517994,0.74939793,0.7399182,0.74779135
2025-01-01 00:31:00,0.75262016,0.742075,0.738367,0.74463093,0.742925,0.75020117,0.74825144,0.75238055,0.7479287,0.73726034,0.7463568
2025-01-01 00:32:00,0.75185025,0.7402064,0.7374085,0.74268574,0.7418369,0.7481838,0.7472988,0.75013983,0.74675095,0.73513144,0.7452077
2025-01-01 00:33:00,0.7512319,0.73871034,0.7366423,0.7411316,0.74096906,0.7465719,0.7465371,0.748346,0.7458062,0.7334259,0.74428695
2025-01-01 00:34:00,0.75073487,0.7375124,0.7360299,0.7398904,0.7402774,0.7452843,0.7459282,0.7469096,0.7450481,0.732059,0.7435489
2025-01-01 00:35:00,0.7503349,0.73655295,0.7355407,0.7388995,0.7397267,0.74425626,0.74544156,0.74575925,0.7444392,0.7309629,0.742957
