TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.74990845,0.7589394,0.7526628,0.74520165,0.75120586,0.7435634,0.7510049,0.74577874,0.75554067,0.751507,0.7468029
2025-01-01 00:02:00,0.7499185,0.758942,0.75265676,0.7451896,0.7511932,0.7435558,0.75100565,0.74578756,0.75555366,0.7515183,0.7468076
2025-01-01 00:03:00,0.7499286,0.7589445,0.7526506,0.7451776,0.75118065,0.7435482,0.7510065,0.74579644,0.7555666,0.75152963,0.74681216
2025-01-01 00:04:00,0.7499386,0.758947,0.7526445,0.7451655,0.751168,0.7435407,0.7510074,0.7458054,0.7555796,0.7515409,0.7468167
2025-01-01 00:05:00,0.7499486,0.75894946,0.7526382,0.7451534,0.75115544,0.7435332,0.75100833,0.7458143,0.7555926,0.7515521,0.74682117
2025-01-01 00:06:00,0.7499586,0.7589518,0.75263196,0.7451413,0.75114286,0.7435258,0.75100935,0.7458233,0.7556056,0.7515633,0.74682564
2025-01-01 00:07:00,0.74996847,0.7589541,0.75262564,0.74512917,0.75113034,0.7435184,0.7510104,0.7458324,0.7556186,0.75157446,0.74683
2025-01-01 00:08:00,0.7499783,0.7589564,0.7526193,0.745117,0.75111777,0.7435111,0.75101155,0.74584144,0.75563157,0.7515856,0.74683434
2025-01-01 00:09:00,0.74998814,0.7589586,0.7526129,0.74510485,0.75110525,0.74350375,0.7510127,0.74585056,0.75564456,0.75159675,0.74683857
2025-01-01 00:10:00,0.749998,0.7589607,0.75260645,0.7450927,0.7510928,0.74349654,0.75101393,0.74585974,0.7556576,0.75160784,0.7468428
2025-01-01 00:11:00,0.7500077,0.7589628,0.7525999,0.7450805,0.7510803,0.7434893,0.75101525,0.7458689,0.7556706,0.75161886,0.746847
2025-01-01 00:12:00,0.75001746,0.75896484,0.75259334,0.7450682,0.7510678,0.7434822,0.75101656,0.7458782,0.75568366,0.7516299,0.7468511
2025-01-01 00:13:00,0.7500271,0.7589668,0.7525867,0.745056,0.75105536,0.7434751,0.751018,0.74588746,0.75569665,0.75164086,0.74685514
2025-01-01 00:14:00,0.7500368,0.7589687,0.75258005,0.7450437,0.75104296,0.743468,0.7510194,0.7458968,0.7557097,0.7516518,0.74685913
2025-01-01 00:15:00,0.7500464,0.75897056,0.7525734,0.74503136,0.7510305,0.743461,0.75102097,0.7459062,0.75572276,0.7516628,0.74686307
2025-01-01 00:16:00,0.75005597,0.75897235,0.7525666,0.745019,0.7510181,0.74345404,0.7510225,0.7459156,0.7557359,0.75167364,0.74686694
2025-01-01 00:17:00,0.75006545,0.75897413,0.7525598,0.74500674,0.75100577,0.7434471,0.7510242,0.745925,0.75574887,0.75168455,0.74687076
2025-01-01 00:18:00,0.7500749,0.7589758,0.7525529,0.74499434,0.7509934,0.7434403,0.75102586,0.7459345,0.755762,0.75169533,0.7468746
2025-01-01 00:19:00,0.7500844,0.7589774,0.752546,0.74498194,0.75098103,0.7434335,0.7510276,0.745944,0.75577503,0.7517062,0.74687827
2025-01-01 00:20:00,0.7500938,0.758979,0.75253904,0.7449696,0.75096875,0.7434267,0.75102943,0.7459536,0.7557881,0.7517169,0.74688196
2025-01-01 00:21:00,0.7501032,0.7589805,0.75253206,0.74495715,0.7509564,0.74342,0.7510313,0.7459632,0.7558012,0.75172764,0.74688554
2025-01-01 00:22:00,0.7501125,0.758982,0.752525,0.74494475,0.75094414,0.7434133,0.7510332,0.7459729,0.75581425,0.75173837,0.7468891
2025-01-01 00:23:00,0.7501218,0.7589834,0.7525179,0.7449323,0.75093186,0.7434067,0.75103515,0.7459825,0.75582737,0.75174904,0.74689263
2025-01-01 00:24:00,0.750131,0.75898474,0.7525107,0.74491984,0.75091964,0.74340016,0.7510372,0.74599224,0.7558404,0.75175965,0.7468961
2025-01-01 00:25:00,0.75014025,0.75898606,0.7525035,0.7449073,0.7509074,0.7433936,0.75103927,0.746002,0.75585353,0.75177026,0.7468995
2025-01-01 00:26:00,0.7501494,0.75898725,0.7524963,0.7448948,0.7508952,0.74338716,0.7510414,0.7460118,0.75586665,0.7517808,0.7469028
2025-01-01 00:27:00,0.75015855,0.75898844,0.75248903,0.7448823,0.75088304,0.7433807,0.7510436,0.7460216,0.7558797,0.75179136,0.7469061
2025-01-01 00:28:00,0.7501676,0.7589896,0.75248164,0.74486977,0.7508709,0.74337435,0.7510459,0.7460315,0.7558928,0.75180185,0.7469093
2025-01-01 00:29:00,0.75017667,0.75899065,0.75247425,0.7448572,0.7508588,0.743368,0.75104815,0.7460414,0.7559059,0.75181234,0.7469125
