TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.042083,1.0445011
2025-01-01 00:02:00,1.0420932,1.0445124
2025-01-01 00:03:00,1.0421033,1.0445238
2025-01-01 00:04:00,1.0421134,1.0445353
2025-01-01 00:05:00,1.0421237,1.0445467
2025-01-01 00:06:00,1.0421339,1.0445582
2025-01-01 00:07:00,1.0421442,1.0445697
2025-01-01 00:08:00,1.0421546,1.0445813
2025-01-01 00:09:00,1.0421649,1.0445929
2025-01-01 00:10:00,1.0421753,1.0446044
2025-01-01 00:11:00,1.0421857,1.044616
2025-01-01 00:12:00,1.0421962,1.0446277
2025-01-01 00:13:00,1.0422066,1.0446393
2025-01-01 00:14:00,1.0422171,1.044651
2025-01-01 00:15:00,1.0422277,1.0446627
2025-01-01 00:16:00,1.0422384,1.0446745
2025-01-01 00:17:00,1.042249,1.0446863
2025-01-01 00:18:00,1.0422596,1.0446981
2025-01-01 00:19:00,1.0422703,1.0447099
2025-01-01 00:20:00,1.042281,1.0447217
2025-01-01 00:21:00,1.0422918,1.0447336
2025-01-01 00:22:00,1.0423026,1.0447454
2025-01-01 00:23:00,1.0423133,1.0447574
2025-01-01 00:24:00,1.0423243,1.0447694
2025-01-01 00:25:00,1.0423352,1.0447813
2025-01-01 00:26:00,1.042346,1.0447934
2025-01-01 00:27:00,1.042357,1.0448053
2025-01-01 00:28:00,1.0423679,1.0448173
2025-01-01 00:29:00,1.042379,1.0448294
2025-01-01 00:30:00,1.0422353,1.0446823
2025-01-01 00:31:00,1.0420976,1.0445414
2025-01-01 00:32:00,1.0419661,1.0444068
2025-01-01 00:33:00,1.0418402,1.044278
2025-01-01 00:34:00,1.0417199,1.0441549
2025-01-01 00:35:00,1.0416049,1.0440372
2025-01-01 00:36:00,1.0414948,1.0439248
2025-01-01 00:37:00,1.0413897,1.0438173
2025-01-01 00:38:00,1.0412893,1.0437146
2025-01-01 00:39:00,1.0411934,1.0436167
2025-01-01 00:40:00,1.0411017,1.0435231
2025-01-01 00:41:00,1.0410142,1.0434337
2025-01-01 00:42:00,1.0409307,1.0433484
2025-01-01 00:43:00,1.0408511,1.043267
2025-01-01 00:44:00,1.0407752,1.0431895
2025-01-01 00:45:00,1.0407027,1.0431156
2025-01-01 00:46:00,1.0406337,1.0430452
2025-01-01 00:47:00,1.0405679,1.0429779
2025-01-01 00:48:00,1.0405052,1.042914
2025-01-01 00:49:00,1.0404454,1.0428531
2025-01-01 00:50:00,1.0403886,1.0427952
2025-01-01 00:51:00,1.0403346,1.0427401
2025-01-01 00:52:00,1.0402832,1.0426878
2025-01-01 00:53:00,1.0402343,1.042638
2025-01-01 00:54:00,1.0401878,1.0425906
2025-01-01 00:55:00,1.0401438,1.0425457
2025-01-01 00:56:00,1.0401021,1.0425032
2025-01-01 00:57:00,1.0400625,1.042463
2025-01-01 00:58:00,1.040025,1.0424247
2025-01-01 00:59:00,1.0399894,1.0423886
2025-01-01 01:00:00,1.0398923,1.0422812
2025-01-01 01:01:00,1.0397997,1.0421786
2025-01-01 01:02:00,1.0397112,1.0420806
2025-01-01 01:03:00,1.0396268,1.0419871
2025-01-01 01:04:00,1.0395463,1.0418978
2025-01-01 01:05:00,1.0394695,1.0418125
2025-01-01 01:06:00,1.0393963,1.0417312
2025-01-01 01:07:00,1.0393264,1.0416538
2025-01-01 01:08:00,1.0392599,1.0415798
2025-01-01 01:09:00,1.0391965,1.0415094
2025-01-01 01:10:00,1.0391363,1.0414423
2025-01-01 01:11:00,1.0390788,1.0413785
2025-01-01 01:12:00,1.0390242,1.0413177
2025-01-01 01:13:00,1.0389724,1.0412599
2025-01-01 01:14:00,1.0389231,1.0412048
2025-01-01 01:15:00,1.0388763,1.0411526
2025-01-01 01:16:00,1.0388318,1.041103
2025-01-01 01:17:00,1.0387896,1.0410559
2025-01-01 01:18:00,1.0387497,1.0410112
2025-01-01 01:19:00,1.0387118,1.0409688
2025-01-01 01:20:00,1.0386759,1.0409286
2025-01-01 01:21:00,1.0386419,1.0408906
2025-01-01 01:22:00,1.03861,1.0408547
2025-01-01 01:23:00,1.0385798,1.0408206
2025-01-01 01:24:00,1.0385513,1.0407885
2025-01-01 01:25:00,1.0385245,1.0407581
2025-01-01 01:26:00,1.0384992,1.0407295
2025-01-01 01:27:00,1.0384754,1.0407026
2025-01-01 01:28:00,1.0384532,1.0406772
2025-01-01 01:29:00,1.0384324,1.0406535
2025-01-01 01:30:00,1.0384419,1.0406451
2025-01-01 01:31:00,1.0384517,1.0406376
2025-01-01 01:32:00,1.0384617,1.0406309
2025-01-01 01:33:00,1.0384717,1.0406251
2025-01-01 01:34:00,1.0384817,1.0406201
2025-01-01 01:35:00,1.038492,1.0406157
2025-01-01 01:36:00,1.0385022,1.040612
2025-01-01 01:37:00,1.0385127,1.040609
2025-01-01 01:38:00,1.0385233,1.0406067
2025-01-01 01:39:00,1.0385339,1.040605
2025-01-01 01:40:00,1.0385447,1.0406039
2025-01-01 01:41:00,1.0385556,1.0406033
2025-01-01 01:42:00,1.0385665,1.0406033
2025-01-01 01:43:00,1.0385776,1.0406038
2025-01-01 01:44:00,1.0385885,1.0406048
2025-01-01 01:45:00,1.0385997,1.0406064
2025-01-01 01:46:00,1.0386109,1.0406083
2025-01-01 01:47:00,1.0386223,1.0406108
2025-01-01 01:48:00,1.0386336,1.0406137
2025-01-01 01:49:00,1.038645,1.040617
2025-01-01 01:50:00,1.0386566,1.0406207
2025-01-01 01:51:00,1.0386682,1.0406246
2025-01-01 01:52:00,1.0386798,1.040629
2025-01-01 01:53:00,1.0386915,1.0406338
2025-01-01 01:54:00,1.0387033,1.0406389
2025-01-01 01:55:00,1.0387151,1.0406444
2025-01-01 01:56:00,1.038727,1.0406501
2025-01-01 01:57:00,1.038739,1.0406562
2025-01-01 01:58:00,1.0387509,1.0406625
2025-01-01 01:59:00,1.0387629,1.0406691
2025-01-01 02:00:00,1.0388961,1.040777
2025-01-01 02:01:00,1.0390246,1.040881
2025-01-01 02:02:00,1.0391483,1.0409814
2025-01-01 02:03:00,1.0392678,1.0410783
2025-01-01 02:04:00,1.0393828,1.0411719
2025-01-01 02:05:00,1.0394939,1.0412623
