TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,0.9995588,0.901889,1.0042802,0.89272076
2025-01-01 00:02:00,0.9995665,0.9018984,1.0042909,0.8927326
2025-01-01 00:03:00,0.9995741,0.90190774,1.0043017,0.8927445
2025-01-01 00:04:00,0.9995819,0.90191716,1.0043125,0.8927564
2025-01-01 00:05:00,0.9995897,0.90192664,1.0043234,0.8927684
2025-01-01 00:06:00,0.9995975,0.9019361,1.0043342,0.89278036
2025-01-01 00:07:00,0.99960536,0.90194565,1.0043452,0.89279234
2025-01-01 00:08:00,0.9996133,0.9019552,1.0043561,0.8928043
2025-01-01 00:09:00,0.9996213,0.90196484,1.0043671,0.89281636
2025-01-01 00:10:00,0.99962926,0.90197444,1.0043781,0.8928284
2025-01-01 00:11:00,0.9996373,0.90198416,1.0043892,0.8928405
2025-01-01 00:12:00,0.9996454,0.9019939,1.0044003,0.8928526
2025-01-01 00:13:00,0.9996536,0.90200365,1.0044113,0.8928647
2025-01-01 00:14:00,0.99966174,0.9020134,1.0044224,0.89287686
2025-01-01 00:15:00,0.99966997,0.9020233,1.0044336,0.892889
2025-01-01 00:16:00,0.99967825,0.9020332,1.0044448,0.89290124
2025-01-01 00:17:00,0.9996866,0.9020431,1.004456,0.8929134
2025-01-01 00:18:00,0.99969494,0.90205306,1.0044672,0.8929257
2025-01-01 00:19:00,0.99970335,0.902063,1.0044786,0.8929379
2025-01-01 00:20:00,0.9997118,0.9020731,1.0044899,0.8929502
2025-01-01 00:21:00,0.99972034,0.9020831,1.0045012,0.89296246
2025-01-01 00:22:00,0.99972886,0.90209323,1.0045127,0.8929748
2025-01-01 00:23:00,0.99973744,0.90210336,1.004524,0.89298713
2025-01-01 00:24:00,0.9997461,0.90211356,1.0045354,0.8929995
2025-01-01 00:25:00,0.9997548,0.90212375,1.0045469,0.8930118
2025-01-01 00:26:00,0.9997635,0.902134,1.0045583,0.8930242
2025-01-01 00:27:00,0.99977225,0.90214425,1.0045699,0.8930366
2025-01-01 00:28:00,0.999781,0.9021546,1.0045815,0.893049
2025-01-01 00:29:00,0.9997899,0.90216494,1.004593,0.89306146
2025-01-01 00:30:00,0.9483651,0.90583944,0.9818929,0.8970228
2025-01-01 00:31:00,0.90722704,0.90823156,0.96373516,0.899602
2025-01-01 00:32:00,0.8743185,0.90979016,0.9492113,0.9012829
2025-01-01 00:33:00,0.84799343,0.9108069,0.9375946,0.9023799
2025-01-01 00:34:00,0.8269353,0.9114715,0.92830354,0.9030973
2025-01-01 00:35:00,0.8100906,0.91190726,0.9208731,0.903568
2025-01-01 00:36:00,0.7966167,0.91219413,0.9149311,0.90387845
2025-01-01 00:37:00,0.78583944,0.91238433,0.91017985,0.90408456
2025-01-01 00:38:00,0.7772195,0.91251177,0.90638125,0.904223
2025-01-01 00:39:00,0.7703255,0.9125984,0.9033448,0.9043174
2025-01-01 00:40:00,0.7648121,0.91265845,0.90091795,0.9043832
2025-01-01 00:41:00,0.7604033,0.91270125,0.8989789,0.9044304
2025-01-01 00:42:00,0.7568782,0.9127329,0.89743006,0.90446556
2025-01-01 00:43:00,0.75406003,0.9127573,0.8961934,0.9044928
2025-01-01 00:44:00,0.7518074,0.91277695,0.89520645,0.90451497
2025-01-01 00:45:00,0.7500073,0.9127936,0.8944194,0.9045338
2025-01-01 00:46:00,0.7485691,0.9128082,0.8937921,0.9045505
2025-01-01 00:47:00,0.74742043,0.9128216,0.8932927,0.9045659
2025-01-01 00:48:00,0.74650353,0.9128341,0.89289564,0.9045803
2025-01-01 00:49:00,0.74577194,0.91284615,0.8925804,0.9045942
2025-01-01 00:50:00,0.7451886,0.91285783,0.89233065,0.90460765
2025-01-01 00:51:00,0.7447239,0.91286933,0.89213324,0.9046209
2025-01-01 00:52:00,0.7443542,0.9128807,0.8919777,0.904634
2025-01-01 00:53:00,0.7440604,0.91289204,0.89185584,0.904647
2025-01-01 00:54:00,0.74382734,0.9129033,0.89176077,0.9046599
2025-01-01 00:55:00,0.7436429,0.9129146,0.89168715,0.9046728
2025-01-01 00:56:00,0.7434974,0.9129259,0.8916307,0.9046857
2025-01-01 00:57:00,0.743383,0.91293716,0.89158803,0.9046986
2025-01-01 00:58:00,0.7432935,0.9129485,0.8915563,0.9047115
2025-01-01 00:59:00,0.74322397,0.9129598,0.89153343,0.90472436
2025-01-01 01:00:00,0.735853,0.9159863,0.8846948,0.90795654
