TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.055977,1.0583302
2025-01-01 00:02:00,1.0559869,1.0583384
2025-01-01 00:03:00,1.0559967,1.0583466
2025-01-01 00:04:00,1.0560064,1.0583547
2025-01-01 00:05:00,1.0560161,1.0583628
2025-01-01 00:06:00,1.0560259,1.058371
2025-01-01 00:07:00,1.0560355,1.0583789
2025-01-01 00:08:00,1.056045,1.0583869
2025-01-01 00:09:00,1.0560547,1.0583948
2025-01-01 00:10:00,1.0560641,1.0584027
2025-01-01 00:11:00,1.0560737,1.0584105
2025-01-01 00:12:00,1.0560831,1.0584183
2025-01-01 00:13:00,1.0560925,1.058426
2025-01-01 00:14:00,1.0561019,1.0584338
2025-01-01 00:15:00,1.0561112,1.0584414
2025-01-01 00:16:00,1.0561205,1.0584489
2025-01-01 00:17:00,1.0561298,1.0584565
2025-01-01 00:18:00,1.056139,1.058464
2025-01-01 00:19:00,1.0561482,1.0584714
2025-01-01 00:20:00,1.0561574,1.0584788
2025-01-01 00:21:00,1.0561664,1.0584862
2025-01-01 00:22:00,1.0561755,1.0584935
2025-01-01 00:23:00,1.0561844,1.0585008
2025-01-01 00:24:00,1.0561934,1.058508
2025-01-01 00:25:00,1.0562023,1.0585152
2025-01-01 00:26:00,1.0562112,1.0585223
2025-01-01 00:27:00,1.05622,1.0585294
2025-01-01 00:28:00,1.0562289,1.0585364
2025-01-01 00:29:00,1.0562376,1.0585434
2025-01-01 00:30:00,1.0562878,1.0577044
2025-01-01 00:31:00,1.0563363,1.0568992
2025-01-01 00:32:00,1.056383,1.0561265
2025-01-01 00:33:00,1.0564282,1.0553849
2025-01-01 00:34:00,1.056472,1.0546731
2025-01-01 00:35:00,1.0565141,1.05399
2025-01-01 00:36:00,1.056555,1.0533345
2025-01-01 00:37:00,1.0565945,1.0527054
2025-01-01 00:38:00,1.0566329,1.0521017
2025-01-01 00:39:00,1.0566698,1.0515224
2025-01-01 00:40:00,1.0567057,1.0509664
2025-01-01 00:41:00,1.0567404,1.0504329
2025-01-01 00:42:00,1.056774,1.0499209
2025-01-01 00:43:00,1.0568064,1.0494297
2025-01-01 00:44:00,1.0568379,1.0489582
