TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0026621,0.9043897,1.0060483,0.9076481
2025-01-01 00:02:00,1.002656,0.90438175,1.0060388,0.9076371
2025-01-01 00:03:00,1.0026499,0.90437376,1.0060291,0.9076261
2025-01-01 00:04:00,1.0026437,0.9043657,1.0060195,0.90761507
2025-01-01 00:05:00,1.0026375,0.9043577,1.0060097,0.90760404
2025-01-01 00:06:00,1.0026312,0.9043495,1.006,0.90759295
2025-01-01 00:07:00,1.0026249,0.90434134,1.0059901,0.9075818
2025-01-01 00:08:00,1.0026186,0.9043331,1.0059804,0.90757066
2025-01-01 00:09:00,1.0026121,0.9043249,1.0059705,0.90755945
2025-01-01 00:10:00,1.0026057,0.90431654,1.0059606,0.90754825
2025-01-01 00:11:00,1.0025991,0.9043082,1.0059507,0.90753704
2025-01-01 00:12:00,1.0025926,0.9042998,1.0059407,0.9075257
2025-01-01 00:13:00,1.0025859,0.9042914,1.0059307,0.90751445
2025-01-01 00:14:00,1.0025792,0.90428287,1.0059206,0.9075031
2025-01-01 00:15:00,1.0025725,0.90427434,1.0059105,0.90749174
2025-01-01 00:16:00,1.0025657,0.9042658,1.0059004,0.90748036
2025-01-01 00:17:00,1.002559,0.9042572,1.0058903,0.907469
2025-01-01 00:18:00,1.0025522,0.90424854,1.00588,0.90745753
2025-01-01 00:19:00,1.0025452,0.90423983,1.0058699,0.907446
2025-01-01 00:20:00,1.0025382,0.9042311,1.0058595,0.9074345
2025-01-01 00:21:00,1.0025312,0.9042223,1.0058492,0.907423
2025-01-01 00:22:00,1.0025241,0.9042135,1.0058389,0.90741146
2025-01-01 00:23:00,1.002517,0.9042046,1.0058285,0.9073999
2025-01-01 00:24:00,1.0025098,0.90419567,1.0058181,0.90738827
2025-01-01 00:25:00,1.0025027,0.9041867,1.0058076,0.90737665
2025-01-01 00:26:00,1.0024954,0.9041777,1.0057971,0.90736496
2025-01-01 00:27:00,1.0024881,0.9041687,1.0057867,0.9073533
2025-01-01 00:28:00,1.0024807,0.9041596,1.0057762,0.9073416
2025-01-01 00:29:00,1.0024734,0.9041505,1.0057656,0.90732986
2025-01-01 00:30:00,1.0086044,0.8982797,1.0114939,0.9008408
2025-01-01 00:31:00,1.0135076,0.8944604,1.0160745,0.89661884
2025-01-01 00:32:00,1.0174288,0.89197457,1.0197368,0.8938704
2025-01-01 00:33:00,1.020564,0.8903556,1.0226644,0.8920797
2025-01-01 00:34:00,1.0230707,0.88929987,1.0250044,0.89091164
2025-01-01 00:35:00,1.0250745,0.8886104,1.0268742,0.89014816
2025-01-01 00:36:00,1.0266759,0.8881589,1.0283678,0.8896478
2025-01-01 00:37:00,1.0279555,0.88786215,1.0295604,0.8893183
2025-01-01 00:38:00,1.0289775,0.88766587,1.0305125,0.88909996
2025-01-01 00:39:00,1.0297935,0.8875349,1.0312717,0.8889538
2025-01-01 00:40:00,1.0304447,0.88744646,1.0318769,0.88885456
2025-01-01 00:41:00,1.030964,0.8873856,1.0323589,0.8887859
2025-01-01 00:42:00,1.0313779,0.88734263,1.0327423,0.88873696
2025-01-01 00:43:00,1.0317074,0.8873113,1.0330468,0.88870096
2025-01-01 00:44:00,1.0319693,0.8872875,1.0332881,0.8886733
2025-01-01 00:45:00,1.0321772,0.88726854,1.033479,0.8886511
2025-01-01 00:46:00,1.0323417,0.8872528,1.0336293,0.88863236
2025-01-01 00:47:00,1.0324717,0.8872391,1.0337474,0.8886159
2025-01-01 00:48:00,1.032574,0.8872267,1.0338396,0.88860095
2025-01-01 00:49:00,1.0326542,0.8872152,1.0339111,0.88858694
2025-01-01 00:50:00,1.0327166,0.8872042,1.033966,0.8885735
2025-01-01 00:51:00,1.0327649,0.8871935,1.0340077,0.88856053
2025-01-01 00:52:00,1.0328017,0.88718307,1.0340387,0.8885478
2025-01-01 00:53:00,1.0328295,0.8871727,1.0340612,0.8885352
2025-01-01 00:54:00,1.0328499,0.88716245,1.034077,0.8885227
2025-01-01 00:55:00,1.0328645,0.8871522,1.0340873,0.8885103
2025-01-01 00:56:00,1.0328745,0.88714194,1.0340933,0.8884978
2025-01-01 00:57:00,1.0328805,0.8871317,1.0340956,0.8884854
2025-01-01 00:58:00,1.0328838,0.8871214,1.0340953,0.8884729
2025-01-01 00:59:00,1.0328846,0.8871111,1.0340928,0.8884605
2025-01-01 01:00:00,1.0395709,0.88137865,1.0403377,0.8821439
2025-01-01 01:01:00,1.0449183,0.8776489,1.0453312,0.87803376
2025-01-01 01:02:00,1.0491943,0.87522095,1.0493238,0.87535775
2025-01-01 01:03:00,1.0526134,0.87363917,1.0525154,0.873614
2025-01-01 01:04:00,1.0553467,0.87260723,1.0550665,0.8724762
2025-01-01 01:05:00,1.0575316,0.87193286,1.0571048,0.87173223
2025-01-01 01:06:00,1.0592777,0.8714908,1.0587332,0.87124425
2025-01-01 01:07:00,1.0606726,0.8711997,1.0600336,0.8709226
2025-01-01 01:08:00,1.0617869,0.87100685,1.0610714,0.87070924
2025-01-01 01:09:00,1.0626763,0.8708776,1.0618994,0.87056607
2025-01-01 01:10:00,1.0633858,0.87078995,1.0625594,0.8704686
2025-01-01 01:11:00,1.0639517,0.87072915,1.063085,0.87040085
2025-01-01 01:12:00,1.0644026,0.87068594,1.063503,0.8703523
2025-01-01 01:13:00,1.0647614,0.870654,1.0638351,0.8703164
2025-01-01 01:14:00,1.0650464,0.87062943,1.0640984,0.8702886
2025-01-01 01:15:00,1.0652726,0.8706097,1.0643066,0.87026614
2025-01-01 01:16:00,1.0654516,0.8705931,1.0644708,0.87024707
2025-01-01 01:17:00,1.0655929,0.8705784,1.0645998,0.8702302
2025-01-01 01:18:00,1.0657041,0.87056506,1.0647005,0.8702148
2025-01-01 01:19:00,1.0657909,0.87055254,1.0647786,0.8702003
2025-01-01 01:20:00,1.0658585,0.8705405,1.0648386,0.8701864
2025-01-01 01:21:00,1.0659106,0.8705288,1.0648843,0.8701729
2025-01-01 01:22:00,1.0659503,0.8705174,1.0649184,0.8701596
2025-01-01 01:23:00,1.0659801,0.870506,1.0649433,0.8701466
2025-01-01 01:24:00,1.0660019,0.8704947,1.0649607,0.8701336
2025-01-01 01:25:00,1.0660174,0.87048346,1.0649722,0.8701207
2025-01-01 01:26:00,1.0660279,0.87047225,1.064979,0.87010777
2025-01-01 01:27:00,1.0660342,0.870461,1.0649819,0.8700949
2025-01-01 01:28:00,1.0660373,0.8704497,1.0649818,0.87008196
2025-01-01 01:29:00,1.0660377,0.87043846,1.0649793,0.87006915
2025-01-01 01:30:00,1.0731535,0.8649468,1.071623,0.86403745
2025-01-01 01:31:00,1.078844,0.86137325,1.0769354,0.86011237
2025-01-01 01:32:00,1.0833944,0.8590464,1.081183,0.8575565
2025-01-01 01:33:00,1.0870326,0.85753006,1.0845785,0.8558907
2025-01-01 01:34:00,1.0899411,0.8565404,1.0872926,0.85480344
2025-01-01 01:35:00,1.092266,0.8558931,1.0894612,0.8540921
2025-01-01 01:36:00,1.0941237,0.8554683,1.0911937,0.8536253
2025-01-01 01:37:00,1.0956079,0.85518813,1.0925772,0.8533173
2025-01-01 01:38:00,1.0967929,0.855002,1.0936815,0.8531126
2025-01-01 01:39:00,1.0977391,0.854877,1.0945623,0.85297495
2025-01-01 01:40:00,1.0984938,0.85479164,1.0952646,0.852881
2025-01-01 01:41:00,1.0990956,0.8547321,1.0958238,0.85281533
2025-01-01 01:42:00,1.0995749,0.8546893,1.0962688,0.8527682
2025-01-01 01:43:00,1.0999562,0.8546574,1.0966222,0.85273296
2025-01-01 01:44:00,1.1002591,0.85463256,1.0969025,0.8527055
2025-01-01 01:45:00,1.1004993,0.85461235,1.0971241,0.85268307
2025-01-01 01:46:00,1.1006892,0.85459507,1.097299,0.85266393
2025-01-01 01:47:00,1.1008391,0.8545797,1.0974363,0.8526469
2025-01-01 01:48:00,1.1009568,0.85456556,1.0975436,0.85263133
2025-01-01 01:49:00,1.1010488,0.8545522,1.0976269,0.8526166
2025-01-01 01:50:00,1.1011202,0.85453945,1.0976912,0.85260254
2025-01-01 01:51:00,1.1011752,0.85452694,1.0977399,0.8525888
2025-01-01 01:52:00,1.101217,0.85451466,1.0977764,0.85257524
2025-01-01 01:53:00,1.1012484,0.85450244,1.097803,0.8525619
2025-01-01 01:54:00,1.1012712,0.85449034,1.0978217,0.85254866
2025-01-01 01:55:00,1.1012872,0.8544783,1.0978342,0.8525355
2025-01-01 01:56:00,1.101298,0.85446626,1.0978416,0.8525224
2025-01-01 01:57:00,1.1013043,0.8544542,1.0978451,0.8525092
2025-01-01 01:58:00,1.1013072,0.85444224,1.0978452,0.8524961
2025-01-01 01:59:00,1.1013072,0.8544302,1.0978427,0.85248303
2025-01-01 02:00:00,1.1087252,0.84927726,1.1047665,0.84684426
2025-01-01 02:01:00,1.1146573,0.84592354,1.1103029,0.8431745
2025-01-01 02:02:00,1.1194007,0.8437394,1.1147295,0.84078455
2025-01-01 02:03:00,1.1231934,0.8423155,1.1182683,0.8392265
2025-01-01 02:04:00,1.1262252,0.84138566,1.1210966,0.8382092
