TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7543779,0.7501652,0.7589893,0.7524836,0.74487305,0.7508741,0.7433761,0.7510453,0.7460289,0.75588936,0.75179905
2025-01-01 00:02:00,0.7543909,0.7501743,0.75899035,0.7524762,0.74486053,0.750862,0.7433697,0.75104755,0.7460388,0.7559024,0.75180954
2025-01-01 00:03:00,0.7544039,0.7501833,0.75899136,0.7524688,0.744848,0.7508499,0.74336344,0.7510499,0.74604875,0.7559155,0.75181997
2025-01-01 00:04:00,0.7544169,0.7501922,0.7589923,0.7524613,0.74483544,0.75083774,0.74335724,0.7510523,0.7460587,0.75592864,0.75183034
2025-01-01 00:05:00,0.7544298,0.75020117,0.75899327,0.7524538,0.7448228,0.75082564,0.74335104,0.75105476,0.7460687,0.75594175,0.7518408
2025-01-01 00:06:00,0.7544428,0.75021005,0.7589941,0.75244623,0.74481016,0.75081366,0.7433449,0.7510573,0.7460788,0.75595486,0.7518511
2025-01-01 00:07:00,0.75445575,0.75021887,0.7589949,0.75243866,0.7447975,0.7508016,0.7433388,0.7510599,0.74608886,0.755968,0.75186133
2025-01-01 00:08:00,0.75446874,0.7502277,0.75899565,0.752431,0.7447849,0.75078964,0.7433328,0.7510625,0.746099,0.755981,0.75187165
2025-01-01 00:09:00,0.7544817,0.75023645,0.7589963,0.7524233,0.74477226,0.7507776,0.74332684,0.7510652,0.7461091,0.7559942,0.75188184
2025-01-01 00:10:00,0.7544946,0.75024515,0.7589969,0.75241554,0.7447596,0.7507657,0.74332094,0.75106794,0.7461193,0.7560073,0.75189203
2025-01-01 00:11:00,0.75450754,0.75025386,0.7589975,0.7524077,0.74474686,0.7507537,0.74331504,0.75107074,0.7461296,0.75602037,0.7519022
2025-01-01 00:12:00,0.7545204,0.7502625,0.758998,0.75239986,0.74473417,0.75074184,0.7433092,0.7510736,0.7461398,0.75603354,0.7519123
2025-01-01 00:13:00,0.75453335,0.7502711,0.75899845,0.752392,0.7447215,0.7507299,0.7433035,0.7510765,0.74615014,0.7560466,0.75192237
2025-01-01 00:14:00,0.7545462,0.7502796,0.7589988,0.75238407,0.7447087,0.7507181,0.74329776,0.7510795,0.74616045,0.7560597,0.75193244
2025-01-01 00:15:00,0.7545591,0.7502881,0.75899917,0.7523761,0.744696,0.75070626,0.7432921,0.75108254,0.7461708,0.7560728,0.75194246
2025-01-01 00:16:00,0.754572,0.7502966,0.75899947,0.75236803,0.7446832,0.7506944,0.74328643,0.7510856,0.74618125,0.75608593,0.75195247
2025-01-01 00:17:00,0.75458485,0.750305,0.75899965,0.75236,0.74467045,0.7506826,0.7432809,0.75108874,0.7461917,0.756099,0.75196236
2025-01-01 00:18:00,0.7545977,0.75031334,0.7589998,0.7523519,0.74465764,0.75067085,0.7432754,0.75109196,0.7462022,0.75611216,0.75197226
2025-01-01 00:19:00,0.75461054,0.7503217,0.75899994,0.7523437,0.7446449,0.75065917,0.7432699,0.7510952,0.74621266,0.7561252,0.75198215
2025-01-01 00:20:00,0.75462335,0.7503299,0.759,0.7523355,0.74463207,0.7506474,0.7432645,0.75109845,0.7462232,0.75613827,0.7519919
2025-01-01 00:21:00,0.75463617,0.7503382,0.75899994,0.75232726,0.7446193,0.75063574,0.74325913,0.75110185,0.74623376,0.75615144,0.7520017
2025-01-01 00:22:00,0.754649,0.75034636,0.7589999,0.752319,0.74460644,0.75062406,0.7432538,0.75110525,0.74624443,0.7561645,0.7520115
2025-01-01 00:23:00,0.7546618,0.7503545,0.75899976,0.75231063,0.74459356,0.75061244,0.7432486,0.7511087,0.74625504,0.7561776,0.7520212
2025-01-01 00:24:00,0.75467455,0.75036263,0.7589996,0.7523022,0.7445807,0.7506008,0.7432434,0.7511122,0.7462657,0.75619066,0.75203085
2025-01-01 00:25:00,0.7546873,0.7503707,0.75899935,0.7522938,0.7445679,0.75058925,0.7432383,0.7511158,0.74627644,0.7562037,0.75204045
2025-01-01 00:26:00,0.75470006,0.75037867,0.75899905,0.75228536,0.744555,0.7505777,0.74323314,0.75111943,0.74628717,0.7562168,0.75205004
2025-01-01 00:27:00,0.7547128,0.75038666,0.7589987,0.75227684,0.7445421,0.7505662,0.74322814,0.75112313,0.74629796,0.7562299,0.7520596
2025-01-01 00:28:00,0.7547256,0.7503946,0.7589983,0.75226825,0.7445292,0.7505546,0.74322313,0.7511269,0.7463088,0.75624293,0.7520691
2025-01-01 00:29:00,0.7547383,0.75040245,0.75899786,0.7522597,0.74451625,0.7505432,0.7432182,0.7511307,0.7463196,0.75625604,0.7520786
2025-01-01 00:30:00,0.75524783,0.75066483,0.75941885,0.7520319,0.7448124,0.750693,0.74313664,0.7510864,0.74633014,0.75609815,0.75187886
2025-01-01 00:31:00,0.75565803,0.7508763,0.75975543,0.7518479,0.74504673,0.7508107,0.7430705,0.7510517,0.74634075,0.75597435,0.75172096
2025-01-01 00:32:00,0.75598866,0.751047,0.76002455,0.751699,0.74523157,0.7509025,0.74301666,0.7510249,0.7463514,0.75587803,0.75159645
2025-01-01 00:33:00,0.75625575,0.75118506,0.7602397,0.75157803,0.7453768,0.75097364,0.7429727,0.7510042,0.74636227,0.7558035,0.75149864
2025-01-01 00:34:00,0.7564718,0.75129694,0.76041156,0.75147945,0.7454905,0.75102836,0.7429366,0.75098854,0.7463731,0.75574654,0.7514222
2025-01-01 00:35:00,0.7566473,0.75138795,0.76054883,0.75139874,0.74557877,0.75106996,0.74290687,0.7509769,0.746384,0.75570357,0.7513629
2025-01-01 00:36:00,0.75679016,0.7514623,0.7606585,0.7513324,0.7456468,0.75110096,0.74288225,0.75096846,0.74639505,0.75567174,0.7513173
2025-01-01 00:37:00,0.7569069,0.7515232,0.76074594,0.7512775,0.74569863,0.7511236,0.7428616,0.75096256,0.7464061,0.7556489,0.7512826
2025-01-01 00:38:00,0.7570029,0.7515733,0.7608157,0.75123173,0.7457375,0.7511394,0.7428443,0.75095874,0.7464171,0.7556333,0.7512566
