TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,1.0028834,1.0043857,1.0058769
2025-01-01 00:02:00,1.0028709,1.0043726,1.0058638
2025-01-01 00:03:00,1.0028584,1.0043596,1.0058507
2025-01-01 00:04:00,1.0028458,1.0043466,1.0058376
2025-01-01 00:05:00,1.0028332,1.0043336,1.0058244
2025-01-01 00:06:00,1.0028206,1.0043206,1.0058115
2025-01-01 00:07:00,1.002808,1.0043075,1.0057983
2025-01-01 00:08:00,1.0027953,1.0042945,1.0057852
2025-01-01 00:09:00,1.0027827,1.0042814,1.0057722
2025-01-01 00:10:00,1.0027701,1.0042684,1.0057591
2025-01-01 00:11:00,1.0027574,1.0042553,1.005746
2025-01-01 00:12:00,1.0027447,1.0042423,1.005733
2025-01-01 00:13:00,1.002732,1.0042292,1.0057199
2025-01-01 00:14:00,1.0027193,1.0042162,1.0057069
2025-01-01 00:15:00,1.0027065,1.0042031,1.0056938
2025-01-01 00:16:00,1.0026938,1.00419,1.0056808
2025-01-01 00:17:00,1.002681,1.0041769,1.0056678
2025-01-01 00:18:00,1.0026683,1.0041639,1.0056548
2025-01-01 00:19:00,1.0026555,1.0041507,1.0056417
2025-01-01 00:20:00,1.0026426,1.0041376,1.0056287
2025-01-01 00:21:00,1.0026299,1.0041245,1.0056157
2025-01-01 00:22:00,1.002617,1.0041114,1.0056027
2025-01-01 00:23:00,1.0026042,1.0040983,1.0055897
2025-01-01 00:24:00,1.0025914,1.0040852,1.0055767
2025-01-01 00:25:00,1.0025785,1.0040721,1.0055637
2025-01-01 00:26:00,1.0025656,1.004059,1.0055509
2025-01-01 00:27:00,1.0025527,1.004046,1.0055379
2025-01-01 00:28:00,1.0025399,1.0040329,1.0055249
2025-01-01 00:29:00,1.002527,1.0040197,1.005512
2025-01-01 00:30:00,1.0130651,1.0148011,1.0132202
2025-01-01 00:31:00,1.0214928,1.0234237,1.0193843
2025-01-01 00:32:00,1.0282326,1.0303191,1.024313
2025-01-01 00:33:00,1.0336217,1.0358328,1.0282532
2025-01-01 00:34:00,1.0379305,1.0402411,1.031403
2025-01-01 00:35:00,1.0413748,1.0437652,1.0339202
2025-01-01 00:36:00,1.0441277,1.0465817,1.0359313
2025-01-01 00:37:00,1.0463274,1.0488324,1.0375378
2025-01-01 00:38:00,1.0480845,1.0506303,1.0388203
2025-01-01 00:39:00,1.0494876,1.052066,1.0398437
2025-01-01 00:40:00,1.0506076,1.053212,1.04066
2025-01-01 00:41:00,1.0515009,1.0541261,1.0413104
2025-01-01 00:42:00,1.052213,1.0548549,1.0418283
2025-01-01 00:43:00,1.05278,1.0554352,1.0422399
2025-01-01 00:44:00,1.0532311,1.0558968,1.0425667
2025-01-01 00:45:00,1.0535892,1.0562634,1.0428256
2025-01-01 00:46:00,1.0538732,1.0565543,1.0430301
2025-01-01 00:47:00,1.0540978,1.0567843,1.0431913
2025-01-01 00:48:00,1.0542747,1.0569656,1.0433177
2025-01-01 00:49:00,1.0544138,1.0571082,1.0434161
2025-01-01 00:50:00,1.0545223,1.0572195,1.0434926
2025-01-01 00:51:00,1.0546066,1.057306,1.0435511
2025-01-01 00:52:00,1.0546713,1.0573726,1.0435953
2025-01-01 00:53:00,1.0547205,1.0574234,1.0436282
2025-01-01 00:54:00,1.0547574,1.0574613,1.043652
2025-01-01 00:55:00,1.054784,1.057489,1.0436686
2025-01-01 00:56:00,1.0548029,1.0575087,1.0436795
2025-01-01 00:57:00,1.0548153,1.0575217,1.0436856
2025-01-01 00:58:00,1.0548227,1.0575296,1.0436879
