TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.048795,1.0505702
2025-01-01 00:02:00,1.0487902,1.0505635
2025-01-01 00:03:00,1.0487853,1.0505567
2025-01-01 00:04:00,1.0487804,1.0505497
2025-01-01 00:05:00,1.0487754,1.0505428
2025-01-01 00:06:00,1.0487704,1.0505358
2025-01-01 00:07:00,1.0487654,1.0505288
2025-01-01 00:08:00,1.0487603,1.0505217
2025-01-01 00:09:00,1.0487552,1.0505146
2025-01-01 00:10:00,1.0487499,1.0505074
2025-01-01 00:11:00,1.0487447,1.0505002
2025-01-01 00:12:00,1.0487393,1.0504929
2025-01-01 00:13:00,1.048734,1.0504856
2025-01-01 00:14:00,1.0487286,1.0504782
2025-01-01 00:15:00,1.0487231,1.0504708
2025-01-01 00:16:00,1.0487175,1.0504633
2025-01-01 00:17:00,1.048712,1.0504558
2025-01-01 00:18:00,1.0487063,1.0504483
2025-01-01 00:19:00,1.0487007,1.0504407
2025-01-01 00:20:00,1.048695,1.050433
2025-01-01 00:21:00,1.0486891,1.0504254
2025-01-01 00:22:00,1.0486833,1.0504177
2025-01-01 00:23:00,1.0486774,1.0504098
2025-01-01 00:24:00,1.0486715,1.050402
2025-01-01 00:25:00,1.0486655,1.0503942
2025-01-01 00:26:00,1.0486594,1.0503862
2025-01-01 00:27:00,1.0486534,1.0503783
2025-01-01 00:28:00,1.0486472,1.0503702
2025-01-01 00:29:00,1.0486411,1.0503622
2025-01-01 00:30:00,1.0481771,1.0499121
2025-01-01 00:31:00,1.0477314,1.0494796
2025-01-01 00:32:00,1.0473033,1.0490642
2025-01-01 00:33:00,1.046892,1.0486648
2025-01-01 00:34:00,1.0464969,1.0482812
2025-01-01 00:35:00,1.0461172,1.0479125
2025-01-01 00:36:00,1.0457524,1.0475582
2025-01-01 00:37:00,1.0454019,1.0472176
2025-01-01 00:38:00,1.045065,1.0468903
2025-01-01 00:39:00,1.0447414,1.0465757
2025-01-01 00:40:00,1.0444304,1.0462734
2025-01-01 00:41:00,1.0441316,1.0459826
2025-01-01 00:42:00,1.0438443,1.0457032
2025-01-01 00:43:00,1.0435683,1.0454345
2025-01-01 00:44:00,1.0433029,1.0451761
2025-01-01 00:45:00,1.0430479,1.0449278
2025-01-01 00:46:00,1.0428027,1.044689
2025-01-01 00:47:00,1.0425669,1.0444595
2025-01-01 00:48:00,1.0423403,1.0442386
2025-01-01 00:49:00,1.0421224,1.0440261
2025-01-01 00:50:00,1.0419129,1.0438218
2025-01-01 00:51:00,1.0417114,1.0436252
2025-01-01 00:52:00,1.0415176,1.0434362
2025-01-01 00:53:00,1.0413313,1.0432543
2025-01-01 00:54:00,1.0411521,1.0430791
2025-01-01 00:55:00,1.0409797,1.0429107
2025-01-01 00:56:00,1.0408139,1.0427486
2025-01-01 00:57:00,1.0406543,1.0425925
2025-01-01 00:58:00,1.0405008,1.0424423
2025-01-01 00:59:00,1.0403531,1.0422977
2025-01-01 01:00:00,1.0398268,1.0417846
2025-01-01 01:01:00,1.0393211,1.0412917
2025-01-01 01:02:00,1.0388352,1.0408181
2025-01-01 01:03:00,1.0383685,1.040363
2025-01-01 01:04:00,1.03792,1.0399257
2025-01-01 01:05:00,1.037489,1.0395055
2025-01-01 01:06:00,1.037075,1.0391016
2025-01-01 01:07:00,1.0366772,1.0387135
2025-01-01 01:08:00,1.0362949,1.0383404
2025-01-01 01:09:00,1.0359275,1.0379819
2025-01-01 01:10:00,1.0355746,1.0376372
2025-01-01 01:11:00,1.0352353,1.0373061
2025-01-01 01:12:00,1.0349092,1.0369875
2025-01-01 01:13:00,1.0345958,1.0366814
2025-01-01 01:14:00,1.0342946,1.0363871
2025-01-01 01:15:00,1.0340049,1.0361042
2025-01-01 01:16:00,1.0337266,1.035832
2025-01-01 01:17:00,1.033459,1.0355704
2025-01-01 01:18:00,1.0332016,1.0353187
2025-01-01 01:19:00,1.0329542,1.0350767
2025-01-01 01:20:00,1.0327164,1.034844
2025-01-01 01:21:00,1.0324876,1.0346202
2025-01-01 01:22:00,1.0322676,1.0344048
2025-01-01 01:23:00,1.032056,1.0341976
2025-01-01 01:24:00,1.0318525,1.0339983
2025-01-01 01:25:00,1.0316567,1.0338063
2025-01-01 01:26:00,1.0314684,1.0336217
2025-01-01 01:27:00,1.0312872,1.033444
2025-01-01 01:28:00,1.0311129,1.0332731
2025-01-01 01:29:00,1.0309452,1.0331085
2025-01-01 01:30:00,1.0304798,1.0326511
2025-01-01 01:31:00,1.0300326,1.0322115
2025-01-01 01:32:00,1.029603,1.0317891
2025-01-01 01:33:00,1.0291901,1.031383
2025-01-01 01:34:00,1.0287932,1.0309929
2025-01-01 01:35:00,1.028412,1.0306178
2025-01-01 01:36:00,1.0280454,1.0302573
2025-01-01 01:37:00,1.0276932,1.0299108
2025-01-01 01:38:00,1.0273546,1.0295776
2025-01-01 01:39:00,1.0270292,1.0292574
2025-01-01 01:40:00,1.0267164,1.0289495
2025-01-01 01:41:00,1.0264157,1.0286534
2025-01-01 01:42:00,1.0261265,1.0283687
2025-01-01 01:43:00,1.0258485,1.0280949
2025-01-01 01:44:00,1.0255811,1.0278316
2025-01-01 01:45:00,1.0253242,1.0275784
2025-01-01 01:46:00,1.0250771,1.0273347
2025-01-01 01:47:00,1.0248393,1.0271004
2025-01-01 01:48:00,1.0246108,1.026875
2025-01-01 01:49:00,1.0243908,1.026658
2025-01-01 01:50:00,1.0241792,1.0264494
2025-01-01 01:51:00,1.0239758,1.0262486
2025-01-01 01:52:00,1.0237801,1.0260553
2025-01-01 01:53:00,1.0235916,1.0258694
2025-01-01 01:54:00,1.0234104,1.0256904
2025-01-01 01:55:00,1.0232359,1.0255181
2025-01-01 01:56:00,1.023068,1.0253521
2025-01-01 01:57:00,1.0229062,1.0251924
2025-01-01 01:58:00,1.0227506,1.0250385
2025-01-01 01:59:00,1.0226007,1.0248903
2025-01-01 02:00:00,1.0222383,1.0245289
2025-01-01 02:01:00,1.0218898,1.0241814
2025-01-01 02:02:00,1.0215548,1.0238472
2025-01-01 02:03:00,1.0212328,1.0235261
2025-01-01 02:04:00,1.0209233,1.0232172
2025-01-01 02:05:00,1.0206256,1.0229203
2025-01-01 02:06:00,1.0203395,1.0226346
2025-01-01 02:07:00,1.0200644,1.0223598
2025-01-01 02:08:00,1.0197997,1.0220957
2025-01-01 02:09:00,1.0195452,1.0218415
2025-01-01 02:10:00,1.0193003,1.0215971
2025-01-01 02:11:00,1.019065,1.0213621
2025-01-01 02:12:00,1.0188385,1.0211358
2025-01-01 02:13:00,1.0186207,1.0209181
2025-01-01 02:14:00,1.018411,1.0207087
2025-01-01 02:15:00,1.0182093,1.0205071
2025-01-01 02:16:00,1.0180153,1.0203131
2025-01-01 02:17:00,1.0178286,1.0201263
2025-01-01 02:18:00,1.0176488,1.0199466
2025-01-01 02:19:00,1.0174758,1.0197735
2025-01-01 02:20:00,1.0173092,1.0196068
2025-01-01 02:21:00,1.0171489,1.0194464
2025-01-01 02:22:00,1.0169944,1.0192918
2025-01-01 02:23:00,1.0168456,1.0191429
2025-01-01 02:24:00,1.0167024,1.0189995
2025-01-01 02:25:00,1.0165645,1.0188613
2025-01-01 02:26:00,1.0164315,1.0187281
2025-01-01 02:27:00,1.0163033,1.0185997
2025-01-01 02:28:00,1.0161799,1.018476
2025-01-01 02:29:00,1.0160608,1.0183567
2025-01-01 02:30:00,1.0158176,1.018107
2025-01-01 02:31:00,1.0155835,1.017867
2025-01-01 02:32:00,1.0153584,1.017636
2025-01-01 02:33:00,1.0151418,1.0174136
2025-01-01 02:34:00,1.0149333,1.0171996
2025-01-01 02:35:00,1.0147328,1.0169938
2025-01-01 02:36:00,1.0145398,1.0167956
2025-01-01 02:37:00,1.014354,1.0166049
2025-01-01 02:38:00,1.0141753,1.0164212
2025-01-01 02:39:00,1.0140032,1.0162443
2025-01-01 02:40:00,1.0138375,1.0160742
2025-01-01 02:41:00,1.0136777,1.0159103
2025-01-01 02:42:00,1.013524,1.0157523
2025-01-01 02:43:00,1.013376,1.0156001
2025-01-01 02:44:00,1.0132334,1.0154536
2025-01-01 02:45:00,1.013096,1.0153123
2025-01-01 02:46:00,1.0129637,1.0151763
2025-01-01 02:47:00,1.012836,1.0150452
2025-01-01 02:48:00,1.012713,1.0149188
2025-01-01 02:49:00,1.0125945,1.014797
2025-01-01 02:50:00,1.0124801,1.0146793
2025-01-01 02:51:00,1.0123699,1.0145661
2025-01-01 02:52:00,1.0122635,1.0144567
2025-01-01 02:53:00,1.012161,1.0143514
2025-01-01 02:54:00,1.0120621,1.0142496
2025-01-01 02:55:00,1.0119665,1.0141513
2025-01-01 02:56:00,1.0118743,1.0140566
2025-01-01 02:57:00,1.0117853,1.013965
2025-01-01 02:58:00,1.0116993,1.0138766
2025-01-01 02:59:00,1.0116163,1.0137912
2025-01-01 03:00:00,1.0114995,1.0136606
2025-01-01 03:01:00,1.011387,1.0135348
2025-01-01 03:02:00,1.0112783,1.0134134
2025-01-01 03:03:00,1.0111735,1.0132964
2025-01-01 03:04:00,1.0110723,1.0131835
2025-01-01 03:05:00,1.0109748,1.0130746
2025-01-01 03:06:00,1.0108807,1.0129696
2025-01-01 03:07:00,1.0107898,1.0128682
2025-01-01 03:08:00,1.010702,1.0127704
2025-01-01 03:09:00,1.0106173,1.0126759
2025-01-01 03:10:00,1.0105352,1.0125848
2025-01-01 03:11:00,1.0104562,1.0124967
2025-01-01 03:12:00,1.0103797,1.0124116
2025-01-01 03:13:00,1.0103058,1.0123293
2025-01-01 03:14:00,1.0102342,1.01225
2025-01-01 03:15:00,1.0101651,1.0121732
2025-01-01 03:16:00,1.0100982,1.0120989
2025-01-01 03:17:00,1.0100335,1.012027
2025-01-01 03:18:00,1.0099709,1.0119576
2025-01-01 03:19:00,1.0099102,1.0118904
2025-01-01 03:20:00,1.0098515,1.0118254
2025-01-01 03:21:00,1.0097946,1.0117624
2025-01-01 03:22:00,1.0097395,1.0117015
2025-01-01 03:23:00,1.009686,1.0116423
2025-01-01 03:24:00,1.0096343,1.0115851
2025-01-01 03:25:00,1.009584,1.0115297
2025-01-01 03:26:00,1.0095352,1.0114759
2025-01-01 03:27:00,1.0094879,1.0114238
2025-01-01 03:28:00,1.009442,1.0113733
2025-01-01 03:29:00,1.0093973,1.0113242
2025-01-01 03:30:00,1.0094099,1.0113158
2025-01-01 03:31:00,1.0094213,1.0113072
2025-01-01 03:32:00,1.009432,1.0112984
2025-01-01 03:33:00,1.0094415,1.0112895
2025-01-01 03:34:00,1.0094502,1.0112804
2025-01-01 03:35:00,1.0094581,1.0112711
2025-01-01 03:36:00,1.0094651,1.0112617
2025-01-01 03:37:00,1.0094712,1.0112522
2025-01-01 03:38:00,1.0094767,1.0112424
2025-01-01 03:39:00,1.0094813,1.0112326
2025-01-01 03:40:00,1.0094854,1.0112226
2025-01-01 03:41:00,1.0094886,1.0112126
2025-01-01 03:42:00,1.0094912,1.0112023
2025-01-01 03:43:00,1.0094932,1.011192
2025-01-01 03:44:00,1.0094947,1.0111815
2025-01-01 03:45:00,1.0094954,1.0111709
