TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0472476,1.0487682
2025-01-01 00:02:00,1.0472357,1.0487554
2025-01-01 00:03:00,1.0472238,1.0487428
2025-01-01 00:04:00,1.0472119,1.04873
2025-01-01 00:05:00,1.0471998,1.0487174
2025-01-01 00:06:00,1.0471878,1.0487046
2025-01-01 00:07:00,1.0471758,1.0486919
2025-01-01 00:08:00,1.0471637,1.0486791
2025-01-01 00:09:00,1.0471516,1.0486662
2025-01-01 00:10:00,1.0471395,1.0486535
2025-01-01 00:11:00,1.0471274,1.0486407
2025-01-01 00:12:00,1.0471152,1.0486279
2025-01-01 00:13:00,1.047103,1.0486151
2025-01-01 00:14:00,1.0470908,1.0486022
2025-01-01 00:15:00,1.0470786,1.0485893
2025-01-01 00:16:00,1.0470663,1.0485765
2025-01-01 00:17:00,1.047054,1.0485637
2025-01-01 00:18:00,1.0470418,1.0485508
2025-01-01 00:19:00,1.0470295,1.0485379
2025-01-01 00:20:00,1.0470172,1.048525
2025-01-01 00:21:00,1.0470048,1.0485121
2025-01-01 00:22:00,1.0469924,1.0484991
2025-01-01 00:23:00,1.04698,1.0484862
2025-01-01 00:24:00,1.0469677,1.0484734
2025-01-01 00:25:00,1.0469552,1.0484604
2025-01-01 00:26:00,1.0469428,1.0484474
2025-01-01 00:27:00,1.0469304,1.0484345
2025-01-01 00:28:00,1.0469179,1.0484215
2025-01-01 00:29:00,1.0469054,1.0484085
2025-01-01 00:30:00,1.0472059,1.0486788
2025-01-01 00:31:00,1.0474939,1.0489377
2025-01-01 00:32:00,1.0477699,1.0491858
2025-01-01 00:33:00,1.0480343,1.0494233
2025-01-01 00:34:00,1.0482875,1.0496509
2025-01-01 00:35:00,1.0485302,1.049869
2025-01-01 00:36:00,1.0487627,1.0500777
2025-01-01 00:37:00,1.0489852,1.0502775
2025-01-01 00:38:00,1.0491984,1.0504688
2025-01-01 00:39:00,1.0494026,1.0506519
2025-01-01 00:40:00,1.0495981,1.0508273
2025-01-01 00:41:00,1.0497851,1.050995
2025-01-01 00:42:00,1.0499643,1.0511556
2025-01-01 00:43:00,1.0501357,1.0513091
2025-01-01 00:44:00,1.0502999,1.0514561
2025-01-01 00:45:00,1.0504569,1.0515965
2025-01-01 00:46:00,1.0506071,1.0517309
2025-01-01 00:47:00,1.0507507,1.0518593
2025-01-01 00:48:00,1.0508881,1.0519822
2025-01-01 00:49:00,1.0510193,1.0520995
2025-01-01 00:50:00,1.051145,1.0522115
2025-01-01 00:51:00,1.0512649,1.0523186
2025-01-01 00:52:00,1.0513797,1.0524209
2025-01-01 00:53:00,1.0514892,1.0525185
2025-01-01 00:54:00,1.0515939,1.0526117
2025-01-01 00:55:00,1.0516939,1.0527008
2025-01-01 00:56:00,1.0517893,1.0527856
2025-01-01 00:57:00,1.0518805,1.0528667
2025-01-01 00:58:00,1.0519673,1.052944
2025-01-01 00:59:00,1.0520502,1.0530176
2025-01-01 01:00:00,1.0525221,1.0534471
2025-01-01 01:01:00,1.0529743,1.0538589
2025-01-01 01:02:00,1.0534081,1.0542537
2025-01-01 01:03:00,1.053824,1.0546322
2025-01-01 01:04:00,1.0542227,1.054995
2025-01-01 01:05:00,1.0546049,1.0553427
2025-01-01 01:06:00,1.0549713,1.055676
2025-01-01 01:07:00,1.0553225,1.0559955
2025-01-01 01:08:00,1.0556593,1.0563016
2025-01-01 01:09:00,1.055982,1.056595
2025-01-01 01:10:00,1.0562911,1.0568761
2025-01-01 01:11:00,1.0565875,1.0571456
2025-01-01 01:12:00,1.0568714,1.0574037
2025-01-01 01:13:00,1.0571434,1.0576509
2025-01-01 01:14:00,1.0574042,1.0578878
2025-01-01 01:15:00,1.0576538,1.0581146
2025-01-01 01:16:00,1.057893,1.058332
2025-01-01 01:17:00,1.0581222,1.05854
2025-01-01 01:18:00,1.0583415,1.0587392
2025-01-01 01:19:00,1.0585517,1.0589299
2025-01-01 01:20:00,1.0587528,1.0591124
2025-01-01 01:21:00,1.0589454,1.0592872
2025-01-01 01:22:00,1.0591297,1.0594543
2025-01-01 01:23:00,1.0593061,1.0596144
2025-01-01 01:24:00,1.059475,1.0597675
2025-01-01 01:25:00,1.0596366,1.059914
2025-01-01 01:26:00,1.0597912,1.0600542
2025-01-01 01:27:00,1.059939,1.060188
2025-01-01 01:28:00,1.0600805,1.0603162
2025-01-01 01:29:00,1.0602158,1.0604388
2025-01-01 01:30:00,1.0608104,1.0609848
2025-01-01 01:31:00,1.0613807,1.0615085
2025-01-01 01:32:00,1.0619277,1.0620108
2025-01-01 01:33:00,1.0624522,1.0624924
2025-01-01 01:34:00,1.0629553,1.0629542
2025-01-01 01:35:00,1.0634377,1.0633972
2025-01-01 01:36:00,1.0639004,1.0638218
2025-01-01 01:37:00,1.0643439,1.0642289
2025-01-01 01:38:00,1.0647693,1.0646193
2025-01-01 01:39:00,1.0651771,1.0649936
2025-01-01 01:40:00,1.065568,1.0653523
2025-01-01 01:41:00,1.0659429,1.0656962
2025-01-01 01:42:00,1.0663022,1.0660259
2025-01-01 01:43:00,1.0666466,1.0663418
2025-01-01 01:44:00,1.0669767,1.0666445
2025-01-01 01:45:00,1.0672929,1.0669347
2025-01-01 01:46:00,1.0675961,1.0672127
2025-01-01 01:47:00,1.0678866,1.0674791
2025-01-01 01:48:00,1.068165,1.0677345
2025-01-01 01:49:00,1.0684316,1.067979
2025-01-01 01:50:00,1.0686871,1.0682133
2025-01-01 01:51:00,1.0689318,1.0684377
2025-01-01 01:52:00,1.0691664,1.0686526
2025-01-01 01:53:00,1.069391,1.0688585
2025-01-01 01:54:00,1.0696061,1.0690557
2025-01-01 01:55:00,1.0698119,1.0692444
2025-01-01 01:56:00,1.0700092,1.0694251
2025-01-01 01:57:00,1.0701979,1.0695982
2025-01-01 01:58:00,1.0703787,1.0697637
2025-01-01 01:59:00,1.0705515,1.0699221
2025-01-01 02:00:00,1.0712466,1.0705646
2025-01-01 02:01:00,1.0719135,1.071181
2025-01-01 02:02:00,1.0725532,1.0717723
2025-01-01 02:03:00,1.0731666,1.0723394
2025-01-01 02:04:00,1.0737551,1.0728834
2025-01-01 02:05:00,1.0743196,1.0734051
2025-01-01 02:06:00,1.0748609,1.0739055
2025-01-01 02:07:00,1.0753801,1.0743854
2025-01-01 02:08:00,1.075878,1.0748457
2025-01-01 02:09:00,1.0763555,1.075287
2025-01-01 02:10:00,1.0768133,1.0757102
2025-01-01 02:11:00,1.0772524,1.0761158
2025-01-01 02:12:00,1.0776733,1.0765048
2025-01-01 02:13:00,1.078077,1.0768778
2025-01-01 02:14:00,1.078464,1.0772353
2025-01-01 02:15:00,1.078835,1.0775782
2025-01-01 02:16:00,1.0791906,1.0779068
2025-01-01 02:17:00,1.0795316,1.0782218
