TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,1.0011929,1.00271,1.0042065
2025-01-01 00:02:00,1.0011809,1.0026972,1.0041935
2025-01-01 00:03:00,1.0011687,1.0026845,1.0041804
2025-01-01 00:04:00,1.0011567,1.0026717,1.0041673
2025-01-01 00:05:00,1.0011445,1.002659,1.0041542
2025-01-01 00:06:00,1.0011325,1.0026461,1.0041411
2025-01-01 00:07:00,1.0011203,1.0026333,1.0041281
2025-01-01 00:08:00,1.0011082,1.0026205,1.004115
2025-01-01 00:09:00,1.0010959,1.0026077,1.0041019
2025-01-01 00:10:00,1.0010837,1.0025948,1.0040888
2025-01-01 00:11:00,1.0010715,1.002582,1.0040756
2025-01-01 00:12:00,1.0010593,1.0025691,1.0040625
2025-01-01 00:13:00,1.001047,1.0025562,1.0040494
2025-01-01 00:14:00,1.0010347,1.0025433,1.0040363
2025-01-01 00:15:00,1.0010223,1.0025305,1.0040232
2025-01-01 00:16:00,1.0010101,1.0025176,1.0040101
2025-01-01 00:17:00,1.0009977,1.0025046,1.003997
2025-01-01 00:18:00,1.0009853,1.0024917,1.0039839
2025-01-01 00:19:00,1.0009729,1.0024787,1.0039707
2025-01-01 00:20:00,1.0009605,1.0024658,1.0039577
2025-01-01 00:21:00,1.0009481,1.0024529,1.0039446
2025-01-01 00:22:00,1.0009357,1.0024399,1.0039315
2025-01-01 00:23:00,1.0009232,1.0024269,1.0039184
2025-01-01 00:24:00,1.0009106,1.002414,1.0039053
2025-01-01 00:25:00,1.0008982,1.002401,1.0038922
2025-01-01 00:26:00,1.0008857,1.002388,1.0038791
2025-01-01 00:27:00,1.0008732,1.002375,1.003866
2025-01-01 00:28:00,1.0008606,1.002362,1.0038528
2025-01-01 00:29:00,1.000848,1.0023489,1.0038397
2025-01-01 00:30:00,1.0007005,1.0041519,1.0058781
2025-01-01 00:31:00,1.00058,1.0055918,1.007506
2025-01-01 00:32:00,1.000481,1.0067409,1.0088058
2025-01-01 00:33:00,1.0003992,1.0076578,1.0098429
2025-01-01 00:34:00,1.0003314,1.0083886,1.0106701
2025-01-01 00:35:00,1.0002745,1.0089706,1.0113292
2025-01-01 00:36:00,1.0002264,1.0094336,1.0118539
2025-01-01 00:37:00,1.0001854,1.0098014,1.012271
2025-01-01 00:38:00,1.0001501,1.010093,1.0126022
2025-01-01 00:39:00,1.0001192,1.0103238,1.0128645
2025-01-01 00:40:00,1.000092,1.0105057,1.0130718
2025-01-01 00:41:00,1.0000677,1.0106485,1.0132349
2025-01-01 00:42:00,1.0000457,1.0107603,1.0133628
2025-01-01 00:43:00,1.0000255,1.010847,1.0134625
2025-01-01 00:44:00,1.0000068,1.0109137,1.0135398
2025-01-01 00:45:00,0.99998915,1.0109645,1.0135988
2025-01-01 00:46:00,0.9999725,1.0110025,1.0136435
2025-01-01 00:47:00,0.9999567,1.0110304,1.0136768
2025-01-01 00:48:00,0.9999414,1.01105,1.0137007
2025-01-01 00:49:00,0.9999267,1.0110631,1.0137173
2025-01-01 00:50:00,0.99991226,1.011071,1.0137279
2025-01-01 00:51:00,0.99989814,1.0110745,1.013734
2025-01-01 00:52:00,0.99988425,1.0110748,1.0137361
2025-01-01 00:53:00,0.9998706,1.0110724,1.0137353
2025-01-01 00:54:00,0.99985707,1.0110679,1.0137321
2025-01-01 00:55:00,0.99984366,1.0110617,1.0137268
