TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.045261,1.0475076
2025-01-01 00:02:00,1.0452664,1.0475149
2025-01-01 00:03:00,1.0452719,1.0475223
2025-01-01 00:04:00,1.0452774,1.0475297
2025-01-01 00:05:00,1.0452828,1.0475372
2025-01-01 00:06:00,1.0452884,1.0475447
2025-01-01 00:07:00,1.045294,1.0475522
2025-01-01 00:08:00,1.0452998,1.0475599
2025-01-01 00:09:00,1.0453055,1.0475675
2025-01-01 00:10:00,1.0453113,1.0475751
2025-01-01 00:11:00,1.0453172,1.0475829
2025-01-01 00:12:00,1.045323,1.0475907
2025-01-01 00:13:00,1.045329,1.0475985
2025-01-01 00:14:00,1.0453349,1.0476063
2025-01-01 00:15:00,1.045341,1.0476143
2025-01-01 00:16:00,1.0453471,1.0476223
2025-01-01 00:17:00,1.0453533,1.0476303
2025-01-01 00:18:00,1.0453595,1.0476384
2025-01-01 00:19:00,1.0453657,1.0476465
2025-01-01 00:20:00,1.045372,1.0476546
2025-01-01 00:21:00,1.0453783,1.0476629
2025-01-01 00:22:00,1.0453848,1.0476711
2025-01-01 00:23:00,1.0453912,1.0476794
2025-01-01 00:24:00,1.0453976,1.0476876
2025-01-01 00:25:00,1.0454042,1.0476961
2025-01-01 00:26:00,1.0454109,1.0477045
2025-01-01 00:27:00,1.0454174,1.0477129
2025-01-01 00:28:00,1.0454241,1.0477215
2025-01-01 00:29:00,1.0454309,1.04773
2025-01-01 00:30:00,1.0440754,1.0450499
2025-01-01 00:31:00,1.0427743,1.0424776
2025-01-01 00:32:00,1.0415257,1.0400085
2025-01-01 00:33:00,1.0403275,1.0376385
2025-01-01 00:34:00,1.0391774,1.0353637
2025-01-01 00:35:00,1.0380737,1.0331802
2025-01-01 00:36:00,1.0370145,1.0310845
2025-01-01 00:37:00,1.0359979,1.0290731
2025-01-01 00:38:00,1.0350224,1.0271425
2025-01-01 00:39:00,1.0340861,1.0252895
2025-01-01 00:40:00,1.0331876,1.0235112
2025-01-01 00:41:00,1.0323255,1.0218042
2025-01-01 00:42:00,1.0314982,1.0201659
2025-01-01 00:43:00,1.0307043,1.0185937
2025-01-01 00:44:00,1.0299424,1.0170847
2025-01-01 00:45:00,1.0292114,1.0156364
2025-01-01 00:46:00,1.0285101,1.0142466
2025-01-01 00:47:00,1.0278372,1.0129126
2025-01-01 00:48:00,1.0271914,1.0116324
2025-01-01 00:49:00,1.0265719,1.010404
2025-01-01 00:50:00,1.0259775,1.009225
2025-01-01 00:51:00,1.0254073,1.0080936
2025-01-01 00:52:00,1.0248603,1.007008
2025-01-01 00:53:00,1.0243354,1.0059661
2025-01-01 00:54:00,1.0238318,1.0049663
2025-01-01 00:55:00,1.0233489,1.004007
2025-01-01 00:56:00,1.0228856,1.0030864
2025-01-01 00:57:00,1.0224411,1.0022032
2025-01-01 00:58:00,1.0220149,1.0013556
2025-01-01 00:59:00,1.0216061,1.0005424
2025-01-01 01:00:00,1.0205678,0.99915737
2025-01-01 01:01:00,1.0195714,0.9978282
2025-01-01 01:02:00,1.0186154,0.9965526
2025-01-01 01:03:00,1.0176978,0.9953285
2025-01-01 01:04:00,1.0168173,0.99415374
2025-01-01 01:05:00,1.0159725,0.99302644
2025-01-01 01:06:00,1.0151619,0.9919447
2025-01-01 01:07:00,1.014384,0.9909066
2025-01-01 01:08:00,1.0136377,0.98991054
2025-01-01 01:09:00,1.0129216,0.9889547
2025-01-01 01:10:00,1.0122346,0.9880376
2025-01-01 01:11:00,1.0115752,0.9871575
2025-01-01 01:12:00,1.0109428,0.98631316
2025-01-01 01:13:00,1.010336,0.985503
2025-01-01 01:14:00,1.009754,0.9847257
2025-01-01 01:15:00,1.0091954,0.98398
2025-01-01 01:16:00,1.0086598,0.9832645
2025-01-01 01:17:00,1.0081459,0.9825781
2025-01-01 01:18:00,1.007653,0.98191965
2025-01-01 01:19:00,1.0071802,0.98128796
2025-01-01 01:20:00,1.0067267,0.980682
2025-01-01 01:21:00,1.0062917,0.9801007
2025-01-01 01:22:00,1.0058746,0.9795431
2025-01-01 01:23:00,1.0054746,0.97900826
2025-01-01 01:24:00,1.005091,0.9784953
2025-01-01 01:25:00,1.0047231,0.9780033
2025-01-01 01:26:00,1.0043703,0.9775315
2025-01-01 01:27:00,1.0040321,0.977079
2025-01-01 01:28:00,1.0037078,0.976645
2025-01-01 01:29:00,1.0033969,0.97622883
2025-01-01 01:30:00,1.0024251,0.97519726
2025-01-01 01:31:00,1.0014924,0.9742073
2025-01-01 01:32:00,1.0005976,0.9732575
2025-01-01 01:33:00,0.9997388,0.9723461
2025-01-01 01:34:00,0.99891496,0.97147167
2025-01-01 01:35:00,0.9981245,0.9706327
2025-01-01 01:36:00,0.99736595,0.96982765
2025-01-01 01:37:00,0.99663824,0.9690554
2025-01-01 01:38:00,0.99594,0.96831447
2025-01-01 01:39:00,0.9952702,0.9676036
2025-01-01 01:40:00,0.99462765,0.9669217
2025-01-01 01:41:00,0.99401116,0.9662675
2025-01-01 01:42:00,0.99341977,0.96564007
2025-01-01 01:43:00,0.9928525,0.9650381
2025-01-01 01:44:00,0.9923083,0.96446073
2025-01-01 01:45:00,0.9917864,0.96390694
2025-01-01 01:46:00,0.9912858,0.9633758
2025-01-01 01:47:00,0.9908056,0.96286637
2025-01-01 01:48:00,0.99034506,0.9623778
2025-01-01 01:49:00,0.9899034,0.96190923
2025-01-01 01:50:00,0.9894798,0.9614599
2025-01-01 01:51:00,0.98907363,0.961029
2025-01-01 01:52:00,0.9886842,0.9606158
2025-01-01 01:53:00,0.9883107,0.9602197
2025-01-01 01:54:00,0.98795265,0.9598399
2025-01-01 01:55:00,0.9876094,0.95947576
2025-01-01 01:56:00,0.98728025,0.9591267
2025-01-01 01:57:00,0.9869647,0.95879215
2025-01-01 01:58:00,0.98666227,0.9584714
2025-01-01 01:59:00,0.9863724,0.958164
2025-01-01 02:00:00,0.9854052,0.9572203
2025-01-01 02:01:00,0.98447716,0.95631486
2025-01-01 02:02:00,0.9835866,0.9554461
2025-01-01 02:03:00,0.9827322,0.9546126
2025-01-01 02:04:00,0.98191243,0.953813
2025-01-01 02:05:00,0.9811259,0.9530458
2025-01-01 02:06:00,0.98037124,0.95230985
2025-01-01 02:07:00,0.97964734,0.9516038
2025-01-01 02:08:00,0.9789528,0.95092654
2025-01-01 02:09:00,0.9782865,0.9502768
2025-01-01 02:10:00,0.97764736,0.94965357
2025-01-01 02:11:00,0.9770342,0.94905573
2025-01-01 02:12:00,0.9764461,0.9484824
2025-01-01 02:13:00,0.97588193,0.9479325
2025-01-01 02:14:00,0.97534084,0.94740504
2025-01-01 02:15:00,0.97482187,0.94689924
2025-01-01 02:16:00,0.9743241,0.9464141
2025-01-01 02:17:00,0.9738467,0.94594896
2025-01-01 02:18:00,0.97338885,0.9455029
2025-01-01 02:19:00,0.97294986,0.94507515
2025-01-01 02:20:00,0.9725289,0.944665
2025-01-01 02:21:00,0.9721252,0.94427186
2025-01-01 02:22:00,0.97173816,0.94389486
2025-01-01 02:23:00,0.9713671,0.9435335
2025-01-01 02:24:00,0.97101134,0.94318706
2025-01-01 02:25:00,0.97067034,0.94285506
2025-01-01 02:26:00,0.97034335,0.9425368
2025-01-01 02:27:00,0.97003,0.9422318
2025-01-01 02:28:00,0.96972966,0.94193953
2025-01-01 02:29:00,0.96944183,0.9416594
2025-01-01 02:30:00,0.9684733,0.940737
2025-01-01 02:31:00,0.96754396,0.93985206
2025-01-01 02:32:00,0.96665233,0.93900305
2025-01-01 02:33:00,0.9657968,0.9381885
2025-01-01 02:34:00,0.9649761,0.937407
2025-01-01 02:35:00,0.9641886,0.93665737
2025-01-01 02:36:00,0.9634331,0.9359381
2025-01-01 02:37:00,0.9627083,0.9352482
2025-01-01 02:38:00,0.96201307,0.93458647
2025-01-01 02:39:00,0.96134603,0.9339516
2025-01-01 02:40:00,0.9607063,0.93334275
2025-01-01 02:41:00,0.96009254,0.93275875
2025-01-01 02:42:00,0.9595039,0.9321986
2025-01-01 02:43:00,0.95893925,0.9316614
2025-01-01 02:44:00,0.9583977,0.93114626
2025-01-01 02:45:00,0.9578783,0.9306522
2025-01-01 02:46:00,0.9573802,0.93017846
2025-01-01 02:47:00,0.9569025,0.9297241
2025-01-01 02:48:00,0.95644444,0.9292885
2025-01-01 02:49:00,0.95600516,0.9288708
2025-01-01 02:50:00,0.955584,0.9284704
2025-01-01 02:51:00,0.95518017,0.92808646
2025-01-01 02:52:00,0.954793,0.92771846
2025-01-01 02:53:00,0.95442176,0.92736566
2025-01-01 02:54:00,0.9540659,0.9270276
2025-01-01 02:55:00,0.9537248,0.92670345
2025-01-01 02:56:00,0.95339787,0.92639285
2025-01-01 02:57:00,0.9530845,0.9260952
2025-01-01 02:58:00,0.9527842,0.92581
2025-01-01 02:59:00,0.95249635,0.9255367
2025-01-01 03:00:00,0.95153695,0.9246276
2025-01-01 03:01:00,0.95061636,0.92375535
2025-01-01 03:02:00,0.94973314,0.92291856
2025-01-01 03:03:00,0.9488857,0.92211574
2025-01-01 03:04:00,0.94807273,0.9213456
2025-01-01 03:05:00,0.9472928,0.92060673
2025-01-01 03:06:00,0.94654447,0.9198979
2025-01-01 03:07:00,0.9458267,0.91921806
2025-01-01 03:08:00,0.94513816,0.9185659
2025-01-01 03:09:00,0.9444776,0.9179404
2025-01-01 03:10:00,0.943844,0.91734034
2025-01-01 03:11:00,0.94323623,0.9167649
2025-01-01 03:12:00,0.94265336,0.91621304
2025-01-01 03:13:00,0.94209427,0.9156837
2025-01-01 03:14:00,0.9415581,0.9151761
2025-01-01 03:15:00,0.9410439,0.9146893
2025-01-01 03:16:00,0.94055074,0.9142225
2025-01-01 03:17:00,0.94007784,0.91377485
2025-01-01 03:18:00,0.93962437,0.9133457
2025-01-01 03:19:00,0.93918955,0.91293424
2025-01-01 03:20:00,0.9387726,0.9125397
2025-01-01 03:21:00,0.9383729,0.9121616
2025-01-01 03:22:00,0.9379897,0.9117991
2025-01-01 03:23:00,0.93762237,0.9114515
2025-01-01 03:24:00,0.9372702,0.91111845
2025-01-01 03:25:00,0.93693274,0.9107992
2025-01-01 03:26:00,0.9366092,0.91049325
2025-01-01 03:27:00,0.93629915,0.9102001
2025-01-01 03:28:00,0.936002,0.90991926
2025-01-01 03:29:00,0.93571734,0.9096501
2025-01-01 03:30:00,0.9347821,0.90876323
2025-01-01 03:31:00,0.9338848,0.90791243
2025-01-01 03:32:00,0.9330239,0.90709615
