TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8495885,0.9519252,1.0043217,0.84524703,0.9477492,1.0002586,0.85524046,0.9576847,0.9960804,0.85068214,0.95287085,1.0049767,0.85893065,0.94677985,0.9985489,0.8518754,0.9534522,1.0049871,0.8439859,0.94547856,0.99698627,0.85010266,0.95173687,1.0034363,0.84306353,0.94500196,0.99702686,0.8513306,0.9536007,0.99194,0.84678525,0.9492668,1.0017695
2025-01-01 00:02:00,0.8495963,0.9519347,1.0043327,0.8452597,0.94776225,1.0002717,0.8552524,0.95769554,0.9960899,0.850688,0.9528746,1.0049783,0.8589278,0.9467749,0.99854195,0.8518652,0.9534407,1.0049747,0.84397274,0.9454656,0.99697393,0.85009253,0.9517283,1.0034295,0.84306085,0.94500154,0.99702865,0.8513366,0.9536086,0.99194956,0.8467972,0.94927955,1.0017827
2025-01-01 00:03:00,0.8496042,0.9519442,1.0043435,0.8452724,0.9477753,1.0002847,0.85526425,0.95770633,0.99609923,0.85069376,0.95287836,1.0049798,0.8589249,0.9467699,0.998535,0.8518549,0.9534293,1.0049623,0.8439596,0.94545275,0.99696165,0.85008246,0.95171976,1.0034229,0.8430582,0.9450011,0.9970305,0.8513427,0.9536165,0.99195915,0.8468092,0.94929224,1.0017956
2025-01-01 00:04:00,0.8496121,0.95195377,1.0043545,0.8452852,0.9477884,1.0002977,0.85527617,0.9577171,0.9961086,0.8506995,0.952882,1.0049814,0.85892195,0.9467648,0.99852794,0.85184455,0.9534177,1.0049499,0.8439466,0.9454399,0.9969494,0.8500724,0.95171124,1.0034162,0.8430557,0.9450008,0.99703234,0.85134876,0.9536245,0.9919688,0.8468213,0.949305,1.0018088
2025-01-01 00:05:00,0.84962004,0.95196337,1.0043654,0.8452979,0.9478015,1.0003108,0.855288,0.95772785,0.9961179,0.8507052,0.9528856,1.0049828,0.85891896,0.9467597,0.99852085,0.85183424,0.95340616,1.0049374,0.8439334,0.945427,0.9969371,0.8500624,0.95170283,1.0034095,0.8430532,0.9450005,0.9970343,0.85135496,0.95363253,0.99197847,0.84683335,0.9493178,1.0018219
2025-01-01 00:06:00,0.8496281,0.951973,1.0043764,0.8453106,0.9478146,1.0003238,0.85529983,0.9577385,0.9961271,0.85071087,0.95288914,1.0049841,0.8589159,0.9467545,0.99851376,0.8518238,0.95339453,1.004925,0.84392035,0.9454141,0.9969249,0.85005236,0.95169437,1.003403,0.8430508,0.9450003,0.99703634,0.85136116,0.95364064,0.9919882,0.84684545,0.94933057,1.0018349
2025-01-01 00:07:00,0.8496361,0.9519827,1.0043875,0.8453234,0.94782764,1.0003368,0.85531163,0.9577492,0.99613637,0.8507164,0.95289266,1.0049855,0.8589128,0.9467493,0.99850655,0.8518134,0.9533829,1.0049125,0.84390724,0.9454013,0.99691266,0.8500424,0.951686,1.0033964,0.8430484,0.9450002,0.99703836,0.8513674,0.95364875,0.9919979,0.84685755,0.9493433,1.001848
2025-01-01 00:08:00,0.8496442,0.95199245,1.0043986,0.8453362,0.94784075,1.0003499,0.85532343,0.95775986,0.99614555,0.85072196,0.9528961,1.0049868,0.8589096,0.946744,0.99849933,0.85180295,0.9533713,1.0049,0.8438941,0.94538844,0.9969004,0.8500325,0.95167774,1.00339,0.8430461,0.94500005,0.9970405,0.85137373,0.9536569,0.9920077,0.84686965,0.94935614,1.0018611
2025-01-01 00:09:00,0.84965235,0.95200217,1.0044097,0.84534895,0.9478538,1.0003629,0.8553352,0.95777047,0.9961547,0.85072744,0.9528995,1.004988,0.8589064,0.9467387,0.99849206,0.8517924,0.9533596,1.0048875,0.8438811,0.9453756,0.9968882,0.8500226,0.9516694,1.0033835,0.84304386,0.945,0.99704266,0.8513801,0.95366514,0.9920175,0.84688187,0.94936895,1.0018742
2025-01-01 00:10:00,0.8496605,0.952012,1.0044208,0.84536177,0.9478669,1.0003759,0.85534686,0.957781,0.9961638,0.85073286,0.95290285,1.0049891,0.8589031,0.94673336,0.99848473,0.8517819,0.9533479,1.004875,0.84386796,0.9453628,0.99687606,0.8500128,0.95166117,1.0033771,0.84304166,0.94500005,0.9970449,0.8513865,0.95367336,0.99202734,0.846894,0.9493817,1.0018873
2025-01-01 00:11:00,0.84966874,0.95202184,1.004432,0.8453746,0.94788,1.0003889,0.8553586,0.9577915,0.99617285,0.8507383,0.95290613,1.0049902,0.8588998,0.94672793,0.99847734,0.85177135,0.9533362,1.0048624,0.84385484,0.94535,0.9968639,0.850003,0.951653,1.0033708,0.8430395,0.9450001,0.9970472,0.8513929,0.95368165,0.99203724,0.84690624,0.9493946,1.0019004
2025-01-01 00:12:00,0.849677,0.9520317,1.0044432,0.8453874,0.94789314,1.0004019,0.8553703,0.95780206,0.9961819,0.8507436,0.95290935,1.0049912,0.85889643,0.94672245,0.99846995,0.85176075,0.95332444,1.0048498,0.8438418,0.94533724,0.9968518,0.8499932,0.95164484,1.0033644,0.8430374,0.94500023,0.9970495,0.8513995,0.95369,0.9920472,0.8469184,0.9494074,1.0019135
2025-01-01 00:13:00,0.8496853,0.95204157,1.0044544,0.8454002,0.9479062,1.0004148,0.8553819,0.9578125,0.99619085,0.85074884,0.9529125,1.0049921,0.858893,0.9467169,0.9984625,0.85175014,0.95331264,1.0048373,0.8438287,0.9453244,0.9968397,0.8499835,0.9516368,1.0033582,0.84303534,0.9450004,0.99705195,0.85140604,0.9536984,0.99205714,0.8469306,0.9494203,1.0019265
2025-01-01 00:14:00,0.8496937,0.9520515,1.0044656,0.8454131,0.9479193,1.0004278,0.8553935,0.9578229,0.9961998,0.8507541,0.9529156,1.0049931,0.85888946,0.9467113,0.998455,0.85173947,0.9533009,1.0048248,0.84381557,0.94531167,0.9968276,0.8499738,0.95162874,1.003352,0.8430334,0.94500065,0.9970544,0.8514126,0.9537068,0.99206716,0.8469429,0.94943315,1.0019398
