TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7515461,0.7450068,0.75379896,0.74957037,0.7455329,0.75481343,0.7488425,0.755607,0.7476567,0.75385904,0.74701387
2025-01-01 00:02:00,0.7515386,0.7450077,0.7538079,0.74958336,0.74554414,0.75481796,0.74883825,0.7555959,0.74764365,0.75384986,0.7470126
2025-01-01 00:03:00,0.7515311,0.74500865,0.75381684,0.7495963,0.74555534,0.75482243,0.74883395,0.75558484,0.74763066,0.75384074,0.7470114
2025-01-01 00:04:00,0.7515237,0.74500966,0.7538259,0.7496093,0.74556655,0.75482684,0.74882966,0.7555737,0.74761766,0.7538317,0.74701035
2025-01-01 00:05:00,0.7515163,0.74501073,0.7538349,0.7496223,0.7455777,0.7548312,0.74882525,0.7555625,0.74760467,0.7538226,0.7470093
2025-01-01 00:06:00,0.75150895,0.74501187,0.753844,0.74963534,0.74558884,0.7548355,0.74882084,0.7555513,0.7475917,0.7538136,0.74700826
2025-01-01 00:07:00,0.7515017,0.74501306,0.75385314,0.74964833,0.7455999,0.7548398,0.7488164,0.7555401,0.7475787,0.7538047,0.7470073
2025-01-01 00:08:00,0.75149447,0.7450143,0.7538623,0.7496613,0.745611,0.75484395,0.7488118,0.7555288,0.74756575,0.75379574,0.7470064
2025-01-01 00:09:00,0.75148726,0.7450156,0.75387156,0.7496744,0.74562204,0.7548481,0.7488072,0.75551754,0.74755275,0.7537869,0.7470056
2025-01-01 00:10:00,0.75148016,0.745017,0.7538808,0.74968743,0.74563307,0.7548522,0.74880254,0.7555062,0.74753976,0.7537781,0.7470048
2025-01-01 00:11:00,0.75147307,0.7450184,0.7538901,0.7497004,0.74564403,0.7548562,0.74879783,0.75549483,0.7475268,0.7537693,0.7470041
2025-01-01 00:12:00,0.751466,0.7450199,0.75389946,0.7497135,0.745655,0.7548602,0.74879307,0.75548345,0.7475139,0.7537605,0.74700344
2025-01-01 00:13:00,0.751459,0.7450214,0.7539088,0.74972653,0.7456659,0.75486416,0.7487883,0.75547206,0.74750096,0.7537519,0.74700284
2025-01-01 00:14:00,0.7514521,0.745023,0.75391823,0.7497396,0.7456768,0.75486803,0.7487834,0.7554606,0.7474881,0.7537432,0.7470023
2025-01-01 00:15:00,0.7514452,0.7450247,0.7539277,0.74975264,0.74568766,0.75487185,0.7487785,0.7554492,0.74747515,0.7537346,0.7470018
2025-01-01 00:16:00,0.7514383,0.74502635,0.7539372,0.74976575,0.7456985,0.7548756,0.7487735,0.7554377,0.7474622,0.753726,0.7470014
2025-01-01 00:17:00,0.7514315,0.74502814,0.7539467,0.7497788,0.74570924,0.7548793,0.7487685,0.75542617,0.74744934,0.7537175,0.74700105
2025-01-01 00:18:00,0.7514248,0.7450299,0.7539563,0.74979186,0.74572,0.75488293,0.74876344,0.7554146,0.74743646,0.75370896,0.7470007
2025-01-01 00:19:00,0.75141805,0.74503183,0.7539659,0.749805,0.74573076,0.75488657,0.7487583,0.755403,0.7474236,0.75370055,0.74700046
2025-01-01 00:20:00,0.75141144,0.74503374,0.7539756,0.749818,0.7457414,0.7548901,0.74875313,0.7553914,0.7474108,0.75369215,0.7470003
2025-01-01 00:21:00,0.7514048,0.74503577,0.7539853,0.74983114,0.7457521,0.7548936,0.7487479,0.7553798,0.7473979,0.7536838,0.7470001
2025-01-01 00:22:00,0.75139827,0.7450378,0.753995,0.7498442,0.7457627,0.754897,0.7487426,0.7553681,0.7473851,0.75367546,0.74700004
2025-01-01 00:23:00,0.75139177,0.7450399,0.7540048,0.7498573,0.7457733,0.7549004,0.7487373,0.7553565,0.7473722,0.75366724,0.747
2025-01-01 00:24:00,0.75138533,0.745042,0.7540146,0.7498704,0.74578387,0.75490373,0.7487319,0.75534475,0.7473594,0.753659,0.74700004
2025-01-01 00:25:00,0.7513789,0.7450443,0.75402445,0.7498835,0.7457944,0.75490695,0.7487264,0.755333,0.74734664,0.7536508,0.7470001
2025-01-01 00:26:00,0.7513726,0.74504656,0.75403434,0.7498966,0.7458049,0.7549102,0.74872094,0.75532126,0.7473338,0.7536427,0.7470003
2025-01-01 00:27:00,0.75136626,0.7450489,0.75404423,0.7499097,0.74581534,0.75491333,0.7487154,0.7553095,0.74732107,0.75363463,0.74700046
2025-01-01 00:28:00,0.75136,0.74505126,0.7540542,0.7499228,0.74582577,0.7549164,0.7487098,0.75529766,0.7473083,0.7536266,0.7470007
2025-01-01 00:29:00,0.7513538,0.7450537,0.7540642,0.7499359,0.74583614,0.75491947,0.74870414,0.75528586,0.74729556,0.7536186,0.74700105
2025-01-01 00:30:00,0.75076073,0.74462,0.75345933,0.7498829,0.7452554,0.7544049,0.7485382,0.7549248,0.7468633,0.75333345,0.74680007
2025-01-01 00:31:00,0.75028515,0.7442736,0.7529775,0.7498431,0.7447929,0.7539938,0.7484042,0.75463355,0.746515,0.7531038,0.74663943
2025-01-01 00:32:00,0.74990344,0.7439971,0.7525941,0.7498139,0.74442494,0.75366545,0.74829584,0.7543981,0.7462337,0.7529186,0.74651104
2025-01-01 00:33:00,0.749597,0.74377644,0.7522894,0.7497932,0.7441326,0.75340325,0.74820787,0.7542074,0.74600625,0.7527689,0.7464085
2025-01-01 00:34:00,0.74935067,0.7436005,0.7520478,0.7497792,0.7439007,0.75319403,0.7481363,0.75405234,0.7458217,0.75264764,0.74632674
2025-01-01 00:35:00,0.7491524,0.74346036,0.7518565,0.7497707,0.74371725,0.75302714,0.7480778,0.753926,0.7456716,0.7525491,0.7462614
2025-01-01 00:36:00,0.74899274,0.7433489,0.7517056,0.74976647,0.7435725,0.75289416,0.74802977,0.7538224,0.74554896,0.75246876,0.7462094
2025-01-01 00:37:00,0.7488639,0.74326026,0.75158685,0.74976575,0.74345857,0.7527882,0.74799013,0.75373715,0.7454484,0.752403,0.74616796
2025-01-01 00:38:00,0.7487596,0.74319,0.75149405,0.7497678,0.74336946,0.7527039,0.7479571,0.7536665,0.7453653,0.75234896,0.746135
2025-01-01 00:39:00,0.74867517,0.7431345,0.7514218,0.749772,0.74330014,0.75263685,0.74792945,0.7536076,0.7452964,0.7523042,0.74610883
2025-01-01 00:40:00,0.7486065,0.7430907,0.7513662,0.749778,0.7432466,0.75258374,0.747906,0.753558,0.7452388,0.752267,0.74608815
