TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.8946896,0.8962519,0.89786464,0.89953893,0.90128416,0.9031077,0.89101464
2025-01-01 00:02:00,0.8946779,0.8962413,0.89785546,0.8995315,0.9012786,0.90310425,0.8910133
2025-01-01 00:03:00,0.8946661,0.8962307,0.8978463,0.89952403,0.90127313,0.90310085,0.89101213
2025-01-01 00:04:00,0.8946544,0.8962201,0.89783716,0.89951664,0.90126765,0.9030975,0.891011
2025-01-01 00:05:00,0.89464265,0.8962096,0.8978281,0.8995093,0.9012623,0.90309423,0.8910099
2025-01-01 00:06:00,0.89463097,0.8961991,0.8978191,0.89950204,0.901257,0.903091,0.89100885
2025-01-01 00:07:00,0.89461935,0.8961886,0.8978101,0.8994948,0.9012517,0.90308785,0.8910079
2025-01-01 00:08:00,0.8946077,0.8961782,0.89780116,0.8994876,0.9012464,0.9030847,0.89100695
2025-01-01 00:09:00,0.8945961,0.8961678,0.8977923,0.89948046,0.90124124,0.90308166,0.8910061
2025-01-01 00:10:00,0.89458454,0.89615744,0.8977834,0.89947337,0.9012361,0.9030786,0.8910053
2025-01-01 00:11:00,0.89457303,0.8961471,0.89777464,0.89946634,0.90123105,0.9030757,0.89100456
2025-01-01 00:12:00,0.89456147,0.8961368,0.8977659,0.89945936,0.90122604,0.9030728,0.89100385
2025-01-01 00:13:00,0.89455,0.89612657,0.8977571,0.8994524,0.9012211,0.9030699,0.8910032
2025-01-01 00:14:00,0.8945385,0.8961163,0.8977484,0.89944553,0.90121615,0.9030672,0.89100266
2025-01-01 00:15:00,0.8945271,0.8961061,0.89773977,0.8994387,0.9012113,0.9030644,0.8910021
2025-01-01 00:16:00,0.8945157,0.896096,0.8977312,0.8994319,0.9012065,0.90306175,0.89100164
2025-01-01 00:17:00,0.8945043,0.8960859,0.89772266,0.8994251,0.9012018,0.9030591,0.8910012
2025-01-01 00:18:00,0.894493,0.8960758,0.89771414,0.8994184,0.9011971,0.90305656,0.89100087
2025-01-01 00:19:00,0.89448166,0.8960658,0.8977057,0.89941174,0.9011924,0.90305406,0.8910006
2025-01-01 00:20:00,0.89447033,0.89605576,0.8976972,0.8994052,0.90118784,0.9030516,0.8910004
2025-01-01 00:21:00,0.8944591,0.8960458,0.89768887,0.8993986,0.9011833,0.90304923,0.8910002
2025-01-01 00:22:00,0.89444786,0.8960359,0.8976805,0.89939207,0.9011788,0.9030469,0.8910001
2025-01-01 00:23:00,0.89443666,0.896026,0.89767224,0.89938563,0.90117437,0.9030446,0.89100003
2025-01-01 00:24:00,0.8944255,0.8960161,0.897664,0.89937925,0.90117,0.9030424,0.891
2025-01-01 00:25:00,0.89441437,0.89600635,0.8976558,0.8993729,0.90116566,0.90304023,0.89100003
2025-01-01 00:26:00,0.8944032,0.8959966,0.8976476,0.89936656,0.9011614,0.9030381,0.89100015
2025-01-01 00:27:00,0.89439213,0.8959868,0.8976395,0.8993603,0.9011572,0.90303606,0.89100033
2025-01-01 00:28:00,0.8943811,0.89597714,0.89763147,0.8993541,0.901153,0.90303403,0.89100057
2025-01-01 00:29:00,0.8943701,0.8959675,0.8976234,0.89934796,0.9011489,0.9030321,0.8910008
2025-01-01 00:30:00,0.8977327,0.8991314,0.8989996,0.9006963,0.90316385,0.90455437,0.8920853
2025-01-01 00:31:00,0.89991456,0.9011846,0.8998913,0.90157056,0.9044722,0.90554327,0.89279044
2025-01-01 00:32:00,0.901329,0.90251595,0.9004683,0.90213686,0.90532124,0.90618545,0.8932489
2025-01-01 00:33:00,0.90224457,0.903378,0.9008405,0.9025029,0.90587187,0.90660226,0.8935472
2025-01-01 00:34:00,0.9028359,0.903935,0.90107983,0.90273875,0.9062284,0.9068727,0.89374125
2025-01-01 00:35:00,0.9032165,0.90429384,0.9012327,0.9028901,0.9064589,0.907048,0.8938677
2025-01-01 00:36:00,0.90346014,0.9045238,0.90132934,0.9029864,0.90660745,0.90716136,0.8939501
2025-01-01 00:37:00,0.9036147,0.90467006,0.9013896,0.9030471,0.90670276,0.9072346,0.89400405
2025-01-01 00:38:00,0.9037115,0.9047618,0.9014261,0.9030846,0.90676343,0.90728176,0.8940394
2025-01-01 00:39:00,0.9037707,0.9048183,0.9014472,0.9031069,0.90680176,0.907312,0.8940627
2025-01-01 00:40:00,0.90380543,0.9048518,0.9014583,0.90311956,0.9068254,0.90733117,0.8940782
2025-01-01 00:41:00,0.90382427,0.9048704,0.901463,0.9031259,0.9068396,0.9073432,0.8940887
2025-01-01 00:42:00,0.90383285,0.90487933,0.90146345,0.9031281,0.9068477,0.90735066,0.89409584
2025-01-01 00:43:00,0.90383476,0.90488195,0.9014612,0.9031277,0.9068518,0.9073551,0.8941009
2025-01-01 00:44:00,0.9038323,0.9048805,0.9014572,0.9031256,0.90685344,0.90735775,0.89410466
2025-01-01 00:45:00,0.90382713,0.9048765,0.90145206,0.9031223,0.9068534,0.9073591,0.8941075
2025-01-01 00:46:00,0.9038201,0.9048707,0.90144616,0.90311843,0.90685225,0.90735966,0.8941099
2025-01-01 00:47:00,0.9038119,0.90486383,0.9014399,0.9031141,0.9068504,0.9073598,0.89411193
2025-01-01 00:48:00,0.9038029,0.9048563,0.90143335,0.9031095,0.90684825,0.90735954,0.8941138
2025-01-01 00:49:00,0.9037935,0.9048484,0.9014267,0.9031047,0.9068458,0.9073592,0.8941155
2025-01-01 00:50:00,0.90378374,0.9048401,0.9014199,0.9030999,0.9068432,0.90735877,0.8941172
2025-01-01 00:51:00,0.9037739,0.9048317,0.9014131,0.90309507,0.90684056,0.9073582,0.89411885
2025-01-01 00:52:00,0.90376395,0.90482324,0.9014063,0.90309024,0.9068379,0.9073577,0.89412045
2025-01-01 00:53:00,0.9037539,0.9048147,0.90139943,0.9030854,0.9068352,0.9073572,0.8941222
2025-01-01 00:54:00,0.90374386,0.9048062,0.90139264,0.9030806,0.9068326,0.90735674,0.894124
2025-01-01 00:55:00,0.90373373,0.9047977,0.90138584,0.9030758,0.90682995,0.90735626,0.8941257
2025-01-01 00:56:00,0.9037237,0.90478915,0.9013791,0.90307105,0.90682733,0.9073559,0.89412755
2025-01-01 00:57:00,0.90371364,0.9047807,0.90137243,0.90306634,0.90682477,0.90735555,0.8941294
2025-01-01 00:58:00,0.9037036,0.9047722,0.90136576,0.90306175,0.90682226,0.90735525,0.89413136
2025-01-01 00:59:00,0.9036936,0.90476376,0.90135914,0.90305716,0.9068198,0.907355,0.8941333
2025-01-01 01:00:00,0.9065281,0.9073986,0.9023012,0.9040639,0.9081797,0.90826225,0.8945774
2025-01-01 01:01:00,0.90836704,0.9091083,0.9029113,0.90471673,0.9090628,0.908852,0.89486676
2025-01-01 01:02:00,0.9095589,0.9102167,0.90330565,0.90513957,0.9096361,0.9092353,0.89505565
2025-01-01 01:03:00,0.91033024,0.9109343,0.90355974,0.905413,0.910008,0.9094845,0.8951793
2025-01-01 01:04:00,0.9108282,0.91139793,0.9037227,0.90558916,0.910249,0.9096466,0.89526045
2025-01-01 01:05:00,0.9111484,0.91169643,0.90382653,0.90570223,0.910405,0.90975195,0.8953141
2025-01-01 01:06:00,0.91135323,0.9118877,0.9038918,0.9057743,0.91050565,0.90982056,0.8953498
2025-01-01 01:07:00,0.911483,0.91200924,0.9039321,0.9058197,0.9105704,0.9098653,0.89537394
2025-01-01 01:08:00,0.91156393,0.9120855,0.9039562,0.90584785,0.91061187,0.9098945,0.89539045
2025-01-01 01:09:00,0.9116132,0.9121322,0.9039697,0.9058647,0.9106382,0.90991366,0.8954022
2025-01-01 01:10:00,0.91164196,0.91215986,0.90397644,0.9058744,0.9106548,0.90992624,0.8954108
2025-01-01 01:11:00,0.91165733,0.9121751,0.9039787,0.90587926,0.9106649,0.90993464,0.89541733
2025-01-01 01:12:00,0.911664,0.9121823,0.9039782,0.90588117,0.910671,0.90994036,0.8954226
2025-01-01 01:13:00,0.911665,0.91218424,0.90397584,0.90588105,0.91067433,0.90994424,0.8954269
2025-01-01 01:14:00,0.91166246,0.9121829,0.90397227,0.90587974,0.910676,0.9099471,0.89543086
2025-01-01 01:15:00,0.9116576,0.9121793,0.9039679,0.9058776,0.9106766,0.9099492,0.89543444
2025-01-01 01:16:00,0.9116511,0.91217434,0.90396315,0.9058749,0.9106765,0.90995085,0.89543784
2025-01-01 01:17:00,0.9116436,0.91216844,0.90395814,0.905872,0.910676,0.9099522,0.8954411
2025-01-01 01:18:00,0.91163564,0.91216207,0.9039529,0.9058688,0.9106752,0.90995353,0.89544433
2025-01-01 01:19:00,0.9116272,0.91215533,0.90394753,0.9058656,0.9106743,0.90995467,0.8954476
2025-01-01 01:20:00,0.91161853,0.9121483,0.9039422,0.9058624,0.91067326,0.9099558,0.89545083
2025-01-01 01:21:00,0.91160977,0.9121412,0.90393686,0.9058591,0.9106722,0.909957,0.8954541
2025-01-01 01:22:00,0.9116008,0.912134,0.9039315,0.90585583,0.9106712,0.9099581,0.89545745
2025-01-01 01:23:00,0.9115919,0.91212684,0.90392613,0.9058526,0.91067016,0.9099593,0.8954608
2025-01-01 01:24:00,0.911583,0.9121196,0.9039208,0.90584946,0.9106692,0.9099605,0.8954642
2025-01-01 01:25:00,0.91157407,0.9121125,0.9039156,0.9058463,0.91066825,0.90996176,0.89546764
2025-01-01 01:26:00,0.9115652,0.9121054,0.90391034,0.9058432,0.9106673,0.9099631,0.8954711
2025-01-01 01:27:00,0.9115563,0.9120982,0.90390515,0.9058401,0.91066647,0.90996444,0.8954747
2025-01-01 01:28:00,0.9115475,0.91209114,0.9039,0.9058371,0.9106657,0.9099659,0.8954783
2025-01-01 01:29:00,0.91153866,0.9120841,0.903895,0.9058342,0.9106649,0.90996736,0.89548194
2025-01-01 01:30:00,0.9137944,0.9141425,0.90438604,0.9064814,0.91134554,0.9102435,0.8952776
2025-01-01 01:31:00,0.91525763,0.91547805,0.9047035,0.9069011,0.9117877,0.9104236,0.89514613
2025-01-01 01:32:00,0.9162057,0.91634375,0.9049082,0.907173,0.912075,0.91054124,0.895062
2025-01-01 01:33:00,0.916819,0.9169041,0.9050396,0.9073488,0.91226155,0.9106183,0.89500886
2025-01-01 01:34:00,0.9172146,0.9172661,0.9051233,0.9074622,0.9123827,0.9106691,0.89497566
2025-01-01 01:35:00,0.9174688,0.9174989,0.90517616,0.907535,0.91246134,0.9107028,0.8949555
2025-01-01 01:36:00,0.91763103,0.91764796,0.9052089,0.9075815,0.91251236,0.9107254,0.8949439
2025-01-01 01:37:00,0.9177336,0.9177426,0.90522856,0.90761083,0.9125455,0.91074085,0.8949378
2025-01-01 01:38:00,0.9177974,0.9178018,0.90523976,0.9076292,0.91256696,0.9107516,0.8949353
2025-01-01 01:39:00,0.91783595,0.91783804,0.9052455,0.9076403,0.9125809,0.9107593,0.89493525
2025-01-01 01:40:00,0.91785806,0.9178594,0.9052477,0.9076467,0.91258997,0.9107651,0.89493674
2025-01-01 01:41:00,0.9178696,0.917871,0.9052476,0.90765005,0.91259587,0.91076964,0.8949392
2025-01-01 01:42:00,0.9178743,0.91787636,0.9052461,0.90765154,0.9125998,0.91077346,0.8949424
2025-01-01 01:43:00,0.9178744,0.9178776,0.90524364,0.9076518,0.91260237,0.91077673,0.89494604
2025-01-01 01:44:00,0.9178717,0.9178763,0.90524054,0.90765125,0.91260415,0.9107797,0.89495003
2025-01-01 01:45:00,0.9178671,0.91787326,0.90523714,0.90765023,0.9126054,0.9107825,0.8949542
2025-01-01 01:46:00,0.9178614,0.91786915,0.90523344,0.90764886,0.9126063,0.91078526,0.89495856
2025-01-01 01:47:00,0.91785485,0.9178644,0.9052297,0.9076474,0.912607,0.91078794,0.8949631
2025-01-01 01:48:00,0.9178478,0.9178592,0.9052259,0.9076458,0.91260767,0.9107906,0.89496773
2025-01-01 01:49:00,0.91784054,0.9178537,0.90522206,0.90764415,0.91260827,0.9107933,0.89497244
2025-01-01 01:50:00,0.9178331,0.9178481,0.9052182,0.9076425,0.91260886,0.91079605,0.89497715
2025-01-01 01:51:00,0.9178256,0.9178424,0.90521437,0.9076409,0.9126094,0.91079885,0.89498204
2025-01-01 01:52:00,0.91781795,0.91783667,0.90521055,0.90763927,0.91261005,0.91080165,0.8949869
2025-01-01 01:53:00,0.9178103,0.917831,0.9052068,0.9076378,0.91261077,0.91080445,0.89499193
2025-01-01 01:54:00,0.9178027,0.9178252,0.9052031,0.9076362,0.9126114,0.9108074,0.89499694
2025-01-01 01:55:00,0.9177951,0.91781956,0.90519947,0.90763474,0.9126122,0.9108103,0.895002
2025-01-01 01:56:00,0.91778755,0.9178139,0.90519583,0.9076333,0.912613,0.91081333,0.89500713
2025-01-01 01:57:00,0.91778,0.91780823,0.9051923,0.90763193,0.91261387,0.9108164,0.8950123
2025-01-01 01:58:00,0.9177725,0.9178027,0.9051888,0.9076307,0.91261476,0.91081953,0.8950175
2025-01-01 01:59:00,0.917765,0.91779715,0.90518534,0.90762943,0.9126158,0.9108227,0.8950228
2025-01-01 02:00:00,0.9194017,0.9192425,0.9052167,0.9079056,0.91260475,0.9104628,0.8941736
2025-01-01 02:01:00,0.9204631,0.9201801,0.9052359,0.9080847,0.912598,0.91023004,0.8936236
2025-01-01 02:02:00,0.9211504,0.9207877,0.9052473,0.9082008,0.91259414,0.91007996,0.893268
