TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.9989558,1.0008265,1.0026155
2025-01-01 00:02:00,0.9989535,1.000822,1.002609
2025-01-01 00:03:00,0.9989512,1.0008175,1.0026026
2025-01-01 00:04:00,0.9989488,1.000813,1.002596
2025-01-01 00:05:00,0.99894637,1.0008084,1.0025895
2025-01-01 00:06:00,0.99894387,1.0008038,1.0025828
2025-01-01 00:07:00,0.9989413,1.0007991,1.0025761
2025-01-01 00:08:00,0.99893874,1.0007943,1.0025693
2025-01-01 00:09:00,0.99893606,1.0007895,1.0025625
2025-01-01 00:10:00,0.9989333,1.0007848,1.0025557
2025-01-01 00:11:00,0.9989306,1.0007797,1.0025488
2025-01-01 00:12:00,0.9989277,1.0007749,1.0025419
2025-01-01 00:13:00,0.99892485,1.0007699,1.0025349
2025-01-01 00:14:00,0.99892193,1.0007647,1.0025278
2025-01-01 00:15:00,0.9989189,1.0007596,1.0025208
2025-01-01 00:16:00,0.99891585,1.0007545,1.0025136
2025-01-01 00:17:00,0.99891275,1.0007492,1.0025065
2025-01-01 00:18:00,0.9989096,1.000744,1.0024992
2025-01-01 00:19:00,0.9989064,1.0007386,1.002492
2025-01-01 00:20:00,0.9989031,1.0007333,1.0024847
2025-01-01 00:21:00,0.99889976,1.0007279,1.0024773
2025-01-01 00:22:00,0.99889636,1.0007224,1.0024699
2025-01-01 00:23:00,0.9988929,1.0007168,1.0024624
2025-01-01 00:24:00,0.9988894,1.0007112,1.0024549
2025-01-01 00:25:00,0.99888587,1.0007056,1.0024474
2025-01-01 00:26:00,0.99888223,1.0006999,1.0024397
2025-01-01 00:27:00,0.9988786,1.0006942,1.0024321
2025-01-01 00:28:00,0.99887484,1.0006884,1.0024244
2025-01-01 00:29:00,0.9988711,1.0006826,1.0024166
2025-01-01 00:30:00,0.9897727,0.99105656,0.9973699
2025-01-01 00:31:00,0.9824931,0.9833545,0.99333084
2025-01-01 00:32:00,0.9766686,0.9771916,0.99009806
2025-01-01 00:33:00,0.97200817,0.9722601,0.9875102
2025-01-01 00:34:00,0.96827894,0.9683136,0.9854383
2025-01-01 00:35:00,0.9652947,0.9651551,0.98377913
2025-01-01 00:36:00,0.9629065,0.96262705,0.98245007
2025-01-01 00:37:00,0.960995,0.9606033,0.98138523
2025-01-01 00:38:00,0.9594649,0.95898306,0.98053175
2025-01-01 00:39:00,0.9582399,0.9576855,0.9798472
2025-01-01 00:40:00,0.95725906,0.95664614,0.97929794
2025-01-01 00:41:00,0.9564734,0.95581335,0.9788568
2025-01-01 00:42:00,0.955844,0.9551458,0.97850215
2025-01-01 00:43:00,0.9553395,0.95461035,0.9782167
2025-01-01 00:44:00,0.9549349,0.95418066,0.9779867
2025-01-01 00:45:00,0.9546102,0.9538355,0.97780097
2025-01-01 00:46:00,0.9543495,0.953558,0.9776506
2025-01-01 00:47:00,0.95413995,0.9533347,0.9775286
2025-01-01 00:48:00,0.9539713,0.95315456,0.9774292
2025-01-01 00:49:00,0.95383537,0.95300907,0.97734797
2025-01-01 00:50:00,0.95372564,0.95289123,0.97728115
2025-01-01 00:51:00,0.9536368,0.95279557,0.97722596
2025-01-01 00:52:00,0.9535647,0.9527176,0.97718
2025-01-01 00:53:00,0.95350593,0.9526537,0.97714144
2025-01-01 00:54:00,0.9534579,0.95260125,0.97710884
2025-01-01 00:55:00,0.9534184,0.95255774,0.9770809
