TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0491391,1.0515922
2025-01-01 00:02:00,1.0491512,1.0516033
2025-01-01 00:03:00,1.0491633,1.0516143
2025-01-01 00:04:00,1.0491754,1.0516254
2025-01-01 00:05:00,1.0491874,1.0516363
2025-01-01 00:06:00,1.0491995,1.0516473
2025-01-01 00:07:00,1.0492115,1.0516583
2025-01-01 00:08:00,1.0492234,1.0516692
2025-01-01 00:09:00,1.0492353,1.0516801
2025-01-01 00:10:00,1.0492473,1.0516909
2025-01-01 00:11:00,1.0492592,1.0517017
2025-01-01 00:12:00,1.0492711,1.0517125
2025-01-01 00:13:00,1.0492829,1.0517232
2025-01-01 00:14:00,1.0492948,1.051734
2025-01-01 00:15:00,1.0493066,1.0517446
2025-01-01 00:16:00,1.0493184,1.0517553
2025-01-01 00:17:00,1.0493301,1.0517659
2025-01-01 00:18:00,1.0493419,1.0517765
2025-01-01 00:19:00,1.0493536,1.051787
2025-01-01 00:20:00,1.0493653,1.0517975
2025-01-01 00:21:00,1.049377,1.051808
2025-01-01 00:22:00,1.0493886,1.0518185
2025-01-01 00:23:00,1.0494002,1.0518289
2025-01-01 00:24:00,1.0494118,1.0518392
2025-01-01 00:25:00,1.0494233,1.0518496
2025-01-01 00:26:00,1.0494349,1.0518599
2025-01-01 00:27:00,1.0494463,1.0518701
2025-01-01 00:28:00,1.0494578,1.0518804
2025-01-01 00:29:00,1.0494692,1.0518906
2025-01-01 00:30:00,1.049029,1.0518461
2025-01-01 00:31:00,1.0486068,1.0518038
2025-01-01 00:32:00,1.0482018,1.0517635
2025-01-01 00:33:00,1.0478134,1.0517254
2025-01-01 00:34:00,1.0474411,1.051689
2025-01-01 00:35:00,1.047084,1.0516545
2025-01-01 00:36:00,1.0467417,1.0516218
2025-01-01 00:37:00,1.0464134,1.0515907
2025-01-01 00:38:00,1.0460986,1.0515612
2025-01-01 00:39:00,1.045797,1.0515332
2025-01-01 00:40:00,1.0455078,1.0515068
2025-01-01 00:41:00,1.0452305,1.0514817
2025-01-01 00:42:00,1.0449648,1.0514579
2025-01-01 00:43:00,1.0447102,1.0514356
