TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8472564,0.9487774,1.000276,0.8532639,0.9547825,0.9923362,0.84559894,0.9473292,0.99913657,0.8530021,0.9410641,0.9932108,0.84773886,0.950105,1.0025257,0.8434815,0.9459889,0.9984966,0.8534548,0.9558777,1.0082465,0.848781,0.95093125,1.002997,0.85686994,0.95868075,0.99641436,0.8496823,0.95123774,1.0027575,0.8557462,0.94324416,0.99476385
2025-01-01 00:02:00,0.8472445,0.9487647,1.0002629,0.8532512,0.9547705,0.9923253,0.84559107,0.9473233,0.9991327,0.8530026,0.94106686,0.9932156,0.8477475,0.9501152,1.0025371,0.8434944,0.94600195,0.9985095,0.8534663,0.9558879,1.0082552,0.8487859,0.95093405,1.0029976,0.8568661,0.95867485,0.99640656,0.84967136,0.9512258,1.0027449,0.8557331,0.94323146,0.9947519
2025-01-01 00:03:00,0.8472326,0.94875205,1.0002499,0.8532385,0.9547586,0.99231446,0.8455833,0.9473174,0.9991288,0.85300314,0.9410696,0.9932205,0.84775615,0.9501254,1.0025486,0.8435073,0.94601506,0.99852246,0.85347766,0.9558981,1.0082638,0.8487907,0.95093673,1.0029981,0.8568622,0.9586689,0.9963987,0.8496605,0.95121384,1.0027322,0.8557201,0.94321877,0.99474
2025-01-01 00:04:00,0.8472206,0.94873935,1.0002367,0.8532259,0.95474666,0.9923036,0.8455756,0.9473116,0.99912506,0.8530038,0.94107246,0.9932255,0.8477649,0.95013565,1.0025601,0.8435202,0.9460282,0.99853534,0.8534891,0.95590824,1.0082724,0.8487955,0.95093936,1.0029985,0.85685825,0.95866287,0.9963908,0.84964955,0.95120186,1.0027194,0.85570705,0.94320613,0.99472815
2025-01-01 00:05:00,0.8472086,0.9487266,1.0002236,0.8532132,0.95473474,0.9922928,0.8455679,0.9473058,0.99912137,0.85300446,0.9410753,0.9932305,0.8477737,0.95014596,1.0025716,0.8435332,0.9460413,0.99854827,0.8535004,0.9559183,1.008281,0.84880024,0.950942,1.002999,0.85685426,0.95865685,0.99638283,0.8496386,0.9511898,1.0027068,0.855694,0.9431935,0.9947162
2025-01-01 00:06:00,0.8471966,0.9487139,1.0002106,0.85320055,0.9547229,0.99228203,0.8455602,0.9473,0.9991177,0.85300523,0.9410783,0.9932356,0.8477825,0.9501563,1.0025831,0.84354615,0.9460544,0.99856114,0.8535118,0.9559284,1.0082895,0.8488049,0.9509445,1.0029992,0.85685015,0.9586507,0.99637485,0.84962755,0.9511778,1.002694,0.85568094,0.9431809,0.9947044
2025-01-01 00:07:00,0.84718454,0.94870114,1.0001975,0.8531879,0.954711,0.99227136,0.8455526,0.94729435,0.9991141,0.853006,0.9410813,0.9932407,0.8477913,0.9501666,1.0025947,0.8435591,0.9460675,0.998574,0.8535231,0.9559384,1.0082979,0.8488095,0.950947,1.0029995,0.85684603,0.95864457,0.99636686,0.8496165,0.9511657,1.0026813,0.85566795,0.9431683,0.9946926
2025-01-01 00:08:00,0.8471725,0.9486884,1.0001844,0.85317534,0.9546992,0.99226063,0.84554505,0.9472887,0.9991105,0.8530069,0.9410843,0.99324584,0.8478002,0.950177,1.0026063,0.8435721,0.9460806,0.99858683,0.85353434,0.9559484,1.0083063,0.8488141,0.95094943,1.0029997,0.85684186,0.9586383,0.99635875,0.8496055,0.95115364,1.0026685,0.8556549,0.9431557,0.9946808
2025-01-01 00:09:00,0.8471604,0.94867563,1.0001714,0.8531627,0.9546874,0.99224997,0.84553754,0.9472831,0.999107,0.8530078,0.9410875,0.9932511,0.84780914,0.95018744,1.002618,0.8435851,0.94609374,0.9985997,0.8535456,0.9559583,1.0083146,0.8488186,0.9509518,1.0029999,0.85683763,0.95863205,0.99635065,0.8495944,0.9511415,1.0026556,0.8556419,0.9431431,0.9946691
2025-01-01 00:10:00,0.84714836,0.9486629,1.0001583,0.8531501,0.9546756,0.99223936,0.8455301,0.9472776,0.9991036,0.85300875,0.94109064,0.99325633,0.84781814,0.9501979,1.0026296,0.843598,0.9461068,0.9986125,0.8535568,0.95596826,1.008323,0.8488231,0.9509541,1.0029999,0.8568334,0.95862573,0.9963425,0.84958327,0.9511294,1.0026429,0.8556289,0.9431306,0.99465734
2025-01-01 00:11:00,0.8471362,0.94865006,1.0001452,0.8531376,0.9546639,0.99222875,0.84552264,0.9472721,0.9991002,0.85300976,0.94109386,0.9932617,0.84782714,0.9502084,1.0026412,0.84361106,0.9461199,0.9986254,0.853568,0.95597816,1.0083312,0.8488275,0.95095634,1.003,0.85682905,0.9586194,0.99633425,0.8495722,0.9511172,1.0026301,0.8556159,0.94311804,0.9946456
