TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0472451,1.0494859
2025-01-01 00:02:00,1.0472504,1.0494931
2025-01-01 00:03:00,1.0472556,1.0495002
2025-01-01 00:04:00,1.0472609,1.0495075
2025-01-01 00:05:00,1.0472662,1.0495149
2025-01-01 00:06:00,1.0472717,1.0495223
2025-01-01 00:07:00,1.0472772,1.0495297
2025-01-01 00:08:00,1.0472827,1.0495371
2025-01-01 00:09:00,1.0472883,1.0495446
2025-01-01 00:10:00,1.0472939,1.0495522
2025-01-01 00:11:00,1.0472996,1.0495598
2025-01-01 00:12:00,1.0473053,1.0495675
2025-01-01 00:13:00,1.0473112,1.0495751
2025-01-01 00:14:00,1.047317,1.0495828
2025-01-01 00:15:00,1.0473229,1.0495906
2025-01-01 00:16:00,1.0473288,1.0495985
2025-01-01 00:17:00,1.0473348,1.0496063
2025-01-01 00:18:00,1.0473409,1.0496143
2025-01-01 00:19:00,1.047347,1.0496223
2025-01-01 00:20:00,1.0473531,1.0496303
2025-01-01 00:21:00,1.0473593,1.0496383
2025-01-01 00:22:00,1.0473655,1.0496464
2025-01-01 00:23:00,1.0473719,1.0496546
2025-01-01 00:24:00,1.0473782,1.0496628
2025-01-01 00:25:00,1.0473846,1.049671
2025-01-01 00:26:00,1.047391,1.0496793
2025-01-01 00:27:00,1.0473975,1.0496876
2025-01-01 00:28:00,1.047404,1.049696
2025-01-01 00:29:00,1.0474107,1.0497044
2025-01-01 00:30:00,1.048405,1.0511489
2025-01-01 00:31:00,1.04936,1.0525359
2025-01-01 00:32:00,1.0502772,1.0538679
2025-01-01 00:33:00,1.051158,1.0551469
2025-01-01 00:34:00,1.0520037,1.0563751
2025-01-01 00:35:00,1.052816,1.0575547
2025-01-01 00:36:00,1.0535961,1.0586874
2025-01-01 00:37:00,1.0543455,1.0597754
2025-01-01 00:38:00,1.0550652,1.0608201
2025-01-01 00:39:00,1.0557563,1.0618234
2025-01-01 00:40:00,1.0564202,1.0627869
2025-01-01 00:41:00,1.0570579,1.0637124
2025-01-01 00:42:00,1.0576704,1.0646013
2025-01-01 00:43:00,1.0582587,1.0654548
2025-01-01 00:44:00,1.0588238,1.0662748
2025-01-01 00:45:00,1.0593666,1.0670624
2025-01-01 00:46:00,1.0598881,1.0678188
2025-01-01 00:47:00,1.060389,1.0685453
2025-01-01 00:48:00,1.0608703,1.0692433
2025-01-01 00:49:00,1.0613327,1.0699136
2025-01-01 00:50:00,1.061777,1.0705576
2025-01-01 00:51:00,1.0622038,1.0711763
2025-01-01 00:52:00,1.0626137,1.0717705
2025-01-01 00:53:00,1.0630077,1.0723417
2025-01-01 00:54:00,1.0633864,1.0728902
2025-01-01 00:55:00,1.0637501,1.0734172
2025-01-01 00:56:00,1.0640998,1.0739236
2025-01-01 00:57:00,1.0644358,1.0744101
2025-01-01 00:58:00,1.0647588,1.0748776
2025-01-01 00:59:00,1.0650692,1.0753268
2025-01-01 01:00:00,1.0660379,1.0763587
2025-01-01 01:01:00,1.0669681,1.0773498
2025-01-01 01:02:00,1.0678614,1.0783017
2025-01-01 01:03:00,1.0687195,1.0792159
2025-01-01 01:04:00,1.0695436,1.080094
2025-01-01 01:05:00,1.0703351,1.0809374
2025-01-01 01:06:00,1.0710953,1.0817474
2025-01-01 01:07:00,1.0718255,1.0825255
2025-01-01 01:08:00,1.0725268,1.0832729
2025-01-01 01:09:00,1.0732006,1.0839909
2025-01-01 01:10:00,1.0738477,1.0846807
2025-01-01 01:11:00,1.0744693,1.0853432
2025-01-01 01:12:00,1.0750664,1.0859797
2025-01-01 01:13:00,1.07564,1.0865911
2025-01-01 01:14:00,1.0761911,1.0871786
2025-01-01 01:15:00,1.0767205,1.087743
2025-01-01 01:16:00,1.0772291,1.0882853
2025-01-01 01:17:00,1.0777178,1.0888064
2025-01-01 01:18:00,1.0781872,1.0893071
2025-01-01 01:19:00,1.0786384,1.0897881
2025-01-01 01:20:00,1.0790719,1.0902504
2025-01-01 01:21:00,1.0794884,1.0906945
2025-01-01 01:22:00,1.0798886,1.0911214
2025-01-01 01:23:00,1.0802733,1.0915318
2025-01-01 01:24:00,1.080643,1.091926
2025-01-01 01:25:00,1.0809983,1.0923051
2025-01-01 01:26:00,1.08134,1.0926695
2025-01-01 01:27:00,1.0816681,1.0930196
2025-01-01 01:28:00,1.0819837,1.0933563
2025-01-01 01:29:00,1.082287,1.0936799
2025-01-01 01:30:00,1.0832527,1.0945975
2025-01-01 01:31:00,1.0841802,1.0954789
2025-01-01 01:32:00,1.0850711,1.0963255
2025-01-01 01:33:00,1.0859267,1.0971388
2025-01-01 01:34:00,1.0867485,1.0979198
2025-01-01 01:35:00,1.0875379,1.0986702
2025-01-01 01:36:00,1.0882962,1.0993911
2025-01-01 01:37:00,1.0890244,1.1000836
2025-01-01 01:38:00,1.0897241,1.1007488
2025-01-01 01:39:00,1.0903962,1.1013879
2025-01-01 01:40:00,1.0910417,1.1020019
2025-01-01 01:41:00,1.0916619,1.1025918
2025-01-01 01:42:00,1.0922579,1.1031586
2025-01-01 01:43:00,1.0928302,1.1037031
2025-01-01 01:44:00,1.0933801,1.1042265
2025-01-01 01:45:00,1.0939085,1.1047294
2025-01-01 01:46:00,1.0944161,1.1052126
2025-01-01 01:47:00,1.094904,1.105677
2025-01-01 01:48:00,1.0953727,1.1061233
2025-01-01 01:49:00,1.0958232,1.1065522
2025-01-01 01:50:00,1.096256,1.1069643
2025-01-01 01:51:00,1.0966719,1.1073606
2025-01-01 01:52:00,1.0970716,1.1077415
2025-01-01 01:53:00,1.097456,1.1081076
2025-01-01 01:54:00,1.0978253,1.1084596
2025-01-01 01:55:00,1.0981803,1.1087979
2025-01-01 01:56:00,1.0985216,1.1091232
2025-01-01 01:57:00,1.0988497,1.109436
2025-01-01 01:58:00,1.099165,1.1097368
2025-01-01 01:59:00,1.0994682,1.1100261
2025-01-01 02:00:00,1.100426,1.1109062
2025-01-01 02:01:00,1.1013458,1.1117517
2025-01-01 02:02:00,1.1022292,1.1125637
2025-01-01 02:03:00,1.1030779,1.1133437
2025-01-01 02:04:00,1.103893,1.1140931
2025-01-01 02:05:00,1.104676,1.114813
2025-01-01 02:06:00,1.1054281,1.1155045
2025-01-01 02:07:00,1.1061506,1.1161689
2025-01-01 02:08:00,1.1068447,1.1168071
2025-01-01 02:09:00,1.1075115,1.1174204
2025-01-01 02:10:00,1.108152,1.1180097
2025-01-01 02:11:00,1.1087674,1.1185759
2025-01-01 02:12:00,1.1093585,1.11912
2025-01-01 02:13:00,1.1099267,1.1196429
2025-01-01 02:14:00,1.1104724,1.1201452
2025-01-01 02:15:00,1.1109968,1.120628
2025-01-01 02:16:00,1.1115007,1.121092
2025-01-01 02:17:00,1.1119851,1.1215378
2025-01-01 02:18:00,1.1124505,1.1219665
2025-01-01 02:19:00,1.1128976,1.1223783
2025-01-01 02:20:00,1.1133274,1.1227744
2025-01-01 02:21:00,1.1137406,1.123155
2025-01-01 02:22:00,1.1141375,1.123521
2025-01-01 02:23:00,1.1145191,1.1238728
2025-01-01 02:24:00,1.1148859,1.1242111
2025-01-01 02:25:00,1.1152387,1.1245363
2025-01-01 02:26:00,1.1155777,1.1248488
2025-01-01 02:27:00,1.1159036,1.1251496
2025-01-01 02:28:00,1.116217,1.1254389
2025-01-01 02:29:00,1.1165183,1.125717
2025-01-01 02:30:00,1.1174542,1.126571
2025-01-01 02:31:00,1.1183531,1.1273916
2025-01-01 02:32:00,1.1192166,1.1281797
2025-01-01 02:33:00,1.120046,1.1289368
2025-01-01 02:34:00,1.1208427,1.1296641
2025-01-01 02:35:00,1.121608,1.1303627
2025-01-01 02:36:00,1.1223432,1.131034
2025-01-01 02:37:00,1.1230495,1.131679
2025-01-01 02:38:00,1.1237279,1.1322988
2025-01-01 02:39:00,1.1243799,1.1328943
2025-01-01 02:40:00,1.1250062,1.1334664
2025-01-01 02:41:00,1.125608,1.1340162
2025-01-01 02:42:00,1.1261861,1.1345444
2025-01-01 02:43:00,1.1267416,1.135052
2025-01-01 02:44:00,1.1272755,1.1355399
2025-01-01 02:45:00,1.1277884,1.1360089
2025-01-01 02:46:00,1.1282814,1.1364596
2025-01-01 02:47:00,1.1287551,1.1368928
2025-01-01 02:48:00,1.1292102,1.1373091
2025-01-01 02:49:00,1.1296479,1.1377093
2025-01-01 02:50:00,1.1300684,1.138094
2025-01-01 02:51:00,1.1304728,1.1384639
2025-01-01 02:52:00,1.1308613,1.1388193
2025-01-01 02:53:00,1.1312349,1.1391612
2025-01-01 02:54:00,1.1315938,1.13949
2025-01-01 02:55:00,1.1319392,1.1398062
2025-01-01 02:56:00,1.132271,1.1401101
2025-01-01 02:57:00,1.1325902,1.1404024
2025-01-01 02:58:00,1.1328971,1.1406835
2025-01-01 02:59:00,1.1331922,1.1409539
2025-01-01 03:00:00,1.1340905,1.1417748
2025-01-01 03:01:00,1.1349536,1.1425632
2025-01-01 03:02:00,1.1357826,1.1433208
2025-01-01 03:03:00,1.1365789,1.1440486
2025-01-01 03:04:00,1.1373439,1.1447477
2025-01-01 03:05:00,1.1380788,1.1454195
2025-01-01 03:06:00,1.1387848,1.1460649
2025-01-01 03:07:00,1.1394631,1.146685
2025-01-01 03:08:00,1.1401147,1.1472808
2025-01-01 03:09:00,1.1407409,1.1478533
2025-01-01 03:10:00,1.1413425,1.1484035
2025-01-01 03:11:00,1.1419204,1.1489321
2025-01-01 03:12:00,1.1424758,1.1494402
2025-01-01 03:13:00,1.1430095,1.1499283
2025-01-01 03:14:00,1.1435225,1.1503977
2025-01-01 03:15:00,1.1440153,1.1508487
2025-01-01 03:16:00,1.144489,1.1512822
2025-01-01 03:17:00,1.1449443,1.1516988
2025-01-01 03:18:00,1.1453818,1.1520994
2025-01-01 03:19:00,1.1458025,1.1524844
2025-01-01 03:20:00,1.1462067,1.1528546
2025-01-01 03:21:00,1.1465954,1.1532105
2025-01-01 03:22:00,1.1469688,1.1535527
2025-01-01 03:23:00,1.147328,1.1538817
2025-01-01 03:24:00,1.1476734,1.154198
2025-01-01 03:25:00,1.1480054,1.1545024
2025-01-01 03:26:00,1.1483246,1.1547949
2025-01-01 03:27:00,1.1486316,1.1550764
2025-01-01 03:28:00,1.1489269,1.155347
2025-01-01 03:29:00,1.1492108,1.1556075
2025-01-01 03:30:00,1.1500561,1.1563828
2025-01-01 03:31:00,1.150868,1.1571277
2025-01-01 03:32:00,1.1516482,1.1578435
2025-01-01 03:33:00,1.1523975,1.158531
2025-01-01 03:34:00,1.1531174,1.1591916
2025-01-01 03:35:00,1.1538091,1.1598264
2025-01-01 03:36:00,1.1544735,1.1604363
2025-01-01 03:37:00,1.1551119,1.1610222
