TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.9969033,0.99844664,1.0000348
2025-01-01 00:02:00,0.9968911,0.99843544,1.0000249
2025-01-01 00:03:00,0.9968789,0.9984243,1.0000151
2025-01-01 00:04:00,0.99686676,0.99841315,1.0000052
2025-01-01 00:05:00,0.99685466,0.99840206,0.99999547
2025-01-01 00:06:00,0.9968425,0.998391,0.99998575
2025-01-01 00:07:00,0.99683046,0.9983799,0.9999761
2025-01-01 00:08:00,0.9968184,0.9983689,0.9999664
2025-01-01 00:09:00,0.9968063,0.9983579,0.9999568
2025-01-01 00:10:00,0.99679434,0.998347,0.9999472
2025-01-01 00:11:00,0.99678236,0.998336,0.99993765
2025-01-01 00:12:00,0.9967704,0.9983251,0.9999282
2025-01-01 00:13:00,0.99675846,0.99831426,0.9999187
2025-01-01 00:14:00,0.99674654,0.9983035,0.9999093
2025-01-01 00:15:00,0.9967346,0.9982926,0.9998999
2025-01-01 00:16:00,0.99672276,0.9982819,0.99989057
2025-01-01 00:17:00,0.9967109,0.99827117,0.99988127
2025-01-01 00:18:00,0.9966991,0.9982605,0.999872
2025-01-01 00:19:00,0.9966873,0.9982498,0.9998628
2025-01-01 00:20:00,0.9966755,0.99823916,0.9998536
2025-01-01 00:21:00,0.99666375,0.9982286,0.9998445
2025-01-01 00:22:00,0.996652,0.998218,0.9998354
2025-01-01 00:23:00,0.9966403,0.9982075,0.9998263
2025-01-01 00:24:00,0.99662864,0.998197,0.9998173
2025-01-01 00:25:00,0.996617,0.9981865,0.9998083
2025-01-01 00:26:00,0.9966054,0.9981761,0.99979943
2025-01-01 00:27:00,0.99659383,0.9981657,0.99979055
2025-01-01 00:28:00,0.99658227,0.99815536,0.99978167
2025-01-01 00:29:00,0.9965707,0.99814504,0.99977285
2025-01-01 00:30:00,0.9943537,0.9960343,0.99840826
2025-01-01 00:31:00,0.9925778,0.9943437,0.99731475
2025-01-01 00:32:00,0.9911548,0.9929892,0.9964383
2025-01-01 00:33:00,0.99001414,0.99190354,0.99573547
2025-01-01 00:34:00,0.9890994,0.9910331,0.9951715
2025-01-01 00:35:00,0.9883653,0.99033475,0.9947186
2025-01-01 00:36:00,0.9877758,0.98977405,0.99435467
2025-01-01 00:37:00,0.98730195,0.98932356,0.9940618
2025-01-01 00:38:00,0.98692065,0.98896116,0.9938259
2025-01-01 00:39:00,0.9866134,0.9886693,0.99363554
2025-01-01 00:40:00,0.9863654,0.98843384,0.9934816
2025-01-01 00:41:00,0.9861647,0.9882435,0.9933568
2025-01-01 00:42:00,0.9860019,0.9880893,0.99325544
2025-01-01 00:43:00,0.9858695,0.98796403,0.9931727
