TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.8977095,0.9001019,0.90243375,0.90469545,0.90687937,0.90898037,0.89699537
2025-01-01 00:02:00,0.8977203,0.90011126,0.9024414,0.9047012,0.90688306,0.90898186,0.8969946
2025-01-01 00:03:00,0.89773095,0.90012056,0.90244895,0.90470684,0.90688664,0.90898323,0.8969938
2025-01-01 00:04:00,0.8977417,0.9001298,0.9024565,0.9047125,0.90689015,0.9089846,0.8969929
2025-01-01 00:05:00,0.89775234,0.900139,0.90246403,0.90471804,0.9068937,0.9089859,0.896992
2025-01-01 00:06:00,0.89776295,0.90014815,0.9024715,0.9047236,0.90689707,0.90898716,0.896991
2025-01-01 00:07:00,0.8977735,0.9001573,0.9024789,0.90472907,0.90690047,0.90898836,0.89699
2025-01-01 00:08:00,0.8977841,0.9001664,0.9024862,0.9047345,0.9069038,0.9089895,0.89698887
2025-01-01 00:09:00,0.8977946,0.90017545,0.90249354,0.90473986,0.9069071,0.9089905,0.89698774
2025-01-01 00:10:00,0.8978051,0.90018445,0.9025008,0.90474516,0.90691024,0.9089915,0.89698654
2025-01-01 00:11:00,0.8978155,0.9001934,0.902508,0.9047504,0.9069134,0.9089925,0.89698523
2025-01-01 00:12:00,0.89782596,0.90020233,0.90251523,0.9047556,0.9069165,0.9089934,0.8969839
2025-01-01 00:13:00,0.8978363,0.9002112,0.9025223,0.9047608,0.90691954,0.90899426,0.89698255
2025-01-01 00:14:00,0.8978467,0.90022004,0.90252936,0.90476584,0.9069225,0.90899503,0.8969811
2025-01-01 00:15:00,0.897857,0.90022886,0.9025364,0.9047709,0.9069255,0.90899575,0.89697963
2025-01-01 00:16:00,0.8978673,0.9002376,0.90254337,0.9047759,0.90692836,0.9089964,0.896978
2025-01-01 00:17:00,0.8978775,0.9002463,0.9025503,0.90478086,0.90693116,0.90899706,0.8969764
2025-01-01 00:18:00,0.89788777,0.90025496,0.9025572,0.90478575,0.90693396,0.9089976,0.89697474
2025-01-01 00:19:00,0.8978979,0.9002636,0.90256405,0.9047906,0.90693665,0.9089981,0.896973
2025-01-01 00:20:00,0.89790803,0.9002722,0.9025708,0.90479535,0.90693927,0.90899855,0.8969713
