TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.90454364,0.89300835,0.8955017,0.8980093,0.9005167,0.9030093,0.90547264
2025-01-01 00:02:00,0.9045551,0.89302075,0.8955146,0.8980225,0.9005296,0.9030216,0.9054841
2025-01-01 00:03:00,0.9045666,0.89303315,0.89552754,0.8980355,0.9005425,0.9030339,0.9054954
2025-01-01 00:04:00,0.90457815,0.89304554,0.8955405,0.89804864,0.90055543,0.90304625,0.9055068
2025-01-01 00:05:00,0.9045897,0.893058,0.89555347,0.89806175,0.9005683,0.90305847,0.9055181
2025-01-01 00:06:00,0.9046013,0.89307046,0.8955664,0.89807487,0.9005811,0.90307075,0.90552944
2025-01-01 00:07:00,0.9046129,0.89308286,0.8955794,0.898088,0.900594,0.90308297,0.90554065
2025-01-01 00:08:00,0.9046245,0.8930954,0.8955924,0.8981011,0.9006069,0.9030952,0.9055519
2025-01-01 00:09:00,0.9046362,0.8931079,0.8956054,0.89811414,0.9006197,0.9031074,0.9055631
2025-01-01 00:10:00,0.9046479,0.8931204,0.8956184,0.89812726,0.9006325,0.90311956,0.90557426
2025-01-01 00:11:00,0.9046596,0.893133,0.8956314,0.8981404,0.9006453,0.9031317,0.9055854
2025-01-01 00:12:00,0.9046713,0.8931455,0.89564437,0.8981534,0.9006581,0.9031439,0.90559655
2025-01-01 00:13:00,0.9046831,0.8931581,0.89565736,0.89816654,0.9006708,0.9031559,0.90560764
2025-01-01 00:14:00,0.90469486,0.8931707,0.8956704,0.89817965,0.90068364,0.903168,0.90561867
2025-01-01 00:15:00,0.9047067,0.8931833,0.89568347,0.8981927,0.90069646,0.9031801,0.9056297
2025-01-01 00:16:00,0.9047186,0.8931959,0.8956965,0.8982058,0.90070915,0.9031921,0.90564066
2025-01-01 00:17:00,0.90473044,0.89320856,0.8957096,0.89821887,0.9007219,0.90320414,0.9056516
2025-01-01 00:18:00,0.9047423,0.8932212,0.89572257,0.8982319,0.9007346,0.9032162,0.9056626
2025-01-01 00:19:00,0.9047542,0.8932339,0.8957357,0.89824504,0.9007473,0.9032281,0.90567344
