TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,1.0010139,1.0030081,0.9910885
2025-01-01 00:02:00,1.0010127,1.0030091,0.99109167
2025-01-01 00:03:00,1.0010115,1.0030102,0.9910949
2025-01-01 00:04:00,1.0010104,1.0030112,0.9910982
2025-01-01 00:05:00,1.0010093,1.0030124,0.99110156
2025-01-01 00:06:00,1.0010083,1.0030136,0.99110496
2025-01-01 00:07:00,1.0010073,1.0030149,0.9911084
2025-01-01 00:08:00,1.0010065,1.0030162,0.991112
2025-01-01 00:09:00,1.0010056,1.0030177,0.99111557
2025-01-01 00:10:00,1.0010048,1.0030191,0.99111915
2025-01-01 00:11:00,1.0010041,1.0030206,0.99112284
2025-01-01 00:12:00,1.0010035,1.0030222,0.9911266
2025-01-01 00:13:00,1.0010029,1.0030237,0.9911304
2025-01-01 00:14:00,1.0010023,1.0030254,0.9911342
2025-01-01 00:15:00,1.0010018,1.0030272,0.99113816
2025-01-01 00:16:00,1.0010014,1.003029,0.9911421
2025-01-01 00:17:00,1.001001,1.0030308,0.9911461
2025-01-01 00:18:00,1.0010006,1.0030327,0.9911502
2025-01-01 00:19:00,1.0010004,1.0030347,0.9911543
2025-01-01 00:20:00,1.0010002,1.0030367,0.9911585
2025-01-01 00:21:00,1.001,1.0030388,0.9911627
2025-01-01 00:22:00,1.0009999,1.0030409,0.991167
2025-01-01 00:23:00,1.0009999,1.003043,0.99117136
2025-01-01 00:24:00,1.0009999,1.0030453,0.9911757
2025-01-01 00:25:00,1.001,1.0030476,0.9911802
2025-01-01 00:26:00,1.0010002,1.00305,0.9911847
2025-01-01 00:27:00,1.0010004,1.0030524,0.99118924
2025-01-01 00:28:00,1.0010006,1.0030549,0.99119383
2025-01-01 00:29:00,1.001001,1.0030574,0.9911985
2025-01-01 00:30:00,1.0067681,1.009917,0.9962738
2025-01-01 00:31:00,1.0113819,1.0154052,1.0003352
2025-01-01 00:32:00,1.0150731,1.0197963,1.0035852
2025-01-01 00:33:00,1.0180262,1.0233098,1.0061862
2025-01-01 00:34:00,1.020389,1.0261213,1.0082681
2025-01-01 00:35:00,1.0222793,1.028371,1.0099347
2025-01-01 00:36:00,1.0237917,1.0301714,1.0112689
2025-01-01 00:37:00,1.0250019,1.0316124,1.0123373
2025-01-01 00:38:00,1.0259702,1.0327659,1.0131931
2025-01-01 00:39:00,1.0267451,1.0336891,1.013879
2025-01-01 00:40:00,1.0273652,1.0344286,1.0144286
2025-01-01 00:41:00,1.0278615,1.0350208,1.0148695
2025-01-01 00:42:00,1.0282588,1.0354953,1.0152233
2025-01-01 00:43:00,1.028577,1.0358756,1.0155075
2025-01-01 00:44:00,1.0288318,1.0361805,1.015736
2025-01-01 00:45:00,1.0290359,1.0364251,1.0159199
2025-01-01 00:46:00,1.0291996,1.0366216,1.0160682
2025-01-01 00:47:00,1.0293307,1.0367795,1.016188
