TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8446653,0.94623,0.9978457,0.85127276,0.95310056,0.9910121,0.8450934,0.94726104,0.9995076,0.85420716,0.94263995,0.99511194,0.8501184,0.95262384,1.0051112,0.84597695,0.9483302,1.0006163,0.8549561,0.957,1.0089575,0.8486202,0.9503352,1.0019829,0.85511863,0.95663154,0.9941263,0.8471195,0.94864696,1.0002135,0.85351205,0.94126433,0.99309546
2025-01-01 00:02:00,0.84465355,0.9462194,0.9978366,0.8512673,0.9530972,0.99101096,0.8450967,0.94726646,0.99951494,0.8542177,0.9426517,0.99512446,0.8501315,0.9526367,1.0051234,0.8459868,0.94833845,1.0006227,0.8549583,0.95699996,1.0089552,0.84861374,0.950327,1.001973,0.8551064,0.9566187,0.9941132,0.84710693,0.9486353,1.000203,0.8535047,0.94125897,0.9930922
2025-01-01 00:03:00,0.84464186,0.9462089,0.99782753,0.8512619,0.95309395,0.99100983,0.84510005,0.9472719,0.99952227,0.85422826,0.9426634,0.99513704,0.8501446,0.9526495,1.0051355,0.8459966,0.9483466,1.0006291,0.85496044,0.9569999,1.008953,0.8486073,0.9503187,1.0019631,0.85509425,0.9566059,0.9941001,0.8470945,0.94862366,1.0001925,0.8534975,0.94125366,0.99308896
2025-01-01 00:04:00,0.8446302,0.9461984,0.9978185,0.8512566,0.9530907,0.9910088,0.84510344,0.94727737,0.9995297,0.85423887,0.9426751,0.99514955,0.8501577,0.9526623,1.0051477,0.84600633,0.9483548,1.0006354,0.8549625,0.9569998,1.0089506,0.8486008,0.95031035,1.0019532,0.85508204,0.95659304,0.99408704,0.84708196,0.94861203,1.000182,0.8534903,0.9412484,0.99308586
2025-01-01 00:05:00,0.84461856,0.9461879,0.9978095,0.8512513,0.95308757,0.99100786,0.8451069,0.94728285,0.99953717,0.8542495,0.9426869,0.9951622,0.8501708,0.9526751,1.0051599,0.8460161,0.9483629,1.0006416,0.85496455,0.9569996,1.0089482,0.84859425,0.95030195,1.0019432,0.8550698,0.9565802,0.9940739,0.8470695,0.9486004,1.0001717,0.85348314,0.94124323,0.99308276
2025-01-01 00:06:00,0.84460694,0.9461775,0.9978006,0.85124606,0.95308447,0.9910069,0.84511036,0.94728845,0.9995447,0.85426015,0.9426987,0.99517477,0.8501839,0.9526878,1.0051719,0.84602576,0.94837093,1.0006478,0.8549665,0.95699936,1.0089457,0.84858763,0.95029354,1.0019332,0.85505754,0.95656735,0.9940608,0.84705704,0.9485888,1.0001613,0.85347605,0.94123805,0.9930797
2025-01-01 00:07:00,0.8445953,0.9461671,0.9977917,0.85124093,0.95308137,0.9910061,0.84511393,0.9472941,0.99955225,0.8542708,0.9427105,0.99518734,0.85019696,0.95270056,1.0051839,0.8460354,0.9483789,1.0006539,0.8549685,0.95699906,1.0089432,0.84858096,0.9502851,1.0019232,0.85504526,0.9565545,0.9940477,0.84704465,0.9485773,1.0001509,0.85346895,0.941233,0.99307674
2025-01-01 00:08:00,0.84458375,0.94615674,0.9977828,0.8512358,0.9530784,0.99100524,0.8451175,0.9472998,0.9995598,0.85428154,0.9427224,0.9952,0.8502101,0.9527133,1.005196,0.846045,0.9483869,1.00066,0.85497034,0.9569987,1.0089407,0.8485743,0.95027655,1.0019132,0.855033,0.9565416,0.9940346,0.8470322,0.9485657,1.0001407,0.8534619,0.9412279,0.9930738
2025-01-01 00:09:00,0.8445722,0.9461464,0.99777406,0.85123074,0.9530754,0.9910045,0.8451212,0.9473055,0.9995675,0.85429233,0.94273424,0.9952126,0.8502231,0.95272607,1.005208,0.8460546,0.94839483,1.000666,0.8549721,0.9569983,1.0089381,0.8485675,0.950268,1.001903,0.85502064,0.95652866,0.9940215,0.8470198,0.9485542,1.0001303,0.853455,0.94122297,0.99307096
2025-01-01 00:10:00,0.8445607,0.9461361,0.9977653,0.85122573,0.95307255,0.9910038,0.8451249,0.9473113,0.9995752,0.8543031,0.94274616,0.99522525,0.8502362,0.95273876,1.0052199,0.84606415,0.9484027,1.000672,0.8549739,0.9569978,1.0089353,0.8485607,0.9502594,1.0018929,0.8550083,0.9565158,0.99400836,0.84700745,0.9485428,1.0001202,0.8534481,0.941218,0.99306816
2025-01-01 00:11:00,0.84454924,0.94612586,0.99775654,0.8512207,0.9530697,0.9910032,0.84512866,0.9473171,0.99958295,0.8543139,0.9427581,0.99523795,0.85024923,0.95275146,1.005232,0.8460736,0.9484105,1.000678,0.8549756,0.9569973,1.0089326,0.84855384,0.95025074,1.0018827,0.85499597,0.95650285,0.99399525,0.84699506,0.9485313,1.0001099,0.8534412,0.94121313,0.9930654
2025-01-01 00:12:00,0.84453773,0.9461156,0.99774784,0.85121584,0.95306695,0.9910026,0.8451325,0.947323,0.9995907,0.8543248,0.94277,0.99525064,0.85026234,0.95276415,1.0052439,0.8460831,0.9484183,1.0006838,0.85497725,0.95699674,1.0089298,0.8485469,0.95024204,1.0018724,0.85498357,0.9564899,0.99398214,0.8469827,0.9485199,1.0000998,0.8534344,0.9412083,0.99306273
2025-01-01 00:13:00,0.84452635,0.9461055,0.99773926,0.851211,0.9530642,0.9910021,0.8451364,0.947329,0.99959856,0.85433567,0.942782,0.99526334,0.85027534,0.9527768,1.0052558,0.84609246,0.948426,1.0006896,0.8549788,0.9569961,1.008927,0.84854,0.95023334,1.0018622,0.85497123,0.956477,0.9939691,0.8469704,0.94850856,1.0000896,0.85342765,0.94120353,0.99306005
2025-01-01 00:14:00,0.8445149,0.94609535,0.9977306,0.8512062,0.9530615,0.99100167,0.84514034,0.94733495,0.99960643,0.85434663,0.94279397,0.99527603,0.8502884,0.9527895,1.0052676,0.8461019,0.9484337,1.0006955,0.85498035,0.95699537,1.0089241,0.84853303,0.9502245,1.0018519,0.8549588,0.95646405,0.99395597,0.8469581,0.9484972,1.0000795,0.8534209,0.9411988,0.9930575
2025-01-01 00:15:00,0.8445035,0.9460852,0.9977221,0.8512014,0.9530589,0.99100125,0.84514433,0.947341,0.99961436,0.85435754,0.942806,0.9952888,0.85030144,0.95280206,1.0052795,0.8461112,0.9484414,1.0007012,0.85498184,0.95699465,1.0089211,0.84852594,0.9502157,1.0018415,0.8549464,0.95645106,0.99394286,0.8469458,0.94848585,1.0000695,0.85341424,0.9411942,0.993055
2025-01-01 00:16:00,0.8444922,0.94607514,0.99771357,0.8511967,0.95305634,0.9910009,0.8451484,0.9473471,0.99962234,0.85436857,0.94281805,0.99530154,0.8503145,0.95281476,1.0052913,0.8461205,0.94844896,1.0007069,0.8549832,0.9569938,1.0089182,0.84851885,0.9502069,1.0018312,0.8549339,0.9564381,0.99392974,0.84693354,0.9484745,1.0000595,0.8534076,0.9411895,0.9930525
2025-01-01 00:17:00,0.8444809,0.9460651,0.9977051,0.8511921,0.95305383,0.9910006,0.84515244,0.94735324,0.99963033,0.85437953,0.9428301,0.9953143,0.85032755,0.95282733,1.0053031,0.8461297,0.94845647,1.0007125,0.8549846,0.9569929,1.0089151,0.8485117,0.950198,1.0018208,0.85492146,0.95642513,0.99391663,0.8469213,0.94846326,1.0000495,0.853401,0.941185,0.9930501
2025-01-01 00:18:00,0.8444696,0.9460551,0.9976967,0.8511875,0.9530514,0.99100035,0.8451566,0.94735944,0.9996384,0.8543906,0.9428421,0.99532706,0.85034055,0.9528399,1.005315,0.84613895,0.94846404,1.0007181,0.8549859,0.95699203,1.008912,0.84850454,0.950189,1.0018104,0.85490894,0.9564122,0.9939035,0.8469091,0.948452,1.0000396,0.8533945,0.94118047,0.9930477
2025-01-01 00:19:00,0.84445834,0.94604516,0.9976883,0.85118294,0.953049,0.9910002,0.84516084,0.9473657,0.9996465,0.8544017,0.9428543,0.9953398,0.8503536,0.9528525,1.0053267,0.84614813,0.9484714,1.0007236,0.85498714,0.956991,1.0089087,0.8484973,0.95018005,1.0018,0.8548964,0.9563992,0.9938904,0.8468969,0.9484408,1.0000297,0.853388,0.94117606,0.99304545
2025-01-01 00:20:00,0.84444714,0.9460352,0.99768,0.85117847,0.9530467,0.99100006,0.8451651,0.947372,0.99965465,0.8544128,0.9428664,0.9953526,0.8503666,0.95286506,1.0053385,0.84615725,0.9484789,1.0007291,0.85498834,0.95699,1.0089055,0.84849,0.950171,1.0017895,0.85488397,0.9563862,0.99387735,0.8468847,0.94842964,1.0000198,0.85338163,0.94117165,0.9930432
2025-01-01 00:21:00,0.84443593,0.9460253,0.9976717,0.85117406,0.9530444,0.991,0.84516937,0.94737834,0.9996629,0.85442394,0.94287854,0.99536544,0.8503796,0.9528776,1.0053502,0.8461664,0.9484862,1.0007344,0.8549894,0.9569889,1.0089022,0.84848267,0.95016193,1.0017788,0.8548714,0.9563732,0.99386424,0.84687257,0.94841844,1.0000099,0.85337526,0.9411673,0.993041
2025-01-01 00:22:00,0.8444247,0.9460155,0.99766344,0.8511697,0.9530422,0.991,0.8451738,0.9473847,0.9996711,0.8544351,0.9428907,0.99537826,0.8503926,0.95289016,1.0053619,0.8461754,0.94849354,1.0007398,0.8549905,0.95698774,1.0088989,0.8484753,0.9501528,1.0017682,0.8548589,0.95636016,0.9938511,0.8468604,0.94840735,1.0000001,0.85336894,0.941163,0.99303883
2025-01-01 00:23:00,0.8444136,0.94600564,0.9976553,0.85116535,0.95304,0.99100006,0.8451782,0.9473912,0.9996794,0.8544463,0.9429029,0.9953911,0.8504056,0.9529026,1.0053736,0.84618443,0.9485008,1.0007452,0.8549915,0.95698655,1.0088955,0.8484678,0.9501437,1.0017576,0.8548463,0.95634717,0.993838,0.8468483,0.94839627,0.9999904,0.8533626,0.9411588,0.9930368
2025-01-01 00:24:00,0.8444025,0.9459959,0.9976471,0.8511611,0.9530379,0.9910002,0.84518266,0.9473977,0.99968773,0.8544575,0.9429151,0.9954039,0.85041857,0.95291513,1.0053853,0.8461934,0.948508,1.0007504,0.85499245,0.95698524,1.008892,0.8484604,0.9501345,1.001747,0.8548337,0.9563341,0.99382496,0.8468362,0.9483852,0.9999807,0.8533564,0.9411546,0.9930348
2025-01-01 00:25:00,0.8443914,0.94598615,0.997639,0.8511569,0.9530359,0.99100035,0.8451872,0.9474042,0.9996961,0.85446876,0.94292736,0.99541676,0.85043156,0.9529276,1.0053968,0.8462023,0.9485152,1.0007557,0.8549934,0.9569839,1.0088885,0.84845287,0.9501253,1.0017364,0.8548211,0.9563211,0.99381185,0.8468241,0.94837415,0.99997103,0.8533502,0.9411505,0.9930328
2025-01-01 00:26:00,0.8443803,0.94597644,0.9976309,0.8511527,0.95303386,0.9910006,0.8451918,0.9474108,0.9997045,0.8544801,0.9429396,0.99542964,0.85044456,0.95294005,1.0054084,0.8462112,0.9485223,1.0007608,0.85499424,0.95698255,1.0088849,0.8484453,0.950116,1.0017257,0.8548085,0.95630807,0.9937988,0.84681207,0.9483631,0.9999614,0.85334414,0.9411464,0.9930309
2025-01-01 00:27:00,0.84436935,0.94596684,0.9976229,0.8511486,0.95303196,0.9910009,0.8451964,0.9474175,0.99971294,0.85449135,0.94295186,0.9954425,0.8504575,0.9529525,1.00542,0.84622,0.94852936,1.0007659,0.854995,0.9569811,1.0088813,0.84843767,0.9501067,1.001715,0.8547959,0.956295,0.99378574,0.8468001,0.9483522,0.9999518,0.85333806,0.9411424,0.99302906
2025-01-01 00:28:00,0.8443583,0.9459572,0.9976149,0.85114455,0.95303005,0.9910012,0.84520113,0.9474242,0.99972147,0.85450274,0.94296414,0.9954554,0.8504704,0.9529649,1.0054315,0.8462288,0.9485364,1.0007709,0.8549957,0.95697963,1.0088776,0.84843,0.9500973,1.0017042,0.85478324,0.95628196,0.9937726,0.84678805,0.94834125,0.99994224,0.85333204,0.9411384,0.99302727
2025-01-01 00:29:00,0.84434736,0.9459476,0.997607,0.85114056,0.95302826,0.9910016,0.84520584,0.9474309,0.99973005,0.8545141,0.9429765,0.9954683,0.85048336,0.9529773,1.005443,0.84623754,0.94854337,1.0007759,0.8549964,0.956978,1.0088739,0.8484223,0.9500879,1.0016934,0.85477054,0.9562689,0.9937596,0.84677607,0.94833034,0.9999327,0.8533261,0.9411345,0.99302554
2025-01-01 00:30:00,0.8444146,0.9470459,0.99975157,0.8513145,0.9545439,0.9914923,0.8456056,0.94867617,1.0027926,0.85435843,0.9440151,0.99597013,0.85090625,0.95464844,1.0066866,0.8465289,0.9504506,1.0012658,0.85483676,0.95786893,1.0102065,0.84869593,0.95181906,1.0021608,0.85500485,0.95771486,0.9949387,0.8469333,0.94978184,1.0003563,0.85341334,0.9423276,0.9943814
2025-01-01 00:31:00,0.84446627,0.9479227,1.0011429,0.8514529,0.95575607,0.9918114,0.8459264,0.9496738,1.0047864,0.8542362,0.94484854,0.9963009,0.85124713,0.9559878,1.0074989,0.8467637,0.9519777,1.001586,0.854709,0.95858127,1.0110713,0.8489132,0.95320207,1.0024608,0.8551897,0.95886904,0.9957005,0.8470566,0.95094085,1.0006284,0.853482,0.9432814,0.9952622
2025-01-01 00:32:00,0.84450537,0.9486222,1.0020446,0.85156286,0.95672554,0.9920191,0.846184,0.9504733,1.0060854,0.8541407,0.9455177,0.99652034,0.85152245,0.95706177,1.0080309,0.84695315,0.9532007,1.0017958,0.8546069,0.95915085,1.0116321,0.8490854,0.95430654,1.0026519,0.85533494,0.95978975,0.9961911,0.847153,0.9518659,1.0008019,0.8535359,0.94404376,0.99583423
2025-01-01 00:33:00,0.8445346,0.94918,1.002628,0.8516502,0.95750093,0.9921544,0.8463912,0.9511143,1.0069329,0.85406667,0.9460556,0.99666756,0.85174525,0.95792335,1.0083805,0.8471065,0.9541804,1.0019337,0.8545253,0.95960605,1.0119952,0.8492216,0.95518816,1.0027725,0.85544866,0.96052366,0.99650544,0.8472277,0.9526038,1.0009115,0.8535778,0.9446529,0.99620557
2025-01-01 00:34:00,0.8445558,0.9496244,1.0030044,0.85171926,0.95812094,0.9922426,0.846558,0.95162857,1.0074867,0.85400975,0.9464884,0.99676776,0.851926,0.95861506,1.0086118,0.8472308,0.95496553,1.002025,0.85446,0.95996976,1.0122297,0.84932894,0.95589155,1.0028468,0.8555371,0.9611082,0.9967052,0.84728515,0.95319206,1.0009795,0.8536102,0.9451396,0.9964465
2025-01-01 00:35:00,0.84457064,0.9499781,1.0032465,0.8517739,0.9586167,0.99230015,0.84669244,0.9520414,1.0078499,0.8539665,0.9468371,0.99683744,0.8520733,0.9591709,1.0087662,0.8473319,0.9555949,1.0020859,0.85440785,0.96026033,1.0123807,0.84941316,0.95645225,1.0028912,0.8556053,0.96157324,0.99683046,0.8473288,0.9536605,1.0010204,0.8536351,0.9455282,0.99660254
2025-01-01 00:36:00,0.8445804,0.9502592,1.0034013,0.8518169,0.95901304,0.99233794,0.8468011,0.95237315,1.0080891,0.8539343,0.94711864,0.99688727,0.85219365,0.959618,1.0088704,0.84741443,0.9560997,1.0021272,0.85436606,0.9604923,1.0124773,0.84947884,0.95689887,1.0029163,0.8556572,0.9619426,0.99690735,0.84736127,0.9540332,1.0010439,0.8536539,0.94583845,0.9967036
2025-01-01 00:37:00,0.84458613,0.9504823,1.0034993,0.8518507,0.9593299,0.9923628,0.8468891,0.95264,1.0082477,0.8539108,0.9473463,0.99692416,0.8522924,0.95997804,1.008942,0.8474821,0.9565048,1.0021555,0.8543327,0.9606775,1.0125388,0.84952974,0.9572542,1.0029287,0.85569626,0.9622355,0.9969528,0.847385,0.95432925,1.001056,0.8536679,0.946086,0.99676883
2025-01-01 00:38:00,0.8445886,0.9506589,1.0035603,0.851877,0.95958316,0.99237937,0.8469606,0.95285493,1.008354,0.8538944,0.947531,0.9969527,0.8523741,0.96026856,1.0089924,0.8475378,0.9568302,1.0021755,0.8543059,0.96082515,1.012577,0.84956884,0.95753646,1.0029329,0.85572493,0.9624672,0.99697775,0.8474016,0.954564,1.0010606,0.853678,0.9462834,0.9968109
2025-01-01 00:39:00,0.8445884,0.95079845,1.0035974,0.85189736,0.9597856,0.99239045,0.84701884,0.95302844,1.0084262,0.8538836,0.94768125,0.99697584,0.8524419,0.96050346,1.0090293,0.84758407,0.9570917,1.00219,0.8542845,0.9609428,1.0126004,0.84959847,0.9577603,1.0029317,0.85574526,0.9626499,0.99698937,0.8474126,0.95474964,1.0010605,0.8536851,0.9464407,0.99683785
