TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.99926364,1.0010949,1.0030103
2025-01-01 00:02:00,0.9992583,1.0010917,1.0030092
2025-01-01 00:03:00,0.999253,1.0010885,1.0030081
2025-01-01 00:04:00,0.9992477,1.0010854,1.0030073
2025-01-01 00:05:00,0.99924254,1.0010823,1.0030063
2025-01-01 00:06:00,0.9992374,1.0010793,1.0030055
2025-01-01 00:07:00,0.99923235,1.0010763,1.0030048
2025-01-01 00:08:00,0.9992273,1.0010735,1.0030041
2025-01-01 00:09:00,0.99922234,1.0010706,1.0030034
2025-01-01 00:10:00,0.9992174,1.0010678,1.0030029
2025-01-01 00:11:00,0.9992125,1.001065,1.0030023
2025-01-01 00:12:00,0.99920774,1.0010624,1.0030018
2025-01-01 00:13:00,0.99920297,1.0010598,1.0030013
2025-01-01 00:14:00,0.99919826,1.0010571,1.003001
2025-01-01 00:15:00,0.99919355,1.0010546,1.0030007
2025-01-01 00:16:00,0.99918896,1.0010521,1.0030005
2025-01-01 00:17:00,0.9991844,1.0010498,1.0030003
2025-01-01 00:18:00,0.9991799,1.0010474,1.0030001
2025-01-01 00:19:00,0.9991755,1.0010451,1.003
2025-01-01 00:20:00,0.9991711,1.0010428,1.003
2025-01-01 00:21:00,0.9991667,1.0010407,1.003
2025-01-01 00:22:00,0.99916244,1.0010386,1.0030001
2025-01-01 00:23:00,0.99915826,1.0010365,1.0030004
2025-01-01 00:24:00,0.99915403,1.0010345,1.0030005
2025-01-01 00:25:00,0.9991499,1.0010326,1.0030009
2025-01-01 00:26:00,0.99914587,1.0010307,1.0030011
2025-01-01 00:27:00,0.9991419,1.0010288,1.0030015
2025-01-01 00:28:00,0.9991379,1.001027,1.0030019
2025-01-01 00:29:00,0.999134,1.0010253,1.0030024
2025-01-01 00:30:00,0.99447984,0.99540764,0.9986372
2025-01-01 00:31:00,0.99075586,0.9909133,0.99514514
2025-01-01 00:32:00,0.9877759,0.98731756,0.99235165
2025-01-01 00:33:00,0.9853913,0.98444074,0.9901171
2025-01-01 00:34:00,0.983483,0.98213905,0.9883296
2025-01-01 00:35:00,0.98195565,0.9802974,0.98689985
2025-01-01 00:36:00,0.9807331,0.9788239,0.9857563
2025-01-01 00:37:00,0.9797543,0.9776449,0.9848416
2025-01-01 00:38:00,0.97897077,0.97670144,0.9841101
2025-01-01 00:39:00,0.97834325,0.97594655,0.9835252
2025-01-01 00:40:00,0.97784066,0.9753424,0.98305756
2025-01-01 00:41:00,0.9774379,0.974859,0.9826837
2025-01-01 00:42:00,0.9771152,0.97447205,0.982385
2025-01-01 00:43:00,0.97685647,0.9741624,0.9821462
2025-01-01 00:44:00,0.97664887,0.9739145,0.9819556
2025-01-01 00:45:00,0.9764822,0.9737161,0.9818034
2025-01-01 00:46:00,0.9763484,0.9735573,0.98168194
2025-01-01 00:47:00,0.97624075,0.9734301,0.9815852
2025-01-01 00:48:00,0.9761541,0.9733283,0.9815081
2025-01-01 00:49:00,0.9760843,0.97324675,0.9814468
2025-01-01 00:50:00,0.9760279,0.9731815,0.98139817
2025-01-01 00:51:00,0.9759823,0.9731292,0.98135966
2025-01-01 00:52:00,0.97594535,0.9730874,0.98132926
2025-01-01 00:53:00,0.9759154,0.9730539,0.98130536
2025-01-01 00:54:00,0.97589093,0.97302705,0.98128664
2025-01-01 00:55:00,0.9758709,0.9730056,0.98127216
2025-01-01 00:56:00,0.9758544,0.9729884,0.981261
2025-01-01 00:57:00,0.9758408,0.9729747,0.98125255
2025-01-01 00:58:00,0.97582954,0.9729638,0.98124623
2025-01-01 00:59:00,0.97582006,0.97295505,0.9812417
2025-01-01 01:00:00,0.9715092,0.96777177,0.9772124
2025-01-01 01:01:00,0.9680601,0.9636252,0.9739895
2025-01-01 01:02:00,0.96530044,0.96030796,0.9714117
2025-01-01 01:03:00,0.9630924,0.95765436,0.96935004
