TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.84359556,0.94509846,0.9966274,0.8498164,0.9514998,1.0032554,0.8430086,0.9450134,0.9971043,0.8515315,0.9538555,0.9922414,0.8471526,0.94965166,1.0021608,0.8571506,0.9456028,0.9980087,0.8526368,0.9548409,1.006963,0.84695,0.94881517,1.0005993,0.85395086,0.95553714,1.0070792,0.8460839,0.94757533,0.999079,0.8521795,0.95380235,0.9914886
2025-01-01 00:02:00,0.8435826,0.94508594,0.99661577,0.8498074,0.9514926,1.0032501,0.8430076,0.94501466,0.99710774,0.85153896,0.9538647,0.99225205,0.84716517,0.9496647,1.0021739,0.8571627,0.94561386,0.99801844,0.8526431,0.9548451,1.006965,0.84694755,0.94881064,1.0005927,0.8539409,0.9555259,1.007067,0.84607077,0.94756234,0.99906653,0.85216916,0.95379347,0.9914814
2025-01-01 00:03:00,0.8435696,0.9450735,0.99660414,0.84979844,0.9514854,1.0032449,0.84300673,0.94501597,0.99711126,0.85154647,0.95387393,0.9922627,0.84717774,0.9496777,1.002187,0.8571748,0.9456249,0.9980281,0.8526492,0.9548492,1.006967,0.8469451,0.948806,1.000586,0.8539309,0.9555146,1.0070547,0.84605765,0.9475494,0.9990541,0.8521588,0.9537846,0.99147433
2025-01-01 00:04:00,0.84355664,0.945061,0.9965926,0.84978956,0.9514783,1.0032398,0.8430059,0.94501734,0.9971148,0.85155404,0.9538832,0.9922734,0.8471904,0.94969076,1.0022,0.85718685,0.94563586,0.99803776,0.85265535,0.9548533,1.0069689,0.8469426,0.94880134,1.0005794,0.8539208,0.9555033,1.0070424,0.8460446,0.94753647,0.9990417,0.8521485,0.95377576,0.9914673
2025-01-01 00:05:00,0.84354365,0.9450486,0.996581,0.84978074,0.9514712,1.0032346,0.84300506,0.94501877,0.9971184,0.85156167,0.95389247,0.9922841,0.847203,0.9497038,1.0022131,0.8571989,0.9456469,0.99804735,0.85266143,0.9548573,1.0069708,0.84694,0.94879663,1.0005727,0.85391074,0.9554919,1.0070301,0.8460315,0.9475235,0.9990293,0.85213816,0.953767,0.9914603
2025-01-01 00:06:00,0.8435307,0.9450362,0.99656945,0.849772,0.9514642,1.0032296,0.84300435,0.94502026,0.9971221,0.8515693,0.9539018,0.9922949,0.84721565,0.94971687,1.0022262,0.8572109,0.9456578,0.9980569,0.85266745,0.9548613,1.0069726,0.84693736,0.94879186,1.0005659,0.8539006,0.9554805,1.0070177,0.8460184,0.94751054,0.9990169,0.8521279,0.9537583,0.99145335
2025-01-01 00:07:00,0.8435178,0.9450238,0.99655795,0.8497632,0.9514572,1.0032246,0.8430037,0.9450218,0.9971258,0.85157704,0.95391124,0.9923057,0.8472283,0.9497299,1.0022392,0.85722286,0.9456687,0.9980664,0.8526734,0.9548652,1.0069742,0.8469347,0.94878703,1.0005591,0.8538905,0.9554691,1.0070055,0.84600526,0.9474976,0.9990045,0.85211766,0.9537496,0.99144644
2025-01-01 00:08:00,0.84350485,0.9450114,0.9965465,0.84975445,0.9514503,1.0032196,0.84300303,0.9450234,0.9971296,0.8515848,0.95392066,0.99231654,0.847241,0.949743,1.0022523,0.85723484,0.9456796,0.9980759,0.8526794,0.95486903,1.0069759,0.84693193,0.94878215,1.0005522,0.8538802,0.9554576,1.006993,0.84599215,0.94748473,0.99899215,0.85210747,0.95374095,0.9914396
2025-01-01 00:09:00,0.8434919,0.94499904,0.996535,0.8497458,0.9514434,1.0032147,0.8430025,0.9450251,0.99713343,0.8515926,0.95393014,0.9923274,0.8472537,0.949756,1.0022653,0.85724676,0.94569045,0.9980853,0.8526852,0.95487285,1.0069776,0.84692913,0.9487772,1.0005453,0.85387003,0.9554462,1.0069807,0.84597903,0.9474718,0.9989798,0.85209733,0.9537324,0.9914328
2025-01-01 00:10:00,0.843479,0.94498664,0.9965236,0.84973717,0.9514366,1.00321,0.84300196,0.9450268,0.9971373,0.8516004,0.9539396,0.9923383,0.8472664,0.9497691,1.0022784,0.8572587,0.94570124,0.99809474,0.85269105,0.9548766,1.0069791,0.8469263,0.94877225,1.0005383,0.8538598,0.9554347,1.0069683,0.8459659,0.9474589,0.99896747,0.8520872,0.9537238,0.991426
