TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.80299616,0.9049787,0.8068754,0.90868926,0.7964255,0.89809185,0.7996979,0.90125495,0.80277586,0.9042744,0.80576503,0.8932624,0.7947811,0.8963349,0.79793674,0.899598,0.80132854,0.90313613,0.7910263,0.89300215,0.7950644,0.8972113
2025-01-01 00:02:00,0.80299675,0.90497714,0.80687165,0.9086834,0.7964178,0.89808244,0.799687,0.90124303,0.80276316,0.90426135,0.8057519,0.8932497,0.7947691,0.896324,0.7979272,0.8995902,0.80132264,0.90313226,0.79102457,0.8930027,0.79506713,0.8972162
2025-01-01 00:03:00,0.80299735,0.9049755,0.80686784,0.9086775,0.79641,0.898073,0.7996762,0.90123105,0.80275047,0.90424824,0.80573887,0.89323705,0.7947572,0.89631313,0.7979178,0.8995824,0.80131674,0.90312845,0.79102296,0.8930032,0.79506993,0.8972211
2025-01-01 00:04:00,0.8029979,0.9049738,0.80686396,0.90867156,0.79640216,0.8980635,0.7996653,0.9012191,0.8027378,0.9042352,0.8057258,0.89322436,0.79474527,0.89630234,0.79790837,0.89957464,0.8013109,0.9031247,0.79102135,0.8930039,0.79507273,0.8972261
2025-01-01 00:05:00,0.80299836,0.904972,0.80686,0.9086656,0.7963943,0.89805394,0.79965436,0.9012071,0.8027251,0.90422213,0.80571276,0.8932117,0.79473335,0.89629155,0.79789895,0.89956695,0.8013051,0.90312093,0.7910198,0.8930046,0.79507565,0.8972311
2025-01-01 00:06:00,0.8029988,0.9049702,0.80685604,0.9086595,0.79638636,0.8980444,0.7996434,0.9011951,0.8027124,0.9042091,0.8056997,0.8931991,0.7947215,0.89628077,0.79788965,0.8995593,0.8012994,0.9031173,0.79101837,0.8930053,0.79507864,0.89723617
2025-01-01 00:07:00,0.8029991,0.9049683,0.80685204,0.90865344,0.79637843,0.89803475,0.79963243,0.90118307,0.8026996,0.90419596,0.8056867,0.89318645,0.7947096,0.89627004,0.79788035,0.89955175,0.80129373,0.9031137,0.79101694,0.89300615,0.7950816,0.8972413
2025-01-01 00:08:00,0.8029994,0.9049664,0.80684793,0.9086473,0.7963704,0.8980251,0.7996214,0.901171,0.80268687,0.9041829,0.80567366,0.8931738,0.7946978,0.89625937,0.79787105,0.8995442,0.80128807,0.90311015,0.79101557,0.893007,0.79508466,0.8972465
2025-01-01 00:09:00,0.8029996,0.90496445,0.80684376,0.9086411,0.79636234,0.89801544,0.7996104,0.9011589,0.8026741,0.9041698,0.8056606,0.89316124,0.794686,0.8962487,0.7978619,0.89953667,0.80128247,0.9031067,0.79101425,0.89300793,0.7950878,0.89725167
2025-01-01 00:10:00,0.8029998,0.9049624,0.8068396,0.9086349,0.79635423,0.8980057,0.7995993,0.9011468,0.8026613,0.90415674,0.8056476,0.89314866,0.7946743,0.8962381,0.7978527,0.8995292,0.801277,0.90310323,0.791013,0.8930089,0.795091,0.897257
2025-01-01 00:11:00,0.8029999,0.9049603,0.8068353,0.9086286,0.79634607,0.89799595,0.7995882,0.9011347,0.80264854,0.90414363,0.8056346,0.8931361,0.79466254,0.8962275,0.7978436,0.89952177,0.8012715,0.90309983,0.7910118,0.89300996,0.7950942,0.89726233
2025-01-01 00:12:00,0.803,0.9049581,0.806831,0.90862226,0.7963379,0.8979861,0.79957706,0.90112257,0.8026357,0.9041305,0.80562156,0.89312357,0.7946508,0.8962169,0.79783446,0.89951444,0.8012661,0.9030965,0.7910107,0.89301103,0.7950975,0.8972677
2025-01-01 00:13:00,0.80300003,0.9049559,0.80682665,0.9086158,0.7963297,0.8979763,0.7995659,0.9011104,0.8026229,0.9041174,0.8056086,0.89311105,0.7946391,0.8962064,0.7978254,0.8995071,0.8012607,0.9030932,0.7910096,0.89301217,0.79510087,0.8972731
2025-01-01 00:14:00,0.803,0.90495366,0.80682224,0.9086094,0.7963214,0.8979664,0.7995547,0.9010982,0.8026101,0.90410435,0.8055956,0.89309853,0.7946274,0.8961959,0.7978164,0.89949983,0.8012554,0.90309006,0.7910086,0.8930134,0.79510427,0.8972786
2025-01-01 00:15:00,0.80299985,0.90495133,0.80681777,0.9086029,0.79631305,0.8979565,0.79954344,0.901086,0.8025972,0.90409124,0.80558264,0.893086,0.7946158,0.89618546,0.79780746,0.8994926,0.8012501,0.9030869,0.79100764,0.89301467,0.7951077,0.89728415
2025-01-01 00:16:00,0.8029997,0.90494895,0.80681324,0.9085964,0.7963047,0.89794654,0.79953223,0.90107375,0.8025844,0.9040781,0.80556965,0.89307356,0.7946042,0.896175,0.7977985,0.89948547,0.8012449,0.90308374,0.79100674,0.893016,0.7951112,0.89728975
2025-01-01 00:17:00,0.80299944,0.9049465,0.80680865,0.9085898,0.79629624,0.8979365,0.7995209,0.90106153,0.80257154,0.904065,0.80555665,0.8930611,0.79459256,0.89616466,0.79778963,0.8994783,0.8012397,0.9030807,0.7910059,0.89301735,0.79511476,0.8972954
2025-01-01 00:18:00,0.8029992,0.904944,0.806804,0.90858316,0.79628783,0.8979265,0.79950964,0.90104926,0.80255866,0.9040519,0.8055437,0.89304864,0.794581,0.8961543,0.7977808,0.8994712,0.80123466,0.9030777,0.7910051,0.8930188,0.7951184,0.8973011
2025-01-01 00:19:00,0.80299884,0.9049415,0.80679935,0.9085764,0.7962793,0.89791644,0.79949826,0.901037,0.8025458,0.9040388,0.8055308,0.89303625,0.7945695,0.896144,0.797772,0.89946425,0.8012296,0.9030748,0.79100436,0.8930203,0.7951221,0.89730686
2025-01-01 00:20:00,0.8029985,0.9049389,0.8067946,0.9085697,0.7962708,0.89790636,0.7994869,0.90102464,0.80253285,0.90402573,0.8055178,0.89302385,0.794558,0.8961337,0.7977632,0.8994572,0.8012246,0.90307194,0.7910037,0.8930218,0.7951258,0.89731264
2025-01-01 00:21:00,0.802998,0.9049362,0.8067898,0.9085629,0.7962622,0.8978962,0.7994755,0.9010123,0.80252,0.9040126,0.80550486,0.89301145,0.7945465,0.89612347,0.7977545,0.8994503,0.80121964,0.9030691,0.79100305,0.89302343,0.7951296,0.8973185
2025-01-01 00:22:00,0.80299747,0.9049335,0.8067849,0.9085561,0.79625356,0.89788604,0.7994641,0.90099996,0.80250704,0.9039995,0.805492,0.89299905,0.79453504,0.8961132,0.7977458,0.89944345,0.80121475,0.90306634,0.7910025,0.8930251,0.7951334,0.89732444
2025-01-01 00:23:00,0.80299693,0.9049307,0.80678004,0.9085492,0.79624486,0.8978758,0.7994526,0.9009876,0.8024941,0.9039864,0.80547905,0.8929867,0.7945236,0.8961031,0.79773724,0.8994366,0.80120987,0.9030636,0.791002,0.8930268,0.7951373,0.89733034
2025-01-01 00:24:00,0.8029963,0.9049279,0.8067751,0.9085423,0.79623616,0.89786553,0.79944116,0.9009752,0.8024812,0.9039733,0.8054661,0.8929744,0.7945122,0.89609295,0.79772866,0.8994298,0.8012051,0.903061,0.79100156,0.8930286,0.7951413,0.89733636
2025-01-01 00:25:00,0.8029956,0.904925,0.8067701,0.9085353,0.7962274,0.8978553,0.79942966,0.9009628,0.80246824,0.90396017,0.80545324,0.8929621,0.7945008,0.8960828,0.7977201,0.89942306,0.8012004,0.90305835,0.79100114,0.8930304,0.7951453,0.89734244
2025-01-01 00:26:00,0.8029949,0.90492207,0.806765,0.90852827,0.7962186,0.897845,0.7994181,0.9009504,0.8024553,0.90394706,0.80544037,0.8929498,0.7944895,0.89607275,0.7977116,0.8994164,0.8011957,0.9030558,0.79100084,0.8930323,0.7951493,0.8973485
2025-01-01 00:27:00,0.8029941,0.9049191,0.8067599,0.9085212,0.79620975,0.8978346,0.7994065,0.900938,0.8024423,0.90393394,0.8054275,0.89293754,0.7944782,0.89606273,0.79770315,0.8994098,0.80119103,0.90305334,0.79100055,0.8930343,0.79515344,0.8973547
2025-01-01 00:28:00,0.80299324,0.90491605,0.80675477,0.908514,0.7962009,0.8978242,0.79939497,0.90092546,0.8024294,0.9039208,0.8054146,0.89292526,0.7944669,0.8960527,0.79769474,0.89940315,0.80118644,0.9030509,0.79100037,0.89303625,0.7951576,0.8973609
2025-01-01 00:29:00,0.80299234,0.9049129,0.8067495,0.9085069,0.79619193,0.8978138,0.79938334,0.900913,0.8024164,0.9039078,0.8054018,0.89291304,0.79445565,0.8960428,0.79768634,0.8993966,0.801182,0.9030485,0.7910002,0.89303833,0.7951618,0.8973672
2025-01-01 00:30:00,0.80325705,0.9068689,0.80711204,0.9100885,0.79624164,0.8989175,0.799026,0.9019826,0.80136937,0.90469307,0.80434775,0.89353025,0.7927724,0.8962448,0.79582816,0.899492,0.7991712,0.90251714,0.7882556,0.8927461,0.79228,0.89666826
2025-01-01 00:31:00,0.8034287,0.9081391,0.8073457,0.9111139,0.79627085,0.89963114,0.7987897,0.9026734,0.8006842,0.9051989,0.8036581,0.8939272,0.7916744,0.8963727,0.7946174,0.89955175,0.7978627,0.902171,0.7864716,0.89255697,0.79040843,0.89621615
2025-01-01 00:32:00,0.8035398,0.90896356,0.8074957,0.91177785,0.7962866,0.90009135,0.79863197,0.903118,0.8002343,0.90552306,0.80320543,0.894181,0.7909568,0.8964524,0.7938276,0.8995884,0.7970106,0.9019453,0.7853121,0.8924348,0.78919345,0.8959246
2025-01-01 00:33:00,0.80361164,0.9094983,0.80759126,0.9122068,0.7962937,0.90038675,0.7985254,0.9034027,0.79993737,0.9057293,0.8029067,0.8943417,0.79048645,0.8965008,0.79331136,0.89961004,0.7964553,0.90179783,0.7845585,0.8923563,0.7884053,0.8957374
2025-01-01 00:34:00,0.8036579,0.9098446,0.8076514,0.91248304,0.79629505,0.90057504,0.7984519,0.9035833,0.7997398,0.9058587,0.8027081,0.89444196,0.7901769,0.8965289,0.79297304,0.8996219,0.796093,0.90170133,0.7840687,0.892306,0.7878946,0.895618
2025-01-01 00:35:00,0.80368745,0.91006845,0.80768853,0.91265994,0.79629266,0.9006937,0.79840004,0.90369624,0.79960674,0.9059382,0.80257446,0.8945029,0.7899718,0.8965438,0.7927503,0.8996275,0.79585594,0.9016379,0.7837505,0.89227426,0.7875643,0.89554274
2025-01-01 00:36:00,0.80370617,0.9102127,0.80771077,0.91277224,0.79628783,0.900767,0.79836214,0.90376526,0.7995157,0.90598536,0.80248314,0.8945383,0.7898347,0.89655006,0.7926027,0.899629,0.7957005,0.90159595,0.7835437,0.89225453,0.7873512,0.8954962
2025-01-01 00:37:00,0.80371785,0.9103052,0.8077231,0.9128426,0.79628146,0.9008109,0.7983334,0.9038057,0.79945207,0.9060114,0.80241936,0.8945571,0.7897417,0.8965508,0.792504,0.89962786,0.79559803,0.9015681,0.7834095,0.8922426,0.78721434,0.8954683
2025-01-01 00:38:00,0.80372494,0.91036403,0.8077292,0.91288555,0.796274,0.9008357,0.7983105,0.90382755,0.79940605,0.9060238,0.8023734,0.8945651,0.78967744,0.8965479,0.79243714,0.89962506,0.79553014,0.9015494,0.7833224,0.89223576,0.7871271,0.8954525
2025-01-01 00:39:00,0.80372894,0.910401,0.8077311,0.9129108,0.7962659,0.90084803,0.7982915,0.9038373,0.7993716,0.90602726,0.80233914,0.8945661,0.78963184,0.8965428,0.7923909,0.8996211,0.7954846,0.90153664,0.78326595,0.8922323,0.78707206,0.8954447
2025-01-01 00:40:00,0.80373096,0.91042364,0.80773026,0.9129245,0.79625726,0.90085226,0.79827493,0.90383923,0.7993446,0.9060249,0.80231243,0.8945626,0.7895984,0.8965361,0.7923581,0.8996165,0.79545367,0.90152776,0.7832295,0.89223105,0.787038,0.89544195
2025-01-01 00:41:00,0.8037317,0.910437,0.80772763,0.91293067,0.7962484,0.90085113,0.79826,0.903836,0.7993225,0.9060188,0.8022906,0.89455616,0.7895729,0.8965284,0.7923341,0.8996115,0.7954322,0.90152144,0.783206,0.8922312,0.78701764,0.8954426
