TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.89108807,0.893008,0.8950141,0.89710635,0.89928204,0.90153605,0.90386117
2025-01-01 00:02:00,0.89108497,0.8930071,0.8950154,0.89710987,0.89928764,0.90154356,0.90387034
2025-01-01 00:03:00,0.89108187,0.8930062,0.8950168,0.8971134,0.89929324,0.90155107,0.9038796
2025-01-01 00:04:00,0.8910789,0.8930054,0.8950182,0.89711696,0.8992989,0.9015587,0.9038889
2025-01-01 00:05:00,0.8910759,0.89300466,0.89501965,0.89712065,0.8993046,0.9015663,0.90389824
2025-01-01 00:06:00,0.891073,0.89300394,0.8950212,0.89712435,0.89931047,0.901574,0.9039076
2025-01-01 00:07:00,0.8910701,0.8930033,0.8950228,0.8971281,0.89931625,0.90158176,0.903917
2025-01-01 00:08:00,0.8910674,0.8930027,0.8950244,0.8971319,0.89932215,0.9015895,0.9039265
2025-01-01 00:09:00,0.89106464,0.8930022,0.89502615,0.8971358,0.8993281,0.9015974,0.90393597
2025-01-01 00:10:00,0.89106196,0.89300174,0.8950279,0.8971397,0.8993341,0.90160525,0.9039455
2025-01-01 00:11:00,0.89105934,0.8930013,0.89502966,0.8971437,0.8993401,0.9016132,0.9039551
2025-01-01 00:12:00,0.8910568,0.89300096,0.8950316,0.8971477,0.8993462,0.9016211,0.9039647
2025-01-01 00:13:00,0.8910543,0.89300066,0.8950335,0.8971518,0.8993523,0.9016291,0.9039743
2025-01-01 00:14:00,0.8910518,0.8930004,0.89503545,0.89715594,0.8993585,0.9016372,0.903984
2025-01-01 00:15:00,0.8910494,0.89300025,0.8950375,0.8971602,0.89936477,0.9016453,0.9039937
2025-01-01 00:16:00,0.89104706,0.8930001,0.89503956,0.8971644,0.8993711,0.9016534,0.9040035
2025-01-01 00:17:00,0.8910448,0.89300007,0.89504176,0.8971687,0.8993774,0.90166163,0.90401334
2025-01-01 00:18:00,0.89104253,0.893,0.89504397,0.8971731,0.8993838,0.90166986,0.9040232
2025-01-01 00:19:00,0.8910404,0.89300007,0.89504623,0.8971775,0.8993902,0.90167814,0.90403306
2025-01-01 00:20:00,0.89103824,0.8930002,0.8950485,0.897182,0.8993967,0.90168643,0.90404296
2025-01-01 00:21:00,0.8910362,0.89300036,0.8950509,0.8971865,0.8994033,0.90169483,0.9040529
2025-01-01 00:22:00,0.8910342,0.89300054,0.8950533,0.89719105,0.89940983,0.90170324,0.9040629
2025-01-01 00:23:00,0.8910323,0.89300084,0.89505583,0.8971957,0.8994165,0.9017117,0.90407294
2025-01-01 00:24:00,0.8910304,0.89300114,0.8950584,0.8972004,0.8994232,0.90172017,0.90408295
2025-01-01 00:25:00,0.8910285,0.89300156,0.89506096,0.8972051,0.8994299,0.90172875,0.9040931
2025-01-01 00:26:00,0.89102674,0.89300203,0.89506364,0.89720994,0.8994367,0.90173733,0.9041032
2025-01-01 00:27:00,0.89102507,0.8930025,0.8950663,0.8972148,0.8994435,0.9017459,0.9041134
2025-01-01 00:28:00,0.8910234,0.89300305,0.8950691,0.89721966,0.8994504,0.9017546,0.9041236
2025-01-01 00:29:00,0.8910218,0.8930037,0.8950719,0.8972246,0.89945734,0.9017633,0.90413386
2025-01-01 00:30:00,0.8873777,0.8895595,0.8934584,0.8956943,0.8970946,0.8999158,0.90271014
2025-01-01 00:31:00,0.8850085,0.88732105,0.8924107,0.8947015,0.89556134,0.89871806,0.9017884
2025-01-01 00:32:00,0.8834681,0.88586646,0.8917307,0.89405787,0.89456725,0.8979426,0.9011929
2025-01-01 00:33:00,0.8824664,0.88492125,0.89128983,0.8936415,0.89392364,0.89744174,0.9008095
