TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0081718,0.89649063,0.99873763,0.9009057
2025-01-01 00:02:00,1.0081809,0.8964979,0.998743,0.900909
2025-01-01 00:03:00,1.0081898,0.8965051,0.99874824,0.90091217
2025-01-01 00:04:00,1.0081987,0.8965123,0.9987535,0.90091527
2025-01-01 00:05:00,1.0082077,0.8965195,0.9987587,0.90091836
2025-01-01 00:06:00,1.0082165,0.8965266,0.9987638,0.90092134
2025-01-01 00:07:00,1.0082253,0.8965336,0.99876887,0.9009243
2025-01-01 00:08:00,1.0082341,0.8965406,0.9987739,0.9009272
2025-01-01 00:09:00,1.0082428,0.89654756,0.9987789,0.90093005
2025-01-01 00:10:00,1.0082515,0.8965544,0.99878377,0.90093285
2025-01-01 00:11:00,1.0082601,0.89656126,0.9987886,0.9009356
2025-01-01 00:12:00,1.0082687,0.8965681,0.9987934,0.9009383
2025-01-01 00:13:00,1.0082773,0.89657485,0.9987982,0.90094084
2025-01-01 00:14:00,1.0082859,0.89658153,0.9988029,0.9009434
2025-01-01 00:15:00,1.0082943,0.8965882,0.99880755,0.9009459
2025-01-01 00:16:00,1.0083027,0.8965948,0.99881214,0.9009484
2025-01-01 00:17:00,1.008311,0.8966014,0.99881667,0.9009508
2025-01-01 00:18:00,1.0083194,0.8966079,0.99882114,0.9009531
2025-01-01 00:19:00,1.0083277,0.8966143,0.99882555,0.9009554
2025-01-01 00:20:00,1.008336,0.8966207,0.99882996,0.9009576
2025-01-01 00:21:00,1.0083442,0.89662707,0.99883425,0.9009598
2025-01-01 00:22:00,1.0083523,0.8966334,0.99883854,0.9009619
2025-01-01 00:23:00,1.0083605,0.89663965,0.9988428,0.90096396
2025-01-01 00:24:00,1.0083685,0.89664584,0.99884695,0.9009659
2025-01-01 00:25:00,1.0083765,0.896652,0.998851,0.9009679
2025-01-01 00:26:00,1.0083845,0.89665806,0.99885505,0.90096974
2025-01-01 00:27:00,1.0083925,0.89666414,0.99885905,0.9009716
2025-01-01 00:28:00,1.0084003,0.89667016,0.99886304,0.9009734
2025-01-01 00:29:00,1.0084082,0.8966761,0.9988669,0.9009751
2025-01-01 00:30:00,1.0131273,0.8831314,0.9983337,0.8741592
2025-01-01 00:31:00,1.0169042,0.87432945,0.9979079,0.8567295
2025-01-01 00:32:00,1.0199273,0.8686101,0.9975679,0.8454007
2025-01-01 00:33:00,1.0223471,0.8648945,0.99729663,0.83803743
2025-01-01 00:34:00,1.0242845,0.86248136,0.9970802,0.8332518
2025-01-01 00:35:00,1.0258359,0.8609147,0.99690783,0.83014154
2025-01-01 00:36:00,1.0270784,0.8598983,0.99677056,0.8281203
2025-01-01 00:37:00,1.0280739,0.8592396,0.99666137,0.8268069
2025-01-01 00:38:00,1.0288718,0.8588133,0.99657464,0.8259536
2025-01-01 00:39:00,1.0295116,0.85853803,0.9965059,0.8253993
2025-01-01 00:40:00,1.0300249,0.858361,0.99645156,0.8250393
2025-01-01 00:41:00,1.0304369,0.8582478,0.99640864,0.8248057
2025-01-01 00:42:00,1.0307678,0.85817605,0.9963749,0.82465416
2025-01-01 00:43:00,1.0310341,0.8581311,0.9963485,0.8245559
2025-01-01 00:44:00,1.0312483,0.85810375,0.996328,0.8244923
2025-01-01 00:45:00,1.0314212,0.8580877,0.9963121,0.8244512
2025-01-01 00:46:00,1.0315608,0.858079,0.99629986,0.8244247
2025-01-01 00:47:00,1.0316739,0.8580751,0.9962907,0.8244077
2025-01-01 00:48:00,1.0317657,0.8580742,0.9962839,0.82439685
2025-01-01 00:49:00,1.0318406,0.8580754,0.9962789,0.82438993
2025-01-01 00:50:00,1.0319017,0.85807776,0.9962754,0.8243856
2025-01-01 00:51:00,1.0319519,0.858081,0.99627316,0.82438284
2025-01-01 00:52:00,1.0319935,0.8580846,0.9962718,0.82438123
2025-01-01 00:53:00,1.032028,0.8580887,0.99627113,0.8243803
2025-01-01 00:54:00,1.0320569,0.8580929,0.9962711,0.8243797
2025-01-01 00:55:00,1.0320812,0.8580972,0.9962715,0.8243794
2025-01-01 00:56:00,1.032102,0.85810155,0.99627227,0.8243792
2025-01-01 00:57:00,1.0321199,0.8581059,0.99627334,0.8243791
2025-01-01 00:58:00,1.0321355,0.85811025,0.9962746,0.82437897
2025-01-01 00:59:00,1.0321491,0.8581146,0.99627596,0.82437885
2025-01-01 01:00:00,1.0395933,0.852889,1.0029749,0.8180891
2025-01-01 01:01:00,1.0455498,0.84949386,1.0083345,0.8140008
2025-01-01 01:02:00,1.0503162,0.8472884,1.0126225,0.81134325
2025-01-01 01:03:00,1.0541306,0.84585637,1.0160533,0.80961573
2025-01-01 01:04:00,1.0571831,0.8449269,1.0187982,0.80849266
2025-01-01 01:05:00,1.0596265,0.8443242,1.0209945,0.8077625
2025-01-01 01:06:00,1.0615823,0.84393376,1.0227518,0.8072878
2025-01-01 01:07:00,1.0631483,0.84368134,1.024158,0.806979
2025-01-01 01:08:00,1.064402,0.84351856,1.0252832,0.8067781
2025-01-01 01:09:00,1.0654062,0.843414,1.0261837,0.80664724
2025-01-01 01:10:00,1.0662106,0.84334743,1.0269043,0.8065619
2025-01-01 01:11:00,1.0668552,0.84330535,1.0274812,0.8065062
2025-01-01 01:12:00,1.0673722,0.84327924,1.0279429,0.8064697
2025-01-01 01:13:00,1.0677867,0.84326357,1.0283124,0.80644566
2025-01-01 01:14:00,1.0681195,0.8432545,1.0286083,0.8064297
2025-01-01 01:15:00,1.0683867,0.84324986,1.0288453,0.8064189
2025-01-01 01:16:00,1.0686016,0.843248,1.0290351,0.80641156
2025-01-01 01:17:00,1.0687746,0.84324795,1.0291871,0.8064064
2025-01-01 01:18:00,1.0689139,0.843249,1.0293088,0.80640256
2025-01-01 01:19:00,1.0690265,0.8432508,1.0294064,0.8063997
2025-01-01 01:20:00,1.0691175,0.8432531,1.0294847,0.8063974
2025-01-01 01:21:00,1.0691915,0.84325564,1.0295475,0.80639535
2025-01-01 01:22:00,1.0692515,0.8432583,1.0295978,0.80639356
2025-01-01 01:23:00,1.0693007,0.8432611,1.0296382,0.8063919
2025-01-01 01:24:00,1.0693408,0.843264,1.0296706,0.8063903
2025-01-01 01:25:00,1.0693741,0.8432668,1.0296966,0.8063887
2025-01-01 01:26:00,1.0694016,0.8432696,1.0297174,0.806387
2025-01-01 01:27:00,1.0694246,0.8432724,1.0297344,0.80638534
2025-01-01 01:28:00,1.069444,0.8432751,1.0297478,0.80638367
2025-01-01 01:29:00,1.0694602,0.8432779,1.0297588,0.80638194
2025-01-01 01:30:00,1.076981,0.8385642,1.0365434,0.8007004
2025-01-01 01:31:00,1.0829984,0.8355012,1.041971,0.79700685
2025-01-01 01:32:00,1.0878134,0.83351105,1.046313,0.79460526
2025-01-01 01:33:00,1.0916662,0.83221835,1.0497867,0.7930435
2025-01-01 01:34:00,1.0947492,0.8313789,1.0525657,0.79202765
2025-01-01 01:35:00,1.0972166,0.83083403,1.0547888,0.7913666
2025-01-01 01:36:00,1.0991914,0.83048064,1.0565673,0.79093605
2025-01-01 01:37:00,1.100772,0.8302517,1.0579902,0.7906555
2025-01-01 01:38:00,1.1020373,0.83010364,1.0591284,0.7904723
2025-01-01 01:39:00,1.1030504,0.83000815,1.0600388,0.79035234
2025-01-01 01:40:00,1.1038617,0.82994676,1.060767,0.79027355
2025-01-01 01:41:00,1.1045115,0.8299075,1.0613496,0.79022145
2025-01-01 01:42:00,1.1050321,0.8298826,1.0618156,0.7901867
2025-01-01 01:43:00,1.1054494,0.8298671,1.0621883,0.7901632
2025-01-01 01:44:00,1.105784,0.82985765,1.0624863,0.790147
2025-01-01 01:45:00,1.1060524,0.8298521,1.0627246,0.7901355
2025-01-01 01:46:00,1.1062679,0.82984906,1.0629151,0.79012704
2025-01-01 01:47:00,1.106441,0.8298477,1.0630673,0.7901206
2025-01-01 01:48:00,1.1065804,0.8298473,1.0631889,0.79011536
2025-01-01 01:49:00,1.1066923,0.8298476,1.0632861,0.79011095
2025-01-01 01:50:00,1.1067827,0.8298483,1.0633636,0.7901071
2025-01-01 01:51:00,1.1068556,0.82984924,1.0634254,0.79010344
2025-01-01 01:52:00,1.1069146,0.82985026,1.0634747,0.79010004
2025-01-01 01:53:00,1.1069626,0.8298514,1.0635139,0.79009664
2025-01-01 01:54:00,1.1070015,0.8298525,1.063545,0.79009336
2025-01-01 01:55:00,1.1070334,0.82985365,1.0635697,0.7900901
2025-01-01 01:56:00,1.1070596,0.8298548,1.0635891,0.79008675
2025-01-01 01:57:00,1.1070809,0.82985586,1.0636045,0.7900834
2025-01-01 01:58:00,1.1070988,0.82985693,1.0636164,0.79008
2025-01-01 01:59:00,1.1071137,0.82985795,1.0636257,0.7900766
2025-01-01 02:00:00,1.1145748,0.82574016,1.0703669,0.78510463
2025-01-01 02:01:00,1.1205442,0.82306385,1.0757595,0.7818716
2025-01-01 02:02:00,1.1253203,0.82132447,1.0800735,0.7797688
2025-01-01 02:03:00,1.1291418,0.8201941,1.0835242,0.7784007
2025-01-01 02:04:00,1.1321995,0.8194597,1.0862844,0.77751017
2025-01-01 02:05:00,1.1346462,0.8189824,1.0884923,0.7769299
2025-01-01 02:06:00,1.1366041,0.8186724,1.0902582,0.7765514
2025-01-01 02:07:00,1.1381708,0.8184711,1.0916706,0.776304
2025-01-01 02:08:00,1.1394248,0.8183403,1.0928001,0.7761418
2025-01-01 02:09:00,1.1404284,0.8182555,1.0937033,0.77603495
2025-01-01 02:10:00,1.1412319,0.8182004,1.0944253,0.7759641
2025-01-01 02:11:00,1.141875,0.8181647,1.0950027,0.7759166
2025-01-01 02:12:00,1.14239,0.8181416,1.0954641,0.7758842
2025-01-01 02:13:00,1.1428024,0.81812656,1.0958327,0.7758617
2025-01-01 02:14:00,1.1431328,0.81811684,1.0961273,0.77584547
2025-01-01 02:15:00,1.1433976,0.8181105,1.0963624,0.7758334
2025-01-01 02:16:00,1.1436098,0.8181064,1.09655,0.77582407
2025-01-01 02:17:00,1.1437799,0.8181036,1.0966997,0.7758164
2025-01-01 02:18:00,1.1439164,0.81810176,1.0968188,0.7758098
2025-01-01 02:19:00,1.144026,0.8181005,1.0969137,0.775804
2025-01-01 02:20:00,1.144114,0.81809956,1.096989,0.7757985
2025-01-01 02:21:00,1.1441848,0.81809884,1.0970488,0.7757933
2025-01-01 02:22:00,1.1442418,0.81809825,1.097096,0.7757883
2025-01-01 02:23:00,1.1442877,0.8180977,1.0971332,0.77578336
2025-01-01 02:24:00,1.1443247,0.8180972,1.0971625,0.7757785
2025-01-01 02:25:00,1.1443546,0.81809664,1.0971853,0.7757735
2025-01-01 02:26:00,1.1443788,0.81809604,1.0972029,0.7757686
2025-01-01 02:27:00,1.1443985,0.8180954,1.0972165,0.77576363
2025-01-01 02:28:00,1.1444144,0.81809473,1.0972266,0.7757586
2025-01-01 02:29:00,1.1444275,0.8180941,1.0972341,0.7757536
2025-01-01 02:30:00,1.1516939,0.81464636,1.1038104,0.7715808
2025-01-01 02:31:00,1.1575073,0.812405,1.1090707,0.76886666
2025-01-01 02:32:00,1.1621583,0.8109478,1.1132784,0.76710063
2025-01-01 02:33:00,1.1658792,0.8100002,1.1166439,0.7659508
2025-01-01 02:34:00,1.1688563,0.8093839,1.1193355,0.76520157
2025-01-01 02:35:00,1.1712381,0.8089829,1.1214882,0.76471263
2025-01-01 02:36:00,1.1731436,0.8087219,1.1232096,0.764393
2025-01-01 02:37:00,1.1746683,0.8085518,1.124586,0.76418316
2025-01-01 02:38:00,1.1758881,0.8084407,1.1256863,0.7640449
2025-01-01 02:39:00,1.1768643,0.808368,1.126566,0.76395303
2025-01-01 02:40:00,1.1776452,0.80832034,1.1272689,0.76389134
2025-01-01 02:41:00,1.1782701,0.8082888,1.1278305,0.7638492
2025-01-01 02:42:00,1.1787702,0.8082677,1.1282791,0.7638198
2025-01-01 02:43:00,1.1791703,0.80825347,1.1286371,0.7637986
2025-01-01 02:44:00,1.1794903,0.80824363,1.1289227,0.7637828
2025-01-01 02:45:00,1.1797466,0.80823666,1.1291504,0.76377046
2025-01-01 02:46:00,1.1799515,0.8082315,1.1293317,0.7637603
2025-01-01 02:47:00,1.1801157,0.8082275,1.129476,0.7637516
2025-01-01 02:48:00,1.180247,0.80822426,1.1295905,0.7637438
2025-01-01 02:49:00,1.180352,0.80822146,1.1296812,0.76373655
2025-01-01 02:50:00,1.1804361,0.80821896,1.129753,0.7637297
2025-01-01 02:51:00,1.1805035,0.8082166,1.1298096,0.763723
2025-01-01 02:52:00,1.1805573,0.8082143,1.129854,0.7637165
