TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0433129,1.0448288
2025-01-01 00:02:00,1.0433002,1.0448167
2025-01-01 00:03:00,1.0432875,1.0448047
2025-01-01 00:04:00,1.0432748,1.0447927
2025-01-01 00:05:00,1.043262,1.0447807
2025-01-01 00:06:00,1.0432494,1.0447687
2025-01-01 00:07:00,1.0432366,1.0447568
2025-01-01 00:08:00,1.043224,1.0447448
2025-01-01 00:09:00,1.0432113,1.0447329
2025-01-01 00:10:00,1.0431987,1.0447211
2025-01-01 00:11:00,1.0431861,1.0447093
2025-01-01 00:12:00,1.0431734,1.0446974
2025-01-01 00:13:00,1.0431609,1.0446856
2025-01-01 00:14:00,1.0431483,1.0446739
2025-01-01 00:15:00,1.0431358,1.0446621
2025-01-01 00:16:00,1.0431231,1.0446504
2025-01-01 00:17:00,1.0431106,1.0446388
2025-01-01 00:18:00,1.0430981,1.0446271
2025-01-01 00:19:00,1.0430857,1.0446154
2025-01-01 00:20:00,1.0430732,1.0446038
2025-01-01 00:21:00,1.0430607,1.0445923
2025-01-01 00:22:00,1.0430483,1.0445807
2025-01-01 00:23:00,1.0430359,1.0445691
2025-01-01 00:24:00,1.0430235,1.0445576
2025-01-01 00:25:00,1.0430111,1.0445461
2025-01-01 00:26:00,1.0429987,1.0445347
2025-01-01 00:27:00,1.0429864,1.0445232
2025-01-01 00:28:00,1.042974,1.0445118
2025-01-01 00:29:00,1.0429617,1.0445005
2025-01-01 00:30:00,1.0436401,1.0451398
2025-01-01 00:31:00,1.0442909,1.045753
2025-01-01 00:32:00,1.0449152,1.0463413
2025-01-01 00:33:00,1.0455141,1.0469056
2025-01-01 00:34:00,1.0460885,1.047447
2025-01-01 00:35:00,1.0466396,1.0479662
2025-01-01 00:36:00,1.0471681,1.0484643
2025-01-01 00:37:00,1.047675,1.0489421
2025-01-01 00:38:00,1.0481613,1.0494003
2025-01-01 00:39:00,1.0486275,1.0498399
2025-01-01 00:40:00,1.0490746,1.0502614
2025-01-01 00:41:00,1.0495034,1.0506655
2025-01-01 00:42:00,1.0499146,1.0510532
2025-01-01 00:43:00,1.0503088,1.0514249
2025-01-01 00:44:00,1.0506868,1.0517814
2025-01-01 00:45:00,1.0510494,1.0521231
2025-01-01 00:46:00,1.0513968,1.0524508
2025-01-01 00:47:00,1.05173,1.0527651
2025-01-01 00:48:00,1.0520494,1.0530663
2025-01-01 00:49:00,1.0523556,1.0533551
2025-01-01 00:50:00,1.052649,1.0536319
2025-01-01 00:51:00,1.0529304,1.0538973
2025-01-01 00:52:00,1.0531999,1.0541517
2025-01-01 00:53:00,1.0534582,1.0543954
2025-01-01 00:54:00,1.0537058,1.0546291
2025-01-01 00:55:00,1.053943,1.054853
2025-01-01 00:56:00,1.0541704,1.0550675
2025-01-01 00:57:00,1.0543882,1.0552732
2025-01-01 00:58:00,1.0545968,1.0554701
2025-01-01 00:59:00,1.0547967,1.0556589
2025-01-01 01:00:00,1.0556802,1.0564935
2025-01-01 01:01:00,1.056528,1.0572942
2025-01-01 01:02:00,1.0573413,1.0580627
2025-01-01 01:03:00,1.0581217,1.0587999
2025-01-01 01:04:00,1.0588704,1.0595074
2025-01-01 01:05:00,1.0595888,1.060186
2025-01-01 01:06:00,1.0602779,1.0608373
2025-01-01 01:07:00,1.0609391,1.061462
2025-01-01 01:08:00,1.0615735,1.0620614
2025-01-01 01:09:00,1.0621821,1.0626365
2025-01-01 01:10:00,1.0627658,1.0631881
2025-01-01 01:11:00,1.0633259,1.0637175
2025-01-01 01:12:00,1.063863,1.0642252
2025-01-01 01:13:00,1.0643784,1.0647123
2025-01-01 01:14:00,1.0648726,1.0651795
