TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.800993,0.90298444,0.8048898,0.9067118,0.8084557,0.8961288,0.79774046,0.899302,0.80082595,0.9023261,0.8038169,0.90531296,0.7928288,0.8943784,0.79597473,0.8976295,0.7993526,0.901152,0.80303353,0.8910006,0.79305416,0.8951926
2025-01-01 00:02:00,0.80099386,0.90298307,0.8048862,0.9067062,0.80844814,0.89611953,0.7977298,0.89929014,0.8008134,0.9023131,0.8038038,0.9053002,0.79281676,0.8943674,0.7959651,0.89762145,0.79934645,0.9011479,0.8030316,0.8910009,0.79305667,0.8951973
2025-01-01 00:03:00,0.8009947,0.90298164,0.80488265,0.90670055,0.80844057,0.89611024,0.79771906,0.89927834,0.80080074,0.90230006,0.80379075,0.90528744,0.7928047,0.8943564,0.7959555,0.8976135,0.79934037,0.9011439,0.8030298,0.8910013,0.79305923,0.895202
2025-01-01 00:04:00,0.8009954,0.90298015,0.804879,0.90669477,0.80843294,0.8961009,0.79770833,0.8992665,0.8007881,0.902287,0.8037777,0.90527475,0.7927927,0.89434546,0.7959459,0.8976056,0.79933435,0.9011399,0.8030279,0.89100164,0.79306185,0.8952067
2025-01-01 00:05:00,0.8009961,0.90297866,0.80487525,0.906689,0.80842525,0.8960915,0.7976975,0.89925456,0.8007754,0.90227395,0.8037646,0.905262,0.7927807,0.89433455,0.79593635,0.89759773,0.7993283,0.901136,0.8030262,0.8910021,0.79306453,0.8952115
2025-01-01 00:06:00,0.8009968,0.90297705,0.8048715,0.90668315,0.8084175,0.8960821,0.7976867,0.89924264,0.8007628,0.9022609,0.8037515,0.9052493,0.7927687,0.89432365,0.79592687,0.89758986,0.79932237,0.9011321,0.8030245,0.89100266,0.7930673,0.8952164
2025-01-01 00:07:00,0.8009973,0.9029754,0.8048677,0.9066773,0.8084097,0.8960726,0.79767585,0.8992307,0.8007501,0.90224785,0.8037385,0.90523666,0.7927568,0.8943128,0.7959174,0.8975821,0.7993165,0.9011283,0.80302286,0.89100325,0.79307,0.8952213
2025-01-01 00:08:00,0.80099785,0.9029737,0.8048638,0.90667135,0.8084019,0.89606315,0.79766494,0.89921874,0.8007374,0.9022348,0.8037254,0.90522397,0.7927449,0.894302,0.795908,0.89757437,0.7993107,0.90112454,0.80302125,0.89100385,0.7930729,0.89522624
2025-01-01 00:09:00,0.80099833,0.9029719,0.8048599,0.9066653,0.80839396,0.8960536,0.79765403,0.89920676,0.8007247,0.9022217,0.80371237,0.9052113,0.79273295,0.89429116,0.7958986,0.8975667,0.7993049,0.9011208,0.8030197,0.89100456,0.7930758,0.8952313
2025-01-01 00:10:00,0.80099875,0.90297014,0.8048559,0.9066593,0.8083861,0.896044,0.79764307,0.8991947,0.8007119,0.9022086,0.8036993,0.9051987,0.79272115,0.89428043,0.7958893,0.89755905,0.7992992,0.90111715,0.8030183,0.89100534,0.7930787,0.8952364
2025-01-01 00:11:00,0.8009991,0.9029682,0.80485183,0.9066532,0.8083781,0.8960344,0.7976321,0.8991827,0.80069923,0.9021956,0.80368626,0.90518606,0.7927093,0.8942697,0.79588,0.8975514,0.79929346,0.90111357,0.80301684,0.8910061,0.79308176,0.8952415
2025-01-01 00:12:00,0.8009994,0.9029663,0.8048478,0.9066471,0.80837005,0.89602476,0.7976211,0.89917064,0.8006864,0.90218246,0.80367327,0.9051734,0.7926974,0.89425904,0.7958707,0.8975439,0.79928786,0.90111,0.8030155,0.891007,0.7930848,0.8952467
2025-01-01 00:13:00,0.8009996,0.90296435,0.8048436,0.9066409,0.808362,0.8960151,0.79761004,0.8991586,0.8006737,0.9021694,0.8036602,0.90516084,0.7926857,0.89424837,0.79586154,0.8975364,0.79928225,0.90110654,0.80301416,0.8910079,0.7930879,0.89525187
2025-01-01 00:14:00,0.80099976,0.90296227,0.8048394,0.9066346,0.8083539,0.89600533,0.79759896,0.89914644,0.8006609,0.9021563,0.8036472,0.90514827,0.7926739,0.89423776,0.79585236,0.89752895,0.79927677,0.9011031,0.8030129,0.8910089,0.7930911,0.8952572
2025-01-01 00:15:00,0.8009999,0.9029602,0.80483514,0.9066284,0.8083458,0.89599556,0.7975879,0.89913434,0.8006481,0.9021432,0.80363417,0.9051357,0.79266214,0.89422715,0.79584324,0.8975215,0.7992713,0.9010997,0.8030118,0.8910099,0.79309434,0.89526254
2025-01-01 00:16:00,0.80099994,0.90295804,0.80483085,0.906622,0.80833757,0.8959858,0.7975767,0.8991222,0.8006353,0.9021301,0.8036212,0.9051232,0.7926504,0.8942166,0.7958341,0.89751416,0.79926586,0.90109634,0.80301064,0.89101106,0.7930976,0.8952679
2025-01-01 00:17:00,0.801,0.90295583,0.80482644,0.9066156,0.80832934,0.89597595,0.7975656,0.89911,0.8006225,0.902117,0.8036082,0.90511066,0.7926387,0.89420605,0.79582506,0.89750683,0.7992605,0.9010931,0.80300957,0.8910122,0.79310095,0.8952733
