TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.9989228,1.0013925,1.0038218
2025-01-01 00:02:00,0.9989353,1.001404,1.0038323
2025-01-01 00:03:00,0.99894774,1.0014156,1.0038426
2025-01-01 00:04:00,0.99896014,1.0014272,1.003853
2025-01-01 00:05:00,0.9989726,1.0014386,1.0038632
2025-01-01 00:06:00,0.998985,1.0014502,1.0038736
2025-01-01 00:07:00,0.99899733,1.0014616,1.0038837
2025-01-01 00:08:00,0.99900967,1.0014731,1.003894
2025-01-01 00:09:00,0.999022,1.0014844,1.0039041
2025-01-01 00:10:00,0.99903435,1.0014958,1.0039142
2025-01-01 00:11:00,0.9990466,1.0015072,1.0039243
2025-01-01 00:12:00,0.9990589,1.0015185,1.0039343
2025-01-01 00:13:00,0.9990711,1.0015298,1.0039443
2025-01-01 00:14:00,0.9990834,1.001541,1.0039543
2025-01-01 00:15:00,0.9990956,1.0015522,1.0039642
2025-01-01 00:16:00,0.9991078,1.0015634,1.0039741
2025-01-01 00:17:00,0.99911994,1.0015746,1.003984
2025-01-01 00:18:00,0.9991321,1.0015858,1.0039937
2025-01-01 00:19:00,0.99914426,1.0015969,1.0040035
2025-01-01 00:20:00,0.99915636,1.001608,1.0040133
2025-01-01 00:21:00,0.99916846,1.001619,1.004023
2025-01-01 00:22:00,0.9991805,1.0016301,1.0040326
2025-01-01 00:23:00,0.99919254,1.001641,1.0040423
2025-01-01 00:24:00,0.9992046,1.001652,1.0040518
2025-01-01 00:25:00,0.99921656,1.001663,1.0040613
2025-01-01 00:26:00,0.99922854,1.0016738,1.0040709
2025-01-01 00:27:00,0.99924046,1.0016847,1.0040803
2025-01-01 00:28:00,0.9992524,1.0016955,1.0040897
2025-01-01 00:29:00,0.9992643,1.0017064,1.0040991
2025-01-01 00:30:00,1.0035548,1.004447,1.0048919
2025-01-01 00:31:00,1.0069896,1.0066416,1.005528
2025-01-01 00:32:00,1.0097399,1.0083995,1.0060387
2025-01-01 00:33:00,1.0119424,1.0098078,1.0064491
2025-01-01 00:34:00,1.0137066,1.0109366,1.0067792
2025-01-01 00:35:00,1.0151204,1.0118418,1.007045
2025-01-01 00:36:00,1.0162537,1.012568,1.0072596
2025-01-01 00:37:00,1.0171627,1.0131509,1.0074329
2025-01-01 00:38:00,1.0178922,1.0136194,1.0075734
2025-01-01 00:39:00,1.0184782,1.0139962,1.0076876
2025-01-01 00:40:00,1.0189493,1.0142998,1.0077806
2025-01-01 00:41:00,1.0193284,1.0145447,1.0078568
2025-01-01 00:42:00,1.019634,1.0147427,1.0079195
2025-01-01 00:43:00,1.0198808,1.0149031,1.0079714
2025-01-01 00:44:00,1.0200804,1.0150334,1.0080147
2025-01-01 00:45:00,1.0202426,1.0151397,1.0080509
2025-01-01 00:46:00,1.0203744,1.0152267,1.0080817
2025-01-01 00:47:00,1.0204822,1.0152985,1.0081079
2025-01-01 00:48:00,1.0205706,1.0153577,1.0081306
2025-01-01 00:49:00,1.0206437,1.0154071,1.0081505
2025-01-01 00:50:00,1.0207044,1.0154487,1.008168
2025-01-01 00:51:00,1.0207552,1.0154839,1.0081837
2025-01-01 00:52:00,1.0207981,1.015514,1.0081979
2025-01-01 00:53:00,1.0208346,1.0155401,1.0082109
2025-01-01 00:54:00,1.0208659,1.0155629,1.0082229
2025-01-01 00:55:00,1.0208933,1.0155832,1.0082343
2025-01-01 00:56:00,1.0209174,1.0156012,1.0082449
2025-01-01 00:57:00,1.0209389,1.0156176,1.0082549
2025-01-01 00:58:00,1.0209582,1.0156326,1.0082647
2025-01-01 00:59:00,1.020976,1.0156466,1.008274
2025-01-01 01:00:00,1.0166924,1.0102321,1.0040056
2025-01-01 01:01:00,1.0132676,1.0059024,1.0005924
2025-01-01 01:02:00,1.0105301,1.0024405,0.99786335
2025-01-01 01:03:00,1.0083421,0.99967283,0.99568176
2025-01-01 01:04:00,1.006594,0.9974606,0.99393797
2025-01-01 01:05:00,1.0051976,0.99569273,0.9925445
2025-01-01 01:06:00,1.0040827,0.9942802,0.99143124
2025-01-01 01:07:00,1.0031929,0.99315214,0.9905421
2025-01-01 01:08:00,1.0024831,0.99225146,0.98983234
2025-01-01 01:09:00,1.0019174,0.9915328,0.989266
2025-01-01 01:10:00,1.001467,0.9909597,0.9888144
2025-01-01 01:11:00,1.0011088,0.990503,0.9884546
2025-01-01 01:12:00,1.0008243,0.9901395,0.9881683
2025-01-01 01:13:00,1.0005989,0.98985046,0.98794067
2025-01-01 01:14:00,1.0004206,0.98962104,0.98775995
2025-01-01 01:15:00,1.00028,0.98943925,0.9876169
2025-01-01 01:16:00,1.0001696,0.98929566,0.9875038
2025-01-01 01:17:00,1.0000834,0.9891826,0.9874148
2025-01-01 01:18:00,1.0000166,0.98909384,0.987345
2025-01-01 01:19:00,0.9999651,0.9890246,0.9872905
2025-01-01 01:20:00,0.999926,0.98897094,0.98724836
2025-01-01 01:21:00,0.99989665,0.98892975,0.987216
2025-01-01 01:22:00,0.99987525,0.9888985,0.9871915
2025-01-01 01:23:00,0.9998602,0.98887527,0.9871732
2025-01-01 01:24:00,0.9998502,0.9888584,0.9871599
2025-01-01 01:25:00,0.9998442,0.98884654,0.98715067
2025-01-01 01:26:00,0.9998414,0.9888388,0.9871446
2025-01-01 01:27:00,0.99984115,0.98883426,0.9871411
2025-01-01 01:28:00,0.999843,0.9888323,0.9871395
2025-01-01 01:29:00,0.9998464,0.9888324,0.9871396
2025-01-01 01:30:00,0.99532056,0.9831408,0.98265475
2025-01-01 01:31:00,0.9917018,0.9785892,0.97906816
2025-01-01 01:32:00,0.9888088,0.97494954,0.97620016
2025-01-01 01:33:00,0.9864963,0.9720394,0.97390705
2025-01-01 01:34:00,0.98464835,0.9697129,0.9720738
2025-01-01 01:35:00,0.9831719,0.96785337,0.9706084
2025-01-01 01:36:00,0.98199266,0.96636736,0.96943736
2025-01-01 01:37:00,0.9810512,0.96518016,0.9685017
2025-01-01 01:38:00,0.98029995,0.9642319,0.9677544
2025-01-01 01:39:00,0.9797008,0.9634749,0.9671578
2025-01-01 01:40:00,0.97922343,0.9628709,0.96668166
2025-01-01 01:41:00,0.9788434,0.96238923,0.9663019
2025-01-01 01:42:00,0.97854125,0.96200544,0.9659993
2025-01-01 01:43:00,0.9783014,0.96169996,0.9657584
2025-01-01 01:44:00,0.97811145,0.9614571,0.9655668
2025-01-01 01:45:00,0.9779613,0.9612643,0.96541464
2025-01-01 01:46:00,0.97784305,0.9611116,0.96529406
2025-01-01 01:47:00,0.9777503,0.96099097,0.96519876
2025-01-01 01:48:00,0.9776779,0.9608959,0.96512353
2025-01-01 01:49:00,0.9776218,0.9608214,0.96506447
2025-01-01 01:50:00,0.97757876,0.96076316,0.96501833
2025-01-01 01:51:00,0.97754616,0.9607181,0.96498245
2025-01-01 01:52:00,0.9775219,0.96068347,0.96495485
2025-01-01 01:53:00,0.97750425,0.9606573,0.9649338
2025-01-01 01:54:00,0.977492,0.9606377,0.964918
2025-01-01 01:55:00,0.9774838,0.9606235,0.9649064
2025-01-01 01:56:00,0.97747916,0.96061355,0.9648981
2025-01-01 01:57:00,0.97747713,0.960607,0.9648925
2025-01-01 01:58:00,0.9774773,0.9606031,0.96488905
2025-01-01 01:59:00,0.97747916,0.96060145,0.96488726
2025-01-01 02:00:00,0.9728013,0.95474315,0.96027124
2025-01-01 02:01:00,0.96906084,0.95005786,0.9565794
2025-01-01 02:02:00,0.9660701,0.946311,0.9536269
2025-01-01 02:03:00,0.96367925,0.94331485,0.9512658
2025-01-01 02:04:00,0.9617683,0.9409193,0.9493779
2025-01-01 02:05:00,0.9602412,0.9390041,0.94786847
2025-01-01 02:06:00,0.9590212,0.93747336,0.9466619
2025-01-01 02:07:00,0.9580469,0.93625003,0.9456975
2025-01-01 02:08:00,0.9572691,0.9352727,0.94492686
2025-01-01 02:09:00,0.9566485,0.93449205,0.94431126
2025-01-01 02:10:00,0.9561537,0.9338688,0.9438196
2025-01-01 02:11:00,0.9557595,0.93337154,0.94342715
2025-01-01 02:12:00,0.95544577,0.932975,0.94311404
2025-01-01 02:13:00,0.9551964,0.932659,0.9428644
2025-01-01 02:14:00,0.9549985,0.9324074,0.9426656
2025-01-01 02:15:00,0.9548418,0.93220735,0.94250727
2025-01-01 02:16:00,0.954718,0.93204856,0.94238144
2025-01-01 02:17:00,0.95462054,0.93192273,0.9422816
2025-01-01 02:18:00,0.9545442,0.93182325,0.94220245
2025-01-01 02:19:00,0.9544847,0.9317448,0.94214
2025-01-01 02:20:00,0.95443857,0.9316833,0.9420907
2025-01-01 02:21:00,0.9544033,0.9316352,0.94205207
2025-01-01 02:22:00,0.9543766,0.9315979,0.9420219
2025-01-01 02:23:00,0.9543568,0.9315692,0.9419985
2025-01-01 02:24:00,0.9543424,0.9315474,0.9419805
2025-01-01 02:25:00,0.9543325,0.9315311,0.9419668
2025-01-01 02:26:00,0.954326,0.9315191,0.9419565
2025-01-01 02:27:00,0.9543223,0.9315107,0.94194907
2025-01-01 02:28:00,0.95432085,0.931505,0.9419437
2025-01-01 02:29:00,0.9543211,0.93150157,0.94194007
2025-01-01 02:30:00,0.9495762,0.9255824,0.93727636
2025-01-01 02:31:00,0.94578177,0.9208482,0.93354607
2025-01-01 02:32:00,0.94274765,0.9170618,0.9305624
2025-01-01 02:33:00,0.9403218,0.9140338,0.9281761
2025-01-01 02:34:00,0.93838257,0.91161233,0.9262677
2025-01-01 02:35:00,0.9368325,0.9096762,0.92474157
2025-01-01 02:36:00,0.9355939,0.9081284,0.9235213
2025-01-01 02:37:00,0.93460447,0.90689105,0.9225456
2025-01-01 02:38:00,0.9338142,0.9059022,0.9217656
2025-01-01 02:39:00,0.9331835,0.9051121,0.92114216
2025-01-01 02:40:00,0.93268025,0.904481,0.9206439
2025-01-01 02:41:00,0.932279,0.9039771,0.9202459
2025-01-01 02:42:00,0.93195933,0.9035749,0.91992795
2025-01-01 02:43:00,0.93170494,0.90325403,0.91967416
2025-01-01 02:44:00,0.93150276,0.90299827,0.91947156
2025-01-01 02:45:00,0.93134236,0.9027946,0.91931003
2025-01-01 02:46:00,0.93121535,0.9026326,0.9191812
2025-01-01 02:47:00,0.931115,0.90250385,0.9190787
2025-01-01 02:48:00,0.931036,0.90240175,0.91899717
2025-01-01 02:49:00,0.9309741,0.9023209,0.9189323
2025-01-01 02:50:00,0.93092585,0.90225714,0.9188809
2025-01-01 02:51:00,0.9308885,0.90220696,0.91884017
2025-01-01 02:52:00,0.93085986,0.9021677,0.918808
2025-01-01 02:53:00,0.93083817,0.90213704,0.91878265
2025-01-01 02:54:00,0.930822,0.9021134,0.91876274
2025-01-01 02:55:00,0.9308104,0.90209526,0.9187472
2025-01-01 02:56:00,0.9308022,0.90208155,0.9187351
2025-01-01 02:57:00,0.9307969,0.9020714,0.9187258
2025-01-01 02:58:00,0.9307939,0.902064,0.9187187
2025-01-01 02:59:00,0.9307926,0.9020589,0.9187134
2025-01-01 03:00:00,0.9260645,0.8961839,0.9140847
2025-01-01 03:01:00,0.9222832,0.8914847,0.910382
2025-01-01 03:02:00,0.9192592,0.887726,0.90742016
2025-01-01 03:03:00,0.9168412,0.8847198,0.90505093
2025-01-01 03:04:00,0.91490793,0.8823155,0.90315586
2025-01-01 03:05:00,0.91336244,0.8803928,0.9016401
2025-01-01 03:06:00,0.91212714,0.8788553,0.90042776
2025-01-01 03:07:00,0.91113997,0.877626,0.89945805
2025-01-01 03:08:00,0.91035134,0.8766432,0.89868253
2025-01-01 03:09:00,0.90972155,0.8758576,0.89806235
2025-01-01 03:10:00,0.9092187,0.87522984,0.8975663
2025-01-01 03:11:00,0.9088175,0.8747282,0.89716977
2025-01-01 03:12:00,0.90849763,0.87432754,0.8968527
2025-01-01 03:13:00,0.9082427,0.87400764,0.8965992
2025-01-01 03:14:00,0.9080398,0.8737523,0.8963965
2025-01-01 03:15:00,0.90787846,0.87354857,0.8962346
2025-01-01 03:16:00,0.90775037,0.8733862,0.8961051
2025-01-01 03:17:00,0.907649,0.87325686,0.8960017
2025-01-01 03:18:00,0.90756875,0.8731539,0.8959191
2025-01-01 03:19:00,0.9075056,0.8730721,0.89585304
2025-01-01 03:20:00,0.907456,0.87300724,0.8958003
2025-01-01 03:21:00,0.90741724,0.8729558,0.8957582
2025-01-01 03:22:00,0.90738726,0.87291515,0.89572465
2025-01-01 03:23:00,0.90736413,0.87288314,0.8956978
2025-01-01 03:24:00,0.90734655,0.87285805,0.8956763
2025-01-01 03:25:00,0.9073334,0.8728384,0.89565927
2025-01-01 03:26:00,0.9073238,0.8728232,0.89564556
2025-01-01 03:27:00,0.9073169,0.87281144,0.8956346
2025-01-01 03:28:00,0.90731233,0.8728025,0.8956259
2025-01-01 03:29:00,0.9073095,0.87279576,0.89561886
2025-01-01 03:30:00,0.90268254,0.8670698,0.8911078
2025-01-01 03:31:00,0.89898187,0.86248934,0.8874989
2025-01-01 03:32:00,0.89602214,0.8588254,0.88461167
2025-01-01 03:33:00,0.8936552,0.8558946,0.88230187
2025-01-01 03:34:00,0.8917624,0.8535504,0.88045394
2025-01-01 03:35:00,0.890249,0.85167533,0.8789755
2025-01-01 03:36:00,0.88903904,0.8501757,0.8777927
2025-01-01 03:37:00,0.88807184,0.84897625,0.8768464
2025-01-01 03:38:00,0.8872989,0.84801704,0.87608916
2025-01-01 03:39:00,0.88668126,0.84725004,0.8754833
2025-01-01 03:40:00,0.88618785,0.8466367,0.8749984
2025-01-01 03:41:00,0.88579386,0.84614635,0.87461036
2025-01-01 03:42:00,0.8854794,0.8457544,0.87429976
2025-01-01 03:43:00,0.8852285,0.845441,0.8740511
2025-01-01 03:44:00,0.88502854,0.8451905,0.87385195
2025-01-01 03:45:00,0.8848692,0.8449905,0.87369245
2025-01-01 03:46:00,0.88474244,0.84483063,0.87356466
2025-01-01 03:47:00,0.88464165,0.844703,0.87346226
2025-01-01 03:48:00,0.8845617,0.84460115,0.87338
2025-01-01 03:49:00,0.88449836,0.8445198,0.87331396
2025-01-01 03:50:00,0.88444835,0.84445494,0.8732609
2025-01-01 03:51:00,0.88440895,0.8444032,0.8732182
2025-01-01 03:52:00,0.8843781,0.84436196,0.8731837
2025-01-01 03:53:00,0.88435394,0.8443292,0.8731559
2025-01-01 03:54:00,0.88433516,0.8443031,0.87313336
2025-01-01 03:55:00,0.8843208,0.8442823,0.87311494
2025-01-01 03:56:00,0.8843098,0.8442658,0.8730999
2025-01-01 03:57:00,0.8843016,0.84425277,0.8730875
2025-01-01 03:58:00,0.8842956,0.8442424,0.87307733
2025-01-01 03:59:00,0.8842913,0.84423417,0.8730688
2025-01-01 04:00:00,0.8798482,0.83875954,0.86875594
2025-01-01 04:01:00,0.8762942,0.8343799,0.86530524
