TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.9032572,0.8915023,0.8938195,0.8961995,0.8986314,0.90110284,0.90360004
2025-01-01 00:02:00,0.90326256,0.8915096,0.8938285,0.89621,0.8986431,0.90111536,0.9036131
2025-01-01 00:03:00,0.9032679,0.8915169,0.8938376,0.89622056,0.8986548,0.9011279,0.9036261
2025-01-01 00:04:00,0.90327334,0.8915243,0.89384675,0.8962311,0.8986665,0.90114045,0.9036391
2025-01-01 00:05:00,0.9032789,0.89153177,0.89385587,0.8962417,0.8986783,0.901153,0.90365213
2025-01-01 00:06:00,0.90328443,0.8915392,0.89386505,0.8962524,0.8986901,0.9011656,0.9036651
2025-01-01 00:07:00,0.90329003,0.8915467,0.8938743,0.89626306,0.89870185,0.9011782,0.9036781
2025-01-01 00:08:00,0.90329564,0.8915543,0.8938835,0.89627373,0.8987137,0.9011908,0.9036912
2025-01-01 00:09:00,0.90330136,0.8915619,0.8938929,0.89628446,0.89872557,0.90120345,0.9037042
2025-01-01 00:10:00,0.9033071,0.8915696,0.89390224,0.89629525,0.89873743,0.9012161,0.9037172
2025-01-01 00:11:00,0.9033129,0.8915773,0.8939116,0.89630604,0.89874935,0.9012287,0.90373033
2025-01-01 00:12:00,0.90331876,0.89158505,0.893921,0.8963169,0.8987613,0.9012414,0.9037434
2025-01-01 00:13:00,0.90332466,0.89159286,0.8939305,0.89632773,0.8987732,0.9012541,0.90375644
2025-01-01 00:14:00,0.9033306,0.89160067,0.89394,0.89633864,0.8987852,0.9012668,0.9037695
2025-01-01 00:15:00,0.90333664,0.8916086,0.89394957,0.8963496,0.8987972,0.9012795,0.90378255
2025-01-01 00:16:00,0.9033427,0.8916165,0.89395916,0.8963606,0.8988092,0.90129226,0.90379566
2025-01-01 00:17:00,0.9033488,0.8916245,0.89396876,0.89637154,0.89882123,0.901305,0.9038087
2025-01-01 00:18:00,0.90335494,0.89163256,0.8939785,0.8963826,0.89883333,0.9013178,0.9038218
2025-01-01 00:19:00,0.9033612,0.8916406,0.89398813,0.8963936,0.89884543,0.90133053,0.90383494
2025-01-01 00:20:00,0.9033674,0.8916487,0.89399785,0.8964047,0.8988575,0.9013433,0.903848
2025-01-01 00:21:00,0.9033737,0.8916569,0.8940077,0.8964158,0.89886963,0.9013561,0.90386105
2025-01-01 00:22:00,0.9033801,0.8916651,0.89401746,0.896427,0.8988818,0.9013689,0.9038742
2025-01-01 00:23:00,0.90338653,0.8916734,0.89402735,0.8964382,0.89889395,0.90138173,0.9038873
2025-01-01 00:24:00,0.903393,0.8916817,0.89403725,0.8964493,0.8989062,0.90139455,0.9039004
2025-01-01 00:25:00,0.90339947,0.89169,0.89404714,0.8964606,0.8989184,0.9014074,0.9039135
2025-01-01 00:26:00,0.903406,0.89169836,0.89405715,0.89647186,0.8989306,0.9014203,0.9039266
2025-01-01 00:27:00,0.90341264,0.8917068,0.89406717,0.8964831,0.8989429,0.9014331,0.90393966
2025-01-01 00:28:00,0.9034193,0.8917153,0.8940772,0.89649445,0.89895517,0.901446,0.9039528
2025-01-01 00:29:00,0.90342605,0.8917238,0.89408726,0.89650583,0.89896744,0.9014589,0.9039659
2025-01-01 00:30:00,0.9044944,0.89293015,0.89586216,0.89773846,0.9016838,0.90424854,0.90719235
2025-01-01 00:31:00,0.90519124,0.8937174,0.8970194,0.89854366,0.90345377,0.90606636,0.9092941
2025-01-01 00:32:00,0.9056466,0.89423215,0.8977752,0.8990711,0.90460855,0.90725243,0.91066486
2025-01-01 00:33:00,0.9059451,0.8945698,0.8982701,0.899418,0.9053635,0.90802795,0.9115604
2025-01-01 00:34:00,0.9061416,0.8947923,0.89859533,0.8996474,0.9058585,0.90853655,0.91214716
2025-01-01 00:35:00,0.90627176,0.8949401,0.8988104,0.89980066,0.90618473,0.9088717,0.9125331
2025-01-01 00:36:00,0.90635884,0.8950392,0.8989538,0.89990425,0.90640104,0.90909404,0.91278857
2025-01-01 00:37:00,0.90641797,0.8951068,0.89905065,0.89997566,0.90654606,0.9092431,0.91295916
2025-01-01 00:38:00,0.906459,0.8951539,0.89911735,0.9000262,0.9066447,0.90934455,0.9130747
2025-01-01 00:39:00,0.9064882,0.8951876,0.89916426,0.90006316,0.9067132,0.90941507,0.9131543
2025-01-01 00:40:00,0.9065097,0.89521277,0.89919853,0.9000913,0.90676206,0.9094654,0.9132107
2025-01-01 00:41:00,0.9065263,0.8952323,0.8992245,0.90011364,0.90679824,0.90950274,0.9132519
2025-01-01 00:42:00,0.9065397,0.8952482,0.899245,0.9001323,0.9068262,0.90953153,0.91328335
2025-01-01 00:43:00,0.906551,0.8952617,0.8992622,0.9001486,0.9068488,0.9095548,0.91330826
2025-01-01 00:44:00,0.90656096,0.8952737,0.89927703,0.90016323,0.9068678,0.90957445,0.91332906
2025-01-01 00:45:00,0.90657014,0.8952847,0.8992904,0.90017694,0.9068846,0.90959185,0.9133472
