TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.8072477,0.8947681,0.79626644,0.89775705,0.79925466,0.90077376,0.8023283,0.9039309,0.79159325,0.893325,0.7951337,0.89702517,0.7990024,0.90106606,0.8032143,0.89144284,0.79374516,0.89611244,0.7985341,0.90099806,0.80349094,0.90599847
2025-01-01 00:02:00,0.8072357,0.8947554,0.7962534,0.897744,0.79924196,0.90076184,0.8023174,0.9039214,0.79158545,0.893319,0.7951299,0.8970235,0.799003,0.9010688,0.8032192,0.89144975,0.7937538,0.89612263,0.7985456,0.90101045,0.8035039,0.9060116
2025-01-01 00:03:00,0.8072238,0.8947427,0.7962403,0.89773095,0.7992293,0.9007499,0.8023066,0.903912,0.7915777,0.89331317,0.7951261,0.8970219,0.7990036,0.90107167,0.80322415,0.89145666,0.7937625,0.8961329,0.79855704,0.9010228,0.8035168,0.9060247
2025-01-01 00:04:00,0.8072118,0.89473003,0.7962272,0.8977179,0.7992166,0.900738,0.80229574,0.90390265,0.79156995,0.8933074,0.7951224,0.89702034,0.79900426,0.9010745,0.80322915,0.89146364,0.79377127,0.89614314,0.79856855,0.90103525,0.80352974,0.9060378
2025-01-01 00:05:00,0.8071998,0.89471734,0.79621416,0.89770484,0.799204,0.90072614,0.80228496,0.9038933,0.7915623,0.8933016,0.7951187,0.89701885,0.799005,0.90107745,0.8032342,0.8914707,0.7937801,0.89615345,0.7985801,0.90104765,0.8035427,0.9060509
2025-01-01 00:06:00,0.80718774,0.8947046,0.7962011,0.8976918,0.79919136,0.9007143,0.8022742,0.90388393,0.7915547,0.8932959,0.79511505,0.8970174,0.79900575,0.9010804,0.8032393,0.89147776,0.7937889,0.8961638,0.7985917,0.9010601,0.80355567,0.90606403
2025-01-01 00:07:00,0.80717576,0.8946918,0.796188,0.89767873,0.7991788,0.9007024,0.80226356,0.9038747,0.7915471,0.8932903,0.7951115,0.89701605,0.79900664,0.90108347,0.8032445,0.89148486,0.7937978,0.8961742,0.79860324,0.90107256,0.8035686,0.9060771
2025-01-01 00:08:00,0.80716366,0.89467907,0.79617494,0.89766574,0.79916614,0.9006906,0.8022529,0.90386546,0.7915396,0.8932847,0.79510796,0.8970147,0.79900753,0.90108657,0.80324966,0.891492,0.79380673,0.8961846,0.79861486,0.901085,0.8035816,0.9060902
2025-01-01 00:09:00,0.80715156,0.8946663,0.79616183,0.8976527,0.79915357,0.9006788,0.8022422,0.9038563,0.7915321,0.89327914,0.7951045,0.8970134,0.7990085,0.9010897,0.8032549,0.8914992,0.7938157,0.89619505,0.7986265,0.90109754,0.8035946,0.9061033
2025-01-01 00:10:00,0.80713946,0.8946535,0.7961488,0.8976397,0.799141,0.9006671,0.8022316,0.9038471,0.7915247,0.89327365,0.7951011,0.89701223,0.7990095,0.90109295,0.80326027,0.8915065,0.7938247,0.89620554,0.79863816,0.90111,0.8036076,0.9061164
2025-01-01 00:11:00,0.8071273,0.8946407,0.79613566,0.8976267,0.7991285,0.9006554,0.80222106,0.90383804,0.7915173,0.89326817,0.79509777,0.89701104,0.7990106,0.9010962,0.80326563,0.8915138,0.79383373,0.8962161,0.79864985,0.90112257,0.8036206,0.90612954
2025-01-01 00:12:00,0.80711514,0.89462787,0.79612255,0.89761364,0.7991159,0.90064365,0.8022105,0.9038289,0.79151,0.8932628,0.7950945,0.89700997,0.7990117,0.90109956,0.80327106,0.89152116,0.79384285,0.89622664,0.7986616,0.9011351,0.8036336,0.9061426
2025-01-01 00:13:00,0.807103,0.8946151,0.7961095,0.8976007,0.7991034,0.90063196,0.8022,0.9038199,0.7915027,0.89325744,0.7950913,0.89700896,0.7990129,0.9011029,0.8032765,0.8915286,0.7938519,0.8962372,0.79867333,0.90114766,0.80364656,0.9061557
2025-01-01 00:14:00,0.80709076,0.89460224,0.7960964,0.8975877,0.7990909,0.90062034,0.8021895,0.9038109,0.79149544,0.8932522,0.79508805,0.89700794,0.7990141,0.90110636,0.803282,0.89153606,0.7938611,0.89624786,0.7986851,0.90116024,0.8036596,0.90616876
2025-01-01 00:15:00,0.80707854,0.89458936,0.7960833,0.8975747,0.7990784,0.9006087,0.8021791,0.903802,0.79148823,0.89324695,0.79508495,0.89700705,0.7990154,0.9011098,0.8032876,0.89154357,0.79387033,0.8962585,0.7986969,0.9011728,0.8036727,0.9061819
2025-01-01 00:16:00,0.8070663,0.89457655,0.79607016,0.8975617,0.79906595,0.9005971,0.80216867,0.9037931,0.7914811,0.89324176,0.79508185,0.89700615,0.7990168,0.9011134,0.8032932,0.8915511,0.79387957,0.8962692,0.79870874,0.90118545,0.80368567,0.906195
2025-01-01 00:17:00,0.80705404,0.8945637,0.79605705,0.8975488,0.7990535,0.90058553,0.80215836,0.9037842,0.79147404,0.89323664,0.7950789,0.8970053,0.7990182,0.90111697,0.8032989,0.8915587,0.79388887,0.89627993,0.79872054,0.901198,0.80369866,0.90620804
2025-01-01 00:18:00,0.80704176,0.8945508,0.79604393,0.8975358,0.7990411,0.90057397,0.802148,0.9037754,0.79146695,0.8932316,0.7950759,0.8970046,0.79901963,0.9011206,0.8033046,0.89156634,0.7938982,0.89629066,0.7987324,0.90121067,0.8037118,0.9062211
2025-01-01 00:19:00,0.8070294,0.89453787,0.7960308,0.89752287,0.79902864,0.90056247,0.80213773,0.90376663,0.79146,0.8932265,0.795073,0.8970039,0.7990212,0.90112436,0.8033104,0.891574,0.7939076,0.89630145,0.7987443,0.90122336,0.8037248,0.9062342
2025-01-01 00:20:00,0.80701715,0.894525,0.79601777,0.89750993,0.7990163,0.90055096,0.8021275,0.9037579,0.791453,0.89322156,0.7950702,0.89700323,0.79902273,0.9011281,0.80331624,0.8915817,0.793917,0.8963123,0.79875624,0.901236,0.8037378,0.90624726
2025-01-01 00:21:00,0.8070048,0.89451206,0.7960046,0.897497,0.7990039,0.9005395,0.8021172,0.9037492,0.7914461,0.8932166,0.79506737,0.89700264,0.7990244,0.9011319,0.80332214,0.8915895,0.7939265,0.89632314,0.79876816,0.9012487,0.80375093,0.9062603
2025-01-01 00:22:00,0.8069924,0.8944992,0.7959915,0.89748406,0.79899156,0.9005281,0.80210704,0.9037406,0.79143924,0.8932118,0.7950646,0.89700216,0.7990261,0.9011358,0.80332804,0.89159733,0.79393595,0.896334,0.79878014,0.9012614,0.803764,0.90627337
2025-01-01 00:23:00,0.8069801,0.89448625,0.79597837,0.8974712,0.79897916,0.9005166,0.8020969,0.903732,0.79143244,0.89320695,0.79506195,0.8970017,0.79902786,0.90113974,0.80333406,0.89160526,0.7939455,0.89634496,0.7987921,0.90127414,0.8037771,0.9062864
2025-01-01 00:24:00,0.8069677,0.8944733,0.7959653,0.8974583,0.7989669,0.9005053,0.8020868,0.9037234,0.7914257,0.8932022,0.7950593,0.89700127,0.79902965,0.90114367,0.8033401,0.8916131,0.793955,0.89635587,0.7988041,0.90128684,0.80379015,0.9062995
2025-01-01 00:25:00,0.8069552,0.8944603,0.7959522,0.8974454,0.7989546,0.9004939,0.8020767,0.9037149,0.79141897,0.8931975,0.79505676,0.8970009,0.79903156,0.9011477,0.80334616,0.8916211,0.7939647,0.89636683,0.79881614,0.9012996,0.8038032,0.9063125
