TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.85607135,0.9576743,0.99522907,0.8482461,0.94973665,1.0012349,0.85431135,0.94191617,0.99358106,0.8471278,0.94902265,1.0010033,0.8412219,0.94345355,0.9957587,0.85055196,0.95301735,1.0055112,0.84652615,0.94901824,1.0014809,0.8562662,0.9585661,0.9967921,0.8509982,0.9529725,1.0048611,0.8583964,0.94605654,0.99765736,0.8507286,0.95222574,1.0037162
2025-01-01 00:02:00,0.8560618,0.9576634,0.9952171,0.848233,0.9497236,1.0012221,0.8543005,0.94190675,0.9935733,0.84712404,0.9490211,1.0010039,0.84122694,0.9434605,0.9957674,0.85056347,0.95302975,1.005524,0.8465391,0.9490306,1.0014924,0.8562748,0.95857286,0.99679685,0.85099864,0.9529707,1.0048571,0.8583885,0.94604695,0.9976464,0.8507159,0.95221263,1.0037032
2025-01-01 00:03:00,0.8560523,0.9576525,0.99520516,0.84821993,0.94971055,1.0012095,0.8542897,0.9418974,0.9935657,0.84712034,0.94901955,1.0010046,0.84123194,0.94346756,0.9957762,0.850575,0.95304215,1.005537,0.84655195,0.94904286,1.0015037,0.8562833,0.9585796,0.99680156,0.850999,0.95296884,1.0048531,0.85838056,0.94603735,0.9976354,0.8507031,0.9521996,1.0036902
2025-01-01 00:04:00,0.85604274,0.95764154,0.9951931,0.8482069,0.9496975,1.0011969,0.854279,0.94188803,0.993558,0.8471167,0.94901806,1.0010054,0.841237,0.9434746,0.995785,0.85058653,0.9530546,1.0055499,0.8465648,0.94905514,1.001515,0.8562918,0.9585863,0.9968062,0.8509993,0.9529669,1.004849,0.85837257,0.9460277,0.9976244,0.85069036,0.95218647,1.0036771
2025-01-01 00:05:00,0.8560331,0.9576306,0.9951811,0.84819376,0.9496845,1.0011842,0.85426825,0.94187874,0.9935504,0.84711313,0.9490167,1.0010062,0.84124213,0.9434817,0.9957939,0.8505981,0.953067,1.0055629,0.8465777,0.9490674,1.0015264,0.85630023,0.9585929,0.99681085,0.85099953,0.95296496,1.0048449,0.8583645,0.94601804,0.9976134,0.85067755,0.95217335,1.0036641
2025-01-01 00:06:00,0.85602343,0.95761955,0.995169,0.8481807,0.94967145,1.0011717,0.8542576,0.9418695,0.99354285,0.84710956,0.9490153,1.0010071,0.8412473,0.94348884,0.9958028,0.8506097,0.9530795,1.0055759,0.8465906,0.94907963,1.0015377,0.85630864,0.95859945,0.9968154,0.8509998,0.95296293,1.0048406,0.8583564,0.9460083,0.9976023,0.8506648,0.9521603,1.0036511
2025-01-01 00:07:00,0.8560138,0.9576085,0.99515694,0.8481676,0.94965845,1.0011591,0.8542469,0.9418603,0.9935354,0.8471061,0.949014,1.001008,0.84125257,0.94349605,0.9958117,0.85062134,0.953092,1.0055889,0.8466034,0.94909185,1.0015489,0.856317,0.95860595,0.9968199,0.8509999,0.95296085,1.0048364,0.8583483,0.94599855,0.9975912,0.85065204,0.95214725,1.0036381
2025-01-01 00:08:00,0.856004,0.95759743,0.99514484,0.84815454,0.9496454,1.0011466,0.8542363,0.94185114,0.99352795,0.84710264,0.9490128,1.001009,0.84125787,0.94350326,0.9958207,0.85063297,0.9531045,1.0056019,0.8466162,0.9491041,1.0015601,0.85632527,0.95861244,0.9968243,0.85099995,0.9529587,1.0048321,0.8583401,0.9459888,0.9975801,0.8506392,0.95213413,1.003625
2025-01-01 00:09:00,0.8559942,0.9575863,0.9951327,0.84814143,0.9496324,1.0011339,0.8542257,0.941842,0.9935205,0.8470993,0.9490116,1.0010101,0.84126323,0.9435106,0.99582976,0.85064465,0.953117,1.0056149,0.8466291,0.94911623,1.0015713,0.85633355,0.9586189,0.99682873,0.851,0.9529565,1.0048277,0.85833186,0.94597894,0.9975689,0.8506264,0.952121,1.003612
2025-01-01 00:10:00,0.85598445,0.95757514,0.9951206,0.8481283,0.9496194,1.0011214,0.85421515,0.9418329,0.99351317,0.84709597,0.9490105,1.0010111,0.8412686,0.9435179,0.9958388,0.8506564,0.95312953,1.0056279,0.84664184,0.9491284,1.0015824,0.8563417,0.9586252,0.9968331,0.85099995,0.9529543,1.0048233,0.85832363,0.94596905,0.99755776,0.8506136,0.95210797,1.003599
2025-01-01 00:11:00,0.85597456,0.957564,0.99510837,0.84811527,0.94960636,1.0011089,0.85420465,0.9418239,0.99350584,0.8470927,0.9490094,1.0010123,0.8412741,0.9435253,0.99584794,0.85066813,0.9531421,1.0056409,0.84665465,0.94914055,1.0015935,0.85634995,0.9586316,0.9968374,0.8509999,0.95295197,1.0048189,0.8583153,0.94595915,0.99754655,0.8506007,0.9520948,1.003586
2025-01-01 00:12:00,0.85596466,0.9575528,0.9950962,0.84810215,0.94959337,1.0010964,0.85419416,0.9418149,0.9934986,0.8470895,0.9490084,1.0010135,0.84127957,0.9435327,0.99585706,0.8506799,0.9531547,1.0056539,0.84666747,0.94915265,1.0016047,0.85635805,0.95863783,0.9968416,0.8509997,0.9529496,1.0048144,0.85830694,0.9459492,0.9975353,0.8505879,0.95208174,1.0035732
