TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0019308,0.90359324,0.99132496,0.89313376
2025-01-01 00:02:00,1.0019214,0.90358543,0.99131906,0.89312994
2025-01-01 00:03:00,1.001912,0.9035777,0.99131316,0.89312613
2025-01-01 00:04:00,1.0019026,0.90357,0.9913074,0.89312243
2025-01-01 00:05:00,1.0018932,0.9035623,0.9913016,0.89311874
2025-01-01 00:06:00,1.0018839,0.9035547,0.99129593,0.8931151
2025-01-01 00:07:00,1.0018747,0.9035471,0.9912903,0.8931115
2025-01-01 00:08:00,1.0018654,0.9035396,0.99128467,0.893108
2025-01-01 00:09:00,1.0018562,0.9035321,0.9912791,0.89310455
2025-01-01 00:10:00,1.001847,0.9035247,0.99127364,0.89310116
2025-01-01 00:11:00,1.001838,0.9035173,0.99126816,0.8930978
2025-01-01 00:12:00,1.0018289,0.90351,0.9912628,0.89309454
2025-01-01 00:13:00,1.0018198,0.9035027,0.9912574,0.8930913
2025-01-01 00:14:00,1.0018109,0.90349543,0.9912522,0.8930881
2025-01-01 00:15:00,1.001802,0.9034883,0.99124694,0.893085
2025-01-01 00:16:00,1.001793,0.9034811,0.99124175,0.8930819
2025-01-01 00:17:00,1.0017842,0.90347403,0.9912366,0.8930789
2025-01-01 00:18:00,1.0017754,0.90346694,0.99123156,0.89307594
2025-01-01 00:19:00,1.0017666,0.90345997,0.9912265,0.893073
2025-01-01 00:20:00,1.0017579,0.90345305,0.99122155,0.8930702
2025-01-01 00:21:00,1.0017492,0.90344614,0.99121666,0.8930674
2025-01-01 00:22:00,1.0017405,0.9034393,0.9912118,0.8930647
2025-01-01 00:23:00,1.0017319,0.9034324,0.99120694,0.893062
2025-01-01 00:24:00,1.0017234,0.9034257,0.9912022,0.8930594
2025-01-01 00:25:00,1.0017148,0.903419,0.9911975,0.8930568
2025-01-01 00:26:00,1.0017064,0.90341234,0.9911928,0.8930543
2025-01-01 00:27:00,1.0016979,0.9034057,0.9911882,0.89305186
