TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8537839,0.95616627,1.0084862,0.8489038,0.9509894,1.0029889,0.85673183,0.9584827,0.99616206,0.8493447,0.9508716,1.0023733,0.8553593,0.9428727,0.9944186,0.847659,0.94937533,1.0011673,0.841,0.9430455,0.9951762,0.84967566,0.95203006,1.0044413,0.8453853,0.94789094,1.0003997,0.8553683,0.95780027,0.99618036,0.8507427,0.9529088,1.004991
2025-01-01 00:02:00,0.85379446,0.9561753,1.0084935,0.84890705,0.9509905,1.0029877,0.8567264,0.9584753,0.99615294,0.8493329,0.950859,1.0023603,0.8553465,0.9428606,0.9944075,0.8476508,0.949369,1.001163,0.8410001,0.9430478,0.99518067,0.84968394,0.95203996,1.0044525,0.8453981,0.94790405,1.0004127,0.85538,0.95781076,0.99618936,0.850748,0.952912,1.004992
2025-01-01 00:03:00,0.85380495,0.9561843,1.0085008,0.8489103,0.9509915,1.0029866,0.85672086,0.9584679,0.9961438,0.8493212,0.95084643,1.0023474,0.85533375,0.94284844,0.9943964,0.84764266,0.94936275,1.0011587,0.84100026,0.94305015,0.9951852,0.8496923,0.9520499,1.0044638,0.845411,0.9479171,1.0004257,0.8553916,0.9578212,0.9961983,0.85075325,0.95291513,1.004993
2025-01-01 00:04:00,0.8538154,0.95619327,1.008508,0.84891343,0.95099247,1.0029852,0.8567153,0.9584604,0.9961346,0.8493094,0.95083386,1.0023342,0.85532093,0.94283634,0.9943853,0.8476346,0.9493565,1.0011545,0.84100044,0.9430526,0.9951897,0.8497007,0.95205986,1.004475,0.8454238,0.9479302,1.0004387,0.8554032,0.95783156,0.9962072,0.85075843,0.9529182,1.0049938
2025-01-01 00:05:00,0.8538258,0.9562022,1.0085151,0.84891653,0.95099336,1.0029839,0.8567097,0.9584529,0.9961254,0.8492976,0.9508213,1.0023212,0.8553082,0.9428243,0.9943743,0.84762657,0.94935036,1.0011505,0.8410007,0.94305503,0.9951944,0.84970915,0.9520699,1.0044863,0.8454367,0.94794333,1.0004516,0.8554148,0.95784193,0.99621606,0.85076356,0.9529212,1.0049946
2025-01-01 00:06:00,0.8538362,0.9562111,1.0085223,0.8489196,0.95099425,1.0029826,0.8567041,0.9584453,0.9961161,0.8492858,0.95080864,1.0023082,0.8552954,0.94281226,0.9943633,0.8476186,0.9493442,1.0011464,0.84100103,0.9430576,0.995199,0.8497176,0.95207995,1.0044976,0.84544957,0.94795644,1.0004646,0.8554263,0.95785224,0.9962249,0.8507686,0.95292413,1.0049953
2025-01-01 00:07:00,0.85384655,0.9562199,1.0085293,0.84892255,0.950995,1.0029811,0.8566984,0.9584377,0.9961068,0.8492739,0.950796,1.0022951,0.8552827,0.9428002,0.99435234,0.8476106,0.94933814,1.0011424,0.8410014,0.94306016,0.99520373,0.84972614,0.95209,1.004509,0.84546244,0.94796956,1.0004776,0.8554378,0.95786256,0.99623364,0.85077363,0.95292705,1.0049961
2025-01-01 00:08:00,0.85385686,0.95622873,1.0085363,0.8489255,0.95099574,1.0029796,0.8566926,0.95843005,0.99609745,0.849262,0.9507834,1.0022821,0.85526997,0.94278824,0.9943414,0.8476027,0.9493321,1.0011384,0.8410018,0.9430628,0.9952085,0.8497347,0.95210016,1.0045204,0.8454754,0.94798267,1.0004904,0.8554493,0.9578728,0.99624234,0.8507786,0.9529299,1.0049968
2025-01-01 00:09:00,0.8538671,0.9562375,1.0085434,0.84892833,0.9509964,1.0029781,0.85668683,0.9584223,0.996088,0.84925014,0.95077074,1.002269,0.8552573,0.94277626,0.99433047,0.84759486,0.94932616,1.0011345,0.8410023,0.9430655,0.9952133,0.84974337,0.9521103,1.0045319,0.8454883,0.9479958,1.0005033,0.8554608,0.95788306,0.99625105,0.8507835,0.9529327,1.0049973
2025-01-01 00:10:00,0.85387737,0.9562462,1.0085503,0.8489312,0.950997,1.0029764,0.856681,0.95841455,0.9960786,0.8492382,0.95075804,1.002256,0.8552446,0.9427643,0.9943196,0.84758705,0.94932026,1.0011306,0.8410029,0.94306827,0.9952182,0.849752,0.95212054,1.0045433,0.8455012,0.9480089,1.0005163,0.8554722,0.95789325,0.9962597,0.85078835,0.9529354,1.0049978
