TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.90691,0.90874475,0.8965003,0.8981838,0.8998043,0.9013728,0.90290177
2025-01-01 00:02:00,0.90690684,0.90873945,0.896493,0.8981748,0.8997938,0.9013611,0.9028892
2025-01-01 00:03:00,0.90690356,0.9087341,0.89648575,0.89816576,0.8997833,0.9013494,0.9028767
2025-01-01 00:04:00,0.9069002,0.90872866,0.89647835,0.89815664,0.89977276,0.9013377,0.90286416
2025-01-01 00:05:00,0.9068968,0.9087232,0.89647096,0.8981475,0.8997621,0.90132594,0.9028516
2025-01-01 00:06:00,0.90689343,0.90871763,0.89646345,0.89813834,0.8997515,0.9013142,0.902839
2025-01-01 00:07:00,0.9068899,0.9087121,0.896456,0.89812917,0.8997409,0.9013024,0.9028264
2025-01-01 00:08:00,0.9068864,0.9087064,0.89644843,0.8981199,0.8997302,0.90129054,0.9028138
2025-01-01 00:09:00,0.90688276,0.90870076,0.8964408,0.89811057,0.8997194,0.90127873,0.9028012
2025-01-01 00:10:00,0.9068791,0.90869504,0.8964332,0.8981013,0.8997087,0.9012669,0.9027886
2025-01-01 00:11:00,0.90687543,0.90868926,0.8964255,0.8980919,0.8996979,0.90125495,0.9027759
2025-01-01 00:12:00,0.9068716,0.9086834,0.89641774,0.89808244,0.89968705,0.90124303,0.90276325
2025-01-01 00:13:00,0.9068678,0.9086775,0.89641,0.898073,0.8996762,0.9012311,0.90275055
2025-01-01 00:14:00,0.9068639,0.9086716,0.8964022,0.89806354,0.89966536,0.9012191,0.90273786
2025-01-01 00:15:00,0.90686,0.9086656,0.89639425,0.89805394,0.8996544,0.90120715,0.90272516
2025-01-01 00:16:00,0.906856,0.9086596,0.8963863,0.8980444,0.8996434,0.9011951,0.9027124
2025-01-01 00:17:00,0.906852,0.9086535,0.8963784,0.8980348,0.89963245,0.90118307,0.90269965
2025-01-01 00:18:00,0.9068479,0.90864736,0.89637035,0.89802516,0.8996215,0.901171,0.9026869
2025-01-01 00:19:00,0.9068437,0.90864116,0.8963623,0.89801544,0.89961046,0.9011589,0.90267414
2025-01-01 00:20:00,0.90683955,0.9086349,0.8963542,0.8980057,0.8995994,0.9011468,0.9026614
2025-01-01 00:21:00,0.9068353,0.9086286,0.89634603,0.89799595,0.8995882,0.9011347,0.90264857
2025-01-01 00:22:00,0.90683097,0.90862226,0.89633787,0.8979862,0.8995771,0.90112257,0.90263575
2025-01-01 00:23:00,0.9068266,0.9086159,0.89632964,0.8979763,0.89956594,0.9011104,0.90262294
2025-01-01 00:24:00,0.9068222,0.90860945,0.89632136,0.89796644,0.8995547,0.90109825,0.9026101
2025-01-01 00:25:00,0.90681773,0.90860295,0.896313,0.8979565,0.8995435,0.90108603,0.90259725
2025-01-01 00:26:00,0.9068132,0.9085964,0.89630467,0.89794654,0.89953226,0.9010738,0.90258443
2025-01-01 00:27:00,0.9068086,0.9085898,0.89629626,0.8979366,0.899521,0.90106153,0.90257156
2025-01-01 00:28:00,0.90680397,0.90858316,0.8962878,0.89792657,0.89950967,0.90104926,0.9025587
2025-01-01 00:29:00,0.9067993,0.9085765,0.8962793,0.89791644,0.89949834,0.901037,0.9025458
2025-01-01 00:30:00,0.901775,0.9036808,0.89309675,0.89522445,0.89474833,0.89683086,0.8985115
2025-01-01 00:31:00,0.89850754,0.9004962,0.89102507,0.8934711,0.8916569,0.8940925,0.8958847
2025-01-01 00:32:00,0.89638186,0.89842373,0.8896754,0.89232785,0.8896434,0.89230824,0.8941728
2025-01-01 00:33:00,0.8949985,0.89707416,0.888795,0.8915811,0.8883305,0.8911441,0.8930554
2025-01-01 00:34:00,0.8940975,0.8961945,0.8882197,0.8910921,0.8874732,0.89038306,0.8923247
2025-01-01 00:35:00,0.8935101,0.8956203,0.88784266,0.8907706,0.88691187,0.88988405,0.89184517
2025-01-01 00:36:00,0.8931265,0.89524454,0.8875945,0.89055806,0.886543,0.88955534,0.89152884
2025-01-01 00:37:00,0.8928753,0.8949978,0.8874301,0.89041626,0.88629913,0.88933736,0.8913188
