TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8508736,0.95297796,1.0049964,0.8587762,0.9465439,0.99823815,0.8514439,0.95297813,1.0044842,0.84346914,0.9449772,0.9965149,0.8497306,0.9514314,1.0032063,0.84300166,0.9450282,0.99714035,0.8516064,0.95394695,0.99234664,0.8472761,0.94977903,1.0022885,0.85726774,0.94570947,0.9981019,0.85269547,0.9548794,1.0069803,0.846924,0.9487684,1.000533
2025-01-01 00:02:00,0.85087734,0.9529795,1.0049957,0.85877126,0.9465369,0.9982294,0.8514324,0.95296574,1.0044712,0.84345627,0.94496495,0.99650353,0.8497221,0.9514246,1.0032015,0.84300125,0.94503,0.99714434,0.85161436,0.9539565,0.9923576,0.8472888,0.94979215,1.0023015,0.8572796,0.94572026,0.99811125,0.8527012,0.9548831,1.0069817,0.8469211,0.9487633,1.000526
2025-01-01 00:03:00,0.850881,0.952981,1.004995,0.8587662,0.94652987,0.9982206,0.8514208,0.95295334,1.0044583,0.8434434,0.94495267,0.99649215,0.84971356,0.9514179,1.0031968,0.8430009,0.9450319,0.9971484,0.85162234,0.95396614,0.9923686,0.84730154,0.9498052,1.0023144,0.85729146,0.9457309,0.99812055,0.85270685,0.9548867,1.0069832,0.84691805,0.9487582,1.0005189
2025-01-01 00:04:00,0.8508846,0.9529824,1.0049943,0.8587611,0.94652283,0.9982118,0.85140926,0.9529409,1.0044453,0.84343046,0.9449404,0.9964808,0.8497051,0.95141125,1.0031922,0.8430006,0.9450338,0.9971525,0.85163033,0.9539758,0.9923796,0.8473143,0.9498183,1.0023276,0.85730326,0.94574165,0.9981298,0.8527125,0.9548902,1.0069846,0.846915,0.948753,1.0005116
2025-01-01 00:05:00,0.8508882,0.95298386,1.0049934,0.85875595,0.9465157,0.9982029,0.8513977,0.9529284,1.0044323,0.84341764,0.9449281,0.99646956,0.8496967,0.9514047,1.0031875,0.84300035,0.94503576,0.9971566,0.85163844,0.95398545,0.9923907,0.84732705,0.94983137,1.0023406,0.85731506,0.9457523,0.998139,0.85271806,0.9548937,1.0069858,0.84691185,0.94874775,1.0005045
2025-01-01 00:06:00,0.8508917,0.95298517,1.0049925,0.85875076,0.9465085,0.998194,0.8513861,0.95291597,1.0044193,0.84340477,0.9449159,0.9964583,0.8496883,0.95139813,1.003183,0.8430002,0.94503784,0.99716085,0.85164654,0.9539952,0.9924018,0.84733987,0.9498445,1.0023535,0.85732687,0.94576293,0.9981482,0.8527236,0.9548971,1.0069871,0.8469087,0.9487425,1.0004972
2025-01-01 00:07:00,0.85089517,0.9529864,1.0049915,0.85874546,0.9465013,0.99818504,0.85137445,0.95290345,1.0044063,0.84339195,0.9449037,0.9964471,0.84967995,0.95139164,1.0031786,0.84300005,0.9450399,0.9971651,0.85165465,0.954005,0.99241287,0.8473526,0.94985753,1.0023665,0.8573386,0.9457735,0.9981573,0.8527291,0.9549005,1.0069883,0.84690547,0.94873714,1.00049
2025-01-01 00:08:00,0.85089856,0.9529877,1.0049906,0.85874015,0.94649404,0.99817604,0.85136276,0.95289093,1.0043933,0.8433791,0.94489145,0.9964359,0.84967166,0.9513852,1.0031741,0.843,0.9450421,0.99716944,0.8516629,0.9540148,0.992424,0.84736544,0.94987065,1.0023797,0.8573503,0.9457841,0.9981664,0.8527345,0.95490384,1.0069894,0.84690213,0.9487318,1.0004827
2025-01-01 00:09:00,0.85090196,0.9529888,1.0049895,0.8587348,0.9464867,0.998167,0.8513511,0.9528784,1.0043803,0.84336627,0.9448793,0.9964247,0.84966344,0.95137876,1.0031698,0.843,0.9450443,0.9971738,0.8516711,0.9540247,0.99243516,0.84737825,0.94988376,1.0023926,0.85736203,0.9457946,0.99817544,0.8527399,0.9549071,1.0069904,0.8468988,0.9487263,1.0004753
2025-01-01 00:10:00,0.85090524,0.95298994,1.0049883,0.8587294,0.9464794,0.99815786,0.8513394,0.9528659,1.0043674,0.84335345,0.94486713,0.9964136,0.8496552,0.95137244,1.0031654,0.84300005,0.94504654,0.9971782,0.8516794,0.9540345,0.99244636,0.84739107,0.9498969,1.0024055,0.85737365,0.9458051,0.99818444,0.8527452,0.9549103,1.0069915,0.8468954,0.9487208,1.0004678
2025-01-01 00:11:00,0.85090846,0.95299095,1.0049872,0.85872394,0.946472,0.99814874,0.85132766,0.9528533,1.0043544,0.8433407,0.94485503,0.99640244,0.8496471,0.9513661,1.0031612,0.8430002,0.9450489,0.99718267,0.8516877,0.95404446,0.99245757,0.84740394,0.9499099,1.0024185,0.8573853,0.9458155,0.9981934,0.8527504,0.95491344,1.0069925,0.84689194,0.94871527,1.0004604
2025-01-01 00:12:00,0.8509117,0.95299196,1.0049859,0.8587184,0.94646454,0.99813956,0.85131586,0.95284075,1.0043414,0.8433279,0.94484293,0.99639136,0.84963894,0.95135987,1.0031569,0.84300035,0.9450513,0.9971872,0.85169613,0.9540544,0.99246883,0.8474168,0.94992304,1.0024315,0.8573969,0.94582593,0.9982023,0.8527556,0.95491654,1.0069933,0.8468884,0.94870967,1.0004529
2025-01-01 00:13:00,0.8509148,0.95299286,1.0049846,0.85871285,0.946457,0.9981304,0.85130405,0.95282817,1.0043284,0.8433151,0.94483083,0.9963803,0.8496309,0.95135367,1.0031528,0.8430006,0.94505376,0.9971918,0.85170454,0.95406437,0.9924801,0.84742963,0.94993615,1.0024445,0.8574085,0.9458363,0.9982112,0.8527608,0.9549196,1.0069941,0.84688485,0.948704,1.0004452
2025-01-01 00:14:00,0.8509179,0.95299375,1.0049833,0.8587072,0.94644946,0.99812114,0.85129225,0.95281553,1.0043153,0.84330237,0.9448188,0.9963693,0.8496229,0.95134753,1.0031487,0.8430009,0.9450562,0.99719644,0.851713,0.95407444,0.9924914,0.8474425,0.94994926,1.0024575,0.8574201,0.9458467,0.99822,0.85276586,0.95492256,1.006995,0.8468812,0.94869834,1.0004376
2025-01-01 00:15:00,0.8509209,0.9529946,1.0049819,0.8587015,0.9464419,0.99811184,0.8512804,0.95280296,1.0043023,0.8432896,0.94480675,0.99635834,0.8496149,0.9513414,1.0031446,0.8430012,0.94505876,0.99720114,0.85172147,0.9540845,0.9925028,0.84745544,0.9499624,1.0024704,0.8574316,0.945857,0.99822885,0.8527709,0.95492554,1.0069957,0.8468776,0.94869256,1.00043
2025-01-01 00:16:00,0.85092384,0.9529953,1.0049804,0.8586958,0.94643426,0.9981025,0.85126853,0.95279026,1.0042892,0.8432769,0.9447947,0.99634737,0.849607,0.9513354,1.0031407,0.8430016,0.9450614,0.9972059,0.85173005,0.9540946,0.9925142,0.8474683,0.9499755,1.0024834,0.8574431,0.9458673,0.9982376,0.85277593,0.9549284,1.0069964,0.8468738,0.9486868,1.0004222
2025-01-01 00:17:00,0.85092676,0.952996,1.0049789,0.85869,0.9464266,0.9980931,0.85125667,0.9527776,1.0042762,0.84326416,0.94478273,0.99633646,0.8495991,0.9513294,1.0031368,0.8430021,0.94506407,0.9972107,0.85173863,0.9541047,0.9925256,0.8474812,0.9499886,1.0024962,0.8574546,0.9458775,0.9982463,0.8527809,0.9549312,1.006997,0.84687006,0.9486809,1.0004145
2025-01-01 00:18:00,0.8509296,0.9529967,1.0049773,0.8586842,0.9464188,0.9980837,0.85124475,0.952765,1.0042632,0.84325147,0.94477075,0.99632555,0.84959126,0.95132345,1.0031328,0.84300256,0.94506675,0.9972155,0.8517473,0.9541149,0.992537,0.8474941,0.9500017,1.0025092,0.85746604,0.94588774,0.99825495,0.85278577,0.954934,1.0069975,0.8468662,0.948675,1.0004067
2025-01-01 00:19:00,0.8509324,0.95299727,1.0049757,0.85867834,0.9464111,0.9980743,0.85123277,0.9527523,1.00425,0.8432388,0.94475883,0.9963147,0.84958345,0.95131755,1.003129,0.84300315,0.94506955,0.99722046,0.8517559,0.95412517,0.99254847,0.84750706,0.9500148,1.0025221,0.8574775,0.9458979,0.9982636,0.8527906,0.9549367,1.0069981,0.8468623,0.948669,1.0003989
2025-01-01 00:20:00,0.85093516,0.9529978,1.004974,0.8586724,0.94640326,0.9980648,0.85122085,0.9527396,1.0042369,0.84322613,0.9447469,0.99630386,0.84957576,0.9513117,1.0031252,0.8430038,0.9450724,0.9972254,0.8517647,0.95413536,0.9925599,0.84752,0.9500279,1.002535,0.8574889,0.945908,0.9982722,0.85279536,0.9549393,1.0069984,0.8468583,0.948663,1.000391
2025-01-01 00:21:00,0.85093784,0.9529983,1.0049722,0.8586664,0.9463954,0.9980553,0.85120887,0.9527269,1.004224,0.8432135,0.944735,0.99629307,0.849568,0.9513059,1.0031215,0.84300447,0.9450753,0.9972304,0.85177344,0.95414567,0.9925715,0.8475329,0.950041,1.002548,0.8575002,0.94591814,0.9982807,0.85280013,0.9549419,1.0069989,0.8468543,0.948657,1.000383
2025-01-01 00:22:00,0.85094047,0.9529987,1.0049704,0.8586604,0.94638747,0.9980457,0.8511968,0.95271415,1.0042108,0.8432008,0.9447231,0.9962823,0.8495604,0.95130014,1.0031178,0.8430052,0.94507825,0.9972355,0.85178226,0.954156,0.992583,0.8475459,0.9500541,1.0025609,0.8575116,0.94592816,0.9982892,0.8528048,0.9549445,1.0069991,0.8468503,0.94865084,1.000375
