TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.8049965,0.89253265,0.79411113,0.895744,0.797442,0.89921373,0.80106574,0.9030024,0.79102546,0.89313424,0.79532564,0.89759415,0.7999321,0.9023296,0.8047753,0.89325625,0.7957587,0.8982681,0.80076975,0.9032492,0.8056927,0.9080873
2025-01-01 00:02:00,0.80498415,0.8925212,0.79410094,0.89573544,0.79743516,0.8992089,0.80106306,0.9030019,0.7910272,0.8931382,0.7953316,0.897602,0.7999416,0.90234053,0.8047873,0.893269,0.7957718,0.89828116,0.8007824,0.9032611,0.80570346,0.90809673
2025-01-01 00:03:00,0.8049718,0.8925099,0.79409087,0.89572686,0.7974284,0.8992041,0.80106044,0.9030015,0.791029,0.8931421,0.7953376,0.89760995,0.79995114,0.90235144,0.80479926,0.8932817,0.79578483,0.89829415,0.800795,0.903273,0.80571425,0.908106
2025-01-01 00:04:00,0.80495954,0.8924985,0.79408073,0.89571834,0.7974217,0.89919937,0.8010578,0.90300107,0.7910308,0.89314616,0.7953437,0.8976179,0.79996073,0.9023624,0.8048113,0.8932944,0.79579794,0.8983072,0.80080765,0.90328485,0.805725,0.9081154
2025-01-01 00:05:00,0.80494726,0.89248717,0.79407066,0.8957098,0.797415,0.8991947,0.8010553,0.9030008,0.79103273,0.8931502,0.79534984,0.89762586,0.7999704,0.90237343,0.80482334,0.89330715,0.795811,0.89832026,0.8008203,0.90329665,0.8057357,0.9081246
2025-01-01 00:06:00,0.804935,0.89247584,0.79406065,0.8957014,0.79740834,0.89919007,0.8010528,0.9030005,0.7910347,0.8931543,0.795356,0.8976339,0.7999801,0.90238446,0.80483544,0.89331996,0.7958241,0.8983333,0.8008329,0.9033085,0.8057464,0.90813386
2025-01-01 00:07:00,0.80492276,0.8924646,0.7940507,0.895693,0.7974018,0.89918554,0.80105036,0.9030003,0.79103667,0.8931585,0.7953622,0.89764196,0.79998976,0.9023955,0.8048475,0.8933327,0.79583716,0.8983463,0.8008455,0.90332025,0.805757,0.90814304
2025-01-01 00:08:00,0.8049105,0.8924533,0.79404074,0.8956846,0.7973953,0.899181,0.80104804,0.9030001,0.79103875,0.8931627,0.7953685,0.8976501,0.79999954,0.9024066,0.8048596,0.8933455,0.7958503,0.89835936,0.8008581,0.903332,0.8057676,0.9081522
2025-01-01 00:09:00,0.8048983,0.8924421,0.79403085,0.8956763,0.7973888,0.89917654,0.8010457,0.90300006,0.7910409,0.893167,0.7953748,0.8976583,0.8000093,0.9024177,0.80487174,0.8933583,0.7958634,0.89837235,0.8008706,0.90334374,0.8057782,0.90816134
2025-01-01 00:10:00,0.8048861,0.8924309,0.79402095,0.895668,0.79738235,0.8991721,0.80104345,0.903,0.79104304,0.89317137,0.7953811,0.8976665,0.80001915,0.90242887,0.8048839,0.8933711,0.79587644,0.89838535,0.8008831,0.9033555,0.8057887,0.9081704
2025-01-01 00:11:00,0.80487394,0.89241976,0.7940111,0.8956598,0.797376,0.8991678,0.80104125,0.90300006,0.7910453,0.8931758,0.79538757,0.89767474,0.800029,0.9024401,0.80489606,0.8933839,0.79588956,0.89839834,0.80089563,0.90336716,0.80579925,0.90817946
