TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.90385187,0.90542585,0.9069588,0.894464,0.8959559,0.897449,0.898958
2025-01-01 00:02:00,0.90384156,0.9054143,0.90694636,0.8944511,0.8959428,0.89743614,0.89894575
2025-01-01 00:03:00,0.9038312,0.9054027,0.9069339,0.8944381,0.89592975,0.8974233,0.89893353
2025-01-01 00:04:00,0.9038208,0.90539116,0.90692145,0.89442515,0.89591664,0.8974104,0.89892125
2025-01-01 00:05:00,0.9038104,0.9053795,0.9069089,0.89441216,0.8959035,0.8973976,0.89890903
2025-01-01 00:06:00,0.9037999,0.90536785,0.9068965,0.89439917,0.89589036,0.8973847,0.8988968
2025-01-01 00:07:00,0.9037894,0.9053562,0.90688396,0.8943862,0.8958773,0.89737195,0.89888465
2025-01-01 00:08:00,0.90377885,0.9053445,0.9068714,0.8943732,0.8958642,0.89735913,0.8988725
2025-01-01 00:09:00,0.9037683,0.90533274,0.90685886,0.8943602,0.89585114,0.8973463,0.89886034
2025-01-01 00:10:00,0.9037577,0.905321,0.90684634,0.8943472,0.8958381,0.8973335,0.89884824
2025-01-01 00:11:00,0.9037471,0.9053092,0.9068337,0.89433414,0.89582497,0.89732075,0.8988362
2025-01-01 00:12:00,0.90373635,0.9052974,0.90682113,0.8943211,0.89581186,0.897308,0.8988241
2025-01-01 00:13:00,0.9037257,0.9052856,0.9068085,0.8943081,0.89579874,0.89729524,0.89881206
2025-01-01 00:14:00,0.9037149,0.90527374,0.90679586,0.894295,0.8957857,0.89728254,0.8988
2025-01-01 00:15:00,0.90370417,0.9052619,0.9067832,0.894282,0.89577264,0.8972698,0.898788
2025-01-01 00:16:00,0.9036934,0.9052499,0.9067705,0.8942689,0.8957595,0.8972571,0.89877605
2025-01-01 00:17:00,0.90368253,0.905238,0.9067579,0.8942559,0.8957465,0.8972444,0.8987641
2025-01-01 00:18:00,0.9036716,0.90522605,0.9067452,0.8942428,0.8957334,0.8972317,0.89875215
2025-01-01 00:19:00,0.9036607,0.9052141,0.9067325,0.8942297,0.89572036,0.89721906,0.89874023
2025-01-01 00:20:00,0.9036498,0.9052021,0.90671974,0.89421666,0.89570737,0.8972064,0.8987284
2025-01-01 00:21:00,0.90363884,0.90519005,0.90670705,0.8942036,0.8956943,0.89719373,0.8987165
2025-01-01 00:22:00,0.9036279,0.905178,0.9066943,0.8941905,0.89568126,0.89718115,0.89870465
2025-01-01 00:23:00,0.9036168,0.905166,0.90668154,0.89417744,0.8956682,0.8971685,0.89869285
2025-01-01 00:24:00,0.90360576,0.9051539,0.9066688,0.8941643,0.89565516,0.89715594,0.89868104
2025-01-01 00:25:00,0.9035947,0.9051417,0.90665597,0.8941512,0.89564216,0.8971434,0.8986693
2025-01-01 00:26:00,0.9035835,0.9051296,0.9066432,0.89413816,0.89562917,0.8971308,0.89865756
2025-01-01 00:27:00,0.90357244,0.90511745,0.9066304,0.89412504,0.8956162,0.8971183,0.8986459
2025-01-01 00:28:00,0.90356123,0.9051053,0.9066175,0.89411193,0.8956032,0.8971058,0.8986342
2025-01-01 00:29:00,0.90355,0.9050931,0.9066047,0.8940989,0.8955901,0.89709324,0.8986225
2025-01-01 00:30:00,0.90129703,0.9030381,0.90611315,0.89344954,0.89492196,0.8968302,0.89884347
2025-01-01 00:31:00,0.8998286,0.901698,0.9057891,0.8930229,0.89448315,0.8966549,0.898983
2025-01-01 00:32:00,0.8988702,0.90082264,0.9055739,0.89274096,0.89419335,0.8965366,0.8990697
2025-01-01 00:33:00,0.89824325,0.90024936,0.90542954,0.89255315,0.8940004,0.8964553,0.89912206
2025-01-01 00:34:00,0.89783174,0.8998724,0.9053312,0.8924265,0.89387053,0.8963982,0.8991521
2025-01-01 00:35:00,0.8975602,0.89962304,0.90526277,0.8923396,0.89378154,0.8963567,0.8991676
2025-01-01 00:36:00,0.8973797,0.8994566,0.90521365,0.89227843,0.8937192,0.89632547,0.8991736
2025-01-01 00:37:00,0.8972584,0.89934415,0.9051773,0.89223415,0.8936742,0.8963008,0.8991736
2025-01-01 00:38:00,0.89717555,0.8992667,0.9051491,0.8922008,0.8936404,0.89628047,0.89916956
2025-01-01 00:39:00,0.8971176,0.89921194,0.9051263,0.8921745,0.89361393,0.896263,0.899163
2025-01-01 00:40:00,0.89707595,0.89917207,0.9051069,0.89215285,0.89359224,0.89624727,0.89915484
2025-01-01 00:41:00,0.8970448,0.8991418,0.9050898,0.8921342,0.8935736,0.8962328,0.8991455
2025-01-01 00:42:00,0.8970204,0.89911765,0.90507406,0.89211744,0.89355695,0.8962191,0.89913553
2025-01-01 00:43:00,0.89700055,0.8990977,0.9050593,0.89210194,0.8935417,0.89620596,0.89912504
2025-01-01 00:44:00,0.8969835,0.8990803,0.9050452,0.89208734,0.8935273,0.89619315,0.8991144
2025-01-01 00:45:00,0.8969683,0.89906454,0.90503144,0.8920732,0.89351344,0.89618057,0.8991035
2025-01-01 00:46:00,0.89695436,0.89904994,0.905018,0.8920595,0.8934999,0.8961681,0.89909256
2025-01-01 00:47:00,0.8969412,0.8990361,0.9050047,0.892046,0.89348674,0.8961558,0.8990816
2025-01-01 00:48:00,0.8969285,0.89902264,0.9049914,0.89203256,0.8934736,0.89614356,0.8990706
2025-01-01 00:49:00,0.8969161,0.8990096,0.9049783,0.89201933,0.8934607,0.89613134,0.8990596
2025-01-01 00:50:00,0.8969039,0.8989966,0.90496516,0.8920061,0.89344776,0.8961192,0.89904857
2025-01-01 00:51:00,0.89689183,0.8989838,0.9049521,0.891993,0.89343494,0.89610714,0.89903754
2025-01-01 00:52:00,0.8968798,0.89897096,0.904939,0.8919798,0.8934221,0.8960951,0.8990266
2025-01-01 00:53:00,0.8968678,0.8989582,0.90492594,0.89196676,0.8934094,0.89608306,0.8990156
2025-01-01 00:54:00,0.8968559,0.8989455,0.9049129,0.8919537,0.8933966,0.8960711,0.8990047
2025-01-01 00:55:00,0.8968439,0.8989328,0.90489984,0.89194065,0.893384,0.8960591,0.89899373
2025-01-01 00:56:00,0.896832,0.8989201,0.9048868,0.89192754,0.8933712,0.8960471,0.8989829
2025-01-01 00:57:00,0.89682007,0.8989074,0.9048737,0.8919145,0.8933586,0.89603525,0.89897203
2025-01-01 00:58:00,0.8968081,0.8988947,0.9048607,0.89190143,0.8933459,0.8960233,0.89896125
2025-01-01 00:59:00,0.89679605,0.898882,0.90484756,0.8918884,0.89333326,0.8960114,0.89895046
2025-01-01 01:00:00,0.89516383,0.8974422,0.9048173,0.89161223,0.89335877,0.89638674,0.8998183
2025-01-01 01:01:00,0.89409864,0.8965019,0.904793,0.89142823,0.893371,0.8966266,0.90037864
2025-01-01 01:02:00,0.89340204,0.89588624,0.90477264,0.891304,0.89337444,0.89677835,0.9007392
2025-01-01 01:03:00,0.892945,0.8954816,0.9047549,0.8912188,0.8933723,0.8968729,0.9009698
