TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7480568,0.7541581,0.74707884,0.74129903,0.75072074,0.7467116,0.75638586,0.7509988,0.75827765,0.7505433,0.7425673
2025-01-01 00:02:00,0.7480437,0.75414777,0.74707586,0.74130476,0.7507326,0.7467243,0.7563938,0.7509984,0.7582691,0.7505304,0.7425558
2025-01-01 00:03:00,0.7480306,0.75413746,0.74707294,0.74131054,0.7507445,0.746737,0.75640166,0.7509979,0.7582605,0.75051755,0.74254435
2025-01-01 00:04:00,0.7480175,0.7541272,0.74707013,0.7413164,0.75075644,0.7467497,0.7564095,0.7509974,0.75825185,0.7505046,0.74253285
2025-01-01 00:05:00,0.7480044,0.754117,0.74706733,0.7413223,0.75076836,0.7467624,0.7564173,0.7509968,0.75824314,0.7504917,0.74252146
2025-01-01 00:06:00,0.74799126,0.7541068,0.7470646,0.74132824,0.75078034,0.7467751,0.756425,0.7509962,0.75823444,0.75047874,0.7425101
2025-01-01 00:07:00,0.74797815,0.7540966,0.7470619,0.7413342,0.7507923,0.7467877,0.7564327,0.7509955,0.7582257,0.7504658,0.7424987
2025-01-01 00:08:00,0.74796504,0.75408655,0.7470593,0.7413402,0.7508043,0.74680036,0.7564404,0.75099474,0.75821686,0.7504528,0.7424874
2025-01-01 00:09:00,0.7479519,0.7540764,0.7470567,0.7413463,0.75081635,0.746813,0.756448,0.75099397,0.758208,0.7504399,0.74247605
2025-01-01 00:10:00,0.7479389,0.7540664,0.7470542,0.74135244,0.7508284,0.74682564,0.75645554,0.7509931,0.7581991,0.7504269,0.7424648
2025-01-01 00:11:00,0.74792576,0.7540564,0.7470518,0.74135864,0.7508405,0.7468382,0.75646305,0.7509922,0.75819016,0.7504139,0.7424535
2025-01-01 00:12:00,0.74791265,0.75404644,0.7470494,0.7413649,0.7508526,0.7468508,0.7564705,0.75099117,0.7581812,0.7504009,0.7424423
2025-01-01 00:13:00,0.74789953,0.75403655,0.747047,0.74137115,0.7508647,0.74686337,0.7564779,0.75099015,0.75817215,0.75038797,0.74243116
2025-01-01 00:14:00,0.7478864,0.75402665,0.74704474,0.74137753,0.75087684,0.7468759,0.7564853,0.7509891,0.7581631,0.7503749,0.74241996
