TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.7970161,0.8991115,0.8012902,0.90354705,0.7918746,0.89426345,0.79670227,0.89917856,0.8016786,0.90418786,0.8066917,0.89517564,0.79762566,0.90002877,0.8023734,0.9046496,0.8068495,0.90896714,0.79699934,0.898945,0.8008057,0.90258557
2025-01-01 00:02:00,0.79701746,0.8991151,0.8012959,0.9035546,0.7918839,0.8942742,0.7967141,0.8991912,0.80169165,0.904201,0.80670446,0.8951877,0.7976366,0.9000384,0.8023814,0.90465575,0.8068536,0.90896904,0.796999,0.8989425,0.80080104,0.9025789
2025-01-01 00:03:00,0.7970189,0.89911866,0.80130154,0.9035622,0.7918932,0.8942849,0.796726,0.89920384,0.8017047,0.904214,0.80671716,0.89519966,0.7976476,0.900048,0.8023894,0.90466183,0.8068576,0.9089709,0.7969986,0.89893985,0.8007963,0.90257215
2025-01-01 00:04:00,0.7970204,0.89912236,0.8013073,0.9035699,0.79190254,0.89429563,0.79673785,0.8992165,0.80171776,0.9042271,0.8067299,0.8952117,0.79765856,0.90005755,0.80239725,0.90466785,0.8068615,0.90897274,0.7969982,0.8989372,0.8007915,0.90256536
2025-01-01 00:05:00,0.7970219,0.8991261,0.8013131,0.9035776,0.79191196,0.8943065,0.7967498,0.89922917,0.8017308,0.9042402,0.8067426,0.8952237,0.7976695,0.9000671,0.8024051,0.9046738,0.80686545,0.90897447,0.7969977,0.89893454,0.8007867,0.90255857
2025-01-01 00:06:00,0.79702353,0.89912987,0.801319,0.9035854,0.7919214,0.8943173,0.7967617,0.8992418,0.80174387,0.90425324,0.8067553,0.89523566,0.7976803,0.90007657,0.8024129,0.9046798,0.8068693,0.90897614,0.7969972,0.8989318,0.8007818,0.9025517
2025-01-01 00:07:00,0.7970252,0.89913374,0.8013249,0.9035931,0.79193085,0.8943282,0.7967736,0.8992545,0.8017569,0.9042663,0.806768,0.8952476,0.79769117,0.900086,0.8024207,0.9046856,0.8068731,0.90897775,0.79699653,0.89892894,0.8007769,0.9025448
2025-01-01 00:08:00,0.79702693,0.8991376,0.80133086,0.903601,0.79194033,0.8943391,0.7967856,0.8992672,0.80177,0.90427935,0.80678064,0.89525944,0.797702,0.9000954,0.8024284,0.90469146,0.80687684,0.9089793,0.7969959,0.8989261,0.8007719,0.9025378
2025-01-01 00:09:00,0.7970287,0.89914155,0.8013368,0.9036089,0.7919499,0.89435,0.79679763,0.89927995,0.8017831,0.9042924,0.80679333,0.89527136,0.79771274,0.90010476,0.8024361,0.9046972,0.80688053,0.90898085,0.79699516,0.89892316,0.8007669,0.9025308
2025-01-01 00:10:00,0.79703057,0.89914554,0.8013429,0.90361685,0.79195946,0.89436096,0.7968096,0.89929265,0.80179614,0.9043054,0.8068059,0.8952832,0.7977235,0.90011406,0.80244374,0.9047029,0.80688417,0.9089823,0.7969944,0.89892024,0.80076176,0.90252376
2025-01-01 00:11:00,0.7970324,0.89914966,0.80134904,0.90362483,0.7919691,0.8943719,0.79682165,0.8993054,0.8018092,0.90431845,0.80681854,0.895295,0.7977342,0.90012336,0.8024513,0.90470856,0.80688775,0.90898365,0.7969936,0.8989172,0.80075663,0.9025166
2025-01-01 00:12:00,0.7970344,0.89915377,0.8013552,0.9036329,0.7919788,0.89438295,0.79683375,0.89931816,0.8018223,0.9043315,0.8068312,0.8953069,0.7977449,0.9001326,0.8024588,0.90471417,0.80689126,0.908985,0.7969927,0.8989141,0.80075145,0.90250945
2025-01-01 00:13:00,0.7970364,0.89915794,0.8013614,0.9036409,0.7919885,0.89439404,0.7968458,0.8993309,0.80183536,0.9043445,0.80684376,0.8953186,0.79775554,0.9001418,0.80246633,0.9047197,0.8068948,0.9089863,0.79699177,0.89891094,0.8007462,0.90250224
