TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7489268,0.7566899,0.74925643,0.7552639,0.74759895,0.7410021,0.7497388,0.7454815,0.75545484,0.750781,0.75886995
2025-01-01 00:02:00,0.7489297,0.75668406,0.7492445,0.7552512,0.7475911,0.7410026,0.74974746,0.7454944,0.7554663,0.7507859,0.75886613
2025-01-01 00:03:00,0.7489325,0.7566782,0.7492326,0.75523853,0.7475833,0.74100316,0.7497561,0.7455073,0.75547767,0.7507907,0.7588622
2025-01-01 00:04:00,0.7489352,0.75667226,0.7492206,0.7552259,0.7475756,0.7410038,0.74976486,0.74552023,0.7554891,0.7507955,0.75885826
2025-01-01 00:05:00,0.7489379,0.7566663,0.7492086,0.7552132,0.7475679,0.74100447,0.7497736,0.7455332,0.75550044,0.75080025,0.75885427
2025-01-01 00:06:00,0.7489405,0.7566603,0.7491966,0.75520056,0.7475602,0.74100524,0.74978244,0.74554616,0.7555118,0.7508049,0.75885016
2025-01-01 00:07:00,0.7489431,0.7566542,0.74918455,0.7551879,0.74755263,0.741006,0.74979126,0.7455591,0.7555231,0.7508095,0.75884604
2025-01-01 00:08:00,0.7489456,0.75664806,0.7491725,0.75517535,0.74754506,0.7410069,0.74980015,0.7455721,0.75553435,0.7508141,0.7588419
2025-01-01 00:09:00,0.74894804,0.75664186,0.7491604,0.7551627,0.74753755,0.7410078,0.7498091,0.7455851,0.7555456,0.7508186,0.75883764
2025-01-01 00:10:00,0.7489504,0.7566356,0.74914837,0.75515014,0.7475301,0.74100876,0.7498181,0.745598,0.7555568,0.7508231,0.7588334
2025-01-01 00:11:00,0.7489528,0.75662935,0.7491362,0.7551376,0.74752265,0.7410098,0.7498271,0.7456111,0.755568,0.7508275,0.75882906
2025-01-01 00:12:00,0.7489551,0.75662297,0.74912405,0.75512505,0.7475153,0.7410109,0.74983615,0.74562407,0.7555792,0.75083184,0.75882465
2025-01-01 00:13:00,0.74895734,0.7566166,0.7491119,0.7551125,0.747508,0.74101204,0.7498452,0.74563706,0.7555903,0.75083613,0.75882024
2025-01-01 00:14:00,0.7489595,0.75661016,0.74909973,0.7551,0.7475007,0.7410132,0.7498544,0.74565005,0.7556014,0.75084037,0.7588157
2025-01-01 00:15:00,0.7489616,0.75660366,0.7490875,0.7550875,0.7474935,0.7410145,0.74986356,0.7456631,0.7556125,0.7508446,0.7588112
2025-01-01 00:16:00,0.74896365,0.75659716,0.7490753,0.75507504,0.7474863,0.7410158,0.7498728,0.74567616,0.7556235,0.7508487,0.7588066
2025-01-01 00:17:00,0.7489657,0.75659055,0.7490631,0.7550626,0.7474792,0.74101716,0.74988204,0.74568915,0.75563455,0.75085276,0.75880194
2025-01-01 00:18:00,0.74896765,0.7565839,0.7490508,0.7550501,0.7474721,0.7410186,0.74989134,0.7457022,0.7556455,0.7508568,0.7587972
2025-01-01 00:19:00,0.7489695,0.75657725,0.74903846,0.75503767,0.7474651,0.7410201,0.7499007,0.74571526,0.7556565,0.7508608,0.75879246
2025-01-01 00:20:00,0.74897134,0.7565705,0.7490262,0.7550253,0.7474581,0.74102163,0.74991006,0.7457283,0.7556674,0.7508647,0.75878763
2025-01-01 00:21:00,0.74897313,0.7565637,0.74901384,0.7550129,0.7474511,0.74102324,0.74991953,0.74574137,0.75567824,0.75086856,0.75878274
2025-01-01 00:22:00,0.74897486,0.75655687,0.7490015,0.75500053,0.7474442,0.7410249,0.74992895,0.7457544,0.7556891,0.7508724,0.75877786
