TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,0.9984548,0.90004206,1.0016857,0.9033962
2025-01-01 00:02:00,0.9984436,0.90003216,1.0016774,0.9033897
2025-01-01 00:03:00,0.99843246,0.90002227,1.001669,0.90338326
2025-01-01 00:04:00,0.99842125,0.90001243,1.0016608,0.9033769
2025-01-01 00:05:00,0.9984101,0.90000266,1.0016527,0.9033705
2025-01-01 00:06:00,0.998399,0.8999929,1.0016445,0.90336424
2025-01-01 00:07:00,0.998388,0.89998317,1.0016365,0.903358
2025-01-01 00:08:00,0.9983769,0.8999735,1.0016284,0.9033518
2025-01-01 00:09:00,0.9983659,0.89996386,1.0016204,0.9033457
2025-01-01 00:10:00,0.998355,0.89995426,1.0016124,0.9033396
2025-01-01 00:11:00,0.998344,0.89994466,1.0016046,0.90333354
2025-01-01 00:12:00,0.9983331,0.8999351,1.0015967,0.9033276
2025-01-01 00:13:00,0.9983222,0.89992565,1.0015888,0.9033217
2025-01-01 00:14:00,0.99831134,0.8999162,1.0015811,0.9033158
2025-01-01 00:15:00,0.99830055,0.89990675,1.0015733,0.90330994
2025-01-01 00:16:00,0.9982897,0.8998974,1.0015656,0.90330416
2025-01-01 00:17:00,0.998279,0.8998881,1.001558,0.90329844
2025-01-01 00:18:00,0.99826825,0.8998788,1.0015504,0.9032928
2025-01-01 00:19:00,0.9982576,0.89986956,1.0015428,0.9032872
2025-01-01 00:20:00,0.9982469,0.8998603,1.0015354,0.90328157
2025-01-01 00:21:00,0.9982363,0.89985114,1.0015279,0.9032761
2025-01-01 00:22:00,0.9982257,0.899842,1.0015205,0.9032706
2025-01-01 00:23:00,0.99821514,0.89983296,1.0015131,0.9032652
2025-01-01 00:24:00,0.99820465,0.8998239,1.0015059,0.9032598
2025-01-01 00:25:00,0.99819416,0.8998149,1.0014986,0.9032545
2025-01-01 00:26:00,0.9981837,0.89980596,1.0014914,0.90324926
2025-01-01 00:27:00,0.9981733,0.899797,1.0014842,0.903244
2025-01-01 00:28:00,0.9981629,0.89978814,1.0014771,0.9032389
2025-01-01 00:29:00,0.99815255,0.8997793,1.00147,0.90323377
2025-01-01 00:30:00,0.9965677,0.9128795,1.0042243,0.90856594
2025-01-01 00:31:00,0.99529785,0.92139155,1.0064263,0.9120301
2025-01-01 00:32:00,0.9942799,0.92692137,1.0081866,0.9142801
2025-01-01 00:33:00,0.9934636,0.9305127,1.0095935,0.9157409
2025-01-01 00:34:00,0.99280846,0.93284416,1.0107177,0.9166888
2025-01-01 00:35:00,0.9922824,0.93435663,1.0116158,0.91730326
2025-01-01 00:36:00,0.99185956,0.9353367,1.0123329,0.917701
2025-01-01 00:37:00,0.9915193,0.93597084,1.0129054,0.917958
2025-01-01 00:38:00,0.9912451,0.9363801,1.0133619,0.9181235
2025-01-01 00:39:00,0.99102384,0.9366432,1.013726,0.91822946
2025-01-01 00:40:00,0.99084485,0.9368113,1.0140159,0.91829675
2025-01-01 00:41:00,0.9906997,0.9369178,1.0142467,0.918339
2025-01-01 00:42:00,0.99058163,0.93698406,1.01443,0.91836494
2025-01-01 00:43:00,0.99048525,0.9370243,1.0145754,0.9183803
2025-01-01 00:44:00,0.9904062,0.93704766,1.0146905,0.91838884
2025-01-01 00:45:00,0.990341,0.93705994,1.0147815,0.91839296
2025-01-01 00:46:00,0.99028695,0.9370651,1.0148529,0.9183942
2025-01-01 00:47:00,0.9902418,0.9370657,1.0149088,0.9183936
2025-01-01 00:48:00,0.9902038,0.9370634,1.0149524,0.91839176
2025-01-01 00:49:00,0.99017143,0.9370591,1.0149862,0.9183892
2025-01-01 00:50:00,0.9901438,0.93705356,1.0150119,0.9183862
2025-01-01 00:51:00,0.9901197,0.93704724,1.0150315,0.91838294
2025-01-01 00:52:00,0.9900986,0.93704045,1.015046,0.9183795
2025-01-01 00:53:00,0.9900799,0.9370333,1.0150564,0.91837597
2025-01-01 00:54:00,0.990063,0.937026,1.0150636,0.91837245
2025-01-01 00:55:00,0.9900477,0.93701863,1.0150682,0.9183688
2025-01-01 00:56:00,0.99003357,0.9370112,1.0150708,0.91836524
2025-01-01 00:57:00,0.9900205,0.93700373,1.0150719,0.9183617
2025-01-01 00:58:00,0.9900082,0.9369962,1.0150715,0.9183582
2025-01-01 00:59:00,0.98999655,0.9369888,1.0150703,0.91835475
2025-01-01 01:00:00,0.99457896,0.93782616,1.0195032,0.91906923
2025-01-01 01:01:00,0.99824315,0.9383679,1.0230486,0.91953254
2025-01-01 01:02:00,1.0011727,0.9387175,1.0258838,0.9198325
2025-01-01 01:03:00,1.0035145,0.93894213,1.0281509,0.9200264
2025-01-01 01:04:00,1.0053864,0.9390857,1.0299636,0.9201514
2025-01-01 01:05:00,1.006882,0.93917656,1.0314127,0.9202316
2025-01-01 01:06:00,1.0080767,0.9392331,1.032571,0.9202826
2025-01-01 01:07:00,1.0090308,0.9392674,1.0334966,0.9203147
2025-01-01 01:08:00,1.0097923,0.9392873,1.0342362,0.92033464
2025-01-01 01:09:00,1.0103998,0.93929774,1.0348269,0.9203466
2025-01-01 01:10:00,1.010884,0.93930215,1.0352985,0.9203534
2025-01-01 01:11:00,1.0112698,0.9393026,1.0356748,0.92035687
2025-01-01 01:12:00,1.0115767,0.93930054,1.035975,0.92035824
2025-01-01 01:13:00,1.0118204,0.9392968,1.0362141,0.9203582
2025-01-01 01:14:00,1.0120138,0.9392921,1.0364046,0.9203572
2025-01-01 01:15:00,1.0121667,0.93928665,1.0365561,0.9203558
2025-01-01 01:16:00,1.0122875,0.93928087,1.0366763,0.92035395
2025-01-01 01:17:00,1.0123824,0.9392748,1.0367717,0.920352
2025-01-01 01:18:00,1.0124568,0.9392686,1.036847,0.92034984
2025-01-01 01:19:00,1.0125146,0.9392623,1.0369066,0.9203477
2025-01-01 01:20:00,1.0125592,0.93925595,1.0369532,0.9203455
2025-01-01 01:21:00,1.0125933,0.9392497,1.0369897,0.92034334
2025-01-01 01:22:00,1.0126189,0.9392434,1.0370182,0.92034125
2025-01-01 01:23:00,1.0126379,0.9392371,1.0370401,0.92033917
2025-01-01 01:24:00,1.0126514,0.9392308,1.0370568,0.9203371
2025-01-01 01:25:00,1.0126607,0.9392246,1.0370694,0.92033505
2025-01-01 01:26:00,1.0126665,0.9392184,1.0370787,0.9203331
2025-01-01 01:27:00,1.0126696,0.93921226,1.0370853,0.9203312
2025-01-01 01:28:00,1.0126706,0.93920624,1.03709,0.92032933
2025-01-01 01:29:00,1.0126698,0.9392002,1.0370928,0.92032754
2025-01-01 01:30:00,1.0164921,0.94071406,1.0407768,0.92186296
2025-01-01 01:31:00,1.0195485,0.94169605,1.0437232,0.9228604
2025-01-01 01:32:00,1.0219921,0.9423323,1.0460796,0.9235082
2025-01-01 01:33:00,1.0239455,0.94274384,1.0479641,0.9239288
2025-01-01 01:34:00,1.0255066,0.9430094,1.0494709,0.92420167
2025-01-01 01:35:00,1.0267541,0.94318,1.0506756,0.9243786
2025-01-01 01:36:00,1.0277506,0.943289,1.0516388,0.92449313
2025-01-01 01:37:00,1.0285463,0.9433579,1.0524088,0.9245671
2025-01-01 01:38:00,1.0291815,0.94340074,1.053024,0.92461485
2025-01-01 01:39:00,1.029688,0.94342667,1.0535156,0.9246454
2025-01-01 01:40:00,1.0300919,0.9434417,1.0539082,0.9246649
2025-01-01 01:41:00,1.0304136,0.94344956,1.0542216,0.9246773
2025-01-01 01:42:00,1.0306696,0.94345284,1.0544719,0.924685
2025-01-01 01:43:00,1.0308728,0.94345313,1.0546714,0.92468965
2025-01-01 01:44:00,1.031034,0.9434516,1.0548306,0.9246924
2025-01-01 01:45:00,1.0311617,0.9434488,1.0549572,0.92469394
2025-01-01 01:46:00,1.0312624,0.9434452,1.0550579,0.92469466
2025-01-01 01:47:00,1.0313416,0.94344115,1.055138,0.9246949
2025-01-01 01:48:00,1.0314037,0.94343674,1.0552015,0.92469484
2025-01-01 01:49:00,1.0314518,0.94343215,1.0552518,0.9246946
2025-01-01 01:50:00,1.031489,0.94342756,1.0552915,0.9246943
2025-01-01 01:51:00,1.0315175,0.94342285,1.0553228,0.92469394
2025-01-01 01:52:00,1.0315388,0.94341815,1.0553473,0.9246936
2025-01-01 01:53:00,1.0315548,0.94341344,1.0553665,0.9246932
2025-01-01 01:54:00,1.0315661,0.9434088,1.0553813,0.92469287
