TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.7523402,0.7446394,0.7506541,0.7432676,0.7510966,0.7462172,0.7561308,0.7519863,0.7469582,0.75461406,0.7471071
2025-01-01 00:02:00,0.752332,0.7446266,0.7506424,0.7432622,0.7510999,0.74622774,0.7561439,0.75199616,0.74696034,0.7546076,0.74709487
2025-01-01 00:03:00,0.75232375,0.74461377,0.75063074,0.74325687,0.7511033,0.74623835,0.75615704,0.7520059,0.7469624,0.75460106,0.74708265
2025-01-01 00:04:00,0.7523154,0.74460095,0.75061905,0.74325156,0.75110674,0.74624896,0.7561701,0.75201565,0.7469645,0.7545945,0.74707043
2025-01-01 00:05:00,0.75230706,0.7445881,0.75060743,0.7432464,0.7511102,0.7462596,0.7561832,0.7520253,0.7469665,0.75458795,0.74705815
2025-01-01 00:06:00,0.75229865,0.7445752,0.75059587,0.7432412,0.7511138,0.7462703,0.75619626,0.75203496,0.7469684,0.7545813,0.7470459
2025-01-01 00:07:00,0.7522902,0.7445623,0.7505843,0.74323606,0.75111735,0.746281,0.7562094,0.75204456,0.7469703,0.75457454,0.7470336
2025-01-01 00:08:00,0.7522817,0.74454945,0.75057274,0.743231,0.75112104,0.7462918,0.7562224,0.75205415,0.7469721,0.7545678,0.7470213
2025-01-01 00:09:00,0.7522732,0.7445366,0.75056124,0.743226,0.75112474,0.7463026,0.7562355,0.7520637,0.7469738,0.754561,0.747009
2025-01-01 00:10:00,0.7522646,0.7445237,0.75054973,0.743221,0.7511285,0.7463134,0.75624853,0.75207317,0.74697554,0.75455415,0.7469966
2025-01-01 00:11:00,0.752256,0.74451077,0.7505383,0.7432161,0.7511323,0.7463243,0.75626165,0.75208265,0.74697715,0.75454724,0.74698424
2025-01-01 00:12:00,0.75224733,0.74449784,0.75052685,0.7432112,0.75113624,0.74633515,0.7562747,0.75209206,0.74697876,0.7545403,0.74697185
2025-01-01 00:13:00,0.75223863,0.7444849,0.75051546,0.74320644,0.7511401,0.7463461,0.75628775,0.7521014,0.7469803,0.7545333,0.74695945
2025-01-01 00:14:00,0.75222987,0.74447197,0.7505041,0.7432017,0.7511441,0.746357,0.75630075,0.7521108,0.74698174,0.75452626,0.746947
2025-01-01 00:15:00,0.7522211,0.74445903,0.7504927,0.74319696,0.75114816,0.74636805,0.7563138,0.7521201,0.7469832,0.75451916,0.74693453
2025-01-01 00:16:00,0.7522122,0.74444604,0.7504814,0.7431923,0.7511523,0.746379,0.75632685,0.7521293,0.74698454,0.754512,0.7469221
2025-01-01 00:17:00,0.75220335,0.7444331,0.7504701,0.7431877,0.75115645,0.7463901,0.75633985,0.7521385,0.74698585,0.75450486,0.7469096
2025-01-01 00:18:00,0.75219446,0.7444201,0.75045884,0.7431832,0.7511606,0.74640113,0.7563529,0.7521477,0.7469871,0.7544976,0.7468971
2025-01-01 00:19:00,0.7521855,0.7444071,0.75044763,0.7431787,0.7511649,0.7464123,0.7563659,0.75215685,0.7469883,0.7544903,0.7468846
2025-01-01 00:20:00,0.7521765,0.7443942,0.7504364,0.7431743,0.7511692,0.7464234,0.7563789,0.7521659,0.7469894,0.754483,0.74687207
2025-01-01 00:21:00,0.75216746,0.7443811,0.7504252,0.7431699,0.75117356,0.74643457,0.7563919,0.752175,0.7469905,0.7544756,0.7468595
2025-01-01 00:22:00,0.75215834,0.74436814,0.7504141,0.7431656,0.75117797,0.7464458,0.7564049,0.752184,0.7469915,0.7544682,0.7468469
2025-01-01 00:23:00,0.7521492,0.74435514,0.750403,0.7431613,0.75118244,0.746457,0.7564179,0.7521929,0.74699247,0.7544607,0.74683434
2025-01-01 00:24:00,0.7521401,0.7443421,0.7503919,0.7431571,0.75118697,0.74646825,0.75643086,0.75220186,0.74699336,0.7544532,0.74682176
2025-01-01 00:25:00,0.75213087,0.7443291,0.7503809,0.743153,0.75119156,0.7464795,0.75644386,0.75221074,0.7469942,0.7544456,0.7468091
2025-01-01 00:26:00,0.7521216,0.74431604,0.75036985,0.74314886,0.7511962,0.74649084,0.7564568,0.75221956,0.746995,0.754438,0.7467965
2025-01-01 00:27:00,0.7521123,0.74430305,0.7503588,0.7431448,0.7512009,0.74650216,0.7564697,0.7522284,0.7469957,0.75443035,0.74678385
2025-01-01 00:28:00,0.75210303,0.74429,0.7503479,0.7431408,0.7512056,0.74651355,0.75648266,0.75223714,0.7469964,0.7544226,0.7467712
2025-01-01 00:29:00,0.7520936,0.74427694,0.75033695,0.7431369,0.75121045,0.746525,0.7564956,0.75224584,0.746997,0.75441486,0.7467585
2025-01-01 00:30:00,0.75208396,0.74399066,0.75008994,0.74247825,0.7507596,0.745877,0.75600284,0.7514359,0.7461512,0.7534415,0.7458423
2025-01-01 00:31:00,0.75207424,0.74375904,0.7498901,0.74195063,0.75039995,0.745361,0.75561124,0.7507895,0.7454747,0.7526612,0.74510676
2025-01-01 00:32:00,0.7520646,0.74357104,0.74972814,0.74152786,0.75011325,0.7449505,0.75530046,0.7502742,0.7449334,0.7520353,0.74451584
2025-01-01 00:33:00,0.75205487,0.7434181,0.7495964,0.7411889,0.74988496,0.7446244,0.7550545,0.7498636,0.7445005,0.75153303,0.7440405
2025-01-01 00:34:00,0.7520452,0.7432931,0.7494889,0.7409171,0.74970335,0.7443659,0.7548602,0.74953675,0.74415416,0.75112957,0.74365765
2025-01-01 00:35:00,0.7520355,0.74319047,0.7494008,0.74069893,0.74955916,0.74416137,0.7547074,0.749277,0.7438771,0.7508052,0.74334884
2025-01-01 00:36:00,0.7520258,0.74310577,0.74932814,0.74052376,0.7494449,0.7440001,0.75458765,0.7490708,0.7436555,0.75054395,0.7430992
2025-01-01 00:37:00,0.752016,0.7430354,0.74926794,0.7403829,0.74935454,0.7438734,0.7544945,0.7489075,0.7434781,0.75033337,0.742897
2025-01-01 00:38:00,0.75200623,0.7429765,0.7492177,0.7402696,0.7492834,0.7437745,0.7544225,0.7487785,0.74333626,0.7501632,0.7427326
2025-01-01 00:39:00,0.7519964,0.7429267,0.74917537,0.74017835,0.7492275,0.7436977,0.7543675,0.7486769,0.7432227,0.7500254,0.7425985
2025-01-01 00:40:00,0.7519866,0.74288434,0.7491395,0.74010473,0.74918395,0.7436386,0.754326,0.7485972,0.74313176,0.7499135,0.7424886
2025-01-01 00:41:00,0.7519768,0.74284774,0.7491087,0.7400452,0.7491503,0.74359363,0.7542953,0.74853504,0.743059,0.74982226,0.7423982
2025-01-01 00:42:00,0.7519669,0.74281585,0.74908197,0.73999697,0.7491244,0.74356014,0.75427336,0.74848694,0.7430007,0.7497476,0.7423232
2025-01-01 00:43:00,0.751957,0.7427877,0.74905854,0.7399578,0.7491049,0.74353564,0.75425833,0.74845004,0.742954,0.74968606,0.7422607
2025-01-01 00:44:00,0.75194705,0.74276257,0.74903774,0.73992586,0.7490905,0.7435185,0.7542489,0.7484221,0.7429166,0.7496352,0.7422081
2025-01-01 00:45:00,0.7519371,0.7427399,0.74901897,0.7398998,0.7490801,0.7435071,0.7542439,0.7484013,0.7428865,0.7495927,0.7421634
2025-01-01 00:46:00,0.751927,0.7427191,0.749002,0.7398784,0.74907297,0.7435004,0.75424236,0.7483862,0.7428623,0.749557,0.7421251
2025-01-01 00:47:00,0.751917,0.74269986,0.7489863,0.7398607,0.74906844,0.74349743,0.75424373,0.74837565,0.7428428,0.74952674,0.7420919
2025-01-01 00:48:00,0.7519069,0.7426818,0.7489718,0.73984605,0.749066,0.7434975,0.7542473,0.7483688,0.74282706,0.7495007,0.7420627
2025-01-01 00:49:00,0.75189674,0.74266475,0.7489582,0.7398338,0.7490653,0.7434999,0.75425273,0.74836487,0.74281436,0.74947816,0.7420368
2025-01-01 00:50:00,0.7518866,0.7426485,0.7489452,0.73982346,0.74906594,0.74350417,0.7542596,0.7483632,0.742804,0.7494584,0.74201345
2025-01-01 00:51:00,0.75187635,0.74263287,0.74893284,0.7398147,0.74906766,0.74351007,0.7542676,0.7483634,0.7427955,0.7494407,0.7419922
2025-01-01 00:52:00,0.75186616,0.7426177,0.7489209,0.7398072,0.7490703,0.74351716,0.7542765,0.74836504,0.7427886,0.7494248,0.7419725
2025-01-01 00:53:00,0.75185585,0.742603,0.7489095,0.7398007,0.7490736,0.7435253,0.75428617,0.74836785,0.74278283,0.7494103,0.74195427
2025-01-01 00:54:00,0.75184554,0.7425886,0.74889827,0.739795,0.74907756,0.74353427,0.75429636,0.74837154,0.742778,0.74939686,0.74193704
2025-01-01 00:55:00,0.7518352,0.7425745,0.7488873,0.7397901,0.749082,0.7435438,0.7543071,0.748376,0.742774,0.74938434,0.74192065
2025-01-01 00:56:00,0.7518248,0.74256057,0.74887663,0.7397857,0.74908686,0.74355394,0.7543181,0.748381,0.7427705,0.7493725,0.7419049
2025-01-01 00:57:00,0.7518144,0.7425468,0.7488661,0.7397817,0.7490919,0.7435644,0.7543295,0.7483865,0.74276745,0.74936116,0.7418897
2025-01-01 00:58:00,0.75180393,0.74253315,0.74885565,0.73977804,0.74909735,0.74357533,0.7543411,0.7483923,0.74276483,0.7493503,0.741875
2025-01-01 00:59:00,0.75179344,0.7425196,0.7488454,0.73977476,0.749103,0.7435864,0.75435287,0.7483984,0.74276245,0.74933976,0.7418606
2025-01-01 01:00:00,0.7517035,0.74217117,0.7485136,0.73910075,0.7485683,0.7428613,0.7538318,0.74752975,0.74184775,0.74831563,0.7409057
2025-01-01 01:01:00,0.75162935,0.7418897,0.74824625,0.73856115,0.7481418,0.7422835,0.75341743,0.74683625,0.7411158,0.74749446,0.7401391
2025-01-01 01:02:00,0.7515679,0.74166197,0.7480304,0.73812914,0.747802,0.74182385,0.7530885,0.7462829,0.7405299,0.7468357,0.7395233
2025-01-01 01:03:00,0.7515166,0.7414772,0.7478558,0.7377831,0.74753153,0.74145854,0.7528277,0.74584156,0.74006087,0.7463068,0.739028
2025-01-01 01:04:00,0.75147337,0.7413267,0.7477143,0.737506,0.7473165,0.7411688,0.7526216,0.7454899,0.73968536,0.74588174,0.73862916
2025-01-01 01:05:00,0.75143665,0.7412037,0.7475991,0.7372839,0.7471458,0.74093944,0.7524592,0.7452099,0.7393846,0.74553984,0.7383075
2025-01-01 01:06:00,0.7514051,0.7411027,0.74750507,0.7371059,0.74701065,0.7407584,0.75233173,0.7449873,0.73914355,0.7452644,0.7380475
2025-01-01 01:07:00,0.7513777,0.7410193,0.747428,0.73696315,0.7469039,0.7406161,0.75223225,0.7448106,0.73895043,0.7450422,0.7378369
2025-01-01 01:08:00,0.75135356,0.74095,0.74736446,0.7368487,0.7468199,0.74050474,0.7521551,0.7446705,0.7387956,0.74486244,0.73766583
2025-01-01 01:09:00,0.75133204,0.7408919,0.7473117,0.7367568,0.74675417,0.7404182,0.7520958,0.7445599,0.7386713,0.74471676,0.73752636
2025-01-01 01:10:00,0.7513127,0.7408428,0.74726766,0.736683,0.7467029,0.7403514,0.75205094,0.7444726,0.73857147,0.7445983,0.7374121
2025-01-01 01:11:00,0.751295,0.740801,0.7472306,0.73662376,0.7466634,0.7403004,0.7520174,0.7444042,0.73849124,0.74450153,0.73731816
2025-01-01 01:12:00,0.7512786,0.74076486,0.7471991,0.7365761,0.7466332,0.74026215,0.75199306,0.74435073,0.7384266,0.74442226,0.7372404
2025-01-01 01:13:00,0.7512633,0.7407334,0.74717206,0.73653764,0.74661046,0.7402341,0.751976,0.74430925,0.73837453,0.7443568,0.73717546
2025-01-01 01:14:00,0.7512488,0.7407056,0.7471486,0.73650664,0.7465938,0.74021405,0.7519648,0.74427736,0.7383324,0.7443025,0.737121
2025-01-01 01:15:00,0.751235,0.74068075,0.747128,0.73648167,0.7465819,0.7402006,0.75195825,0.74425316,0.73829824,0.7442571,0.73707473
2025-01-01 01:16:00,0.7512217,0.7406583,0.7471097,0.73646146,0.7465738,0.74019235,0.75195545,0.744235,0.73827046,0.74421877,0.73703516
2025-01-01 01:17:00,0.7512089,0.7406377,0.74709326,0.73644507,0.7465689,0.7401882,0.7519556,0.74422175,0.7382478,0.7441861,0.7370008
2025-01-01 01:18:00,0.7511963,0.74061865,0.74707836,0.7364318,0.7465664,0.7401874,0.7519582,0.7442124,0.73822916,0.74415797,0.7369707
2025-01-01 01:19:00,0.7511841,0.7406008,0.7470646,0.736421,0.74656594,0.7401894,0.75196266,0.74420613,0.7382138,0.74413353,0.736944
2025-01-01 01:20:00,0.751172,0.74058396,0.74705184,0.73641217,0.746567,0.74019337,0.7519687,0.7442024,0.7382009,0.74411196,0.7369201
2025-01-01 01:21:00,0.75116014,0.74056786,0.74703985,0.73640496,0.74656945,0.74019915,0.75197583,0.7442006,0.7381902,0.74409264,0.7368983
2025-01-01 01:22:00,0.7511483,0.74055237,0.7470285,0.73639905,0.7465729,0.7402063,0.751984,0.74420035,0.738181,0.7440752,0.7368783
2025-01-01 01:23:00,0.7511366,0.74053746,0.7470177,0.7363941,0.74657726,0.7402145,0.75199294,0.74420136,0.7381731,0.74405915,0.7368596
2025-01-01 01:24:00,0.7511249,0.74052286,0.7470073,0.7363901,0.74658227,0.74022365,0.7520025,0.7442034,0.73816633,0.7440443,0.73684204
2025-01-01 01:25:00,0.75111336,0.7405087,0.74699724,0.7363868,0.7465879,0.7402335,0.7520125,0.74420613,0.7381603,0.7440304,0.73682535
2025-01-01 01:26:00,0.75110173,0.74049467,0.7469875,0.736384,0.7465939,0.7402439,0.75202286,0.7442095,0.73815495,0.7440172,0.7368094
2025-01-01 01:27:00,0.7510902,0.7404809,0.746978,0.7363817,0.7466003,0.74025476,0.7520336,0.74421334,0.73815006,0.7440046,0.73679405
2025-01-01 01:28:00,0.7510786,0.7404673,0.74696857,0.73637974,0.74660695,0.740266,0.7520445,0.74421763,0.73814553,0.74399245,0.73677915
2025-01-01 01:29:00,0.7510671,0.74045384,0.74695945,0.7363782,0.7466139,0.7402776,0.7520556,0.7442221,0.7381413,0.74398065,0.7367646
2025-01-01 01:30:00,0.7508984,0.7400496,0.7465489,0.73570156,0.7460055,0.7394888,0.75151616,0.7433113,0.73717517,0.7429253,0.73578906
2025-01-01 01:31:00,0.7507611,0.73972356,0.7462188,0.7351603,0.7455203,0.7388603,0.751087,0.74258375,0.7364016,0.7420789,0.73500603
2025-01-01 01:32:00,0.750649,0.73946023,0.745953,0.7347272,0.74513376,0.7383601,0.750746,0.7420028,0.73578215,0.7413997,0.73437697
2025-01-01 01:33:00,0.7505569,0.73924696,0.74573874,0.7343807,0.7448262,0.7379625,0.7504756,0.7415391,0.7352859,0.74085426,0.7338711
2025-01-01 01:34:00,0.7504809,0.7390738,0.74556565,0.73410356,0.74458176,0.73764694,0.75026155,0.7411693,0.73488826,0.7404158,0.73346376
2025-01-01 01:35:00,0.7504178,0.7389327,0.7454255,0.7338818,0.7443879,0.7373971,0.7500927,0.7408745,0.73456943,0.74006283,0.7331353
2025-01-01 01:36:00,0.75036496,0.7388173,0.74531174,0.7337044,0.74423444,0.7371997,0.7499599,0.7406397,0.7343138,0.73977846,0.7328699
2025-01-01 01:37:00,0.7503204,0.7387224,0.7452192,0.73356247,0.7441134,0.73704445,0.749856,0.74045295,0.7341085,0.73954874,0.732655
2025-01-01 01:38:00,0.7502823,0.7386438,0.7451435,0.733449,0.74401814,0.7369228,0.7497752,0.7403046,0.73394364,0.73936284,0.7324804
2025-01-01 01:39:00,0.7502495,0.7385785,0.7450813,0.7333583,0.7439437,0.736828,0.7497129,0.74018687,0.733811,0.73921204,0.7323382
2025-01-01 01:40:00,0.7502209,0.7385237,0.7450299,0.7332858,0.7438858,0.7367548,0.7496653,0.74009377,0.73370415,0.7390892,0.7322217
2025-01-01 01:41:00,0.7501956,0.7384773,0.74498725,0.73322785,0.74384123,0.7366988,0.74962956,0.74002033,0.73361796,0.73898876,0.73212594
2025-01-01 01:42:00,0.7501731,0.73843765,0.74495155,0.73318154,0.7438072,0.73665655,0.7496033,0.7399625,0.7335482,0.73890626,0.7320468
2025-01-01 01:43:00,0.75015265,0.7384033,0.7449214,0.7331446,0.7437818,0.7366254,0.74958456,0.7399172,0.73349166,0.73883814,0.73198074
2025-01-01 01:44:00,0.7501339,0.73837334,0.7448957,0.7331151,0.74376315,0.736603,0.7495718,0.73988205,0.73344564,0.7387814,0.73192537
2025-01-01 01:45:00,0.7501165,0.7383469,0.7448736,0.73309165,0.7437499,0.7365877,0.749564,0.7398548,0.73340803,0.7387339,0.73187846
2025-01-01 01:46:00,0.75010026,0.7383231,0.74485433,0.73307306,0.74374115,0.73657805,0.74956,0.739834,0.7333772,0.7386936,0.7318383
2025-01-01 01:47:00,0.7500848,0.7383016,0.7448374,0.73305833,0.74373585,0.73657286,0.74955904,0.73981833,0.7333517,0.7386592,0.73180354
2025-01-01 01:48:00,0.75007004,0.73828185,0.7448224,0.7330467,0.7437334,0.7365714,0.74956053,0.7398067,0.7333305,0.7386295,0.73177314
