TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8542971,0.9559375,1.0075221,0.8465728,0.94806635,0.999558,0.8525937,0.95416564,0.99179053,0.84524024,0.94708097,0.9990059,0.8531144,0.94129485,0.9935533,0.8482723,0.95071214,1.0031891,0.8441987,0.94670224,0.9991856,0.85403675,0.95638,1.0086547,0.84896874,0.950999,1.0029428,0.85658,0.95828384,0.99592185,0.8490436,0.9505527,1.0020459
2025-01-01 00:02:00,0.85428864,0.9559275,1.0075108,0.84655994,0.94805324,0.999545,0.85258216,0.95415527,0.99178165,0.8452351,0.947078,0.99900514,0.85311806,0.9413006,0.9935609,0.84828305,0.950724,1.0032017,0.8442118,0.94671506,0.99919766,0.85404634,0.956388,1.0086608,0.8489706,0.95099866,1.0029403,0.8565733,0.9582753,0.9959118,0.84903127,0.9505398,1.0020328
2025-01-01 00:03:00,0.8542801,0.9559174,1.0074995,0.84654707,0.9480401,0.99953204,0.8525706,0.95414495,0.9917729,0.84523004,0.94707507,0.99900436,0.8531217,0.9413063,0.99356854,0.8482938,0.95073587,1.0032144,0.8442249,0.94672775,0.9992097,0.85405594,0.9563959,1.0086669,0.8489724,0.95099825,1.0029377,0.85656655,0.9582668,0.9959017,0.849019,0.9505269,1.0020196
2025-01-01 00:04:00,0.8542716,0.9559073,1.0074881,0.8465342,0.948027,0.9995191,0.8525591,0.9541347,0.9917641,0.84522504,0.94707215,0.9990037,0.85312545,0.9413121,0.9935762,0.8483046,0.9507478,1.003227,0.8442379,0.94674045,0.9992217,0.8540655,0.9564038,1.0086728,0.84897417,0.95099777,1.0029349,0.85655975,0.95825815,0.9958915,0.84900665,0.950514,1.0020065
2025-01-01 00:05:00,0.854263,0.95589715,1.0074767,0.84652126,0.9480139,0.9995062,0.8525476,0.95412445,0.99175537,0.8452201,0.94706935,0.99900305,0.8531292,0.941318,0.99358404,0.8483154,0.9507597,1.0032396,0.844251,0.94675314,0.9992336,0.85407495,0.9564116,1.0086788,0.84897584,0.95099723,1.0029322,0.8565529,0.9582495,0.9958813,0.8489943,0.9505011,1.0019934
2025-01-01 00:06:00,0.85425436,0.95588696,1.0074652,0.8465084,0.9480008,0.99949324,0.85253614,0.9541142,0.9917467,0.8452152,0.94706655,0.9990025,0.8531331,0.9413239,0.9935918,0.8483263,0.9507717,1.0032524,0.84426403,0.94676584,0.9992456,0.8540844,0.95641935,1.0086846,0.8489775,0.95099664,1.0029294,0.856546,0.9582408,0.99587107,0.8489819,0.95048815,1.0019803
2025-01-01 00:07:00,0.8542457,0.95587677,1.0074538,0.84649545,0.94798774,0.9994803,0.85252476,0.95410407,0.9917381,0.8452103,0.94706386,0.999002,0.85313696,0.9413298,0.99359965,0.8483372,0.9507836,1.003265,0.8442771,0.9467785,0.99925745,0.8540938,0.9564271,1.0086905,0.84897906,0.950996,1.0029266,0.856539,0.9582321,0.9958608,0.8489695,0.9504752,1.0019672
2025-01-01 00:08:00,0.854237,0.9558665,1.0074424,0.8464825,0.9479746,0.99946743,0.8525133,0.9540939,0.9917295,0.84520555,0.9470612,0.99900156,0.8531409,0.9413358,0.9936075,0.84834814,0.9507956,1.0032778,0.84429014,0.9467912,0.99926937,0.85410315,0.9564348,1.0086962,0.84898055,0.9509953,1.0029236,0.856532,0.9582233,0.9958505,0.84895706,0.9504623,1.0019541
2025-01-01 00:09:00,0.85422826,0.95585626,1.0074308,0.8464696,0.9479615,0.9994545,0.8525019,0.9540838,0.9917209,0.8452008,0.94705856,0.99900115,0.8531449,0.9413419,0.99361545,0.8483591,0.95080763,1.0032905,0.8443032,0.94680375,0.9992812,0.8541125,0.9564424,1.0087019,0.84898204,0.95099455,1.0029206,0.85652494,0.95821446,0.9958402,0.84894466,0.95044935,1.001941
2025-01-01 00:10:00,0.85421944,0.95584595,1.0074193,0.84645665,0.9479484,0.9994417,0.8524906,0.9540737,0.99171245,0.8451961,0.94705606,0.9990008,0.85314894,0.94134796,0.99362344,0.8483701,0.9508197,1.0033032,0.84431624,0.9468164,0.9992931,0.85412174,0.95645,1.0087076,0.8489834,0.9509937,1.0029176,0.85651785,0.95820564,0.9958298,0.8489322,0.95043635,1.001928
2025-01-01 00:11:00,0.8542106,0.9558356,1.0074078,0.84644365,0.9479353,0.99942875,0.8524793,0.9540637,0.991704,0.8451915,0.94705355,0.99900055,0.85315305,0.9413541,0.9936315,0.8483811,0.9508317,1.0033159,0.84432924,0.946829,0.9993049,0.85413104,0.95645756,1.0087132,0.8489848,0.9509928,1.0029145,0.8565107,0.9581967,0.99581945,0.8489198,0.95042336,1.0019147
2025-01-01 00:12:00,0.85420173,0.9558252,1.0073961,0.84643066,0.94792217,0.99941593,0.852468,0.9540537,0.9916956,0.8451869,0.9470511,0.9990003,0.8531572,0.9413603,0.9936395,0.8483921,0.9508438,1.0033288,0.8443423,0.9468416,0.9993167,0.8541402,0.95646507,1.0087188,0.8489861,0.9509919,1.0029114,0.8565035,0.95818776,0.99580896,0.8489073,0.9504104,1.0019017
2025-01-01 00:13:00,0.8541928,0.9558148,1.0073845,0.8464177,0.94790906,0.99940306,0.85245675,0.95404375,0.9916872,0.84518236,0.9470487,0.99900013,0.8531614,0.94136655,0.99364763,0.8484032,0.9508559,1.0033416,0.8443553,0.9468542,0.99932843,0.8541494,0.95647246,1.0087243,0.8489873,0.9509909,1.0029082,0.8564963,0.95817876,0.9957985,0.8488948,0.95039743,1.0018886
2025-01-01 00:14:00,0.85418385,0.95580435,1.0073729,0.84640473,0.94789594,0.99939024,0.85244554,0.95403385,0.9916789,0.8451779,0.9470464,0.999,0.8531657,0.9413729,0.9936558,0.8484143,0.950868,1.0033543,0.84436834,0.94686675,0.9993402,0.8541585,0.9564799,1.0087298,0.8489885,0.95098984,1.002905,0.85648894,0.95816976,0.995788,0.84888226,0.95038444,1.0018755
