TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0001819,0.9018044,1.0034902,0.8912483
2025-01-01 00:02:00,1.0001714,0.90179545,1.003483,0.8912431
2025-01-01 00:03:00,1.000161,0.90178657,1.0034759,0.891238
2025-01-01 00:04:00,1.0001507,0.90177774,1.0034689,0.8912329
2025-01-01 00:05:00,1.0001404,0.901769,1.0034618,0.89122784
2025-01-01 00:06:00,1.0001302,0.9017602,1.0034549,0.89122283
2025-01-01 00:07:00,1.0001199,0.9017515,1.003448,0.89121795
2025-01-01 00:08:00,1.0001097,0.9017429,1.0034411,0.89121306
2025-01-01 00:09:00,1.0000995,0.90173423,1.0034343,0.89120823
2025-01-01 00:10:00,1.0000894,0.9017257,1.0034275,0.89120346
2025-01-01 00:11:00,1.0000794,0.9017172,1.0034208,0.89119875
2025-01-01 00:12:00,1.0000693,0.90170866,1.0034142,0.89119405
2025-01-01 00:13:00,1.0000592,0.90170026,1.0034075,0.89118946
2025-01-01 00:14:00,1.0000494,0.90169185,1.0034009,0.8911849
2025-01-01 00:15:00,1.0000393,0.9016835,1.0033945,0.8911804
2025-01-01 00:16:00,1.0000294,0.90167516,1.0033879,0.8911759
2025-01-01 00:17:00,1.0000197,0.90166694,1.0033815,0.8911716
2025-01-01 00:18:00,1.0000098,0.9016587,1.0033752,0.8911672
2025-01-01 00:19:00,1.0,0.90165055,1.0033689,0.89116293
2025-01-01 00:20:00,0.9999902,0.9016424,1.0033625,0.8911587
2025-01-01 00:21:00,0.9999805,0.90163434,1.0033563,0.8911545
2025-01-01 00:22:00,0.99997085,0.9016263,1.0033501,0.89115036
2025-01-01 00:23:00,0.9999612,0.9016183,1.003344,0.8911463
2025-01-01 00:24:00,0.9999516,0.9016103,1.003338,0.8911423
2025-01-01 00:25:00,0.99994206,0.90160245,1.003332,0.8911383
2025-01-01 00:26:00,0.9999325,0.9015946,1.003326,0.89113444
2025-01-01 00:27:00,0.99992305,0.9015868,1.0033201,0.89113057
2025-01-01 00:28:00,0.99991363,0.901579,1.0033143,0.89112675
2025-01-01 00:29:00,0.9999042,0.9015713,1.0033084,0.89112306
2025-01-01 00:30:00,1.0124432,0.8871824,1.0103337,0.88557696
2025-01-01 00:31:00,1.0224725,0.877827,1.0159527,0.8819708
2025-01-01 00:32:00,1.0304941,0.8717433,1.0204468,0.8796256
2025-01-01 00:33:00,1.0369097,0.86778635,1.0240409,0.87810004
2025-01-01 00:34:00,1.0420402,0.8652118,1.0269153,0.87710714
2025-01-01 00:35:00,1.0461429,0.8635357,1.0292135,0.8764607
2025-01-01 00:36:00,1.0494232,0.8624437,1.0310513,0.8760393
2025-01-01 00:37:00,1.0520457,0.86173135,1.0325203,0.87576437
2025-01-01 00:38:00,1.0541419,0.8612658,1.0336946,0.8755845
2025-01-01 00:39:00,1.0558171,0.86096066,1.0346329,0.87546647
2025-01-01 00:40:00,1.0571556,0.8607599,1.0353826,0.87538874
2025-01-01 00:41:00,1.0582246,0.8606269,1.0359814,0.8753371
2025-01-01 00:42:00,1.0590781,0.860538,1.0364593,0.87530255
2025-01-01 00:43:00,1.0597591,0.86047775,1.0368409,0.8752791
