TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.8034462,0.8912167,0.7930674,0.8950027,0.7970244,0.8991319,0.8013221,0.9035895,0.7919263,0.894323,0.79676795,0.8992485,0.8017507,0.9042601,0.806762,0.8952419,0.79768604,0.9000815,0.80241704,0.9046828,0.8068713,0.908977
2025-01-01 00:02:00,0.8034393,0.8912118,0.79306465,0.8950022,0.7970261,0.89913577,0.801328,0.9035973,0.79193586,0.8943339,0.79677993,0.89926124,0.8017638,0.90427315,0.8067747,0.89525384,0.7976969,0.90009093,0.8024248,0.90468866,0.8068751,0.9089786
2025-01-01 00:03:00,0.8034325,0.891207,0.793062,0.8950017,0.7970278,0.8991397,0.801334,0.90360516,0.7919454,0.8943448,0.7967919,0.89927393,0.8017768,0.9042862,0.8067873,0.89526576,0.7977077,0.90010035,0.8024325,0.9046945,0.8068788,0.90898013
2025-01-01 00:04:00,0.8034258,0.8912022,0.79305935,0.8950013,0.7970297,0.8991437,0.80134004,0.9036131,0.79195493,0.8943558,0.79680395,0.8992866,0.80178994,0.90429926,0.80679995,0.8952776,0.7977184,0.90010965,0.8024401,0.9047002,0.80688244,0.9089816
2025-01-01 00:05:00,0.80341905,0.8911975,0.7930568,0.89500093,0.7970315,0.8991477,0.8013461,0.903621,0.79196453,0.89436674,0.796816,0.8992994,0.801803,0.9043123,0.8068126,0.8952894,0.79772913,0.90011895,0.80244774,0.9047059,0.8068861,0.908983
2025-01-01 00:06:00,0.8034124,0.89119285,0.7930543,0.89500064,0.7970334,0.8991518,0.80135226,0.90362906,0.7919742,0.89437777,0.79682803,0.89931214,0.8018161,0.9043253,0.8068252,0.8953013,0.79773986,0.90012825,0.8024553,0.90471154,0.8068896,0.90898436
2025-01-01 00:07:00,0.80340576,0.89118826,0.79305184,0.8950004,0.79703546,0.8991559,0.80135846,0.9036371,0.7919839,0.8943888,0.79684013,0.8993249,0.80182916,0.90433836,0.8068378,0.8953131,0.7977505,0.9001374,0.8024628,0.9047171,0.8068931,0.9089857
2025-01-01 00:08:00,0.8033992,0.89118373,0.79304945,0.8950002,0.7970375,0.89916015,0.80136466,0.9036452,0.7919936,0.8943999,0.79685223,0.8993377,0.8018423,0.90435135,0.8068504,0.8953248,0.79776114,0.9001466,0.80247027,0.90472263,0.80689657,0.9089869
2025-01-01 00:09:00,0.8033927,0.89117926,0.79304713,0.8950001,0.79703957,0.8991644,0.801371,0.9036533,0.7920034,0.89441097,0.79686433,0.89935046,0.8018553,0.9043644,0.80686295,0.89533657,0.79777175,0.9001558,0.80247766,0.9047281,0.80689996,0.9089881
2025-01-01 00:10:00,0.8033863,0.8911748,0.7930448,0.89500004,0.7970417,0.89916867,0.8013773,0.90366155,0.79201317,0.8944221,0.7968765,0.8993633,0.80186844,0.9043774,0.80687547,0.8953483,0.7977823,0.90016484,0.80248505,0.90473354,0.80690324,0.90898925
2025-01-01 00:11:00,0.80337983,0.89117044,0.7930426,0.895,0.7970439,0.8991731,0.8013837,0.9036698,0.792023,0.89443326,0.79688865,0.8993761,0.80188155,0.9043904,0.806888,0.89536,0.7977928,0.9001739,0.8024924,0.9047389,0.8069065,0.9089904
2025-01-01 00:12:00,0.8033735,0.8911661,0.7930404,0.89500004,0.7970462,0.8991775,0.8013901,0.90367806,0.7920329,0.89444447,0.7969008,0.8993889,0.80189466,0.9044034,0.8069005,0.8953717,0.7978033,0.9001829,0.80249965,0.90474427,0.80690974,0.9089914
2025-01-01 00:13:00,0.8033672,0.8911618,0.7930383,0.89500016,0.7970485,0.89918196,0.8013966,0.90368634,0.7920428,0.8944557,0.796913,0.8994018,0.8019077,0.9044164,0.806913,0.89538336,0.7978138,0.9001919,0.80250686,0.9047495,0.8069129,0.90899235
2025-01-01 00:14:00,0.80336094,0.8911576,0.7930362,0.89500034,0.7970509,0.89918643,0.80140316,0.90369475,0.79205275,0.89446694,0.79692525,0.8994146,0.80192083,0.9044294,0.8069255,0.8953949,0.7978242,0.90020084,0.802514,0.90475476,0.80691606,0.90899324
2025-01-01 00:15:00,0.80335474,0.89115345,0.79303426,0.8950005,0.79705334,0.899191,0.8014098,0.90370315,0.79206276,0.8944782,0.7969375,0.8994275,0.80193394,0.9044423,0.80693793,0.89540654,0.7978346,0.9002097,0.80252117,0.9047599,0.8069191,0.9089941
2025-01-01 00:16:00,0.80334854,0.89114934,0.7930323,0.8950008,0.7970558,0.8991957,0.8014164,0.9037116,0.7920728,0.8944895,0.79694974,0.89944035,0.80194706,0.9044553,0.8069504,0.8954181,0.79784495,0.90021855,0.80252826,0.904765,0.8069221,0.9089949
2025-01-01 00:17:00,0.80334246,0.8911453,0.7930304,0.8950011,0.79705834,0.8992003,0.8014231,0.9037201,0.79208285,0.89450085,0.7969621,0.8994532,0.8019602,0.90446824,0.80696285,0.8954296,0.79785526,0.90022737,0.8025353,0.9047701,0.806925,0.9089956
2025-01-01 00:18:00,0.8033364,0.8911413,0.7930286,0.89500153,0.79706097,0.8992051,0.8014298,0.9037286,0.792093,0.89451224,0.79697436,0.8994661,0.8019733,0.9044812,0.80697525,0.8954412,0.7978655,0.9002361,0.80254227,0.9047751,0.8069279,0.9089963
2025-01-01 00:19:00,0.80333036,0.8911373,0.7930268,0.89500195,0.7970636,0.89920986,0.8014366,0.90373725,0.7921031,0.8945236,0.7969867,0.89947903,0.8019864,0.9044941,0.80698764,0.8954526,0.79787576,0.90024483,0.8025492,0.90478003,0.8069307,0.90899694
2025-01-01 00:20:00,0.80332446,0.8911334,0.7930251,0.8950025,0.79706633,0.89921474,0.80144346,0.90374583,0.79211324,0.89453506,0.79699904,0.8994919,0.8019995,0.90450704,0.807,0.89546406,0.797886,0.90025353,0.8025561,0.9047849,0.8069335,0.9089975
2025-01-01 00:21:00,0.80331856,0.8911296,0.7930234,0.895003,0.7970691,0.89921963,0.8014503,0.90375453,0.7921235,0.8945465,0.79701144,0.89950484,0.8020126,0.90452,0.8070123,0.8954755,0.79789615,0.9002621,0.8025629,0.9047898,0.8069362,0.908998
2025-01-01 00:22:00,0.80331266,0.8911258,0.7930218,0.8950037,0.79707193,0.8992246,0.8014572,0.90376323,0.7921337,0.894558,0.7970238,0.8995178,0.8020257,0.90453285,0.80702466,0.8954869,0.79790634,0.90027076,0.8025697,0.9047946,0.8069389,0.9089985
2025-01-01 00:23:00,0.8033069,0.8911221,0.79302025,0.89500433,0.7970748,0.8992296,0.8014642,0.903772,0.792144,0.8945695,0.79703623,0.8995307,0.8020388,0.9045457,0.807037,0.8954983,0.7979164,0.9002793,0.8025764,0.90479934,0.8069415,0.90899885
2025-01-01 00:24:00,0.80330116,0.8911184,0.79301876,0.89500505,0.7970777,0.8992346,0.80147123,0.90378076,0.7921543,0.894581,0.7970486,0.8995437,0.8020519,0.90455866,0.8070493,0.8955096,0.7979265,0.9002878,0.80258316,0.904804,0.806944,0.9089992
2025-01-01 00:25:00,0.80329543,0.8911148,0.7930173,0.8950059,0.7970807,0.8992397,0.8014783,0.90378964,0.7921647,0.8945926,0.7970611,0.89955664,0.802065,0.90457153,0.80706155,0.8955209,0.7979365,0.9002962,0.8025898,0.90480864,0.8069465,0.90899944
2025-01-01 00:26:00,0.8032898,0.8911112,0.79301596,0.8950067,0.79708374,0.8992449,0.8014855,0.9037985,0.79217505,0.8946042,0.79707354,0.89956963,0.8020781,0.90458435,0.8070738,0.89553225,0.7979465,0.9003047,0.8025964,0.90481323,0.80694896,0.9089997
2025-01-01 00:27:00,0.80328417,0.89110774,0.79301465,0.8950076,0.7970869,0.8992501,0.80149263,0.90380746,0.7921855,0.8946158,0.797086,0.89958256,0.80209124,0.9045972,0.807086,0.89554346,0.79795647,0.900313,0.8026029,0.90481776,0.80695134,0.90899986
2025-01-01 00:28:00,0.8032786,0.8911043,0.7930134,0.89500856,0.79709005,0.8992554,0.80149984,0.9038164,0.7921959,0.89462745,0.7970985,0.89959556,0.80210435,0.90461004,0.8070982,0.8955547,0.79796636,0.90032136,0.8026094,0.90482223,0.80695367,0.909
2025-01-01 00:29:00,0.80327314,0.8911009,0.79301214,0.8950096,0.7970932,0.8992607,0.8015071,0.9038254,0.7922064,0.89463913,0.797111,0.89960855,0.8021174,0.9046229,0.8071104,0.8955659,0.79797626,0.90032965,0.8026158,0.90482664,0.80695593,0.90900004
2025-01-01 00:30:00,0.80869234,0.89367217,0.7986243,0.8980207,0.80316883,0.9024929,0.8079445,0.90739197,0.79919624,0.89823616,0.8038074,0.90341634,0.80944264,0.90837425,0.81389076,0.89944243,0.8050523,0.90447944,0.80986655,0.9087099,0.8139035,0.912732
2025-01-01 00:31:00,0.812213,0.89534235,0.80227184,0.89997834,0.8071192,0.90459573,0.81213135,0.90971345,0.8037433,0.9005784,0.8081644,0.905896,0.8142086,0.9108171,0.8183022,0.9019661,0.80965513,0.90717965,0.81458163,0.91123545,0.8184202,0.9151578
2025-01-01 00:32:00,0.81449956,0.8964269,0.8046424,0.9012513,0.80968815,0.90596455,0.81485546,0.9112256,0.8067027,0.902105,0.81100094,0.9075123,0.81731105,0.91240937,0.8211739,0.9036103,0.8126504,0.90893763,0.81764865,0.9128786,0.8213568,0.91673446
2025-01-01 00:33:00,0.815984,0.89713085,0.806183,0.9020792,0.8113592,0.9068562,0.81662875,0.9122118,0.80863,0.9031013,0.81284904,0.9085674,0.81933224,0.91344887,0.8230447,0.9046829,0.81460065,0.9100831,0.8196443,0.913948,0.8232662,0.9177592
2025-01-01 00:34:00,0.81694716,0.89758724,0.80718404,0.9026179,0.81244665,0.9074378,0.8177841,0.912856,0.8098865,0.90375316,0.8140547,0.9092578,0.8206506,0.914129,0.824265,0.9053839,0.81587166,0.9108305,0.8209436,0.9146446,0.82450795,0.91842514
2025-01-01 00:35:00,0.8175714,0.89788294,0.8078345,0.90296847,0.8131548,0.90781784,0.81853765,0.91327804,0.810707,0.90418094,0.8148429,0.9097112,0.82151204,0.9145756,0.82506233,0.90584344,0.81670123,0.911319,0.8217903,0.9150988,0.8253157,0.9188579
2025-01-01 00:36:00,0.8179754,0.89807415,0.80825704,0.90319693,0.8136164,0.90806687,0.8190302,0.9135557,0.8112441,0.90446323,0.8153596,0.9100104,0.82207656,0.9148702,0.8255848,0.90614593,0.8172438,0.9116394,0.8223427,0.9153953,0.8258414,0.919139
2025-01-01 00:37:00,0.81823623,0.8981974,0.80853146,0.90334594,0.8139177,0.9082308,0.8193531,0.9137394,0.811597,0.90465087,0.8156999,0.9102095,0.82244813,0.91506624,0.82592857,0.9063464,0.8175998,0.91185033,0.8227039,0.91558945,0.8261837,0.91932154
2025-01-01 00:38:00,0.8184041,0.8982765,0.8087096,0.9034434,0.8141149,0.9083394,0.81956565,0.91386217,0.81183016,0.90477705,0.81592554,0.91034347,0.8226942,0.9151981,0.8261562,0.90648043,0.8178345,0.91199017,0.8229407,0.915717,0.8264068,0.91944
2025-01-01 00:39:00,0.8185114,0.89832705,0.80882525,0.90350735,0.81424445,0.90841204,0.81970656,0.91394526,0.8119855,0.90486324,0.81607664,0.9104351,0.8228587,0.9152882,0.82630837,0.9065714,0.8179903,0.91208375,0.82309675,0.9158012,0.82655233,0.91951674
2025-01-01 00:40:00,0.81857955,0.8983589,0.8089003,0.9035495,0.81433004,0.9084614,0.819801,0.9140026,0.8120903,0.90492344,0.81617934,0.9104992,0.8229702,0.9153512,0.8264115,0.9066343,0.8180949,0.91214734,0.82320017,0.91585726,0.8266475,0.9195664
2025-01-01 00:41:00,0.8186222,0.8983787,0.8089489,0.90357757,0.814387,0.90849555,0.81986505,0.91404325,0.8121623,0.9049668,0.8162505,0.9105455,0.8230472,0.91539663,0.82648265,0.9066789,0.81816614,0.91219133,0.8232694,0.9158949,0.82670987,0.91959846
2025-01-01 00:42:00,0.8186483,0.89839065,0.80898035,0.9035964,0.8144255,0.9085199,0.8199095,0.91407293,0.8122129,0.90499914,0.8163013,0.91058016,0.8231019,0.91543055,0.826533,0.9067117,0.81821567,0.91222256,0.8233164,0.91592073,0.82675093,0.91961896
2025-01-01 00:43:00,0.81866354,0.89839756,0.8090007,0.9036094,0.814452,0.90853786,0.8199412,0.9140957,0.81224966,0.9050244,0.81633866,0.9106073,0.823142,0.915457,0.8265699,0.9067368,0.8182512,0.9122455,0.8233489,0.91593874,0.8267781,0.919632
2025-01-01 00:44:00,0.8186719,0.8984012,0.8090138,0.90361845,0.81447065,0.9085517,0.81996465,0.9141138,0.8122774,0.90504503,0.8163675,0.9106295,0.8231726,0.91547865,0.82659805,0.9067568,0.8182775,0.9122631,0.82337195,0.9159516,0.82679623,0.91964024
2025-01-01 00:45:00,0.8186757,0.8984027,0.8090223,0.90362513,0.8144842,0.90856296,0.81998265,0.914129,0.8122993,0.90506274,0.8163907,0.91064847,0.82319707,0.91549706,0.8266204,0.9067735,0.81829774,0.9122771,0.82338893,0.91596127,0.8268084,0.9196452
2025-01-01 00:46:00,0.8186766,0.89840287,0.8090278,0.90363014,0.8144945,0.9085724,0.81999725,0.9141424,0.81231743,0.9050784,0.81641024,0.91066545,0.8232175,0.91551346,0.82663906,0.9067881,0.81831414,0.9122888,0.82340187,0.91596866,0.82681674,0.91964805
2025-01-01 00:47:00,0.81867564,0.89840215,0.8090313,0.90363413,0.81450266,0.9085808,0.8200096,0.91415447,0.8123331,0.9050929,0.8164274,0.910681,0.8232354,0.9155285,0.8266553,0.9068013,0.81832796,0.912299,0.8234122,0.9159747,0.8268226,0.9196495
2025-01-01 00:48:00,0.8186735,0.89840096,0.8090336,0.9036375,0.8145096,0.90858847,0.8200205,0.9141658,0.8123472,0.9051066,0.8164431,0.91069573,0.8232515,0.9155426,0.82667,0.90681356,0.8183401,0.9123082,0.82342076,0.91597974,0.82682675,0.9196501
2025-01-01 00:49:00,0.8186706,0.8983994,0.80903506,0.9036405,0.81451553,0.9085957,0.82003045,0.9141766,0.8123603,0.9051197,0.81645775,0.9107099,0.8232665,0.9155562,0.8266836,0.9068252,0.81835115,0.9123167,0.8234282,0.91598415,0.8268298,0.91965
2025-01-01 00:50:00,0.8186672,0.8983976,0.809036,0.9036433,0.814521,0.90860265,0.8200399,0.9141871,0.81237274,0.90513253,0.81647176,0.9107237,0.8232808,0.9155694,0.8266965,0.90683645,0.8183615,0.9123248,0.8234349,0.9159881,0.8268321,0.91964954
2025-01-01 00:51:00,0.8186635,0.8983958,0.80903673,0.90364593,0.8145262,0.9086095,0.820049,0.9141974,0.8123847,0.9051451,0.81648535,0.9107372,0.8232947,0.91558236,0.8267089,0.90684736,0.81837136,0.91233253,0.823441,0.9159918,0.82683396,0.91964877
2025-01-01 00:52:00,0.81865966,0.89839387,0.80903727,0.9036485,0.81453115,0.9086162,0.82005775,0.9142076,0.8123965,0.9051576,0.81649876,0.9107506,0.8233082,0.9155952,0.82672113,0.9068581,0.8183809,0.91234004,0.8234468,0.91599524,0.82683545,0.9196478
