TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.9019639,0.90345687,0.9049656,0.89250404,0.8940857,0.8957225,0.89742494
2025-01-01 00:02:00,0.9019508,0.903444,0.9049533,0.8924927,0.89407563,0.895714,0.89741826
2025-01-01 00:03:00,0.90193766,0.9034311,0.904941,0.8924814,0.8940656,0.8957055,0.8974116
2025-01-01 00:04:00,0.9019246,0.90341824,0.90492874,0.8924701,0.8940556,0.8956971,0.89740497
2025-01-01 00:05:00,0.9019115,0.9034054,0.9049165,0.89245886,0.89404565,0.8956887,0.8973984
2025-01-01 00:06:00,0.9018984,0.90339255,0.9049043,0.8924476,0.8940357,0.89568037,0.8973919
2025-01-01 00:07:00,0.9018853,0.90337974,0.90489215,0.8924364,0.8940258,0.8956721,0.8973855
2025-01-01 00:08:00,0.90187216,0.9033669,0.9048799,0.89242524,0.89401597,0.89566386,0.8973791
2025-01-01 00:09:00,0.9018591,0.9033541,0.9048678,0.8924141,0.89400613,0.89565563,0.8973727
2025-01-01 00:10:00,0.901846,0.9033413,0.90485567,0.89240295,0.89399636,0.89564747,0.8973664
2025-01-01 00:11:00,0.9018329,0.90332854,0.90484357,0.8923919,0.89398664,0.89563936,0.89736015
2025-01-01 00:12:00,0.9018198,0.9033158,0.90483147,0.89238083,0.8939769,0.8956313,0.89735395
2025-01-01 00:13:00,0.9018067,0.903303,0.9048194,0.8923698,0.8939673,0.89562327,0.8973478
2025-01-01 00:14:00,0.90179366,0.9032903,0.9048074,0.89235884,0.8939577,0.8956153,0.8973417
2025-01-01 00:15:00,0.9017806,0.9032775,0.90479535,0.8923479,0.8939481,0.89560735,0.89733565
2025-01-01 00:16:00,0.9017675,0.9032648,0.90478337,0.89233696,0.89393854,0.8955995,0.8973296
2025-01-01 00:17:00,0.90175444,0.9032521,0.9047714,0.89232606,0.89392906,0.8955917,0.8973237
2025-01-01 00:18:00,0.9017414,0.9032394,0.90475947,0.8923152,0.8939196,0.89558387,0.8973178
2025-01-01 00:19:00,0.90172833,0.90322673,0.90474755,0.89230436,0.89391017,0.8955761,0.897312
2025-01-01 00:20:00,0.9017153,0.9032141,0.9047356,0.8922936,0.89390075,0.89556843,0.89730614
2025-01-01 00:21:00,0.9017022,0.90320146,0.90472376,0.8922828,0.8938914,0.89556074,0.8973004
2025-01-01 00:22:00,0.9016892,0.9031888,0.9047119,0.89227206,0.8938821,0.8955532,0.89729476
2025-01-01 00:23:00,0.9016762,0.9031762,0.9047001,0.8922614,0.89387286,0.8955456,0.8972891
2025-01-01 00:24:00,0.9016631,0.9031636,0.9046883,0.8922507,0.8938636,0.8955381,0.8972835
2025-01-01 00:25:00,0.90165013,0.90315104,0.9046765,0.89224005,0.89385444,0.8955306,0.89727795
2025-01-01 00:26:00,0.9016371,0.90313846,0.90466475,0.8922295,0.8938453,0.8955232,0.89727247
2025-01-01 00:27:00,0.9016241,0.90312594,0.904653,0.8922189,0.8938362,0.8955158,0.89726704
2025-01-01 00:28:00,0.9016111,0.9031134,0.90464133,0.8922084,0.89382714,0.89550847,0.8972617
2025-01-01 00:29:00,0.9015981,0.9031009,0.90462965,0.8921979,0.89381814,0.8955012,0.8972563
2025-01-01 00:30:00,0.90656275,0.90792537,0.9076911,0.89480233,0.8983923,0.89952415,0.9010781
2025-01-01 00:31:00,0.9097852,0.9110569,0.90967697,0.8964916,0.9013625,0.9021366,0.9035604
2025-01-01 00:32:00,0.91187537,0.913088,0.9109637,0.89758605,0.90329,0.90383226,0.90517217
2025-01-01 00:33:00,0.91322935,0.914404,0.9117961,0.8982938,0.9045398,0.90493196,0.90621805
2025-01-01 00:34:00,0.91410494,0.91525495,0.9123332,0.89875025,0.90534914,0.90564436,0.9068961
2025-01-01 00:35:00,0.9146696,0.9158038,0.9126782,0.8990433,0.90587217,0.906105,0.90733516
2025-01-01 00:36:00,0.915032,0.9161562,0.9128985,0.8992303,0.9062091,0.90640193,0.9076188
2025-01-01 00:37:00,0.9152631,0.91638094,0.91303766,0.8993483,0.90642506,0.90659267,0.90780157
2025-01-01 00:38:00,0.9154088,0.9165227,0.9131242,0.89942145,0.90656245,0.90671426,0.9079187
2025-01-01 00:39:00,0.91549903,0.91661054,0.9131764,0.8994655,0.9066488,0.9067909,0.90799314
2025-01-01 00:40:00,0.9155531,0.9166634,0.91320646,0.89949054,0.9067019,0.9068384,0.9080399
2025-01-01 00:41:00,0.9155838,0.91669345,0.91322196,0.89950335,0.9067336,0.90686697,0.9080687
2025-01-01 00:42:00,0.9155992,0.9167087,0.9132281,0.89950824,0.90675116,0.9068833,0.9080858
2025-01-01 00:43:00,0.91560477,0.9167143,0.9132282,0.8995079,0.9067597,0.9068916,0.90809536
2025-01-01 00:44:00,0.91560394,0.9167137,0.91322434,0.8995042,0.90676236,0.9068947,0.9081
2025-01-01 00:45:00,0.9155988,0.91670907,0.9132179,0.8994984,0.90676117,0.9068945,0.9081015
2025-01-01 00:46:00,0.91559106,0.9167018,0.9132098,0.89949113,0.90675753,0.9068922,0.90810096
2025-01-01 00:47:00,0.9155815,0.9166928,0.9132006,0.899483,0.90675235,0.9068884,0.9080991
2025-01-01 00:48:00,0.91557086,0.9166828,0.91319084,0.8994743,0.9067461,0.9068838,0.9080965
2025-01-01 00:49:00,0.9155594,0.91667193,0.9131806,0.89946526,0.90673923,0.9068786,0.9080933
2025-01-01 00:50:00,0.91554755,0.9166607,0.91317004,0.899456,0.90673196,0.9068731,0.9080898
2025-01-01 00:51:00,0.9155354,0.91664916,0.9131594,0.8994466,0.9067244,0.9068674,0.90808606
2025-01-01 00:52:00,0.915523,0.9166375,0.9131486,0.8994371,0.90671676,0.9068615,0.90808225
2025-01-01 00:53:00,0.9155105,0.9166257,0.9131378,0.89942765,0.906709,0.9068556,0.9080784
2025-01-01 00:54:00,0.9154979,0.9166139,0.91312695,0.8994182,0.9067012,0.9068497,0.9080745
2025-01-01 00:55:00,0.9154853,0.91660196,0.9131161,0.8994087,0.90669346,0.9068438,0.9080706
2025-01-01 00:56:00,0.9154727,0.9165901,0.91310525,0.8993993,0.90668565,0.9068379,0.9080668
2025-01-01 00:57:00,0.91546005,0.9165782,0.9130944,0.8993898,0.90667796,0.9068321,0.90806305
2025-01-01 00:58:00,0.9154474,0.91656625,0.91308355,0.8993804,0.9066702,0.90682626,0.9080593
2025-01-01 00:59:00,0.9154347,0.9165544,0.91307276,0.899371,0.9066625,0.9068204,0.90805554
2025-01-01 01:00:00,0.92025006,0.92121184,0.9158946,0.90180945,0.9108698,0.91046786,0.9114439
2025-01-01 01:01:00,0.9233756,0.9242351,0.9177251,0.9033912,0.91360193,0.91283673,0.913645
2025-01-01 01:02:00,0.9254029,0.92619604,0.9189111,0.9044161,0.9153752,0.91437453,0.9150746
2025-01-01 01:03:00,0.92671615,0.9274666,0.91967833,0.9050791,0.9165252,0.9153722,0.9160026
2025-01-01 01:04:00,0.9275654,0.92828834,0.92017335,0.9055069,0.9172701,0.9160188,0.9166046
2025-01-01 01:05:00,0.92811304,0.92881835,0.9204914,0.90578175,0.9177517,0.91643715,0.9169948
2025-01-01 01:06:00,0.9284646,0.92915875,0.9206945,0.9059573,0.91806227,0.9167072,0.9172473
2025-01-01 01:07:00,0.92868876,0.929376,0.9208228,0.9060682,0.9182616,0.91688097,0.9174103
2025-01-01 01:08:00,0.9288301,0.9295131,0.92090255,0.9061372,0.9183886,0.916992,0.91751516
2025-01-01 01:09:00,0.9289176,0.9295982,0.9209508,0.9061789,0.9184687,0.9170624,0.9175823
