TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0578129,1.0453825
2025-01-01 00:02:00,1.0578026,1.0453708
2025-01-01 00:03:00,1.0577921,1.0453593
2025-01-01 00:04:00,1.0577815,1.0453475
2025-01-01 00:05:00,1.057771,1.0453358
2025-01-01 00:06:00,1.0577604,1.045324
2025-01-01 00:07:00,1.0577497,1.0453123
2025-01-01 00:08:00,1.057739,1.0453005
2025-01-01 00:09:00,1.0577283,1.0452886
2025-01-01 00:10:00,1.0577176,1.0452768
2025-01-01 00:11:00,1.0577068,1.0452648
2025-01-01 00:12:00,1.0576961,1.045253
2025-01-01 00:13:00,1.0576853,1.0452411
2025-01-01 00:14:00,1.0576744,1.0452291
2025-01-01 00:15:00,1.0576634,1.0452172
2025-01-01 00:16:00,1.0576526,1.0452051
2025-01-01 00:17:00,1.0576416,1.0451932
2025-01-01 00:18:00,1.0576307,1.0451812
2025-01-01 00:19:00,1.0576196,1.045169
2025-01-01 00:20:00,1.0576085,1.045157
2025-01-01 00:21:00,1.0575974,1.0451449
2025-01-01 00:22:00,1.0575863,1.0451328
2025-01-01 00:23:00,1.0575752,1.0451206
2025-01-01 00:24:00,1.057564,1.0451084
2025-01-01 00:25:00,1.0575528,1.0450963
2025-01-01 00:26:00,1.0575416,1.045084
2025-01-01 00:27:00,1.0575304,1.0450718
2025-01-01 00:28:00,1.0575191,1.0450596
2025-01-01 00:29:00,1.0575078,1.0450473
2025-01-01 00:30:00,1.0575854,1.0451055
2025-01-01 00:31:00,1.0576593,1.0451608
2025-01-01 00:32:00,1.05773,1.0452135
2025-01-01 00:33:00,1.0577972,1.0452634
2025-01-01 00:34:00,1.0578613,1.045311
2025-01-01 00:35:00,1.0579222,1.045356
2025-01-01 00:36:00,1.0579804,1.0453987
2025-01-01 00:37:00,1.0580357,1.0454392
2025-01-01 00:38:00,1.0580883,1.0454777
2025-01-01 00:39:00,1.0581383,1.0455141
2025-01-01 00:40:00,1.0581858,1.0455486
2025-01-01 00:41:00,1.0582309,1.0455811
2025-01-01 00:42:00,1.0582737,1.0456117
2025-01-01 00:43:00,1.0583143,1.0456407
2025-01-01 00:44:00,1.0583528,1.0456679
2025-01-01 00:45:00,1.0583892,1.0456936
2025-01-01 00:46:00,1.0584236,1.0457177
2025-01-01 00:47:00,1.0584563,1.0457404
2025-01-01 00:48:00,1.0584872,1.0457616
2025-01-01 00:49:00,1.0585164,1.0457814
2025-01-01 00:50:00,1.0585438,1.0457999
2025-01-01 00:51:00,1.0585697,1.0458171
2025-01-01 00:52:00,1.058594,1.0458331
2025-01-01 00:53:00,1.0586169,1.045848
2025-01-01 00:54:00,1.0586383,1.0458618
2025-01-01 00:55:00,1.0586584,1.0458745
2025-01-01 00:56:00,1.0586771,1.0458862
2025-01-01 00:57:00,1.0586946,1.0458968
2025-01-01 00:58:00,1.0587109,1.0459065
2025-01-01 00:59:00,1.0587261,1.0459154
2025-01-01 01:00:00,1.0589198,1.0460799
2025-01-01 01:01:00,1.0591053,1.0462371
2025-01-01 01:02:00,1.0592829,1.0463877
2025-01-01 01:03:00,1.0594529,1.0465317
2025-01-01 01:04:00,1.0596156,1.0466695
2025-01-01 01:05:00,1.0597713,1.0468011
2025-01-01 01:06:00,1.0599202,1.046927
2025-01-01 01:07:00,1.0600626,1.0470473
2025-01-01 01:08:00,1.0601989,1.0471623
2025-01-01 01:09:00,1.0603292,1.0472722
2025-01-01 01:10:00,1.0604538,1.0473772
2025-01-01 01:11:00,1.0605727,1.0474775
2025-01-01 01:12:00,1.0606866,1.0475731
2025-01-01 01:13:00,1.0607953,1.0476645
2025-01-01 01:14:00,1.0608991,1.0477517
2025-01-01 01:15:00,1.0609983,1.0478349
2025-01-01 01:16:00,1.061093,1.0479141
2025-01-01 01:17:00,1.0611835,1.0479897
2025-01-01 01:18:00,1.0612698,1.0480618
2025-01-01 01:19:00,1.061352,1.0481305
2025-01-01 01:20:00,1.0614305,1.0481958
2025-01-01 01:21:00,1.0615053,1.0482581
2025-01-01 01:22:00,1.0615766,1.0483173
2025-01-01 01:23:00,1.0616444,1.0483736
2025-01-01 01:24:00,1.0617092,1.048427
2025-01-01 01:25:00,1.0617708,1.0484779
2025-01-01 01:26:00,1.0618294,1.0485262
2025-01-01 01:27:00,1.0618852,1.048572
2025-01-01 01:28:00,1.0619383,1.0486155
2025-01-01 01:29:00,1.0619887,1.0486567
2025-01-01 01:30:00,1.0623039,1.0489354
2025-01-01 01:31:00,1.062606,1.0492026
2025-01-01 01:32:00,1.0628954,1.0494584
2025-01-01 01:33:00,1.0631727,1.0497035
2025-01-01 01:34:00,1.0634385,1.0499383
2025-01-01 01:35:00,1.063693,1.0501631
2025-01-01 01:36:00,1.063937,1.0503784
2025-01-01 01:37:00,1.0641706,1.0505848
2025-01-01 01:38:00,1.0643944,1.0507822
2025-01-01 01:39:00,1.0646087,1.0509713
2025-01-01 01:40:00,1.0648137,1.0511522
2025-01-01 01:41:00,1.0650102,1.0513254
2025-01-01 01:42:00,1.0651982,1.0514911
2025-01-01 01:43:00,1.0653783,1.0516498
2025-01-01 01:44:00,1.0655506,1.0518016
2025-01-01 01:45:00,1.0657154,1.0519466
2025-01-01 01:46:00,1.0658731,1.0520854
2025-01-01 01:47:00,1.0660241,1.0522181
2025-01-01 01:48:00,1.0661684,1.0523449
2025-01-01 01:49:00,1.0663065,1.0524662
2025-01-01 01:50:00,1.0664386,1.052582
2025-01-01 01:51:00,1.0665647,1.0526928
2025-01-01 01:52:00,1.0666853,1.0527985
2025-01-01 01:53:00,1.0668005,1.0528995
2025-01-01 01:54:00,1.0669106,1.0529959
2025-01-01 01:55:00,1.0670158,1.053088
2025-01-01 01:56:00,1.0671163,1.0531758
