TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0530123,1.0411011
2025-01-01 00:02:00,1.0530134,1.0411044
2025-01-01 00:03:00,1.0530146,1.0411079
2025-01-01 00:04:00,1.0530161,1.0411115
2025-01-01 00:05:00,1.0530174,1.041115
2025-01-01 00:06:00,1.0530188,1.0411186
2025-01-01 00:07:00,1.0530204,1.0411223
2025-01-01 00:08:00,1.0530219,1.041126
2025-01-01 00:09:00,1.0530235,1.0411298
2025-01-01 00:10:00,1.0530251,1.0411336
2025-01-01 00:11:00,1.0530269,1.0411376
2025-01-01 00:12:00,1.0530287,1.0411415
2025-01-01 00:13:00,1.0530305,1.0411456
2025-01-01 00:14:00,1.0530324,1.0411496
2025-01-01 00:15:00,1.0530343,1.0411537
2025-01-01 00:16:00,1.0530363,1.0411578
2025-01-01 00:17:00,1.0530384,1.0411621
2025-01-01 00:18:00,1.0530405,1.0411663
2025-01-01 00:19:00,1.0530427,1.0411707
2025-01-01 00:20:00,1.0530449,1.0411751
2025-01-01 00:21:00,1.0530472,1.0411795
2025-01-01 00:22:00,1.0530496,1.0411841
2025-01-01 00:23:00,1.053052,1.0411886
2025-01-01 00:24:00,1.0530545,1.0411931
2025-01-01 00:25:00,1.053057,1.0411978
2025-01-01 00:26:00,1.0530595,1.0412025
2025-01-01 00:27:00,1.0530621,1.0412073
2025-01-01 00:28:00,1.0530648,1.0412121
2025-01-01 00:29:00,1.0530676,1.041217
2025-01-01 00:30:00,1.0531285,1.0410426
2025-01-01 00:31:00,1.0531871,1.0408756
2025-01-01 00:32:00,1.0532438,1.0407153
2025-01-01 00:33:00,1.0532981,1.0405619
2025-01-01 00:34:00,1.0533506,1.0404148
2025-01-01 00:35:00,1.0534011,1.0402738
2025-01-01 00:36:00,1.0534497,1.0401387
2025-01-01 00:37:00,1.0534965,1.0400093
2025-01-01 00:38:00,1.0535418,1.0398853
2025-01-01 00:39:00,1.0535853,1.0397667
2025-01-01 00:40:00,1.0536273,1.0396528
2025-01-01 00:41:00,1.0536678,1.0395439
2025-01-01 00:42:00,1.0537069,1.0394397
2025-01-01 00:43:00,1.0537447,1.0393399
2025-01-01 00:44:00,1.0537809,1.0392443
2025-01-01 00:45:00,1.0538161,1.0391529
2025-01-01 00:46:00,1.05385,1.0390655
2025-01-01 00:47:00,1.0538828,1.0389817
2025-01-01 00:48:00,1.0539145,1.0389016
2025-01-01 00:49:00,1.0539452,1.038825
2025-01-01 00:50:00,1.0539749,1.0387517
2025-01-01 00:51:00,1.0540035,1.0386816
2025-01-01 00:52:00,1.0540313,1.0386147
2025-01-01 00:53:00,1.0540581,1.0385509
2025-01-01 00:54:00,1.054084,1.0384897
2025-01-01 00:55:00,1.0541091,1.0384313
2025-01-01 00:56:00,1.0541335,1.0383756
2025-01-01 00:57:00,1.0541571,1.0383224
2025-01-01 00:58:00,1.0541799,1.0382717
2025-01-01 00:59:00,1.0542021,1.0382233
2025-01-01 01:00:00,1.0537878,1.037773
2025-01-01 01:01:00,1.0533904,1.037341
2025-01-01 01:02:00,1.053009,1.0369266
2025-01-01 01:03:00,1.0526432,1.0365292
2025-01-01 01:04:00,1.0522922,1.036148
2025-01-01 01:05:00,1.0519555,1.0357822
2025-01-01 01:06:00,1.0516325,1.0354315
2025-01-01 01:07:00,1.0513228,1.0350951
2025-01-01 01:08:00,1.0510256,1.0347724
2025-01-01 01:09:00,1.0507405,1.0344629
2025-01-01 01:10:00,1.0504671,1.0341663
2025-01-01 01:11:00,1.0502049,1.0338818
2025-01-01 01:12:00,1.0499535,1.033609
2025-01-01 01:13:00,1.0497123,1.0333474
2025-01-01 01:14:00,1.049481,1.0330966
2025-01-01 01:15:00,1.0492593,1.0328562
2025-01-01 01:16:00,1.0490468,1.0326257
2025-01-01 01:17:00,1.0488429,1.0324049
2025-01-01 01:18:00,1.0486474,1.0321931
2025-01-01 01:19:00,1.0484601,1.0319902
2025-01-01 01:20:00,1.0482805,1.0317957
2025-01-01 01:21:00,1.0481083,1.0316093
2025-01-01 01:22:00,1.0479434,1.0314308
2025-01-01 01:23:00,1.0477853,1.0312598
2025-01-01 01:24:00,1.0476338,1.031096
2025-01-01 01:25:00,1.0474886,1.030939
2025-01-01 01:26:00,1.0473496,1.0307887
2025-01-01 01:27:00,1.0472163,1.0306447
2025-01-01 01:28:00,1.0470887,1.0305068
2025-01-01 01:29:00,1.0469666,1.0303749
2025-01-01 01:30:00,1.046349,1.0297806
2025-01-01 01:31:00,1.0457566,1.0292106
2025-01-01 01:32:00,1.0451881,1.0286636
2025-01-01 01:33:00,1.0446427,1.028139
2025-01-01 01:34:00,1.0441194,1.0276357
2025-01-01 01:35:00,1.0436172,1.0271529
2025-01-01 01:36:00,1.0431355,1.0266899
2025-01-01 01:37:00,1.0426733,1.0262457
2025-01-01 01:38:00,1.04223,1.0258195
2025-01-01 01:39:00,1.0418048,1.0254109
2025-01-01 01:40:00,1.0413967,1.0250189
2025-01-01 01:41:00,1.0410054,1.024643
2025-01-01 01:42:00,1.04063,1.0242825
2025-01-01 01:43:00,1.04027,1.0239367
2025-01-01 01:44:00,1.0399246,1.0236053
2025-01-01 01:45:00,1.0395935,1.0232874
2025-01-01 01:46:00,1.0392758,1.0229828
2025-01-01 01:47:00,1.0389712,1.0226907
2025-01-01 01:48:00,1.038679,1.0224106
2025-01-01 01:49:00,1.0383989,1.0221423
2025-01-01 01:50:00,1.0381303,1.0218849
2025-01-01 01:51:00,1.0378728,1.0216383
2025-01-01 01:52:00,1.0376259,1.021402
2025-01-01 01:53:00,1.0373893,1.0211754
2025-01-01 01:54:00,1.0371623,1.0209584
2025-01-01 01:55:00,1.0369449,1.0207504
2025-01-01 01:56:00,1.0367364,1.0205512
2025-01-01 01:57:00,1.0365367,1.0203602
2025-01-01 01:58:00,1.0363452,1.0201774
2025-01-01 01:59:00,1.0361618,1.0200022
2025-01-01 02:00:00,1.03543,1.0193113
2025-01-01 02:01:00,1.0347278,1.0186485
2025-01-01 02:02:00,1.0340539,1.0180125
2025-01-01 02:03:00,1.0334073,1.0174024
2025-01-01 02:04:00,1.032787,1.0168171
2025-01-01 02:05:00,1.0321919,1.0162555
2025-01-01 02:06:00,1.0316209,1.015717
2025-01-01 02:07:00,1.0310731,1.0152003
2025-01-01 02:08:00,1.0305476,1.0147047
2025-01-01 02:09:00,1.0300435,1.0142293
2025-01-01 02:10:00,1.0295599,1.0137734
2025-01-01 02:11:00,1.0290959,1.0133362
2025-01-01 02:12:00,1.0286509,1.0129168
2025-01-01 02:13:00,1.0282241,1.0125146
2025-01-01 02:14:00,1.0278149,1.012129
2025-01-01 02:15:00,1.0274222,1.0117592
2025-01-01 02:16:00,1.0270456,1.0114048
2025-01-01 02:17:00,1.0266844,1.0110648
2025-01-01 02:18:00,1.0263381,1.010739
2025-01-01 02:19:00,1.026006,1.0104265
2025-01-01 02:20:00,1.0256877,1.0101271
2025-01-01 02:21:00,1.0253823,1.00984
2025-01-01 02:22:00,1.0250896,1.0095648
2025-01-01 02:23:00,1.024809,1.0093011
2025-01-01 02:24:00,1.0245401,1.0090483
2025-01-01 02:25:00,1.0242822,1.0088061
2025-01-01 02:26:00,1.0240351,1.008574
2025-01-01 02:27:00,1.0237982,1.0083517
2025-01-01 02:28:00,1.0235711,1.0081388
2025-01-01 02:29:00,1.0233536,1.0079347
2025-01-01 02:30:00,1.0225432,1.0071701
2025-01-01 02:31:00,1.0217657,1.0064365
2025-01-01 02:32:00,1.0210196,1.0057325
2025-01-01 02:33:00,1.0203038,1.0050573
2025-01-01 02:34:00,1.019617,1.0044096
2025-01-01 02:35:00,1.0189581,1.0037881
2025-01-01 02:36:00,1.0183259,1.003192
2025-01-01 02:37:00,1.0177195,1.0026201
2025-01-01 02:38:00,1.0171376,1.0020716
2025-01-01 02:39:00,1.0165796,1.0015455
2025-01-01 02:40:00,1.0160441,1.001041
2025-01-01 02:41:00,1.0155306,1.0005571
2025-01-01 02:42:00,1.0150379,1.0000929
2025-01-01 02:43:00,1.0145655,0.9996478
2025-01-01 02:44:00,1.0141124,0.999221
2025-01-01 02:45:00,1.0136777,0.9988118
2025-01-01 02:46:00,1.013261,0.99841934
2025-01-01 02:47:00,1.0128611,0.99804306
2025-01-01 02:48:00,1.0124779,0.99768233
2025-01-01 02:49:00,1.0121102,0.99733645
2025-01-01 02:50:00,1.0117579,0.9970049
2025-01-01 02:51:00,1.0114199,0.99668705
2025-01-01 02:52:00,1.011096,0.9963824
2025-01-01 02:53:00,1.0107855,0.9960904
2025-01-01 02:54:00,1.0104877,0.99581057
2025-01-01 02:55:00,1.0102022,0.9955424
2025-01-01 02:56:00,1.0099286,0.9952854
2025-01-01 02:57:00,1.0096663,0.9950392
2025-01-01 02:58:00,1.0094151,0.9948033
2025-01-01 02:59:00,1.0091742,0.99457735
2025-01-01 03:00:00,1.0083067,0.99375576
2025-01-01 03:01:00,1.0074742,0.9929675
2025-01-01 03:02:00,1.0066755,0.9922112
2025-01-01 03:03:00,1.0059091,0.99148566
2025-01-01 03:04:00,1.0051738,0.99078965
2025-01-01 03:05:00,1.0044684,0.99012196
2025-01-01 03:06:00,1.0037916,0.9894814
2025-01-01 03:07:00,1.0031424,0.988867
