TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,0.9999024,0.9015698,1.0033073,0.89112234
2025-01-01 00:02:00,0.99989307,0.90156215,1.0033015,0.89111865
2025-01-01 00:03:00,0.9998838,0.9015545,1.0032959,0.891115
2025-01-01 00:04:00,0.9998745,0.90154696,1.0032902,0.89111143
2025-01-01 00:05:00,0.99986523,0.90153944,1.0032846,0.8911079
2025-01-01 00:06:00,0.99985605,0.90153193,1.0032791,0.89110446
2025-01-01 00:07:00,0.99984694,0.90152454,1.0032736,0.89110106
2025-01-01 00:08:00,0.9998378,0.90151715,1.0032681,0.8910977
2025-01-01 00:09:00,0.99982876,0.9015098,1.0032628,0.89109445
2025-01-01 00:10:00,0.9998197,0.90150255,1.0032574,0.8910912
2025-01-01 00:11:00,0.99981076,0.9014953,1.0032521,0.891088
2025-01-01 00:12:00,0.99980175,0.90148807,1.0032469,0.8910849
2025-01-01 00:13:00,0.9997929,0.901481,1.0032417,0.8910818
2025-01-01 00:14:00,0.99978405,0.9014739,1.0032365,0.8910788
2025-01-01 00:15:00,0.99977523,0.9014668,1.0032315,0.89107585
2025-01-01 00:16:00,0.9997664,0.9014598,1.0032264,0.8910729
2025-01-01 00:17:00,0.9997577,0.90145284,1.0032215,0.8910701
2025-01-01 00:18:00,0.999749,0.901446,1.0032166,0.8910673
2025-01-01 00:19:00,0.99974036,0.90143913,1.0032117,0.8910646
2025-01-01 00:20:00,0.9997318,0.90143234,1.0032068,0.8910619
2025-01-01 00:21:00,0.9997232,0.90142554,1.0032022,0.8910593
2025-01-01 00:22:00,0.99971473,0.90141886,1.0031974,0.8910567
2025-01-01 00:23:00,0.9997062,0.9014122,1.0031928,0.8910542
2025-01-01 00:24:00,0.9996978,0.9014056,1.0031883,0.89105177
2025-01-01 00:25:00,0.9996894,0.901399,1.0031836,0.8910494
2025-01-01 00:26:00,0.9996811,0.9013925,1.0031792,0.891047
2025-01-01 00:27:00,0.99967283,0.9013861,1.0031748,0.89104474
2025-01-01 00:28:00,0.99966455,0.90137964,1.0031704,0.89104253
2025-01-01 00:29:00,0.9996563,0.90137327,1.003166,0.8910403
2025-01-01 00:30:00,0.99228156,0.8786146,0.9976364,0.8830211
2025-01-01 00:31:00,0.98638004,0.86381924,0.993212,0.87780786
2025-01-01 00:32:00,0.9816573,0.85420007,0.9896716,0.8744187
2025-01-01 00:33:00,0.97787756,0.8479456,0.9868385,0.872215
2025-01-01 00:34:00,0.9748522,0.84387803,0.9845713,0.87078196
2025-01-01 00:35:00,0.97243035,0.841232,0.98275673,0.86985
2025-01-01 00:36:00,0.97049135,0.83951,0.98130435,0.86924356
2025-01-01 00:37:00,0.9689386,0.83838874,0.98014176,0.8688488
2025-01-01 00:38:00,0.9676949,0.83765787,0.979211,0.86859167
2025-01-01 00:39:00,0.9666984,0.83718073,0.97846556,0.868424
2025-01-01 00:40:00,0.9658997,0.83686864,0.97786856,0.8683145
2025-01-01 00:41:00,0.96525925,0.83666384,0.9773902,0.86824286
2025-01-01 00:42:00,0.9647454,0.8365287,0.9770069,0.86819583
2025-01-01 00:43:00,0.9643328,0.8364389,0.97669965,0.86816484
2025-01-01 00:44:00,0.9640013,0.8363787,0.9764531,0.8681443
2025-01-01 00:45:00,0.9637347,0.8363376,0.97625524,0.8681305
2025-01-01 00:46:00,0.9635199,0.83630896,0.97609633,0.86812115
2025-01-01 00:47:00,0.9633466,0.8362885,0.9759686,0.86811465
2025-01-01 00:48:00,0.9632066,0.8362734,0.9758658,0.8681101
2025-01-01 00:49:00,0.96309316,0.8362617,0.97578293,0.8681069
2025-01-01 00:50:00,0.963001,0.83625233,0.975716,0.86810446
2025-01-01 00:51:00,0.96292585,0.8362444,0.97566193,0.8681026
2025-01-01 00:52:00,0.96286434,0.8362375,0.9756181,0.8681011
2025-01-01 00:53:00,0.96281374,0.83623123,0.9755825,0.8680999
2025-01-01 00:54:00,0.9627719,0.8362254,0.97555345,0.86809886
2025-01-01 00:55:00,0.9627371,0.8362199,0.9755297,0.868098
2025-01-01 00:56:00,0.9627079,0.83621466,0.9755101,0.86809725
2025-01-01 00:57:00,0.9626832,0.8362095,0.975494,0.8680966
2025-01-01 00:58:00,0.9626621,0.8362045,0.9754806,0.86809605
2025-01-01 00:59:00,0.9626439,0.83619964,0.97546935,0.8680956
2025-01-01 01:00:00,0.9581282,0.83455616,0.97132725,0.8668072
2025-01-01 01:01:00,0.9545143,0.83348626,0.9680131,0.8659697
2025-01-01 01:02:00,0.95162195,0.83278924,0.96536136,0.8654253
2025-01-01 01:03:00,0.9493067,0.8323346,0.9632395,0.8650714
2025-01-01 01:04:00,0.9474533,0.8320375,0.9615416,0.86484134
2025-01-01 01:05:00,0.94596934,0.8318429,0.96018285,0.8646918
2025-01-01 01:06:00,0.9447808,0.83171487,0.9590954,0.8645946
2025-01-01 01:07:00,0.9438288,0.8316302,0.958225,0.8645314
2025-01-01 01:08:00,0.943066,0.8315736,0.95752835,0.8644904
2025-01-01 01:09:00,0.9424545,0.83153546,0.9569707,0.8644638
2025-01-01 01:10:00,0.9419641,0.8315092,0.95652413,0.86444664
2025-01-01 01:11:00,0.9415706,0.83149064,0.95616657,0.8644356
2025-01-01 01:12:00,0.9412546,0.8314772,0.95588017,0.8644285
2025-01-01 01:13:00,0.9410006,0.8314671,0.95565075,0.8644241
2025-01-01 01:14:00,0.94079626,0.83145916,0.95546687,0.8644214
2025-01-01 01:15:00,0.94063157,0.83145267,0.9553194,0.8644198
2025-01-01 01:16:00,0.9404987,0.8314471,0.95520115,0.86441904
2025-01-01 01:17:00,0.9403913,0.83144224,0.9551063,0.8644188
2025-01-01 01:18:00,0.9403042,0.8314377,0.95503014,0.86441886
2025-01-01 01:19:00,0.94023347,0.83143353,0.9549689,0.86441916
2025-01-01 01:20:00,0.9401758,0.83142954,0.9549197,0.8644197
2025-01-01 01:21:00,0.94012845,0.8314258,0.9548801,0.86442035
2025-01-01 01:22:00,0.9400896,0.8314221,0.95484823,0.8644211
2025-01-01 01:23:00,0.94005734,0.8314185,0.9548225,0.86442196
2025-01-01 01:24:00,0.9400305,0.831415,0.9548017,0.86442286
2025-01-01 01:25:00,0.940008,0.8314116,0.95478487,0.8644239
2025-01-01 01:26:00,0.9399889,0.83140826,0.9547712,0.86442494
2025-01-01 01:27:00,0.9399726,0.831405,0.9547601,0.86442614
2025-01-01 01:28:00,0.9399586,0.83140177,0.9547511,0.8644273
2025-01-01 01:29:00,0.93994635,0.83139855,0.9547437,0.8644286
2025-01-01 01:30:00,0.9363184,0.829137,0.9514211,0.8623425
2025-01-01 01:31:00,0.933415,0.82766604,0.9487628,0.860987
2025-01-01 01:32:00,0.9310913,0.8267088,0.9466361,0.86010647
