TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0506583,1.0523849
2025-01-01 00:02:00,1.0506523,1.0523769
2025-01-01 00:03:00,1.0506461,1.0523688
2025-01-01 00:04:00,1.0506399,1.0523608
2025-01-01 00:05:00,1.0506337,1.0523527
2025-01-01 00:06:00,1.0506274,1.0523444
2025-01-01 00:07:00,1.050621,1.0523363
2025-01-01 00:08:00,1.0506146,1.052328
2025-01-01 00:09:00,1.0506082,1.0523198
2025-01-01 00:10:00,1.0506016,1.0523114
2025-01-01 00:11:00,1.050595,1.0523031
2025-01-01 00:12:00,1.0505885,1.0522946
2025-01-01 00:13:00,1.0505818,1.0522861
2025-01-01 00:14:00,1.0505751,1.0522777
2025-01-01 00:15:00,1.0505683,1.0522691
2025-01-01 00:16:00,1.0505615,1.0522605
2025-01-01 00:17:00,1.0505548,1.0522518
2025-01-01 00:18:00,1.0505478,1.0522431
2025-01-01 00:19:00,1.0505409,1.0522344
2025-01-01 00:20:00,1.0505339,1.0522257
2025-01-01 00:21:00,1.0505269,1.0522169
2025-01-01 00:22:00,1.0505198,1.0522081
2025-01-01 00:23:00,1.0505127,1.0521991
2025-01-01 00:24:00,1.0505055,1.0521902
2025-01-01 00:25:00,1.0504982,1.0521812
2025-01-01 00:26:00,1.050491,1.0521722
2025-01-01 00:27:00,1.0504836,1.0521631
2025-01-01 00:28:00,1.0504762,1.0521541
2025-01-01 00:29:00,1.0504688,1.0521449
2025-01-01 00:30:00,1.0500984,1.0517817
2025-01-01 00:31:00,1.0497422,1.0514325
2025-01-01 00:32:00,1.0494001,1.051097
2025-01-01 00:33:00,1.0490713,1.0507745
2025-01-01 00:34:00,1.0487553,1.0504643
2025-01-01 00:35:00,1.0484515,1.0501661
2025-01-01 00:36:00,1.0481596,1.0498796
2025-01-01 00:37:00,1.0478791,1.049604
2025-01-01 00:38:00,1.0476093,1.0493392
2025-01-01 00:39:00,1.04735,1.0490844
2025-01-01 00:40:00,1.0471007,1.0488396
2025-01-01 00:41:00,1.0468609,1.0486039
2025-01-01 00:42:00,1.0466305,1.0483773
2025-01-01 00:43:00,1.0464089,1.0481594
2025-01-01 00:44:00,1.0461957,1.0479497
2025-01-01 00:45:00,1.0459908,1.047748
2025-01-01 00:46:00,1.0457937,1.0475538
2025-01-01 00:47:00,1.0456041,1.0473671
2025-01-01 00:48:00,1.0454216,1.0471874
2025-01-01 00:49:00,1.0452461,1.0470146
2025-01-01 00:50:00,1.0450773,1.046848
2025-01-01 00:51:00,1.0449148,1.0466878
2025-01-01 00:52:00,1.0447584,1.0465336
2025-01-01 00:53:00,1.044608,1.046385
2025-01-01 00:54:00,1.0444632,1.0462421
2025-01-01 00:55:00,1.0443237,1.0461043
2025-01-01 00:56:00,1.0441893,1.0459716
2025-01-01 00:57:00,1.0440602,1.0458438
2025-01-01 00:58:00,1.0439357,1.0457207
2025-01-01 00:59:00,1.0438159,1.0456021
2025-01-01 01:00:00,1.0434192,1.0452101
2025-01-01 01:01:00,1.0430381,1.0448334
2025-01-01 01:02:00,1.0426718,1.0444714
2025-01-01 01:03:00,1.0423198,1.0441233
2025-01-01 01:04:00,1.0419815,1.0437888
