TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,0.9974152,0.9991948,1.0010552
2025-01-01 00:02:00,0.99740857,0.9991902,1.0010529
2025-01-01 00:03:00,0.997402,0.9991856,1.0010504
2025-01-01 00:04:00,0.99739546,0.9991811,1.0010481
2025-01-01 00:05:00,0.997389,0.9991767,1.0010457
2025-01-01 00:06:00,0.9973826,0.9991723,1.0010434
2025-01-01 00:07:00,0.9973762,0.9991679,1.0010413
2025-01-01 00:08:00,0.9973698,0.9991636,1.0010391
2025-01-01 00:09:00,0.99736357,0.99915934,1.001037
2025-01-01 00:10:00,0.99735737,0.99915516,1.001035
2025-01-01 00:11:00,0.99735117,0.99915105,1.0010331
2025-01-01 00:12:00,0.99734503,0.99914694,1.0010312
2025-01-01 00:13:00,0.99733895,0.99914294,1.0010293
2025-01-01 00:14:00,0.99733293,0.99913895,1.0010275
2025-01-01 00:15:00,0.99732697,0.999135,1.0010258
2025-01-01 00:16:00,0.997321,0.9991312,1.001024
2025-01-01 00:17:00,0.99731517,0.9991274,1.0010225
2025-01-01 00:18:00,0.9973093,0.99912363,1.0010209
2025-01-01 00:19:00,0.99730355,0.99911994,1.0010194
2025-01-01 00:20:00,0.9972978,0.9991163,1.0010179
2025-01-01 00:21:00,0.99729216,0.9991127,1.0010165
2025-01-01 00:22:00,0.99728656,0.99910915,1.0010151
2025-01-01 00:23:00,0.997281,0.9991057,1.0010139
2025-01-01 00:24:00,0.9972755,0.9991023,1.0010126
2025-01-01 00:25:00,0.99727,0.9990989,1.0010115
2025-01-01 00:26:00,0.9972646,0.9990956,1.0010103
2025-01-01 00:27:00,0.99725926,0.99909234,1.0010092
2025-01-01 00:28:00,0.99725395,0.9990891,1.0010083
2025-01-01 00:29:00,0.9972487,0.999086,1.0010073
2025-01-01 00:30:00,0.9922722,0.9930536,0.99632174
2025-01-01 00:31:00,0.98829,0.9882271,0.9925732
2025-01-01 00:32:00,0.9851033,0.98436534,0.98957425
2025-01-01 00:33:00,0.98255295,0.9812754,0.987175
2025-01-01 00:34:00,0.9805117,0.9788029,0.9852555
2025-01-01 00:35:00,0.97887784,0.9768244,0.9837198
2025-01-01 00:36:00,0.97756976,0.97524107,0.98249125
2025-01-01 00:37:00,0.9765224,0.97397393,0.98150826
2025-01-01 00:38:00,0.97568357,0.97295976,0.9807219
2025-01-01 00:39:00,0.9750116,0.9721479,0.98009276
2025-01-01 00:40:00,0.9744731,0.971498,0.97958946
