TIME,TE_001_v000,TE_002_v000,TE_005_v000,TE_008_v000,TE_014_v000,TE_016_v000,TE_017_v000,TE_019_v000,TE_021_v000,TE_022_v000,TE_023_v000
2025-01-01 00:01:00,0.75103694,0.7459912,0.75583893,0.75175846,0.7468957,0.7547447,0.7473728,0.7533902,0.74567884,0.753,0.7476558
2025-01-01 00:02:00,0.751039,0.7460009,0.75585204,0.75176907,0.74689907,0.7547394,0.7473611,0.7533773,0.74567056,0.75299996,0.74766403
2025-01-01 00:03:00,0.7510412,0.74601066,0.7558651,0.7517796,0.7469024,0.75473404,0.74734944,0.75336456,0.74566233,0.753,0.74767226
2025-01-01 00:04:00,0.7510434,0.7460205,0.7558782,0.75179017,0.74690574,0.7547286,0.7473377,0.75335175,0.7456541,0.7530001,0.74768054
2025-01-01 00:05:00,0.7510456,0.7460304,0.7558913,0.75180066,0.74690896,0.75472313,0.747326,0.75333893,0.745646,0.7530002,0.7476889
2025-01-01 00:06:00,0.7510479,0.7460403,0.75590444,0.75181115,0.7469121,0.7547176,0.7473142,0.7533262,0.7456379,0.7530004,0.7476973
2025-01-01 00:07:00,0.7510503,0.74605024,0.75591755,0.7518215,0.7469152,0.75471205,0.7473024,0.7533134,0.74562985,0.7530006,0.7477057
2025-01-01 00:08:00,0.7510527,0.74606025,0.7559306,0.75183195,0.7469183,0.7547064,0.7472906,0.7533006,0.7456218,0.75300086,0.74771416
2025-01-01 00:09:00,0.7510552,0.74607027,0.7559437,0.7518423,0.7469213,0.7547007,0.74727875,0.7532879,0.7456138,0.7530012,0.7477227
2025-01-01 00:10:00,0.7510577,0.7460803,0.7559568,0.75185263,0.7469243,0.754695,0.7472669,0.7532752,0.74560595,0.75300163,0.74773127
2025-01-01 00:11:00,0.75106025,0.7460904,0.75596994,0.75186294,0.7469272,0.7546892,0.74725497,0.75326246,0.7455981,0.7530021,0.74773985
2025-01-01 00:12:00,0.7510629,0.74610054,0.75598305,0.7518732,0.74693,0.7546834,0.74724305,0.75324976,0.7455902,0.75300264,0.7477485
2025-01-01 00:13:00,0.7510656,0.7461107,0.75599617,0.7518834,0.7469328,0.7546775,0.7472311,0.7532371,0.74558246,0.7530032,0.74775714
2025-01-01 00:14:00,0.75106835,0.74612087,0.7560093,0.7518936,0.74693555,0.7546716,0.74721915,0.75322443,0.7455747,0.75300384,0.7477659
2025-01-01 00:15:00,0.75107116,0.7461311,0.7560224,0.7519038,0.7469382,0.75466555,0.74720716,0.7532118,0.745567,0.75300455,0.74777466
2025-01-01 00:16:00,0.7510741,0.7461414,0.7560355,0.75191385,0.74694085,0.75465953,0.7471952,0.7531991,0.74555933,0.75300527,0.7477835
2025-01-01 00:17:00,0.751077,0.7461517,0.75604856,0.7519239,0.7469434,0.75465345,0.74718314,0.75318646,0.74555176,0.7530061,0.7477923
2025-01-01 00:18:00,0.75108,0.74616206,0.7560617,0.751934,0.7469459,0.7546473,0.74717104,0.7531739,0.7455442,0.75300694,0.74780124
2025-01-01 00:19:00,0.75108296,0.7461724,0.7560748,0.751944,0.74694836,0.7546411,0.747159,0.75316125,0.7455367,0.7530079,0.7478102
2025-01-01 00:20:00,0.75108606,0.7461828,0.7560879,0.75195396,0.74695075,0.75463486,0.7471469,0.75314873,0.74552923,0.75300884,0.7478191
2025-01-01 00:21:00,0.7510892,0.7461933,0.756101,0.75196385,0.74695307,0.75462854,0.74713475,0.75313616,0.74552184,0.7530099,0.7478282
2025-01-01 00:22:00,0.75109243,0.7462038,0.7561141,0.75197375,0.7469554,0.7546222,0.74712265,0.7531236,0.74551445,0.753011,0.74783725
2025-01-01 00:23:00,0.75109565,0.7462143,0.75612724,0.75198364,0.7469576,0.75461584,0.7471104,0.75311106,0.7455071,0.7530121,0.74784636
2025-01-01 00:24:00,0.751099,0.7462248,0.7561403,0.7519934,0.74695975,0.7546094,0.74709827,0.7530986,0.7454999,0.7530133,0.7478555
2025-01-01 00:25:00,0.7511023,0.74623543,0.7561534,0.7520032,0.7469619,0.7546029,0.74708605,0.7530861,0.7454927,0.7530146,0.74786466
2025-01-01 00:26:00,0.7511058,0.74624604,0.7561665,0.75201297,0.7469639,0.75459635,0.7470738,0.7530736,0.7454855,0.75301594,0.7478739
2025-01-01 00:27:00,0.75110924,0.74625665,0.7561796,0.7520226,0.74696594,0.75458974,0.74706155,0.7530612,0.7454784,0.7530173,0.74788314
2025-01-01 00:28:00,0.75111276,0.7462674,0.7561926,0.7520323,0.74696785,0.7545831,0.74704933,0.7530487,0.7454713,0.75301874,0.74789244
2025-01-01 00:29:00,0.7511164,0.7462781,0.75620574,0.75204194,0.74696976,0.75457644,0.747037,0.75303626,0.74546427,0.7530202,0.74790186
2025-01-01 00:30:00,0.7509846,0.7464444,0.7562983,0.75265086,0.7472627,0.755069,0.7474624,0.75371176,0.74615484,0.75386417,0.74871296
2025-01-01 00:31:00,0.75087994,0.74657965,0.756375,0.75314,0.7474973,0.7554617,0.74780023,0.7542496,0.746706,0.7545397,0.7493638
