TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,1.0031943,1.0056427,1.0080438
2025-01-01 00:02:00,1.0032064,1.0056536,1.0080534
2025-01-01 00:03:00,1.0032184,1.0056646,1.008063
2025-01-01 00:04:00,1.0032303,1.0056754,1.0080724
2025-01-01 00:05:00,1.0032423,1.0056863,1.0080819
2025-01-01 00:06:00,1.0032542,1.0056971,1.0080913
2025-01-01 00:07:00,1.0032661,1.005708,1.0081006
2025-01-01 00:08:00,1.003278,1.0057187,1.00811
2025-01-01 00:09:00,1.0032898,1.0057294,1.0081193
2025-01-01 00:10:00,1.0033016,1.0057402,1.0081285
2025-01-01 00:11:00,1.0033134,1.0057508,1.0081378
2025-01-01 00:12:00,1.0033252,1.0057614,1.008147
2025-01-01 00:13:00,1.0033369,1.005772,1.0081561
2025-01-01 00:14:00,1.0033487,1.0057826,1.0081652
2025-01-01 00:15:00,1.0033604,1.0057931,1.0081743
2025-01-01 00:16:00,1.0033721,1.0058036,1.0081832
2025-01-01 00:17:00,1.0033836,1.0058141,1.0081922
2025-01-01 00:18:00,1.0033953,1.0058244,1.0082011
2025-01-01 00:19:00,1.0034069,1.0058348,1.0082101
2025-01-01 00:20:00,1.0034184,1.0058452,1.0082189
2025-01-01 00:21:00,1.00343,1.0058556,1.0082277
2025-01-01 00:22:00,1.0034415,1.0058658,1.0082364
2025-01-01 00:23:00,1.003453,1.0058761,1.0082451
2025-01-01 00:24:00,1.0034645,1.0058863,1.0082538
2025-01-01 00:25:00,1.0034759,1.0058964,1.0082625
2025-01-01 00:26:00,1.0034872,1.0059066,1.0082711
2025-01-01 00:27:00,1.0034987,1.0059167,1.0082796
2025-01-01 00:28:00,1.00351,1.0059267,1.0082881
2025-01-01 00:29:00,1.0035213,1.0059367,1.0082965
2025-01-01 00:30:00,1.0128558,1.0165566,1.0160577
2025-01-01 00:31:00,1.0203257,1.0250546,1.0222683
2025-01-01 00:32:00,1.0263036,1.0318547,1.0272384
2025-01-01 00:33:00,1.0310884,1.0372969,1.0312161
2025-01-01 00:34:00,1.0349182,1.0416524,1.0343999
2025-01-01 00:35:00,1.0379844,1.0451388,1.0369484
2025-01-01 00:36:00,1.0404395,1.0479299,1.0389891
2025-01-01 00:37:00,1.0424058,1.0501647,1.0406231
2025-01-01 00:38:00,1.0439811,1.0519544,1.0419317
2025-01-01 00:39:00,1.0452434,1.0533881,1.0429803
2025-01-01 00:40:00,1.0462555,1.054537,1.0438207
2025-01-01 00:41:00,1.0470673,1.055458,1.0444946
2025-01-01 00:42:00,1.0477189,1.0561966,1.0450352
2025-01-01 00:43:00,1.0482423,1.0567894,1.0454692
2025-01-01 00:44:00,1.0486633,1.0572654,1.045818
2025-01-01 00:45:00,1.0490022,1.0576482,1.0460985
2025-01-01 00:46:00,1.0492753,1.0579562,1.0463244
2025-01-01 00:47:00,1.0494959,1.0582044,1.0465066
2025-01-01 00:48:00,1.0496746,1.0584048,1.046654
2025-01-01 00:49:00,1.0498197,1.058567,1.0467732
2025-01-01 00:50:00,1.049938,1.0586985,1.0468701
2025-01-01 00:51:00,1.0500345,1.0588056,1.0469491
2025-01-01 00:52:00,1.0501138,1.058893,1.0470138
2025-01-01 00:53:00,1.0501795,1.0589647,1.0470669
2025-01-01 00:54:00,1.050234,1.0590239,1.0471108
2025-01-01 00:55:00,1.0502796,1.0590729,1.0471474
2025-01-01 00:56:00,1.0503182,1.0591139,1.0471779
2025-01-01 00:57:00,1.0503511,1.0591484,1.0472039
2025-01-01 00:58:00,1.0503795,1.0591779,1.047226
2025-01-01 00:59:00,1.0504043,1.0592031,1.0472451
2025-01-01 01:00:00,1.0554441,1.0653784,1.0520583
2025-01-01 01:01:00,1.0594779,1.0703202,1.0559102
2025-01-01 01:02:00,1.062707,1.0742755,1.0589931
2025-01-01 01:03:00,1.0652922,1.0774413,1.0614609
2025-01-01 01:04:00,1.0673624,1.0799757,1.0634363
2025-01-01 01:05:00,1.0690206,1.0820049,1.0650179
2025-01-01 01:06:00,1.0703492,1.08363,1.0662847
2025-01-01 01:07:00,1.071414,1.0849316,1.0672992
2025-01-01 01:08:00,1.0722678,1.0859746,1.0681121
2025-01-01 01:09:00,1.0729527,1.0868107,1.0687639
2025-01-01 01:10:00,1.0735027,1.0874811,1.0692865
2025-01-01 01:11:00,1.0739447,1.0880191,1.0697057
2025-01-01 01:12:00,1.0743,1.0884511,1.0700425
2025-01-01 01:13:00,1.0745864,1.0887984,1.0703131
2025-01-01 01:14:00,1.0748174,1.0890778,1.0705309
2025-01-01 01:15:00,1.0750041,1.0893029,1.0707062
2025-01-01 01:16:00,1.0751555,1.0894846,1.0708479
2025-01-01 01:17:00,1.0752784,1.0896316,1.0709623
2025-01-01 01:18:00,1.0753787,1.0897506,1.0710549
2025-01-01 01:19:00,1.0754607,1.0898473,1.0711303
2025-01-01 01:20:00,1.0755283,1.0899264,1.0711918
2025-01-01 01:21:00,1.0755842,1.0899911,1.0712421
2025-01-01 01:22:00,1.0756307,1.0900444,1.0712835
2025-01-01 01:23:00,1.0756699,1.0900886,1.0713177
2025-01-01 01:24:00,1.0757029,1.0901254,1.0713462
2025-01-01 01:25:00,1.0757314,1.0901564,1.07137
2025-01-01 01:26:00,1.075756,1.0901827,1.0713903
2025-01-01 01:27:00,1.0757774,1.0902052,1.0714077
2025-01-01 01:28:00,1.0757965,1.0902246,1.0714226
2025-01-01 01:29:00,1.0758134,1.0902417,1.0714356
2025-01-01 01:30:00,1.0808054,1.096338,1.0761873
2025-01-01 01:31:00,1.0848008,1.1012164,1.0799898
2025-01-01 01:32:00,1.087999,1.1051205,1.0830327
2025-01-01 01:33:00,1.0905592,1.1082454,1.0854682
2025-01-01 01:34:00,1.0926092,1.1107466,1.0874176
2025-01-01 01:35:00,1.0942509,1.112749,1.088978
2025-01-01 01:36:00,1.095566,1.1143523,1.0902275
2025-01-01 01:37:00,1.09662,1.1156365,1.091228
2025-01-01 01:38:00,1.0974648,1.116665,1.0920295
2025-01-01 01:39:00,1.0981424,1.1174892,1.0926715
2025-01-01 01:40:00,1.0986861,1.11815,1.0931861
2025-01-01 01:41:00,1.0991229,1.11868,1.0935987
2025-01-01 01:42:00,1.099474,1.1191052,1.0939298
2025-01-01 01:43:00,1.0997565,1.1194469,1.0941956
2025-01-01 01:44:00,1.0999842,1.1197214,1.0944091
2025-01-01 01:45:00,1.1001681,1.1199423,1.0945809
2025-01-01 01:46:00,1.1003169,1.1201204,1.0947192
2025-01-01 01:47:00,1.1004375,1.1202642,1.0948306
2025-01-01 01:48:00,1.1005356,1.1203804,1.0949206
2025-01-01 01:49:00,1.1006157,1.1204747,1.0949936
2025-01-01 01:50:00,1.1006815,1.1205513,1.0950527
2025-01-01 01:51:00,1.1007358,1.1206139,1.0951009
2025-01-01 01:52:00,1.1007807,1.1206652,1.0951403
2025-01-01 01:53:00,1.1008184,1.1207076,1.0951726
2025-01-01 01:54:00,1.10085,1.1207426,1.0951993
2025-01-01 01:55:00,1.1008769,1.1207719,1.0952214
2025-01-01 01:56:00,1.1009,1.1207963,1.0952398
2025-01-01 01:57:00,1.1009201,1.1208173,1.0952554
2025-01-01 01:58:00,1.1009377,1.1208352,1.0952685
2025-01-01 01:59:00,1.1009533,1.1208506,1.0952799
2025-01-01 02:00:00,1.1058129,1.1267636,1.0998881
2025-01-01 02:01:00,1.1097021,1.131495,1.1035752
2025-01-01 02:02:00,1.112815,1.1352813,1.1065257
2025-01-01 02:03:00,1.1153069,1.1383114,1.1088868
