TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.8049947,0.9069215,0.8087641,0.896527,0.798217,0.8998431,0.8014161,0.90294826,0.8044531,0.9059448,0.79343814,0.8949477,0.7964875,0.898071,0.7997101,0.90141517,0.8031948,0.89105535,0.79300076,0.89503264,0.7971501,0.89934963
2025-01-01 00:02:00,0.8049939,0.9069185,0.808759,0.8965199,0.7982082,0.8998328,0.80140454,0.9029358,0.8044401,0.9059317,0.79342526,0.8949354,0.7964762,0.898061,0.79970163,0.90140855,0.80319023,0.89105284,0.7930005,0.8950346,0.7971542,0.8993558
2025-01-01 00:03:00,0.8049931,0.9069155,0.8087538,0.89651275,0.7981993,0.89982235,0.8013929,0.90292335,0.80442715,0.9059186,0.7934124,0.89492315,0.7964649,0.89805096,0.7996932,0.901402,0.80318564,0.89105046,0.7930003,0.8950366,0.79715836,0.899362
2025-01-01 00:04:00,0.80499214,0.9069123,0.8087486,0.8965056,0.79819036,0.8998119,0.8013813,0.9029108,0.80441415,0.9059055,0.7933996,0.89491093,0.79645365,0.898041,0.7996849,0.90139544,0.8031811,0.8910481,0.79300016,0.89503866,0.7971626,0.8993683
2025-01-01 00:05:00,0.8049912,0.90690917,0.8087433,0.8964983,0.79818135,0.8998015,0.80136967,0.9028984,0.80440116,0.9058924,0.79338676,0.8948987,0.79644245,0.8980311,0.79967654,0.901389,0.8031767,0.89104575,0.79300004,0.8950408,0.7971669,0.8993746
2025-01-01 00:06:00,0.8049901,0.90690595,0.808738,0.89649105,0.79817235,0.899791,0.801358,0.90288585,0.80438817,0.90587926,0.7933739,0.89488655,0.79643124,0.8980212,0.7996683,0.90138257,0.8031723,0.89104354,0.793,0.89504296,0.79717124,0.899381
2025-01-01 00:07:00,0.80498904,0.9069027,0.80873257,0.8964837,0.7981633,0.89978045,0.8013463,0.90287334,0.8043752,0.9058662,0.79336107,0.8948744,0.7964201,0.8980114,0.7996601,0.9013762,0.80316794,0.89104134,0.79300004,0.8950452,0.7971756,0.8993874
2025-01-01 00:08:00,0.8049879,0.90689933,0.80872715,0.8964763,0.7981542,0.8997699,0.80133456,0.90286076,0.8043622,0.9058531,0.7933483,0.89486223,0.79640895,0.8980016,0.79965186,0.9013698,0.80316365,0.8910392,0.7930001,0.8950475,0.79718006,0.89939386
2025-01-01 00:09:00,0.8049867,0.90689594,0.80872166,0.89646894,0.79814506,0.8997593,0.8013228,0.9028482,0.8043491,0.90584,0.7933355,0.89485013,0.79639786,0.89799184,0.79964375,0.90136355,0.80315936,0.8910371,0.7930002,0.89504987,0.7971845,0.8994004
2025-01-01 00:10:00,0.80498546,0.9068925,0.8087161,0.8964615,0.7981359,0.8997486,0.801311,0.9028356,0.80433613,0.9058269,0.79332274,0.89483804,0.79638684,0.8979821,0.79963565,0.90135735,0.8031552,0.8910351,0.79300046,0.89505225,0.7971891,0.89940697
2025-01-01 00:11:00,0.8049841,0.90688896,0.8087105,0.896454,0.79812664,0.89973795,0.8012992,0.90282303,0.8043231,0.9058138,0.79331,0.894826,0.79637575,0.89797246,0.7996276,0.90135115,0.8031511,0.8910331,0.7930007,0.89505476,0.7971937,0.8994136
2025-01-01 00:12:00,0.8049827,0.9068854,0.8087049,0.8964464,0.79811734,0.8997273,0.8012874,0.9028104,0.8043101,0.90580076,0.79329723,0.8948139,0.7963648,0.8979628,0.7996196,0.901345,0.80314696,0.8910312,0.793001,0.89505726,0.79719836,0.89942026
