TIME,R_001_v000,R_004_v000,R_005_v000,R_006_v000,R_007_v000,R_008_v000,R_010_v000
2025-01-01 00:01:00,0.9031849,0.89105004,0.8930003,0.89503694,0.89715904,0.8993631,0.9016431
2025-01-01 00:02:00,0.9031804,0.89104766,0.8930001,0.895039,0.8971633,0.89936936,0.90165126
2025-01-01 00:03:00,0.90317595,0.8910454,0.89300007,0.89504117,0.89716756,0.8993757,0.9016594
2025-01-01 00:04:00,0.90317154,0.8910431,0.893,0.8950434,0.8971719,0.89938205,0.90166765
2025-01-01 00:05:00,0.9031672,0.891041,0.89300007,0.8950456,0.8971763,0.8993885,0.90167594
2025-01-01 00:06:00,0.9031629,0.89103884,0.8930001,0.8950479,0.8971808,0.899395,0.9016842
2025-01-01 00:07:00,0.9031587,0.89103675,0.8930003,0.8950503,0.89718527,0.8994015,0.90169257
2025-01-01 00:08:00,0.9031545,0.8910347,0.8930005,0.8950527,0.89718986,0.89940804,0.901701
2025-01-01 00:09:00,0.9031504,0.89103276,0.8930008,0.8950552,0.89719445,0.8994147,0.90170944
2025-01-01 00:10:00,0.9031463,0.89103085,0.8930011,0.8950577,0.8971991,0.89942133,0.9017179
2025-01-01 00:11:00,0.9031423,0.891029,0.89300144,0.89506024,0.89720386,0.89942807,0.9017264
2025-01-01 00:12:00,0.90313834,0.8910272,0.89300185,0.8950629,0.89720863,0.89943486,0.901735
2025-01-01 00:13:00,0.90313447,0.8910255,0.8930024,0.8950656,0.89721346,0.89944166,0.9017436
2025-01-01 00:14:00,0.9031306,0.8910238,0.8930029,0.89506835,0.89721835,0.8994486,0.9017523
2025-01-01 00:15:00,0.9031268,0.8910222,0.8930035,0.89507115,0.8972233,0.8994555,0.901761
2025-01-01 00:16:00,0.903123,0.89102066,0.8930042,0.89507407,0.89722824,0.89946246,0.90176976
2025-01-01 00:17:00,0.9031193,0.8910191,0.8930049,0.895077,0.8972333,0.89946944,0.9017785
2025-01-01 00:18:00,0.90311575,0.8910177,0.89300567,0.89508,0.8972384,0.8994765,0.90178734
2025-01-01 00:19:00,0.9031121,0.8910163,0.8930065,0.89508295,0.89724356,0.8994836,0.9017962
2025-01-01 00:20:00,0.9031086,0.89101493,0.8930074,0.89508605,0.89724874,0.8994908,0.90180516
2025-01-01 00:21:00,0.90310514,0.8910137,0.89300835,0.8950892,0.897254,0.899498,0.9018141
2025-01-01 00:22:00,0.90310174,0.89101243,0.89300936,0.8950924,0.8972593,0.89950526,0.9018231
2025-01-01 00:23:00,0.9030984,0.8910113,0.89301044,0.89509565,0.89726466,0.8995126,0.9018321
2025-01-01 00:24:00,0.90309507,0.89101017,0.8930115,0.895099,0.8972701,0.8995199,0.9018412
2025-01-01 00:25:00,0.90309185,0.89100915,0.8930127,0.8951023,0.8972755,0.8995273,0.90185034
2025-01-01 00:26:00,0.9030886,0.89100814,0.89301395,0.8951058,0.89728105,0.89953476,0.9018595
2025-01-01 00:27:00,0.90308553,0.8910072,0.8930152,0.89510924,0.8972866,0.8995423,0.9018687
2025-01-01 00:28:00,0.90308243,0.8910063,0.8930166,0.89511275,0.8972922,0.8995498,0.90187794
2025-01-01 00:29:00,0.9030794,0.8910055,0.89301795,0.8951164,0.8972979,0.8995574,0.90188724
2025-01-01 00:30:00,0.8988971,0.88701373,0.89090794,0.89320487,0.89418495,0.8969913,0.89969623
2025-01-01 00:31:00,0.89617765,0.88441885,0.889537,0.8919637,0.89216363,0.89532614,0.89827543
2025-01-01 00:32:00,0.894409,0.88273203,0.8886465,0.89115834,0.89085186,0.8942465,0.89735514
2025-01-01 00:33:00,0.89325845,0.8816354,0.88806826,0.8906362,0.8900013,0.89354753,0.89676034
2025-01-01 00:34:00,0.8925097,0.88092244,0.88769305,0.8902982,0.88945055,0.8930959,0.8963771
2025-01-01 00:35:00,0.8920221,0.8804589,0.88744986,0.8900799,0.88909465,0.89280516,0.89613134
2025-01-01 00:36:00,0.8917042,0.8801575,0.8872924,0.8899395,0.88886553,0.8926189,0.895975
2025-01-01 00:37:00,0.8914968,0.8799615,0.8871907,0.8898496,0.88871866,0.8925007,0.89587665
2025-01-01 00:38:00,0.8913611,0.879834,0.8871253,0.8897927,0.88862544,0.89242667,0.8958162
2025-01-01 00:39:00,0.8912721,0.8797511,0.88708353,0.8897571,0.88856703,0.8923814,0.8957803
2025-01-01 00:40:00,0.8912134,0.87969714,0.8870571,0.88973546,0.88853127,0.8923549,0.8957604
2025-01-01 00:41:00,0.8911745,0.8796621,0.88704073,0.889723,0.8885103,0.8923405,0.8957509
2025-01-01 00:42:00,0.8911484,0.8796393,0.8870309,0.8897164,0.88849884,0.89233404,0.8957482
2025-01-01 00:43:00,0.89113075,0.87962455,0.8870253,0.88971364,0.8884937,0.89233273,0.89574987
2025-01-01 00:44:00,0.89111847,0.879615,0.8870225,0.88971347,0.88849264,0.89233476,0.8957544
2025-01-01 00:45:00,0.8911098,0.87960887,0.88702154,0.88971496,0.88849425,0.8923391,0.89576095
2025-01-01 00:46:00,0.8911035,0.87960494,0.8870217,0.88971746,0.8884976,0.89234483,0.89576864
2025-01-01 00:47:00,0.89109874,0.87960255,0.8870228,0.8897208,0.8885022,0.89235157,0.89577717
2025-01-01 00:48:00,0.891095,0.87960106,0.88702434,0.88972455,0.8885075,0.8923589,0.8957862
2025-01-01 00:49:00,0.8910919,0.8796002,0.8870263,0.8897287,0.88851327,0.89236665,0.8957957
2025-01-01 00:50:00,0.89108926,0.8795999,0.8870285,0.8897331,0.88851947,0.8923747,0.8958054
2025-01-01 00:51:00,0.89108706,0.87959987,0.8870309,0.8897376,0.8885259,0.892383,0.89581525
2025-01-01 00:52:00,0.891085,0.87960005,0.8870334,0.8897423,0.88853246,0.89239144,0.89582527
2025-01-01 00:53:00,0.89108306,0.87960047,0.8870361,0.8897472,0.8885392,0.89239997,0.89583534
2025-01-01 00:54:00,0.89108133,0.87960094,0.8870388,0.88975203,0.888546,0.8924086,0.89584553
2025-01-01 00:55:00,0.8910797,0.87960154,0.8870416,0.889757,0.8885529,0.8924173,0.8958557
2025-01-01 00:56:00,0.8910782,0.8796022,0.88704455,0.88976204,0.8885598,0.8924261,0.89586604
2025-01-01 00:57:00,0.8910767,0.8796029,0.8870475,0.8897671,0.8885669,0.8924349,0.8958764
2025-01-01 00:58:00,0.8910753,0.87960374,0.88705057,0.8897723,0.888574,0.8924438,0.8958868
2025-01-01 00:59:00,0.89107394,0.87960464,0.88705367,0.8897775,0.8885812,0.89245266,0.8958972
2025-01-01 01:00:00,0.88730603,0.8760351,0.88533026,0.88816214,0.88605225,0.8904469,0.8943057
2025-01-01 01:01:00,0.88485646,0.8737153,0.8842112,0.88711405,0.8844109,0.8891463,0.8932749
2025-01-01 01:02:00,0.8832639,0.8722078,0.8834849,0.88643473,0.88334674,0.8883042,0.8926086
2025-01-01 01:03:00,0.8822284,0.8712284,0.8830141,0.8859951,0.88265765,0.8877599,0.8921792
2025-01-01 01:04:00,0.88155496,0.87059224,0.88270926,0.8857113,0.8822123,0.8874094,0.8919039
2025-01-01 01:05:00,0.8811169,0.87017924,0.88251233,0.8855288,0.88192546,0.8871848,0.8917286
2025-01-01 01:06:00,0.88083196,0.8699112,0.8823856,0.8854121,0.8817417,0.88704205,0.89161843
2025-01-01 01:07:00,0.8806464,0.8697375,0.8823045,0.88533825,0.8816249,0.8869526,0.89155066
2025-01-01 01:08:00,0.8805255,0.86962515,0.88225305,0.8852923,0.8815516,0.8868976,0.8915103
2025-01-01 01:09:00,0.8804468,0.8695527,0.882221,0.8852645,0.8815068,0.88686526,0.89148784
2025-01-01 01:10:00,0.88039535,0.8695062,0.88220143,0.8852485,0.88148034,0.8868475,0.8914771
2025-01-01 01:11:00,0.88036174,0.8694765,0.8821901,0.8852401,0.88146585,0.8868393,0.8914739
2025-01-01 01:12:00,0.88033974,0.86945784,0.8821841,0.88523674,0.88145924,0.8868373,0.8914756
2025-01-01 01:13:00,0.88032526,0.8694463,0.8821815,0.8852367,0.8814577,0.88683933,0.8914806
2025-01-01 01:14:00,0.8803157,0.8694394,0.8821813,0.8852388,0.8814594,0.886844,0.89148766
2025-01-01 01:15:00,0.8803094,0.8694357,0.8821826,0.8852423,0.88146335,0.88685036,0.89149606
2025-01-01 01:16:00,0.88030523,0.86943394,0.8821849,0.8852467,0.8814687,0.8868579,0.8915055
2025-01-01 01:17:00,0.8803024,0.86943346,0.88218784,0.88525176,0.8814751,0.8868663,0.8915154
2025-01-01 01:18:00,0.8803006,0.8694339,0.88219124,0.88525724,0.88148206,0.8868751,0.8915257
2025-01-01 01:19:00,0.8802993,0.86943495,0.88219494,0.885263,0.8814894,0.8868843,0.89153636
2025-01-01 01:20:00,0.88029855,0.86943644,0.88219887,0.88526905,0.8814971,0.8868937,0.89154714
