TIME,C_001_v000,C_001_v001,C_001_v002,C_002_v000,C_002_v001,C_002_v002,C_005_v000,C_005_v001,C_005_v002,C_008_v000,C_008_v001,C_008_v002,C_014_v000,C_014_v001,C_014_v002,C_016_v000,C_016_v001,C_016_v002,C_017_v000,C_017_v001,C_017_v002,C_019_v000,C_019_v001,C_019_v002,C_021_v000,C_021_v001,C_021_v002,C_022_v000,C_022_v001,C_022_v002,C_023_v000,C_023_v001,C_023_v002
2025-01-01 00:01:00,0.8412983,0.9431166,0.99501806,0.8490792,0.95123714,1.0034748,0.8441594,0.9465867,0.9990548,0.8540584,0.956565,0.9950554,0.8499314,0.95229197,1.0045863,0.85894525,0.9469993,0.9989669,0.8526489,0.9543724,1.0060275,0.8451741,0.9466901,0.99818623,0.85117704,0.95270085,1.0042621,0.8435461,0.9452895,0.997111,0.85100675,0.9530839,0.9912452
2025-01-01 00:02:00,0.8412926,0.94311297,0.99501663,0.84908223,0.95124227,1.0034819,0.8441698,0.94659835,0.99906725,0.8540715,0.9565779,0.99506766,0.84994143,0.95230037,1.004593,0.85894775,0.94699955,0.9989649,0.8526427,0.95436436,1.0060178,0.84516203,0.9466773,0.9981732,0.85116446,0.952689,1.0042515,0.8435386,0.9452839,0.9971075,0.85100764,0.953087,0.9912504
2025-01-01 00:03:00,0.841287,0.94310945,0.9950153,0.8490853,0.95124745,1.003489,0.84418017,0.9466099,0.9990797,0.8540846,0.9565907,0.9950799,0.8499514,0.9523088,1.0045996,0.85895014,0.9469998,0.9989629,0.85263646,0.9543563,1.0060081,0.84514993,0.9466646,0.99816006,0.8511519,0.95267725,1.0042408,0.84353113,0.94527835,0.99710405,0.8510086,0.95309013,0.99125564
2025-01-01 00:04:00,0.8412814,0.943106,0.995014,0.84908843,0.9512527,1.0034962,0.8441906,0.94662154,0.9990922,0.8540977,0.9566036,0.9950921,0.84996134,0.9523171,1.0046061,0.85895246,0.9469999,0.9989608,0.8526302,0.95434815,1.0059984,0.8451378,0.94665176,0.998147,0.8511393,0.9526655,1.0042301,0.8435237,0.94527286,0.9971007,0.8510096,0.95309335,0.991261
2025-01-01 00:05:00,0.84127593,0.94310254,0.99501276,0.8490916,0.951258,1.0035034,0.8442011,0.9466332,0.99910474,0.8541108,0.9566164,0.9951043,0.84997123,0.95232546,1.0046126,0.8589548,0.94699997,0.99895865,0.8526239,0.95434,1.0059885,0.8451257,0.94663894,0.9981339,0.85112673,0.95265377,1.0042197,0.8435163,0.94526744,0.9970973,0.8510107,0.9530966,0.99126637
2025-01-01 00:06:00,0.84127045,0.9430992,0.9950116,0.84909487,0.9512633,1.0035107,0.84421164,0.9466449,0.99911726,0.8541239,0.9566293,0.9951165,0.8499811,0.9523337,1.004619,0.85895705,0.947,0.9989565,0.8526175,0.95433176,1.0059787,0.8451135,0.9466261,0.9981208,0.8511142,0.9526421,1.004209,0.84350896,0.9452621,0.99709404,0.8510118,0.95309997,0.9912718
2025-01-01 00:07:00,0.841265,0.94309586,0.9950105,0.84909815,0.95126873,1.0035181,0.8442221,0.9466566,0.9991298,0.854137,0.95664203,0.99512863,0.84999096,0.9523419,1.0046253,0.8589592,0.94699997,0.99895424,0.85261106,0.9543235,1.0059688,0.8451013,0.9466133,0.99810773,0.8511017,0.9526304,1.0041986,0.8435017,0.9452567,0.9970908,0.851013,0.95310336,0.9912773
2025-01-01 00:08:00,0.84125966,0.9430926,0.9950094,0.8491015,0.95127416,1.0035255,0.84423274,0.9466683,0.99914235,0.8541501,0.95665485,0.99514073,0.85000074,0.9523501,1.0046316,0.85896134,0.94699985,0.9989519,0.85260457,0.9543152,1.0059589,0.84508914,0.9466005,0.9980946,0.8510892,0.9526187,1.0041882,0.8434945,0.94525146,0.99708766,0.85101426,0.9531068,0.9912828
2025-01-01 00:09:00,0.84125435,0.9430894,0.9950084,0.8491049,0.9512797,1.0035329,0.84424335,0.9466801,0.9991549,0.85416317,0.95666766,0.9951529,0.8500105,0.95235825,1.004638,0.85896343,0.9469997,0.9989495,0.8525981,0.9543068,1.005949,0.84507686,0.9465876,0.9980815,0.8510767,0.9526071,1.0041777,0.84348726,0.9452462,0.99708456,0.85101557,0.9531103,0.99128836
2025-01-01 00:10:00,0.8412491,0.94308627,0.99500746,0.84910834,0.95128524,1.0035404,0.84425396,0.9466919,0.99916744,0.8541763,0.9566804,0.99516493,0.8500202,0.9523663,1.0046442,0.8589654,0.9469995,0.99894714,0.85259145,0.9542984,1.005939,0.84506464,0.9465748,0.9980684,0.85106426,0.95259553,1.0041673,0.84348017,0.94524103,0.99708146,0.85101694,0.95311385,0.991294
2025-01-01 00:11:00,0.8412439,0.94308317,0.99500656,0.84911186,0.95129085,1.0035479,0.8442646,0.9467037,0.9991801,0.85418934,0.9566932,0.99517703,0.8500299,0.95237434,1.0046504,0.85896736,0.94699925,0.99894464,0.85258484,0.95429,1.005929,0.84505236,0.94656193,0.9980553,0.8510518,0.95258397,1.004157,0.8434731,0.9452359,0.9970785,0.85101837,0.95311743,0.9912997
2025-01-01 00:12:00,0.84123874,0.9430801,0.9950057,0.84911543,0.9512965,1.0035555,0.84427536,0.94671553,0.9991927,0.85420245,0.9567059,0.9951891,0.8500395,0.9523823,1.0046564,0.8589693,0.94699895,0.99894214,0.85257816,0.95428145,1.0059189,0.8450401,0.94654906,0.99804217,0.85103935,0.9525724,1.0041466,0.843466,0.94523084,0.9970755,0.85101986,0.9531211,0.9913054
2025-01-01 00:13:00,0.8412337,0.94307715,0.99500495,0.84911907,0.9513022,1.0035632,0.8442861,0.9467274,0.9992053,0.8542155,0.9567186,0.9952011,0.8500491,0.95239025,1.0046625,0.8589711,0.94699854,0.9989395,0.8525714,0.9542729,1.0059088,0.8450278,0.9465362,0.99802905,0.851027,0.9525609,1.0041363,0.843459,0.94522583,0.99707264,0.85102135,0.9531248,0.9913112
2025-01-01 00:14:00,0.8412286,0.9430742,0.99500424,0.84912276,0.95130795,1.0035708,0.8442969,0.94673926,0.999218,0.85422856,0.9567314,0.9952131,0.8500586,0.9523981,1.0046685,0.8589729,0.9469981,0.9989369,0.85256463,0.95426434,1.0058987,0.84501547,0.94652325,0.99801594,0.8510146,0.9525494,1.0041261,0.8434521,0.9452209,0.9970698,0.85102296,0.9531286,0.99131703
2025-01-01 00:15:00,0.8412236,0.94307137,0.9950036,0.8491265,0.9513138,1.0035785,0.84430766,0.9467512,0.9992306,0.85424167,0.9567441,0.9952251,0.85006815,0.952406,1.0046744,0.85897464,0.94699764,0.99893415,0.85255784,0.9542557,1.0058886,0.8450031,0.9465103,0.9980028,0.8510022,0.95253795,1.0041158,0.8434452,0.94521594,0.997067,0.8510246,0.9531324,0.99132293
2025-01-01 00:16:00,0.84121865,0.9430685,0.9950029,0.8491303,0.95131963,1.0035863,0.8443185,0.9467631,0.9992433,0.8542547,0.9567568,0.99523705,0.8500776,0.9524138,1.0046804,0.8589763,0.94699705,0.9989314,0.852551,0.95424706,1.0058783,0.84499073,0.9464974,0.9979897,0.8509899,0.9525265,1.0041057,0.8434383,0.9452111,0.9970643,0.8510263,0.9531363,0.9913289
2025-01-01 00:17:00,0.84121376,0.94306576,0.9950024,0.84913415,0.95132554,1.003594,0.8443294,0.9467751,0.999256,0.8542678,0.9567694,0.995249,0.85008705,0.95242155,1.0046862,0.8589779,0.94699645,0.9989286,0.85254407,0.95423836,1.0058681,0.8449784,0.9464845,0.99797666,0.85097754,0.9525151,1.0040956,0.84343153,0.9452063,0.9970616,0.8510281,0.95314026,0.99133486
2025-01-01 00:18:00,0.84120893,0.9430631,0.9950019,0.849138,0.9513315,1.0036019,0.8443403,0.94678706,0.9992687,0.8542808,0.9567821,0.9952609,0.85009646,0.9524293,1.0046921,0.85897946,0.9469958,0.99892575,0.85253704,0.9542296,1.0058578,0.844966,0.9464715,0.99796355,0.8509652,0.95250374,1.0040854,0.8434248,0.9452016,0.997059,0.8510299,0.9531442,0.99134094
2025-01-01 00:19:00,0.84120417,0.9430604,0.9950015,0.849142,0.9513375,1.0036099,0.84435123,0.94679904,0.99928147,0.8542939,0.95679474,0.99527276,0.8501058,0.952437,1.0046978,0.858981,0.9469951,0.9989228,0.85253006,0.95422083,1.0058475,0.84495354,0.9464586,0.99795043,0.8509529,0.95249236,1.0040753,0.84341806,0.94519687,0.9970564,0.8510318,0.95314825,0.991347
2025-01-01 00:20:00,0.84119946,0.94305784,0.9950011,0.849146,0.9513436,1.0036178,0.8443622,0.9468111,0.99929416,0.8543069,0.9568074,0.9952846,0.8501151,0.95244455,1.0047035,0.85898244,0.9469943,0.99891984,0.85252297,0.954212,1.0058372,0.84494114,0.94644564,0.9979373,0.85094064,0.9524811,1.0040653,0.84341145,0.9451922,0.9970539,0.8510337,0.95315236,0.99135315
2025-01-01 00:21:00,0.84119475,0.9430553,0.9950008,0.84915006,0.9513497,1.0036258,0.8443732,0.9468231,0.9993069,0.85431993,0.95682,0.9952964,0.8501244,0.9524522,1.0047091,0.8589838,0.94699347,0.9989168,0.8525159,0.9542031,1.0058268,0.8449287,0.94643265,0.9979242,0.8509284,0.95246977,1.0040553,0.8434048,0.9451876,0.9970515,0.8510357,0.95315653,0.99135935
2025-01-01 00:22:00,0.84119016,0.9430528,0.9950005,0.84915423,0.9513559,1.0036339,0.84438425,0.94683516,0.9993197,0.854333,0.9568326,0.9953083,0.85013366,0.9524597,1.0047148,0.8589851,0.9469926,0.9989137,0.8525087,0.9541942,1.0058163,0.84491616,0.94641966,0.9979111,0.85091615,0.9524585,1.0040454,0.8433983,0.9451831,0.9970491,0.85103774,0.9531607,0.9913656
