TIME,B_001_v000,B_001_v001,B_015_v000,B_015_v001,B_120_v000,B_120_v001,B_198_v000,B_198_v001,B_233_v000,B_233_v001,B_273_v000,B_273_v001,B_286_v000,B_286_v001,B_302_v000,B_302_v001,B_317_v000,B_317_v001,B_329_v000,B_329_v001,B_341_v000,B_341_v001
2025-01-01 00:01:00,0.80331296,0.9048288,0.7923784,0.8939748,0.7956295,0.8973526,0.799152,0.9010335,0.8030006,0.89105415,0.7931926,0.89541197,0.797706,0.90006614,0.80248207,0.90494174,0.79343194,0.89593846,0.7984467,0.9009422,0.8034105,0.90583813
2025-01-01 00:02:00,0.8033002,0.90481675,0.7923674,0.8939651,0.79562145,0.89734644,0.7991479,0.9010316,0.8030009,0.89105666,0.7931973,0.89541864,0.7977145,0.9000762,0.8024934,0.904954,0.7934448,0.89595157,0.7984597,0.9009546,0.80342203,0.90584844
2025-01-01 00:03:00,0.80328745,0.9048047,0.79235643,0.8939555,0.7956135,0.89734036,0.7991439,0.90102977,0.8030013,0.8910592,0.7932019,0.8954253,0.797723,0.9000863,0.8025047,0.9049663,0.7934577,0.8959647,0.79847264,0.900967,0.8034336,0.90585876
2025-01-01 00:04:00,0.80327475,0.9047927,0.79234546,0.893946,0.7956056,0.89733434,0.7991399,0.9010279,0.80300164,0.89106184,0.7932067,0.8954321,0.7977316,0.9000964,0.8025161,0.90497863,0.79347056,0.8959778,0.7984856,0.90097946,0.80344504,0.905869
2025-01-01 00:05:00,0.803262,0.9047807,0.79233456,0.89393646,0.79559773,0.8973283,0.799136,0.9010262,0.8030021,0.8910645,0.7932115,0.8954389,0.79774016,0.90010655,0.80252755,0.904991,0.7934835,0.8959909,0.7984985,0.9009918,0.80345654,0.90587926
2025-01-01 00:06:00,0.8032493,0.90476876,0.79232365,0.8939269,0.79558986,0.8973224,0.7991321,0.90102446,0.80300266,0.89106727,0.7932164,0.89544576,0.7977488,0.90011674,0.802539,0.9050033,0.79349643,0.896004,0.79851145,0.9010042,0.803468,0.90588945
2025-01-01 00:07:00,0.80323666,0.9047568,0.79231286,0.8939175,0.7955821,0.8973165,0.7991283,0.90102285,0.80300325,0.89107,0.7932213,0.8954527,0.7977575,0.90012693,0.80255044,0.90501565,0.7935093,0.89601713,0.7985243,0.90101653,0.8034794,0.90589964
2025-01-01 00:08:00,0.80322397,0.90474486,0.792302,0.8939081,0.79557437,0.8973107,0.79912454,0.90102124,0.80300385,0.89107287,0.79322624,0.8954596,0.7977662,0.9001372,0.80256194,0.90502805,0.7935223,0.89603025,0.79853725,0.9010289,0.8034908,0.9059098
2025-01-01 00:09:00,0.80321133,0.904733,0.7922912,0.89389867,0.7955667,0.8973049,0.7991208,0.9010197,0.80300456,0.8910758,0.7932313,0.8954666,0.797775,0.9001475,0.80257344,0.9050405,0.79353523,0.89604336,0.7985501,0.90104115,0.80350214,0.90591985
2025-01-01 00:10:00,0.8031987,0.90472114,0.79228044,0.89388937,0.79555905,0.8972992,0.79911715,0.90101826,0.80300534,0.8910787,0.7932364,0.89547366,0.7977838,0.9001578,0.80258495,0.9050529,0.79354817,0.8960564,0.798563,0.9010534,0.80351347,0.90592986
2025-01-01 00:11:00,0.80318606,0.9047093,0.7922697,0.89388007,0.7955514,0.89729345,0.7991136,0.90101683,0.8030061,0.89108175,0.7932415,0.89548075,0.7977927,0.9001682,0.80259657,0.90506536,0.79356116,0.8960695,0.7985759,0.9010657,0.8035248,0.90593994
2025-01-01 00:12:00,0.8031734,0.9046975,0.79225904,0.8938708,0.7955439,0.89728785,0.79911,0.90101546,0.803007,0.8910848,0.7932467,0.8954879,0.79780155,0.9001786,0.80260813,0.9050778,0.7935741,0.89608264,0.79858875,0.9010779,0.80353606,0.9059499
2025-01-01 00:13:00,0.80316085,0.9046857,0.79224837,0.8938616,0.7955364,0.8972823,0.79910654,0.90101415,0.8030079,0.8910879,0.7932519,0.89549506,0.7978105,0.90018904,0.80261976,0.9050903,0.7935871,0.89609575,0.79860157,0.90109015,0.80354726,0.90595984
2025-01-01 00:14:00,0.80314827,0.9046739,0.79223776,0.8938524,0.79552895,0.89727676,0.7991031,0.90101296,0.8030089,0.8910911,0.7932572,0.8955023,0.7978195,0.9001995,0.80263144,0.9051028,0.7936001,0.89610887,0.79861444,0.90110236,0.8035585,0.90596974
2025-01-01 00:15:00,0.8031357,0.90466213,0.79222715,0.8938433,0.7955215,0.8972713,0.7990997,0.90101177,0.8030099,0.8910943,0.7932625,0.8955096,0.7978285,0.90020996,0.8026431,0.9051153,0.7936131,0.896122,0.79862726,0.9011145,0.8035697,0.90597963
2025-01-01 00:16:00,0.8031232,0.90465045,0.7922166,0.8938342,0.79551417,0.89726585,0.7990964,0.90101063,0.80301106,0.8910976,0.7932679,0.89551693,0.79783756,0.9002205,0.8026548,0.9051279,0.79362607,0.89613503,0.7986401,0.9011267,0.8035809,0.90598947
2025-01-01 00:17:00,0.80311066,0.90463877,0.7922061,0.8938252,0.79550683,0.8972605,0.7990931,0.90100956,0.8030122,0.89110094,0.7932733,0.8955243,0.7978467,0.90023106,0.80266654,0.9051404,0.79363906,0.89614815,0.7986529,0.90113884,0.80359197,0.90599924
2025-01-01 00:18:00,0.80309814,0.9046271,0.7921956,0.8938161,0.79549956,0.8972552,0.7990899,0.90100855,0.8030134,0.89110434,0.7932788,0.8955317,0.7978558,0.9002417,0.8026783,0.905153,0.7936521,0.89616126,0.79866564,0.90115094,0.80360305,0.90600896
2025-01-01 00:19:00,0.8030856,0.9046154,0.7921851,0.8938072,0.79549235,0.8972499,0.79908675,0.90100753,0.80301464,0.8911078,0.79328436,0.8955392,0.79786503,0.90025234,0.8026901,0.90516555,0.7936651,0.8961743,0.79867846,0.90116304,0.80361414,0.90601873
2025-01-01 00:20:00,0.80307317,0.90460384,0.79217476,0.89379823,0.7954852,0.8972447,0.79908365,0.90100664,0.803016,0.8911113,0.79328996,0.89554673,0.7978742,0.900263,0.8027019,0.9051781,0.79367816,0.89618737,0.7986912,0.90117514,0.80362517,0.9060284
2025-01-01 00:21:00,0.8030607,0.9045922,0.7921643,0.89378935,0.79547805,0.8972395,0.7990806,0.9010058,0.8030174,0.8911149,0.7932956,0.8955543,0.7978835,0.90027374,0.8027137,0.90519077,0.79369116,0.8962005,0.79870397,0.9011872,0.8036362,0.906038
2025-01-01 00:22:00,0.80304825,0.90458065,0.79215395,0.8937805,0.795471,0.89723444,0.79907763,0.901005,0.8030188,0.8911185,0.79330134,0.89556193,0.7978928,0.90028447,0.80272555,0.9052034,0.7937042,0.8962136,0.79871666,0.9011992,0.80364716,0.90604764
2025-01-01 00:23:00,0.80303586,0.9045691,0.79214364,0.8937717,0.795464,0.8972294,0.79907465,0.9010043,0.8030203,0.8911222,0.79330707,0.89556956,0.79790217,0.90029526,0.8027374,0.90521604,0.79371727,0.89622664,0.7987294,0.9012112,0.80365807,0.9060572
2025-01-01 00:24:00,0.80302346,0.90455765,0.7921334,0.89376295,0.795457,0.89722437,0.7990718,0.9010036,0.80302185,0.8911259,0.79331285,0.89557725,0.7979115,0.90030605,0.80274934,0.9052287,0.7937303,0.8962397,0.7987421,0.9012232,0.803669,0.9060667
2025-01-01 00:25:00,0.80301106,0.90454614,0.79212314,0.89375424,0.79545003,0.8972194,0.799069,0.901003,0.80302346,0.89112973,0.79331875,0.89558506,0.797921,0.90031683,0.80276126,0.9052414,0.7937434,0.89625275,0.7987548,0.90123516,0.8036799,0.9060762
2025-01-01 00:26:00,0.80299866,0.9045347,0.79211295,0.8937456,0.7954432,0.89721453,0.7990662,0.90100247,0.8030251,0.89113355,0.79332465,0.8955928,0.7979305,0.90032774,0.80277324,0.90525407,0.7937565,0.8962658,0.7987675,0.9012471,0.80369073,0.9060856
2025-01-01 00:27:00,0.8029863,0.90452325,0.79210275,0.89373696,0.7954363,0.8972097,0.7990635,0.90100193,0.80302685,0.8911374,0.7933306,0.8956007,0.79793996,0.9003386,0.80278516,0.90526676,0.7937695,0.89627886,0.79878014,0.901259,0.8037015,0.906095
2025-01-01 00:28:00,0.802974,0.90451187,0.7920926,0.8937284,0.7954295,0.8972049,0.7990608,0.9010015,0.80302864,0.8911414,0.7933366,0.89560854,0.7979495,0.90034956,0.8027972,0.90527946,0.7937826,0.8962919,0.7987928,0.90127087,0.8037123,0.9061044
