TIME,H_001_v000,H_002_v000
2025-01-01 00:01:00,1.0582128,1.0465236
2025-01-01 00:02:00,1.0582216,1.0465306
2025-01-01 00:03:00,1.0582304,1.0465376
2025-01-01 00:04:00,1.0582391,1.0465447
2025-01-01 00:05:00,1.0582478,1.0465516
2025-01-01 00:06:00,1.0582565,1.0465584
2025-01-01 00:07:00,1.0582651,1.0465653
2025-01-01 00:08:00,1.0582737,1.046572
2025-01-01 00:09:00,1.0582821,1.0465788
2025-01-01 00:10:00,1.0582906,1.0465854
2025-01-01 00:11:00,1.0582991,1.046592
2025-01-01 00:12:00,1.0583075,1.0465987
2025-01-01 00:13:00,1.0583159,1.0466051
2025-01-01 00:14:00,1.0583242,1.0466117
2025-01-01 00:15:00,1.0583324,1.0466181
2025-01-01 00:16:00,1.0583407,1.0466244
2025-01-01 00:17:00,1.0583488,1.0466307
2025-01-01 00:18:00,1.058357,1.046637
2025-01-01 00:19:00,1.0583651,1.0466433
2025-01-01 00:20:00,1.0583731,1.0466495
2025-01-01 00:21:00,1.0583811,1.0466555
2025-01-01 00:22:00,1.0583891,1.0466616
2025-01-01 00:23:00,1.0583969,1.0466677
2025-01-01 00:24:00,1.0584048,1.0466737
2025-01-01 00:25:00,1.0584127,1.0466795
2025-01-01 00:26:00,1.0584204,1.0466855
2025-01-01 00:27:00,1.058428,1.0466912
2025-01-01 00:28:00,1.0584358,1.046697
2025-01-01 00:29:00,1.0584434,1.0467027
2025-01-01 00:30:00,1.0594252,1.0483699
2025-01-01 00:31:00,1.0603682,1.0499705
2025-01-01 00:32:00,1.0612736,1.0515074
2025-01-01 00:33:00,1.062143,1.0529828
2025-01-01 00:34:00,1.0629778,1.0543995
2025-01-01 00:35:00,1.0637796,1.0557597
2025-01-01 00:36:00,1.0645494,1.0570656
2025-01-01 00:37:00,1.0652888,1.0583196
2025-01-01 00:38:00,1.0659988,1.0595235
2025-01-01 00:39:00,1.0666807,1.0606793
2025-01-01 00:40:00,1.0673355,1.061789
2025-01-01 00:41:00,1.0679643,1.0628546
2025-01-01 00:42:00,1.0685682,1.0638777
2025-01-01 00:43:00,1.0691482,1.06486
2025-01-01 00:44:00,1.0697052,1.065803
2025-01-01 00:45:00,1.0702403,1.0667087
2025-01-01 00:46:00,1.070754,1.0675782
2025-01-01 00:47:00,1.0712476,1.068413
2025-01-01 00:48:00,1.0717216,1.0692146
2025-01-01 00:49:00,1.0721768,1.0699843
2025-01-01 00:50:00,1.0726141,1.0707233
2025-01-01 00:51:00,1.073034,1.0714328
2025-01-01 00:52:00,1.0734373,1.0721142
2025-01-01 00:53:00,1.0738249,1.0727686
2025-01-01 00:54:00,1.0741969,1.0733967
2025-01-01 00:55:00,1.0745544,1.0739999
2025-01-01 00:56:00,1.0748979,1.074579
2025-01-01 00:57:00,1.0752277,1.075135
2025-01-01 00:58:00,1.0755446,1.0756689
2025-01-01 00:59:00,1.075849,1.0761817
2025-01-01 01:00:00,1.0767679,1.0772649
2025-01-01 01:01:00,1.0776503,1.0783049
2025-01-01 01:02:00,1.0784975,1.0793034
2025-01-01 01:03:00,1.0793111,1.0802621
2025-01-01 01:04:00,1.0800924,1.0811825
2025-01-01 01:05:00,1.0808426,1.0820662
2025-01-01 01:06:00,1.081563,1.0829146
2025-01-01 01:07:00,1.0822546,1.0837293
