TIME,P_001_v000,P_001_v001,P_002_v000,P_002_v001
2025-01-01 00:01:00,1.0040268,0.9055189,0.9930248,0.8945589
2025-01-01 00:02:00,1.0040137,0.90550596,0.9930124,0.89454746
2025-01-01 00:03:00,1.0040005,0.905493,0.9930001,0.894536
2025-01-01 00:04:00,1.0039874,0.9054801,0.99298775,0.8945246
2025-01-01 00:05:00,1.0039743,0.9054672,0.9929754,0.8945132
2025-01-01 00:06:00,1.0039612,0.9054543,0.9929631,0.8945018
2025-01-01 00:07:00,1.0039481,0.90544146,0.9929508,0.8944905
2025-01-01 00:08:00,1.003935,0.9054285,0.9929385,0.89447916
2025-01-01 00:09:00,1.0039219,0.90541565,0.9929263,0.89446783
2025-01-01 00:10:00,1.0039088,0.90540284,0.9929141,0.8944566
2025-01-01 00:11:00,1.0038956,0.90539,0.99290186,0.89444536
2025-01-01 00:12:00,1.0038825,0.90537715,0.99288964,0.89443415
2025-01-01 00:13:00,1.0038695,0.9053644,0.9928775,0.894423
2025-01-01 00:14:00,1.0038564,0.9053516,0.9928654,0.89441186
2025-01-01 00:15:00,1.0038433,0.90533876,0.9928532,0.8944008
2025-01-01 00:16:00,1.0038302,0.90532595,0.9928411,0.8943897
2025-01-01 00:17:00,1.0038171,0.9053132,0.9928291,0.89437866
2025-01-01 00:18:00,1.003804,0.90530044,0.992817,0.89436764
2025-01-01 00:19:00,1.003791,0.9052877,0.99280494,0.89435667
2025-01-01 00:20:00,1.0037779,0.905275,0.99279296,0.8943457
2025-01-01 00:21:00,1.0037647,0.9052623,0.992781,0.8943348
2025-01-01 00:22:00,1.0037518,0.9052496,0.992769,0.8943239
2025-01-01 00:23:00,1.0037386,0.9052369,0.992757,0.89431304
2025-01-01 00:24:00,1.0037256,0.9052242,0.99274516,0.89430225
2025-01-01 00:25:00,1.0037125,0.90521157,0.99273324,0.89429146
2025-01-01 00:26:00,1.0036995,0.90519893,0.9927214,0.8942807
2025-01-01 00:27:00,1.0036865,0.9051863,0.9927095,0.89426994
2025-01-01 00:28:00,1.0036734,0.9051737,0.9926977,0.8942593
2025-01-01 00:29:00,1.0036604,0.9051611,0.9926859,0.8942486
2025-01-01 00:30:00,1.0145389,0.8933558,1.008444,0.8696656
2025-01-01 00:31:00,1.0232389,0.8856779,1.0210481,0.853683
2025-01-01 00:32:00,1.0301964,0.8806828,1.0311291,0.8432906
2025-01-01 00:33:00,1.0357598,0.8774317,1.0391916,0.8365319
2025-01-01 00:34:00,1.040208,0.8753141,1.0456393,0.8321351
2025-01-01 00:35:00,1.0437639,0.87393326,1.0507951,0.8292736
2025-01-01 00:36:00,1.046606,0.8730314,1.0549175,0.8274099
2025-01-01 00:37:00,1.0488771,0.8724408,1.058213,0.82619494
2025-01-01 00:38:00,1.0506914,0.8720526,1.0608472,0.8254016
2025-01-01 00:39:00,1.0521402,0.87179595,1.0629522,0.8248823
2025-01-01 00:40:00,1.0532968,0.8716248,1.0646338,0.8245413
2025-01-01 00:41:00,1.0542194,0.87150925,1.065977,0.824316
2025-01-01 00:42:00,1.054955,0.8714298,1.0670493,0.824166
2025-01-01 00:43:00,1.0555409,0.87137383,1.0679048,0.824065
2025-01-01 00:44:00,1.0560069,0.8713332,1.068587,0.8239958
2025-01-01 00:45:00,1.0563773,0.8713024,1.0691304,0.8239473
2025-01-01 00:46:00,1.056671,0.87127817,1.069563,0.82391226
2025-01-01 00:47:00,1.0569034,0.8712581,1.0699068,0.82388604
2025-01-01 00:48:00,1.0570867,0.8712408,1.0701796,0.82386553
2025-01-01 00:49:00,1.0572308,0.8712253,1.0703956,0.8238487
2025-01-01 00:50:00,1.0573436,0.87121093,1.0705662,0.8238343
2025-01-01 00:51:00,1.0574312,0.87119734,1.0707004,0.8238216
2025-01-01 00:52:00,1.0574988,0.8711843,1.0708055,0.82380986
2025-01-01 00:53:00,1.0575502,0.87117153,1.0708876,0.82379884
2025-01-01 00:54:00,1.0575888,0.8711591,1.070951,0.8237883
