TIME,N_001_v000,N_002_v000,N_003_v000
2025-01-01 00:01:00,1.0048336,1.0063341,0.9938249
2025-01-01 00:02:00,1.0048211,1.0063211,0.9938118
2025-01-01 00:03:00,1.0048084,1.0063081,0.99379873
2025-01-01 00:04:00,1.0047958,1.006295,0.9937857
2025-01-01 00:05:00,1.0047832,1.006282,0.99377257
2025-01-01 00:06:00,1.0047704,1.0062689,0.9937595
2025-01-01 00:07:00,1.0047578,1.0062559,0.99374646
2025-01-01 00:08:00,1.0047451,1.0062428,0.9937334
2025-01-01 00:09:00,1.0047324,1.0062298,0.99372035
2025-01-01 00:10:00,1.0047196,1.0062166,0.9937073
2025-01-01 00:11:00,1.004707,1.0062035,0.99369425
2025-01-01 00:12:00,1.0046942,1.0061905,0.9936812
2025-01-01 00:13:00,1.0046815,1.0061774,0.9936682
2025-01-01 00:14:00,1.0046687,1.0061643,0.99365515
2025-01-01 00:15:00,1.0046558,1.0061512,0.99364215
2025-01-01 00:16:00,1.0046431,1.0061382,0.9936291
2025-01-01 00:17:00,1.0046302,1.0061251,0.9936161
2025-01-01 00:18:00,1.0046175,1.006112,0.9936031
2025-01-01 00:19:00,1.0046046,1.0060989,0.9935901
2025-01-01 00:20:00,1.0045918,1.0060858,0.9935772
2025-01-01 00:21:00,1.004579,1.0060726,0.9935642
2025-01-01 00:22:00,1.0045661,1.0060595,0.9935512
2025-01-01 00:23:00,1.0045532,1.0060464,0.99353826
2025-01-01 00:24:00,1.0045403,1.0060333,0.9935253
2025-01-01 00:25:00,1.0045273,1.0060202,0.9935124
2025-01-01 00:26:00,1.0045145,1.0060071,0.99349946
2025-01-01 00:27:00,1.0045016,1.005994,0.9934865
2025-01-01 00:28:00,1.0044886,1.0059808,0.9934736
2025-01-01 00:29:00,1.0044757,1.0059677,0.9934607
2025-01-01 00:30:00,1.0053959,1.00696,0.99424124
2025-01-01 00:31:00,1.0061294,1.0077511,0.9948631
2025-01-01 00:32:00,1.0067137,1.0083814,0.995358
2025-01-01 00:33:00,1.0071785,1.008883,0.9957513
2025-01-01 00:34:00,1.0075477,1.0092816,0.9960635
2025-01-01 00:35:00,1.0078405,1.0095979,0.9963106
2025-01-01 00:36:00,1.0080721,1.0098484,0.99650574
2025-01-01 00:37:00,1.0082549,1.0100461,0.99665934
2025-01-01 00:38:00,1.0083984,1.0102017,0.9967796
2025-01-01 00:39:00,1.0085107,1.0103236,0.9968734
2025-01-01 00:40:00,1.0085977,1.0104184,0.9969458
2025-01-01 00:41:00,1.0086648,1.0104916,0.9970012
2025-01-01 00:42:00,1.008716,1.0105476,0.99704295
2025-01-01 00:43:00,1.0087541,1.01059,0.9970738
2025-01-01 00:44:00,1.0087821,1.0106211,0.997096
2025-01-01 00:45:00,1.0088019,1.0106434,0.9971112
2025-01-01 00:46:00,1.0088152,1.0106586,0.99712086
2025-01-01 00:47:00,1.008823,1.0106682,0.99712604
2025-01-01 00:48:00,1.0088269,1.0106733,0.9971277
2025-01-01 00:49:00,1.0088272,1.0106746,0.99712646
2025-01-01 00:50:00,1.0088248,1.0106732,0.99712294
2025-01-01 00:51:00,1.0088203,1.0106694,0.9971177
2025-01-01 00:52:00,1.0088142,1.0106637,0.9971109
2025-01-01 00:53:00,1.0088066,1.0106567,0.99710304
2025-01-01 00:54:00,1.0087979,1.0106485,0.9970942
2025-01-01 00:55:00,1.0087883,1.0106393,0.9970847
2025-01-01 00:56:00,1.0087781,1.0106292,0.9970745
2025-01-01 00:57:00,1.0087674,1.0106186,0.9970639
2025-01-01 00:58:00,1.008756,1.0106076,0.99705297
2025-01-01 00:59:00,1.0087444,1.0105962,0.9970417
2025-01-01 01:00:00,1.0089775,1.0107477,0.9971701
2025-01-01 01:01:00,1.0091615,1.0108663,0.9972703
2025-01-01 01:02:00,1.009306,1.0109586,0.997348
2025-01-01 01:03:00,1.009419,1.0110298,0.9974077
2025-01-01 01:04:00,1.0095067,1.0110842,0.997453
2025-01-01 01:05:00,1.0095743,1.0111252,0.99748677
2025-01-01 01:06:00,1.0096257,1.0111554,0.99751127
2025-01-01 01:07:00,1.0096642,1.011177,0.9975285
2025-01-01 01:08:00,1.0096924,1.0111916,0.9975398
2025-01-01 01:09:00,1.0097123,1.0112008,0.9975464
2025-01-01 01:10:00,1.0097257,1.0112056,0.99754924
2025-01-01 01:11:00,1.0097337,1.0112069,0.9975491
2025-01-01 01:12:00,1.0097376,1.0112053,0.9975465
2025-01-01 01:13:00,1.0097381,1.0112015,0.997542
2025-01-01 01:14:00,1.0097358,1.011196,0.99753606
2025-01-01 01:15:00,1.0097314,1.0111889,0.99752885
2025-01-01 01:16:00,1.0097252,1.0111808,0.9975207
2025-01-01 01:17:00,1.0097176,1.0111716,0.9975117
2025-01-01 01:18:00,1.0097089,1.0111618,0.99750215
2025-01-01 01:19:00,1.0096995,1.0111514,0.9974921
2025-01-01 01:20:00,1.0096892,1.0111406,0.99748164
2025-01-01 01:21:00,1.0096784,1.0111294,0.9974709
2025-01-01 01:22:00,1.009667,1.0111178,0.9974599
2025-01-01 01:23:00,1.0096555,1.011106,0.99744874
2025-01-01 01:24:00,1.0096436,1.0110941,0.9974374
2025-01-01 01:25:00,1.0096315,1.0110819,0.997426
2025-01-01 01:26:00,1.0096191,1.0110698,0.99741447
2025-01-01 01:27:00,1.0096067,1.0110575,0.9974029
2025-01-01 01:28:00,1.0095941,1.0110452,0.99739134
2025-01-01 01:29:00,1.0095814,1.0110328,0.9973797
2025-01-01 01:30:00,1.0091211,1.0103388,0.9968519
2025-01-01 01:31:00,1.0087502,1.009781,0.99642736
2025-01-01 01:32:00,1.0084509,1.0093323,0.99608535
2025-01-01 01:33:00,1.0082089,1.0089707,0.99580944
2025-01-01 01:34:00,1.0080125,1.0086792,0.99558634
2025-01-01 01:35:00,1.0078529,1.0084434,0.99540555
2025-01-01 01:36:00,1.0077226,1.0082521,0.9952586
2025-01-01 01:37:00,1.0076158,1.0080967,0.99513876
2025-01-01 01:38:00,1.007528,1.0079699,0.9950406
2025-01-01 01:39:00,1.0074549,1.007866,0.9949597
2025-01-01 01:40:00,1.0073938,1.0077803,0.9948927
2025-01-01 01:41:00,1.0073425,1.0077094,0.99483687
2025-01-01 01:42:00,1.0072988,1.0076501,0.99478984
2025-01-01 01:43:00,1.0072613,1.0076003,0.99474996
2025-01-01 01:44:00,1.0072287,1.007558,0.9947158
2025-01-01 01:45:00,1.0072,1.0075217,0.99468625
2025-01-01 01:46:00,1.0071745,1.0074902,0.9946603
2025-01-01 01:47:00,1.0071516,1.0074625,0.9946373
2025-01-01 01:48:00,1.0071306,1.007438,0.9946167
2025-01-01 01:49:00,1.0071113,1.0074159,0.9945979
2025-01-01 01:50:00,1.0070933,1.0073957,0.9945806
2025-01-01 01:51:00,1.0070763,1.0073771,0.9945646
2025-01-01 01:52:00,1.00706,1.00736,0.9945496
2025-01-01 01:53:00,1.0070447,1.0073436,0.9945353
2025-01-01 01:54:00,1.0070297,1.0073283,0.9945217
2025-01-01 01:55:00,1.0070152,1.0073135,0.9945086
2025-01-01 01:56:00,1.007001,1.0072994,0.994496
2025-01-01 01:57:00,1.0069872,1.0072856,0.99448365
2025-01-01 01:58:00,1.0069736,1.0072722,0.99447155
2025-01-01 01:59:00,1.0069602,1.007259,0.99445975
2025-01-01 02:00:00,1.0058148,1.0057316,0.99328524
2025-01-01 02:01:00,1.004896,1.0045073,0.9923434
2025-01-01 02:02:00,1.0041586,1.0035254,0.9915878
2025-01-01 02:03:00,1.003566,1.0027376,0.99098116
2025-01-01 02:04:00,1.0030894,1.0021049,0.9904937
2025-01-01 02:05:00,1.0027056,1.0015965,0.9901016
2025-01-01 02:06:00,1.002396,1.0011873,0.9897858
2025-01-01 02:07:00,1.0021459,1.0008577,0.989531
2025-01-01 02:08:00,1.0019432,1.0005915,0.98932505
2025-01-01 02:09:00,1.0017786,1.0003763,0.98915815
2025-01-01 02:10:00,1.0016445,1.0002018,0.98902255
2025-01-01 02:11:00,1.0015346,1.0000598,0.988912
2025-01-01 02:12:00,1.0014442,0.9999439,0.98882145
2025-01-01 02:13:00,1.0013694,0.9998489,0.98874694
2025-01-01 02:14:00,1.001307,0.9997705,0.9886852
2025-01-01 02:15:00,1.0012547,0.99970555,0.98863375
2025-01-01 02:16:00,1.0012102,0.99965125,0.98859054
2025-01-01 02:17:00,1.0011723,0.99960554,0.9885539
2025-01-01 02:18:00,1.0011394,0.9995666,0.9885225
2025-01-01 02:19:00,1.0011107,0.99953324,0.9884954
